Gene = scat
Position 841: 0.0025901477134881203
Position 1729: 0.002158051484789488
Position 3923: 0.0019902174279914833
Position 2127: 0.001788840802181484
Position 3737: 0.001396398128183644
Position 1672: 0.001295021438727432
Position 254: 0.0010158233051941728
Position 3625: 0.000911509871906128
Position 1581: 0.0008800653433044652
Position 1485: 0.0008297492574211307
Position 3838: 0.0008053860037916368
Position 1878: 0.0007031044746906744
Position 2301: 0.0006433060624919725
Position 1020: 0.0006293505216741133
Position 3853: 0.0006065646667384564
Position 3126: 0.0005985477454349264
Position 1898: 0.000589959091422694
Position 333: 0.0005610269223451151
Position 1706: 0.0005239416132138068
Position 2667: 0.0005212904731208414
Position 625: 0.0005123956171826471
Position 3184: 0.000510419229005894
Position 1479: 0.0005034120662447963
Position 366: 0.0005000671800461141
Position 1228: 0.0004989581092041092
Position 1131: 0.00046948222900783485
Position 1410: 0.0004634140675040855
Position 3471: 0.0004597799976481732
Position 2583: 0.00044454130427269635
Position 2912: 0.0003849736357778677
Position 589: 0.00038007762396691724
Position 3396: 0.0003442338862526266
Position 369: 0.00025782489279833714
Position 3773: 0.000237484473632835
Position 1779: 0.00023023125014463153
Position 3069: 0.00022962765917135925
Position 2419: 0.0002274017424137028
Position 385: 0.00022684388113578
Position 2350: 0.00022078525866718225
Position 2308: 0.00020794509700105553
Position 1703: 0.0001996200335611255
Position 629: 0.00019001113004757448
Position 2974: 0.00017373556282184038
Position 2779: 0.00016693606636737084
Position 3340: 0.00016622661980249227
Position 528: 0.00013752365499046182
Position 719: 0.00013357566384309614
Position 3768: 0.00013246293292557405
Position 2643: 0.00012611150568258555
Position 2640: 0.0001260406914138441
Position 1536: 0.00012300182603953007
Position 1676: 0.00011978308855267492
Position 772: 0.00011559733950459884
Position 2238: 0.00010925800483653368
Position 1761: 0.00010541470026439579
Position 1464: 9.9121329270685e-05
Position 2287: 9.523708319617714e-05
Position 3049: 9.374795890061331e-05
Position 2356: 8.972931404752883e-05
Position 2948: 7.916253849357526e-05
Position 1658: 7.86699874930778e-05
Position 2900: 7.844585208910727e-05
Position 1545: 6.76788137090964e-05
Position 389: 6.725519228390365e-05
Position 2088: 5.769196375921425e-05
Position 2003: 5.06999568941321e-05
Position 403: 4.8749626557056296e-05
Position 1005: 4.248470982265501e-05
Position 1457: 3.957200047813939e-05
Position 2359: 3.8185961185102716e-05
Position 2273: 3.75357458292992e-05
Position 1608: 3.712309898000379e-05
Position 2061: 2.8675287909505795e-05
Position 1491: 2.4655373371153026e-05
Position 1810: 2.2339143236519878e-05
Position 1157: 1.801472362127797e-05
Position 69: 1.256287617908178e-05
Position 976: 1.2366154486303676e-05
Position 943: 1.063951056206846e-05
Position 1110: 9.514204139194133e-06
Position 696: 6.4085439861299686e-06
Position 125: 5.306025895699095e-06
Position 484: 1.0276747803398964e-06
Position 78: 7.374118901718173e-07
Position 478: 5.075187051729301e-07
Position 680: 3.393139281396652e-07
Position 81: 3.2817740587880306e-07
Position 300: 2.699161456761819e-07
Position 436: 1.8716942285745724e-07
Position 443: 1.2993708277981208e-07
Position 1260: 1.0203705386354312e-07
Position 130: 5.6433285670088176e-08
Position 210: 5.5920926349564116e-08
Position 426: 3.74220355052587e-08
Position 549: 2.611362590918821e-08
Position 497: 2.2584440667415515e-08
Position 423: 1.513609562791924e-08
Position 251: 1.2169537058036408e-08
Position 200: 7.364769387627291e-09
Position 87: 7.201869485808806e-09
Position 192: 3.484328509111833e-09
Position 141: 2.695464457915564e-09
Position 467: 2.64178151757199e-10
Position 214: 2.284297643390663e-10
Position 132: 2.2190819600678402e-10
Position 445: 3.77893500634336e-11
Position 151: 7.831497445937876e-12
Position 501: 4.226073590298227e-12
Position 537: 1.6320551445054167e-12
Position 194: 8.789972496085942e-13
Position 196: 8.500348327042333e-13
Position 167: 6.277772200824222e-15
Position 205: 4.202315525156753e-21
