Gene = mthl15
Position 1262: 1.2001746860508127e-05
Position 3141: 1.1773110378416499e-05
Position 558: 1.1250004413304031e-05
Position 1909: 1.1142652762184803e-05
Position 2874: 1.0868610901243761e-05
Position 1092: 1.0520536164272403e-05
Position 537: 1.033891519507326e-05
Position 3300: 9.54333794199265e-06
Position 2512: 9.49500656934008e-06
Position 3249: 7.686260080747907e-06
Position 399: 7.5658272149019125e-06
Position 2915: 6.651371471485792e-06
Position 3367: 6.416488971678425e-06
Position 3162: 5.322562163469666e-06
Position 3279: 4.881725312869394e-06
Position 2818: 4.402496584089214e-06
Position 2983: 4.017165891375978e-06
Position 2947: 3.2001132982189705e-06
Position 1045: 2.135127011897649e-06
Position 2931: 2.134924042041789e-06
Position 2275: 1.7035878178314745e-06
Position 2699: 1.5237134702037763e-06
Position 2213: 1.4798524677627772e-06
Position 1916: 1.2070309963804724e-06
Position 1804: 1.134473675178124e-06
Position 3058: 1.1117548121482298e-06
Position 3097: 8.348408333250276e-07
Position 2522: 7.954645946196193e-07
Position 3232: 7.606868835577477e-07
Position 3614: 6.811995699201624e-07
Position 1986: 6.024264074947459e-07
Position 3324: 4.706468828336178e-07
Position 2942: 4.1824174154669977e-07
Position 2797: 3.346828769675234e-07
Position 2890: 2.5261306887227987e-07
Position 2501: 1.7820605497452063e-07
Position 3347: 1.6401269194793693e-07
Position 1984: 1.2464463284639005e-07
Position 2880: 1.1914395938543675e-07
Position 2033: 8.879045446297494e-08
Position 2716: 7.577852068518403e-08
Position 992: 7.203942085757597e-08
Position 2490: 6.694404948014489e-08
Position 10: 6.033733287449207e-08
Position 2714: 4.2559660709617816e-08
Position 545: 2.7171992100180655e-08
Position 3414: 2.151478439394991e-08
Position 583: 2.778471400051628e-09
Position 2496: 6.817934764881431e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2653: 0.9988521441756331
Position 2025: 0.9524521225854421
Position 3366: 0.9496974429978262
Position 1769: 0.9346850305968032
Position 2902: 0.9081420370542412
Position 2511: 0.45164478393459145
Position 3571: 0.2060483099912459
Position 1037: 0.1380165490629756
Position 3653: 0.1373905300719693
Position 830: 0.07632475839231534
Position 1795: 0.045391116399615565
Position 3626: 0.04441176337660759
Position 1276: 0.03966617768093434
Position 2406: 0.033754055938939966
Position 3705: 0.026335400279495748
Position 3036: 0.02465666096458947
Position 3081: 0.02404866643540299
Position 2060: 0.0235520818966693
Position 1304: 0.019689757101154427
Position 2974: 0.015782232534569212
Position 2920: 0.01574963139727216
Position 1425: 0.011549546659444387
Position 2436: 0.009868117896547318
Position 191: 0.00891635338682697
Position 2209: 0.008691150757035008
Position 1731: 0.006848530855226768
Position 989: 0.004957626306724654
Position 3530: 0.004461585155915142
Position 2947: 0.004313271454462783
Position 992: 0.004100135188741637
Position 2030: 0.004047446961864447
Position 912: 0.003808650805622438
Position 1353: 0.003791335963515287
Position 864: 0.0037415591908504897
Position 2924: 0.0035589378936092806
Position 1105: 0.0033192689357242487
Position 2206: 0.0028732500028258614
Position 3439: 0.002724542684614275
Position 2365: 0.0025226504697438952
Position 3177: 0.0016886152483671165
Position 406: 0.0016153578078795408
Position 1294: 0.0012494107422405558
Position 1832: 0.0011520763862430592
Position 2027: 0.0010989680208698597
Position 537: 0.0009451943686448778
Position 1344: 0.0008972175325534455
Position 1118: 0.0008751336396431715
Position 509: 0.0008483030680914203
Position 3595: 0.0007429442332305812
Position 1317: 0.000727865049338346
Position 3200: 0.0007057113330552512
Position 1646: 0.0005718851964990919
Position 1147: 0.000561111307311222
Position 715: 0.0005059076824359657
Position 293: 0.0004610891015126321
Position 457: 0.0004569487787929919
Position 1438: 0.00038469784129941287
Position 3400: 0.00038131509922788976
Position 2663: 0.00037758498654175566
Position 523: 0.0003637860502445182
Position 1390: 0.0003551656348110087
Position 2997: 0.00021574849383053843
Position 1072: 0.00020510099346448635
Position 1383: 0.00020136612758905596
Position 3255: 0.00018314207910136615
Position 3260: 0.00017289254683083594
Position 3587: 0.00017253813762239058
Position 1435: 0.00017165460915738424
Position 2420: 0.00016745084018671968
Position 3010: 0.0001451588193516196
Position 2379: 0.00013931714924538932
Position 1224: 0.00012963220314704456
Position 655: 0.00012908076285752065
Position 3385: 0.0001286500680483299
Position 606: 0.00012244033740817546
Position 1804: 0.00011774258017034381
Position 1736: 0.0001138381198040623
Position 1909: 0.0001108470582052022
Position 2299: 0.00010959947872426247
Position 778: 0.00010743556823469276
Position 741: 0.0001060414722858102
Position 411: 0.00010507306114998788
Position 1127: 9.629904233011242e-05
Position 881: 9.51895947732769e-05
Position 2077: 6.854266717212672e-05
Position 1745: 6.387720237612728e-05
Position 1039: 6.137818292863762e-05
Position 385: 5.9420504460447316e-05
Position 2760: 5.862054239841648e-05
Position 3475: 5.395175769924957e-05
Position 3068: 4.5840429997397784e-05
Position 493: 4.1043139364713177e-05
Position 429: 4.041320593210562e-05
Position 1627: 3.804455222098821e-05
Position 722: 3.737255608633236e-05
Position 1699: 3.522461159438216e-05
Position 1510: 3.4482663225892194e-05
Position 623: 2.9606410233829065e-05
Position 2090: 2.9224067221972434e-05
Position 1582: 2.494744434627677e-05
Position 2671: 2.4611975914802267e-05
Position 488: 2.1732492156261536e-05
Position 3047: 2.0198179627191968e-05
Position 77: 1.8051047394117948e-05
Position 3092: 1.7629173416797778e-05
Position 694: 1.7190930400796252e-05
Position 2874: 1.4399490481920187e-05
Position 3151: 1.3252111420024382e-05
Position 2617: 1.3190602057051675e-05
Position 900: 1.2943862377732446e-05
Position 1413: 1.2101267090740903e-05
Position 1981: 1.2028806701187977e-05
Position 1134: 1.149539185345997e-05
Position 3320: 1.0797010372668272e-05
Position 3285: 1.0573363059774129e-05
Position 2339: 9.890914066480525e-06
Position 2681: 8.490833799516993e-06
Position 3058: 8.416839035602848e-06
Position 1405: 6.2074806080521775e-06
Position 3155: 5.849394805781016e-06
Position 1462: 5.546078133494101e-06
Position 87: 5.247115966359803e-06
Position 1559: 4.8230053532604335e-06
Position 2306: 4.612623231611938e-06
Position 3300: 4.198150402257398e-06
Position 1984: 2.7680576434458434e-06
Position 2695: 2.57566789801621e-06
Position 145: 1.7379923161406236e-06
Position 395: 1.2753878597833973e-06
Position 2170: 1.1917042252763321e-06
Position 1478: 1.086205662582244e-06
Position 661: 9.868177184392293e-07
Position 3324: 8.902053314845303e-07
Position 632: 3.0953784100616344e-07
Position 311: 1.4942633209662056e-07
Position 62: 8.731016282965215e-08
Position 747: 8.331044360845881e-08
Position 699: 7.693103922833495e-08
Position 2699: 6.220623677273123e-08
Position 316: 3.6885172949752413e-09
Position 160: 1.8336374399874044e-09
Position 304: 8.534090139385667e-11
Position 350: 6.855557743183542e-11
Position 58: 3.38498480310217e-11
Position 66: 1.8215119789301714e-11
Position 154: 1.3801094134265093e-11
Position 232: 4.290579645385264e-12
Position 200: 3.1808223067637066e-13
Position 136: 4.631930729034726e-15
