Gene = ntc
Position 1426: 0.0005598524341190456
Position 526: 0.0005587386425433002
Position 574: 0.0005420067841987508
Position 1629: 0.0005305990741790312
Position 2224: 0.0004813895460070026
Position 2290: 0.00043683514269934475
Position 441: 0.0003443772797808811
Position 1152: 0.0002619940637682549
Position 1655: 0.00026087215823668893
Position 681: 0.0002538875071551261
Position 1732: 0.00023077719262905986
Position 1705: 0.00022021001691727035
Position 1727: 0.00021954044446694543
Position 2457: 0.000209376946766611
Position 904: 0.00017784031035437216
Position 1471: 0.00015652363713522218
Position 2329: 0.00014977867964259086
Position 1708: 0.00014771112474045754
Position 1311: 0.00014155055113188798
Position 2260: 9.477888868895259e-05
Position 1132: 8.890274956015926e-05
Position 301: 6.012087360537756e-05
Position 1352: 5.993644694283513e-05
Position 1792: 5.950452653542358e-05
Position 1822: 5.775670296656114e-05
Position 2062: 5.111878001069836e-05
Position 1483: 4.9873409444009826e-05
Position 2001: 3.663198261643536e-05
Position 293: 3.596640300810008e-05
Position 2461: 3.5172162810031646e-05
Position 453: 2.838648867840976e-05
Position 1552: 2.079891277191733e-05
Position 1921: 2.0749016148736754e-05
Position 1009: 2.0048756799358453e-05
Position 1490: 1.5782577855608093e-05
Position 121: 1.5002885170275046e-05
Position 1729: 9.976757630830713e-06
Position 2413: 9.59688905473355e-06
Position 188: 9.367116062063748e-06
Position 314: 8.829315811989547e-06
Position 382: 8.646993240796069e-06
Position 586: 8.21155767293509e-06
Position 2121: 6.294132234579302e-06
Position 583: 5.846783392316308e-06
Position 2579: 5.699231335308107e-06
Position 180: 4.514942953004292e-06
Position 806: 2.3285485502938603e-06
Position 238: 2.206618660901628e-06
Position 2567: 1.9751137678997455e-06
Position 616: 1.0286100821563336e-07
Position 660: 4.268119844806512e-08
Position 637: 7.38208001171227e-09
Position 804: 4.776390847692786e-09
Position 626: 4.6423835724178165e-09
Position 602: 2.4387950912867227e-10
