Gene = ppk13
Position 1445: 5.121350987734377e-05
Position 1205: 4.894561353741393e-05
Position 1265: 4.1969542554418606e-05
Position 1295: 2.8344972665269713e-05
Position 1194: 1.5809965150942732e-05
Position 904: 1.4906886854787373e-05
Position 339: 1.3793776252655973e-05
Position 1220: 1.3652485428314088e-05
Position 284: 1.2986439387650913e-05
Position 1943: 1.2342806145327643e-05
Position 884: 7.891882749993536e-06
Position 835: 7.70701104320121e-06
Position 894: 5.785352681187273e-06
Position 1932: 4.393952501559405e-06
Position 174: 2.6813938904767562e-06
Position 531: 1.3929027359769336e-06
Position 480: 7.60569577870228e-07
Position 472: 2.86123160431785e-07
Position 197: 2.4934736606669513e-07
Position 358: 2.460964387757942e-07
Position 360: 1.9826142696607166e-07
Position 411: 1.735765716464963e-07
Position 87: 1.45991650622768e-07
Position 682: 1.2224167304347502e-07
Position 90: 5.750745213358463e-08
Position 538: 3.182699110275315e-08
Position 484: 3.106313538920115e-08
Position 255: 2.057421470398588e-08
Position 864: 1.959218284429478e-08
Position 103: 1.9084891247417765e-08
Position 188: 1.8887072765390388e-08
Position 397: 1.2251333517620144e-08
Position 184: 4.408491420456155e-09
Position 111: 1.1879660395929605e-09
Position 95: 7.43186111530973e-11
Position 372: 4.284993574283658e-11
Position 115: 1.444011139018988e-11
Position 376: 8.991185128795959e-13
Position 113: 2.344572267432458e-16
