Gene = Cip4
Position 11443: 0.0005041273241931466
Position 28504: 0.0005017947787770323
Position 4537: 0.00045059449939814997
Position 144: 0.0004459456514576131
Position 39535: 0.0004291415905730802
Position 12055: 0.00040870013061240415
Position 41367: 0.00037966336764290893
Position 39641: 0.0003764341483812491
Position 39266: 0.0003740610071071762
Position 341: 0.00036272395588019104
Position 1973: 0.00030356902985957017
Position 3732: 0.0002971748706862036
Position 37299: 0.00029575276368281624
Position 39374: 0.0002924754139310346
Position 13991: 0.00028250768136830204
Position 36809: 0.0002745799891828673
Position 28706: 0.0002664727770538159
Position 28392: 0.0002627653142012131
Position 3178: 0.00025616309885280285
Position 2768: 0.00025287727856444217
Position 37271: 0.0002450568478956838
Position 26590: 0.00023965514437463233
Position 4241: 0.00023215159019383997
Position 486: 0.0002259267912740509
Position 37326: 0.00021717740426674997
Position 39200: 0.0002078076997813045
Position 26424: 0.00020478199601266922
Position 28257: 0.00019291278300578047
Position 16151: 0.00018580347974079126
Position 16072: 0.00018214312124221116
Position 13386: 0.00018017974533624055
Position 36603: 0.00017944231256905338
Position 2516: 0.00017593266070594529
Position 37945: 0.00017487554982020497
Position 8458: 0.00017195545394239854
Position 39823: 0.0001660909989662166
Position 2154: 0.00015716700853375733
Position 20: 0.00015647935389406803
Position 331: 0.00015094432701835946
Position 34: 0.0001501102374881987
Position 36879: 0.00014737978880552212
Position 4237: 0.0001351572271085138
Position 39826: 0.00013243929936599278
Position 5674: 0.0001300164589030084
Position 628: 0.00011804847989344495
Position 125: 0.00011726139433483074
Position 4271: 0.00011626007121762693
Position 36494: 0.00011496510572394173
Position 11717: 0.00011357294210074716
Position 41547: 0.0001090085963795153
Position 37306: 0.00010343483476330853
Position 28977: 0.00010322499097502712
Position 28387: 0.0001015924714923016
Position 39259: 0.00010028552679126449
Position 28097: 9.923003289066787e-05
Position 136: 9.713463368117697e-05
Position 282: 9.658127994874161e-05
Position 119: 9.637106633792857e-05
Position 40301: 9.558811169777388e-05
Position 28062: 9.232529379234357e-05
Position 1410: 8.866630293082987e-05
Position 8797: 8.508222656443859e-05
Position 27929: 8.213028561426122e-05
Position 36511: 7.595604108772495e-05
Position 1189: 7.424900891389652e-05
Position 37086: 7.288418848349219e-05
Position 8894: 7.235625454124905e-05
Position 27987: 7.14329111881849e-05
Position 2292: 7.137261075394866e-05
Position 2158: 6.806965576626552e-05
Position 323: 6.77915872133818e-05
Position 36814: 6.71702218182927e-05
Position 37795: 6.347868686076623e-05
Position 4820: 6.229480867267639e-05
Position 5298: 6.0270532117944655e-05
Position 36338: 5.7680313108438065e-05
Position 22544: 5.38950187324614e-05
Position 9318: 5.090974890585267e-05
Position 540: 4.593192576353246e-05
Position 606: 4.441552232671318e-05
Position 1056: 4.125623536390357e-05
Position 8583: 4.05443639531134e-05
Position 222: 3.894163631307893e-05
Position 4923: 3.6066437788648266e-05
Position 28167: 3.538088202998875e-05
Position 18169: 3.435734888875244e-05
Position 1621: 3.3972453071425835e-05
Position 110: 3.364514416154315e-05
Position 36751: 3.132057945072829e-05
Position 4904: 3.116475369013427e-05
Position 306: 3.084100170577363e-05
Position 150: 2.9804674514763083e-05
Position 2074: 2.886785804750235e-05
Position 72: 2.809973157469416e-05
Position 8902: 2.7049026136277802e-05
Position 9752: 2.580793229157013e-05
Position 36588: 2.4118377987770934e-05
Position 2300: 2.287720328513015e-05
Position 16357: 2.035214694239331e-05
Position 39785: 1.9440363263966813e-05
Position 5055: 1.9041857165495314e-05
Position 113: 1.876545519736391e-05
Position 37240: 1.630342297445043e-05
Position 138: 1.4433507785609974e-05
Position 37227: 1.3824884273567529e-05
Position 29416: 1.2987779936243039e-05
Position 13953: 1.1275677942994097e-05
Position 36778: 8.471054109310347e-06
Position 29053: 8.368477614139936e-06
Position 18: 5.7490805291026694e-06
Position 899: 4.9210081705287575e-06
Position 36691: 4.844655789404205e-06
Position 29425: 4.238253743377098e-06
Position 29387: 4.0932115551057696e-06
Position 10: 3.750580694113698e-06
Position 29418: 3.569475117096868e-06
Position 3722: 3.330433780734866e-06
Position 40675: 3.000533601335794e-06
Position 40162: 2.8784624785241826e-06
Position 127: 2.6625285388890033e-06
Position 40007: 1.980901479476632e-06
Position 152: 1.9368397068007143e-06
Position 843: 1.8562461258869884e-06
Position 903: 1.5481885029732977e-06
Position 13633: 1.4023416865874382e-06
Position 39767: 1.2569992377353126e-06
Position 384: 1.1310986236967092e-06
Position 40583: 1.019609027129547e-06
Position 4827: 9.418457522230842e-07
Position 922: 8.995591410643722e-07
Position 36766: 8.931362019607027e-07
Position 420: 8.600490959602484e-07
Position 40093: 8.572385851879647e-07
Position 4563: 7.63544285502333e-07
Position 37175: 6.006945710072527e-07
Position 13592: 5.623944071991824e-07
Position 39356: 5.393769912032172e-07
Position 39805: 5.32843981801939e-07
Position 36828: 4.5745857295830685e-07
Position 36744: 4.5306121221790374e-07
Position 36943: 3.882969243650067e-07
Position 3736: 3.672858568488273e-07
Position 36771: 3.6127150835541446e-07
Position 39308: 3.5839283822902447e-07
Position 39418: 3.398911897851963e-07
Position 39422: 3.311464361552787e-07
Position 39416: 2.8264647210223817e-07
Position 4304: 2.557931889989237e-07
Position 37063: 2.409731712296413e-07
Position 37002: 2.3879604744784956e-07
Position 4263: 2.3070560583810604e-07
Position 3257: 2.2329134226784056e-07
Position 4265: 2.0157953736586026e-07
Position 3641: 1.6675554971853402e-07
Position 1147: 1.6647861998208074e-07
Position 39798: 1.0835312032659265e-07
Position 36731: 1.0536880155090578e-07
Position 1121: 7.939730266209919e-08
Position 40134: 7.891547534504735e-08
Position 2650: 5.2121693653041134e-08
Position 1171: 4.826069205435702e-08
Position 1124: 4.201812366368951e-08
Position 1197: 4.028079992537349e-08
Position 160: 3.412139579479396e-08
Position 1997: 1.850005096103969e-08
Position 1180: 1.5227279795913375e-08
Position 36980: 1.4466350635549089e-08
Position 1080: 9.017062524738392e-09
Position 36416: 7.43265169860843e-09
Position 2322: 6.152784540370129e-09
Position 4267: 5.342852253324452e-09
Position 4251: 5.232077663615435e-09
Position 36225: 5.194848089644325e-09
Position 36291: 5.068393868380673e-09
Position 36252: 3.222724525230233e-09
Position 4223: 1.8952363770274232e-09
Position 1964: 1.6347495353417863e-09
Position 1286: 1.245114964567448e-09
Position 2423: 1.0471800007698497e-09
Position 2662: 1.035494784419132e-09
Position 3469: 1.0181334271571927e-09
Position 1347: 9.111019680636261e-10
Position 1956: 8.426512571957062e-10
Position 2692: 7.615216251509886e-10
Position 39322: 6.204026024442202e-10
Position 1326: 5.124081129512107e-10
Position 1913: 4.68901457708818e-10
Position 2056: 3.8242754870702265e-10
Position 1948: 3.0582129398857645e-10
Position 1726: 2.826731531434527e-10
Position 3591: 2.688060645630573e-10
Position 1257: 2.5699269089053117e-10
Position 1480: 1.420609986040281e-10
Position 1363: 8.336051818544925e-11
Position 1229: 6.249825054943382e-11
Position 39538: 3.429221398241677e-11
Position 1232: 2.15718754629966e-11
Position 1378: 1.650717493725476e-11
Position 1383: 1.5466206848968175e-11
Position 37131: 3.356363299102369e-13
Position 974: 4.888390752090153e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 36931: 0.999864340778023
Position 36184: 0.9958703584064575
Position 39881: 0.9908107683820391
Position 36399: 0.9899944213333348
Position 39105: 0.9780491640717754
Position 27782: 0.9765970142188797
Position 25919: 0.9601764783860629
Position 28659: 0.5851821987525156
Position 27972: 0.4071813816336477
Position 38676: 0.35495903063941725
Position 28957: 0.3052905918949372
Position 12915: 0.2553487147064882
Position 39654: 0.2491753559527791
Position 38691: 0.2440684649385922
Position 39520: 0.1681715731621354
Position 15863: 0.1633690829590016
Position 22081: 0.15733474723892743
Position 22333: 0.157239223868597
Position 716: 0.1543247241343884
Position 37511: 0.15267354505472924
Position 34932: 0.12787621322143203
Position 34263: 0.12175526075980717
Position 34727: 0.11029578711574438
Position 37181: 0.09544440239456825
Position 39538: 0.08191359084683351
Position 28029: 0.0806639519301347
Position 38594: 0.07865927854403262
Position 39651: 0.07370559048920182
Position 37171: 0.06653889263852943
Position 39704: 0.05789442093592965
Position 38017: 0.056844089326563214
Position 38074: 0.05543779808000939
Position 37950: 0.05439636293377233
Position 37522: 0.05327184806565931
Position 37623: 0.04512978483674232
Position 37368: 0.04398459932201242
Position 40350: 0.04281404939988099
Position 40652: 0.03517195189888732
Position 41040: 0.03340166195039496
Position 39325: 0.025496000282527027
Position 38312: 0.024936883357788223
Position 13469: 0.02458351546073286
Position 37945: 0.024418605104366872
Position 38043: 0.02286504858923356
Position 25889: 0.022811492851207968
Position 37218: 0.02224572829576643
Position 41465: 0.020635179720492107
Position 37262: 0.01963387724474081
Position 26190: 0.019033662733669025
Position 37663: 0.01857237271761222
Position 420: 0.017974185982472888
Position 39120: 0.017265407490128167
Position 38406: 0.012048576835866343
Position 15825: 0.011093109105662276
Position 28051: 0.01004022143110377
Position 36708: 0.009923695358604358
Position 38556: 0.008229031672476005
Position 25605: 0.00727369076327312
Position 37857: 0.006236742782207997
Position 37291: 0.006116955957766319
Position 15822: 0.0055775987479508935
Position 27471: 0.005160284246521107
Position 28467: 0.00493885694366724
Position 40523: 0.004784049190766349
Position 13273: 0.004605352513107151
Position 39888: 0.004522643090249842
Position 538: 0.004418622328954476
Position 40457: 0.004357047409477871
Position 41284: 0.003807960379198887
Position 11919: 0.0035868951329562854
Position 28790: 0.0035145645955215804
Position 26281: 0.003392623264376511
Position 36410: 0.0032196957238383303
Position 26368: 0.00314933223997338
Position 29210: 0.0031347749275987616
Position 5132: 0.002739263646374561
Position 30037: 0.0025624035719355297
Position 38184: 0.002496144944791048
Position 28343: 0.0024923214631516616
Position 36447: 0.0024341253108180532
Position 40370: 0.002425880666856278
Position 13705: 0.0023256121774261392
Position 10557: 0.0022457320654636465
Position 36429: 0.002225775468824061
Position 14942: 0.002170519054028186
Position 39442: 0.0021592491675403364
Position 11516: 0.002109880142519215
Position 37227: 0.0020945357148927785
Position 11573: 0.0020580192113513456
Position 26255: 0.00201677978566864
Position 4665: 0.0019926013315067362
Position 974: 0.0019429895012354169
Position 40628: 0.0018709446489681167
Position 38718: 0.0017286185754879153
Position 40319: 0.0016710220981399143
Position 36133: 0.0016451629470172488
Position 3786: 0.0016332461904444999
Position 28125: 0.0016129335334099232
Position 30050: 0.001589001953829948
Position 11799: 0.001546296707693524
Position 37482: 0.0015364841086140208
Position 37960: 0.0015107598852846806
Position 1143: 0.0015038396081786755
Position 39710: 0.0014868135870252143
Position 13932: 0.0014637048903496433
Position 30016: 0.0014601455662442623
Position 35824: 0.0013447158235715447
Position 13243: 0.0012471359279796112
Position 30107: 0.0012385194335860932
Position 36432: 0.0011942865272257929
Position 10579: 0.0011903720843581898
Position 28752: 0.0010816508615819759
Position 4407: 0.0010434987077631947
Position 1208: 0.000937078021769973
Position 24435: 0.0009065163779501603
Position 13224: 0.0008185021568269837
Position 40483: 0.0007951508934607378
Position 1232: 0.000769523170801094
Position 37911: 0.0007645405811512751
Position 36663: 0.0007489776259367063
Position 843: 0.0007483994782691294
Position 29496: 0.000719523740845446
Position 40198: 0.0006366390534815602
Position 11408: 0.0006327791485083681
Position 4744: 0.0006133714425593963
Position 757: 0.0005987656571774043
Position 7924: 0.0005830316576590728
Position 37319: 0.000552054766898239
Position 5184: 0.0005066284514295568
Position 29031: 0.0005054429932839023
Position 40325: 0.0004932337233299278
Position 28706: 0.00046614322509007107
Position 4081: 0.00043605318117936214
Position 41534: 0.0004251044447228973
Position 40780: 0.0004212616645012045
Position 39253: 0.000413550043734198
Position 39456: 0.00039377274993943816
Position 39892: 0.00039370403230266893
Position 4767: 0.00038689658525325647
Position 37051: 0.0003704885456096777
Position 370: 0.00036836101455858285
Position 36660: 0.000344019758762219
Position 29138: 0.00033633669996311537
Position 40170: 0.00032659824160130607
Position 36642: 0.00032511713536005003
Position 4413: 0.00031520372251904634
Position 28282: 0.00030752365666218684
Position 37325: 0.00030025608021978686
Position 28065: 0.00029901638914733695
Position 37466: 0.00029850970111077466
Position 36711: 0.0002788701216428109
Position 27897: 0.00027840600716288696
Position 1506: 0.00026840282580564457
Position 40696: 0.0002618494387640488
Position 28977: 0.0002581237148984743
Position 4811: 0.0002551533035902087
Position 4607: 0.00025239360582461645
Position 3444: 0.00024722672057368576
Position 14022: 0.0002378730151946104
Position 8684: 0.00023539725614781773
Position 1531: 0.00022139162545967177
Position 36636: 0.00021705553902421376
Position 5608: 0.00021169755190266506
Position 24493: 0.00019816850001435236
Position 4885: 0.00018664406885130654
Position 39451: 0.00018650970188107573
Position 2054: 0.0001854877510554728
Position 1270: 0.00018545668730900777
Position 36740: 0.00017852547539780791
Position 27977: 0.00014198396721280717
Position 40723: 0.00013845877984661485
Position 7518: 0.00013728130497687286
Position 39919: 0.00012978335196076263
Position 41597: 0.00011900173056720868
Position 37220: 0.00011223139876065066
Position 5772: 0.0001059261521428238
Position 2392: 9.113956372105146e-05
Position 373: 9.054158141671993e-05
Position 36551: 8.83143115971766e-05
Position 36645: 8.82761864462979e-05
Position 7994: 8.78924676796902e-05
Position 187: 8.012891026545622e-05
Position 288: 6.742426661318847e-05
Position 5141: 6.545525885726859e-05
Position 790: 6.346518986414363e-05
Position 37299: 6.04489954661035e-05
Position 3042: 5.996514012391983e-05
Position 37276: 5.811793068339635e-05
Position 8136: 5.795345027652431e-05
Position 2181: 5.445223094765276e-05
Position 8397: 4.6953536053539566e-05
Position 41528: 4.395038643719595e-05
Position 5634: 4.320228553582011e-05
Position 4948: 4.095240766390341e-05
Position 493: 4.0203146214006175e-05
Position 1730: 3.996284610534687e-05
Position 10610: 3.832838272884063e-05
Position 34790: 3.690894563749763e-05
Position 28843: 3.0802712001967016e-05
Position 3498: 2.9170047412201017e-05
Position 34989: 2.8254849372236086e-05
Position 4696: 2.7495130678424387e-05
Position 9688: 2.580793229157018e-05
Position 7352: 2.5015445191223465e-05
Position 2822: 2.4719624565833132e-05
Position 40105: 2.453110818924871e-05
Position 1977: 2.300154733292345e-05
Position 7250: 2.2901624915756305e-05
Position 37111: 2.2435532636107296e-05
Position 18013: 2.243007677179493e-05
Position 36958: 2.1879190164349154e-05
Position 8420: 2.0598511740039787e-05
Position 2761: 1.8515524370459632e-05
Position 7853: 1.7551888088096882e-05
Position 1363: 1.506417681488154e-05
Position 1237: 1.48719603366002e-05
Position 36624: 1.3541595441079724e-05
Position 2383: 1.3194348362088675e-05
Position 3005: 1.2312387897949015e-05
Position 5031: 1.2141063162799533e-05
Position 17978: 1.1927272116957513e-05
Position 36618: 1.1708537619206491e-05
Position 3297: 1.1706461797177364e-05
Position 37007: 1.1662679432784119e-05
Position 3390: 1.1564582374605911e-05
Position 40244: 1.1523515796960642e-05
Position 258: 1.1391718086933296e-05
Position 222: 1.1292290927989418e-05
Position 5674: 1.0075963535256288e-05
Position 4045: 9.886368502165253e-06
Position 36507: 9.611610923658184e-06
Position 36793: 8.308974157712985e-06
Position 37473: 7.591545842588235e-06
Position 36674: 7.432765564470046e-06
Position 36603: 7.2125922288643e-06
Position 2452: 7.149876570509004e-06
Position 3086: 6.827777522279928e-06
Position 3102: 6.669642435589235e-06
Position 2660: 6.3216621467015056e-06
Position 2572: 5.95444817086614e-06
Position 2649: 5.111105811160014e-06
Position 2420: 5.031376850050306e-06
Position 486: 4.714592741704385e-06
Position 192: 4.220781065213159e-06
Position 254: 3.9142574395908904e-06
Position 219: 3.8050238912480845e-06
Position 11772: 3.2063180743395385e-06
Position 3353: 2.1913450579199866e-06
Position 3554: 2.0396639045560946e-06
Position 3538: 1.9336840712318873e-06
Position 3504: 1.8965734076314584e-06
Position 3509: 1.6667391783603194e-06
Position 36471: 1.4430471889431763e-06
Position 13134: 1.33587214059174e-06
Position 28612: 9.771749394193613e-07
Position 3143: 8.929799705030441e-07
Position 28974: 8.023237513176376e-07
Position 3469: 7.60442504213654e-07
Position 4391: 6.820228156947759e-07
Position 36594: 6.023926063717206e-07
Position 36986: 1.5130654688449493e-07
Position 5354: 1.2164997045977142e-07
Position 2731: 6.931212153006122e-08
Position 1171: 6.713715881935526e-08
Position 37021: 5.3891310802648575e-08
Position 1643: 4.622961814891981e-08
Position 2797: 3.8224235556604974e-08
Position 993: 3.423747927884785e-08
Position 39154: 3.1972282336904794e-08
Position 999: 2.129768885239685e-08
Position 2585: 2.0237143028758963e-08
Position 787: 1.7547361817281707e-08
Position 1569: 1.4760371535261274e-08
Position 37073: 1.3758036021834607e-08
Position 1383: 1.0165598598858948e-08
Position 37063: 1.007134502958166e-08
Position 8457: 8.782780325636656e-09
Position 981: 8.144537515556163e-09
Position 1246: 7.489640636568658e-09
Position 2483: 6.651945427364543e-09
Position 1256: 4.058220386673288e-09
Position 1317: 3.494581020070963e-09
Position 8236: 2.620288825369573e-09
Position 8268: 2.604924557882916e-09
Position 4824: 1.4198049013020246e-09
Position 4166: 1.2747483196919093e-09
Position 6721: 9.922778957896771e-10
Position 92: 6.173353618965017e-10
Position 2234: 3.565807111844793e-10
Position 2015: 3.453344696880176e-10
Position 1550: 2.936143226257666e-10
Position 1189: 2.7507175284763647e-10
Position 294: 2.6631376864324644e-10
Position 1410: 2.5423599055988104e-10
Position 2617: 2.495629478503929e-10
Position 2515: 2.341173303226619e-10
Position 39897: 2.0577496350708315e-10
Position 236: 1.0077006346989532e-10
Position 119: 9.35881584554658e-11
Position 1034: 9.296056980171506e-11
Position 996: 7.819530665206782e-11
Position 1157: 4.731479764757242e-11
Position 297: 5.9815441747001304e-12
Position 1002: 4.940453612407865e-12
Position 1121: 3.448790577869155e-12
Position 2187: 3.152309441235255e-12
Position 95: 2.8805572736500275e-12
Position 1280: 2.8775763494549605e-12
Position 300: 2.810979180813109e-12
Position 1056: 9.450302558845342e-13
Position 1113: 5.052776094428134e-13
Position 1096: 3.127564828274781e-13
Position 1541: 1.7508826449124194e-13
Position 1069: 4.372519699018953e-14
Position 1186: 3.553813151446617e-14
