Gene = mbf1
Position 452: 0.0342952442030301
Position 2107: 0.02831743389762872
Position 2048: 0.019242574118860645
Position 621: 0.01763642976085396
Position 2229: 0.014265938374012374
Position 289: 0.011111507490744566
Position 804: 0.010741594024290861
Position 456: 0.010727920635322732
Position 1608: 0.010401349333499798
Position 2072: 0.007708574512137166
Position 2216: 0.007409520021262937
Position 719: 0.006972135003736772
Position 167: 0.004089573223743847
Position 2254: 0.0034818840191386392
Position 1154: 0.0033160485748483363
Position 1690: 0.002797956634407635
Position 960: 0.002060103491586755
Position 177: 0.0017854331115790842
Position 270: 0.0017384826440938975
Position 101: 0.0017354157518186496
Position 773: 0.0014469383822674415
Position 1223: 0.0012073488506171954
Position 479: 0.0011903891105893702
Position 188: 0.0011607530433771919
Position 1196: 0.0010175466785861185
Position 1209: 0.000963946365128757
Position 336: 0.0008698707089701072
Position 1611: 0.0008106082117271016
Position 1382: 0.0007269258398121564
Position 1097: 0.0007062562311339037
Position 1971: 0.0006121286005654479
Position 1298: 0.0004971542361044654
Position 1485: 0.00037180094524007744
Position 682: 0.000346357976216454
Position 210: 0.00033934557744714306
Position 1107: 0.00032632852411160614
Position 303: 0.0002333939170804824
Position 1942: 0.00021714890342064124
Position 1818: 0.0001991877459021333
Position 1712: 0.00017530742404356925
Position 250: 0.00015330272353670604
Position 770: 0.0001347596404127077
Position 1707: 0.00011657917034500138
Position 788: 0.00010824421511410292
Position 157: 0.00010563018326698736
Position 2148: 0.00010199307692517891
Position 254: 9.93172188742433e-05
Position 311: 8.700885137549367e-05
Position 1110: 8.463202661369253e-05
Position 1295: 7.654563241307558e-05
Position 536: 4.711032121837483e-05
Position 1413: 4.680253350291806e-05
Position 1882: 4.590372493616943e-05
Position 1614: 4.194154859485403e-05
Position 1430: 4.162426015819444e-05
Position 500: 2.8887214364903042e-05
Position 1961: 2.5818658756322087e-05
Position 2114: 2.27617852221024e-05
Position 308: 1.4209371818299053e-05
Position 2354: 7.105360139739442e-06
Position 857: 3.844239356513235e-06
Position 869: 3.4948632282695854e-06
Position 866: 3.2813530228287808e-06
Position 356: 2.558391792557934e-06
Position 539: 2.4981549538579483e-06
Position 364: 2.3585922592249437e-06
Position 1459: 1.8145689496227506e-06
Position 513: 1.7020240612179533e-06
Position 821: 1.4243020011053087e-06
Position 818: 1.1012732114910871e-06
Position 836: 1.0797091964227227e-06
Position 1319: 7.529818206332081e-07
Position 151: 7.296901364935658e-07
Position 1397: 6.770286055193464e-07
Position 1505: 4.0371802660145e-07
Position 348: 3.389742029097186e-07
Position 90: 1.3838522235779573e-07
Position 1394: 9.659786900398574e-08
Position 340: 4.0239574656468995e-08
Position 878: 1.709469069110998e-08
Position 516: 1.6117669597272385e-08
Position 321: 1.5404351169671673e-11
