Gene = Bsg
Position 25050: 1.2120035877008716e-09
Position 25869: 9.13755312126694e-10
Position 22518: 6.383721021384366e-10
Position 20084: 5.467096595593542e-10
Position 1871: 5.189507281749749e-10
Position 1577: 8.341386678827428e-12
Position 1581: 4.370906858051903e-14
Position 24883: 2.9762215373487587e-14
Position 1513: 2.0819737724630168e-14
Position 125: 8.005526984040925e-15
Position 3: 5.656813131108181e-15
Position 568: 4.10270923059652e-15
Position 415: 4.004005408417914e-15
Position 535: 1.6723693235363062e-15
Position 133: 1.1806985624920987e-15
Position 450: 8.447031386714092e-16
Position 93: 4.973840732378485e-16
Position 86: 4.605701925587522e-16
Position 149: 3.664436441676797e-16
Position 88: 3.4927985338973527e-16
Position 328: 2.3669508573201374e-16
Position 118: 1.6520925561806176e-16
Position 95: 1.6302036839532665e-16
Position 465: 1.502758999924284e-16
Position 355: 8.28039236621519e-17
Position 381: 7.487275938204044e-17
Position 405: 4.1440688674489686e-17
Position 151: 2.0454630671951306e-17
Position 543: 3.2910667070614694e-19
Position 358: 2.9927378101908693e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 24327: 0.9992969183288145
Position 23645: 0.9927874341812628
Position 22271: 0.9083612318506472
Position 23817: 0.784602229320856
Position 31596: 0.362128127951015
Position 23461: 0.30021129756599496
Position 23419: 0.2886686631467652
Position 22748: 0.20161649933157028
Position 31913: 0.200520820677307
Position 22778: 0.14019100363665096
Position 23865: 0.10607790512888712
Position 23844: 0.10098024152299216
Position 31903: 0.09061642867257472
Position 22208: 0.08296532264670509
Position 30189: 0.06981395647777097
Position 29812: 0.05103313707754127
Position 29384: 0.04986157082634559
Position 1216: 0.04783049820330764
Position 22807: 0.036836878714296854
Position 29452: 0.03238968439834915
Position 33108: 0.025971568963363573
Position 28011: 0.02111292830337798
Position 30066: 0.01907551499478593
Position 18879: 0.018267711448774475
Position 31133: 0.016654879724778204
Position 29028: 0.016415111773043656
Position 29476: 0.013063870296309234
Position 32349: 0.012027295835188967
Position 26138: 0.011049111407230238
Position 29542: 0.0101812608531249
Position 31962: 0.00931107546503055
Position 21781: 0.008673443809749054
Position 24727: 0.008315846953367886
Position 32137: 0.007537049416625534
Position 101: 0.006097090098305833
Position 24671: 0.006073772356003685
Position 29991: 0.006040258793715875
Position 481: 0.005690782455182369
Position 31677: 0.005512537084235999
Position 32481: 0.005391290297006371
Position 30886: 0.005023906162197901
Position 28095: 0.004768131403484912
Position 33056: 0.004662255245493593
Position 32978: 0.0045977827528234025
Position 30567: 0.004316047160645518
Position 1323: 0.004306280145414321
Position 30722: 0.004124944823311207
Position 23678: 0.004097425727022462
Position 31082: 0.0040593106293656325
Position 32429: 0.003760833532515173
Position 31043: 0.0036536758968791078
Position 30916: 0.003063396400246625
Position 31105: 0.0030425197802433114
Position 31334: 0.003016290066583709
Position 32598: 0.0029605238682667997
Position 27060: 0.0028482872697367413
Position 30491: 0.002754916044318501
Position 31932: 0.0025107600183032863
Position 24196: 0.002406484326472419
Position 29456: 0.0022585240372992054
Position 31376: 0.0022492511258562086
Position 31163: 0.0019714843027133218
Position 28950: 0.001955860449003619
Position 543: 0.0019339695659093565
Position 29276: 0.0018022915361814392
Position 1525: 0.001779119430552592
Position 30929: 0.001729200177763766
Position 654: 0.0017182806092179126
Position 29994: 0.001701292683771177
Position 23923: 0.001534070087804955
Position 29151: 0.0015324272597948098
Position 27742: 0.0014741447452720593
Position 28684: 0.001416647816694741
Position 24075: 0.0012734704450100942
Position 31773: 0.0012418107863587068
Position 31716: 0.0010479937024548548
Position 29621: 0.0009851350927005166
Position 29639: 0.0009164916434218419
Position 30122: 0.0009127017306980729
Position 31631: 0.0008909698831191467
Position 31311: 0.0008393995739905934
Position 29932: 0.0007950480913010099
Position 29362: 0.0007751939600480672
Position 31389: 0.0006434656406370889
Position 24651: 0.0005569673544460667
Position 28032: 0.0005258825097824841
Position 28497: 0.0005232694618452215
Position 630: 0.00046978292965086163
Position 29676: 0.0004652221830663381
Position 26226: 0.00041529039018586925
Position 24204: 0.0004089460010100108
Position 1230: 0.00040177973727018875
Position 29096: 0.00037579200770977835
Position 27987: 0.0003716337945451005
Position 30425: 0.0003654654308018359
Position 24611: 0.00035688643997282873
Position 24627: 0.0003510625358937889
Position 30626: 0.0003303097971935259
Position 24183: 0.0003295922396194416
Position 27590: 0.0003031106940338077
Position 28855: 0.0002831954006636865
Position 26102: 0.00022905482837224435
Position 30592: 0.00021862906427692232
Position 27770: 0.00021243527984376846
Position 25876: 0.00020962120742166126
Position 26416: 0.00019752357848369884
Position 24630: 0.00017553046280227946
Position 28463: 0.00017407268249584543
Position 24686: 0.00015758582153603456
Position 26706: 0.00014878063658646369
Position 29919: 0.00014147997100957238
Position 27708: 0.0001404695446107062
Position 29040: 0.00011924715545301218
Position 27711: 0.00010900134352498676
Position 27517: 0.00010156707895286787
Position 25643: 0.00010144439089605953
Position 28719: 9.770008421397294e-05
Position 25787: 9.060260090807946e-05
Position 28275: 8.839612716121342e-05
Position 775: 8.664912382624216e-05
Position 29069: 8.635208358410844e-05
Position 494: 8.066158906384053e-05
Position 25742: 7.633729362103846e-05
Position 24410: 6.882839239129915e-05
Position 26395: 6.863885226475774e-05
Position 26268: 6.665535167886514e-05
Position 28029: 6.641359084456024e-05
Position 27218: 6.253064083236974e-05
Position 28751: 5.618722111577221e-05
Position 22772: 5.581997408920495e-05
Position 27476: 5.404875295076202e-05
Position 28245: 4.914015798189959e-05
Position 1527: 4.856382424368338e-05
Position 554: 4.654541969228381e-05
Position 26668: 4.162630883754355e-05
Position 27776: 3.92810293403828e-05
Position 27671: 3.721173367882913e-05
Position 313: 3.7005574623707966e-05
Position 27616: 3.321704214138866e-05
Position 24371: 3.1983197944382756e-05
Position 24284: 3.1769864134522565e-05
Position 27746: 2.7502019686020133e-05
Position 1481: 2.5583450385301298e-05
Position 26740: 2.5378209192422472e-05
Position 1422: 2.4494097492377957e-05
Position 26051: 2.354874053142131e-05
Position 24968: 2.33333025136097e-05
Position 25473: 2.3267704752951194e-05
Position 28481: 2.3049175732982357e-05
Position 461: 2.2510673665127225e-05
Position 24680: 1.9204653540682466e-05
Position 27763: 1.5932917431801453e-05
Position 25504: 1.5901972981505592e-05
Position 25716: 1.5675896080963477e-05
Position 25402: 1.23267995610067e-05
Position 27787: 1.0800004460242686e-05
Position 25671: 1.0327889622294113e-05
Position 24839: 9.338105118397815e-06
Position 24017: 9.178614039833378e-06
Position 27251: 8.763226230354351e-06
Position 23992: 5.276644392969725e-06
Position 24822: 5.2688615462343915e-06
Position 27535: 5.219072619420364e-06
Position 26870: 5.2137560683611895e-06
Position 25941: 4.589180811618178e-06
Position 25624: 4.380219472285195e-06
Position 26193: 4.0836128496749655e-06
Position 27031: 3.3188545689332156e-06
Position 25435: 3.159019193979736e-06
Position 26291: 3.075257142799394e-06
Position 25674: 2.3372180592959027e-06
Position 25744: 2.049435958927717e-06
Position 25180: 1.9264444062541114e-06
Position 24940: 1.2640139909119021e-06
Position 25523: 5.887637102747205e-07
Position 25583: 5.871339979258271e-07
Position 24701: 4.965990354460138e-07
Position 25238: 4.069905521080027e-07
Position 24772: 3.0062728212643317e-07
Position 25019: 2.838440814092091e-07
Position 25013: 2.7614641320173276e-07
Position 24750: 2.2370938466859815e-07
Position 28098: 2.2345325027234046e-07
Position 28051: 1.2721277362202975e-07
Position 24407: 5.916715736531681e-08
Position 25535: 5.008778891721276e-08
Position 24696: 3.698809998790889e-08
Position 25230: 1.8936033027552753e-08
Position 25085: 1.6662874244942944e-08
Position 24456: 4.401851476879624e-09
Position 24206: 1.122741174150113e-09
Position 24422: 7.292266398864942e-10
Position 24023: 6.972656000328631e-10
Position 25184: 5.926023319384872e-10
Position 19177: 5.467096595593542e-10
Position 1671: 5.189507281749754e-10
Position 24434: 4.785410603981878e-10
Position 25091: 2.3547898106766885e-10
Position 24917: 1.2983711849503466e-10
Position 24747: 7.06311949625866e-11
Position 24929: 1.1813836394132254e-11
Position 24639: 9.918695845699993e-12
Position 25024: 2.6174216437819057e-12
Position 139: 5.140542898696555e-13
Position 847: 4.518561524675358e-13
Position 316: 4.385472503255424e-13
Position 911: 3.5600767246300473e-13
Position 1077: 1.4162846293534231e-13
Position 145: 1.3275018997325647e-13
Position 1097: 1.2910145558356766e-13
Position 1457: 1.2850495664928374e-13
Position 805: 1.1547102221496984e-13
Position 663: 1.0134234432982669e-13
Position 319: 8.418408166159852e-14
Position 1255: 8.221327231345989e-14
Position 157: 5.829782280080542e-14
Position 125: 5.47133887130012e-14
Position 253: 3.6058995754559e-14
Position 1119: 3.422979886680835e-14
Position 671: 2.3869747115114346e-14
Position 64: 2.099277726212862e-14
Position 199: 1.7334562517830894e-14
Position 261: 7.924674178907116e-15
Position 166: 6.291837452199995e-15
Position 210: 5.429894871110764e-15
Position 267: 8.333630255806954e-16
Position 68: 6.598551261533867e-16
Position 216: 3.5426489738853446e-16
Position 207: 1.5268762976581506e-16
Position 411: 1.1198022208754344e-16
Position 328: 6.001186304228306e-17
Position 346: 5.4418989949746234e-17
Position 353: 5.219444452428494e-17
Position 325: 2.2169246415282234e-17
