Gene = cort
Position 802: 9.62054187051994e-07
Position 79: 9.137981130071282e-07
Position 933: 7.68931589619787e-07
Position 684: 7.161433033445581e-07
Position 105: 6.340428935965987e-07
Position 1417: 6.217173923722656e-07
Position 927: 5.46027423625959e-07
Position 288: 4.220458560637288e-07
Position 1380: 4.188639974759002e-07
Position 265: 3.4643257833336744e-07
Position 715: 3.1859635269425897e-07
Position 43: 3.0156410537345214e-07
Position 4: 2.9713957587377316e-07
Position 689: 2.760508139119047e-07
Position 1280: 2.7159836760235644e-07
Position 1334: 2.664439587839809e-07
Position 107: 1.5651051980247445e-07
Position 290: 6.09768561257247e-08
Position 91: 5.263902255820744e-08
Position 144: 2.9383613146517297e-08
Position 297: 1.026080077983486e-08
Position 247: 6.459025009332375e-09
Position 113: 4.891704684219474e-09
Position 712: 1.7214341531779808e-09
Position 752: 6.498151196022692e-10
Position 736: 5.708442957113717e-10
Position 760: 1.1210991362719915e-10
Position 462: 3.340179440438496e-11
Position 975: 2.626546328242101e-12
Position 1626: 1.8484416274692277e-12
Position 464: 1.3455100266185865e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 263: 0.9774661791601731
Position 1363: 0.9753935855018999
Position 933: 0.8800989870754894
Position 460: 0.8767137341184182
Position 1572: 0.8106792936385646
Position 480: 0.07582319660977108
Position 1649: 0.04498877893360193
Position 1186: 0.010786082676219977
Position 113: 0.010647049061765208
Position 132: 0.008495380734156418
Position 1430: 0.008052227071417395
Position 1590: 0.00670877210345175
Position 652: 0.005723574032102888
Position 950: 0.005554162581156574
Position 684: 0.005533282388853457
Position 1229: 0.004528182980026154
Position 989: 0.0027535560165918745
Position 748: 0.002315047862409724
Position 247: 0.0020706527821453898
Position 287: 0.001490986851969268
Position 1001: 0.0013479987071071749
Position 74: 0.0012704576831131032
Position 553: 0.0012170324194573318
Position 1172: 0.0010767713538990737
Position 165: 0.0010069747630043775
Position 1202: 0.0006695278190479243
Position 1018: 0.0006358596296200438
Position 1067: 0.0005746258799056798
Position 558: 0.0005142942165040977
Position 144: 0.0004567316679261699
Position 307: 0.0004076546595977746
Position 1244: 0.00038839015078638475
Position 908: 0.00031505619484517165
Position 1373: 0.0002871278924304196
Position 1118: 0.00024933632750716994
Position 561: 0.00024656011695786104
Position 1754: 0.00020075549036057823
Position 1872: 0.00013968376517696051
Position 66: 0.00010752767390602368
Position 493: 9.551192855792124e-05
Position 667: 8.162907635716801e-05
Position 1472: 7.224054261695258e-05
Position 1436: 5.034506586042826e-05
Position 284: 4.877069938238007e-05
Position 96: 4.398151855651065e-05
Position 884: 4.1958712783452216e-05
Position 955: 3.559931264783147e-05
Position 101: 2.843133560553295e-05
Position 335: 2.6973025567998803e-05
Position 1255: 1.9784795248231767e-05
Position 1047: 1.2084564897585155e-05
Position 1458: 1.0403027205536327e-05
Position 278: 7.953422860984995e-06
Position 795: 6.424359254461709e-06
Position 356: 5.5068995775609935e-06
Position 536: 5.428727988010315e-06
Position 1445: 4.874833382050435e-06
Position 875: 3.305926923391097e-06
Position 820: 3.0737657337766142e-06
Position 1145: 2.137783231172426e-06
Position 405: 1.8523087387977074e-06
Position 329: 1.1453730048599968e-06
Position 265: 8.926376209060683e-07
Position 189: 8.626620301654388e-07
Position 192: 6.254240754834529e-07
Position 864: 4.923521908018065e-07
Position 568: 4.78816762213543e-07
Position 1760: 4.189620830724824e-07
Position 274: 3.787038120887457e-07
Position 1368: 2.779627359028575e-07
Position 1332: 2.125099119960779e-07
Position 582: 1.5290604600150503e-07
Position 368: 1.2097381226201483e-07
Position 565: 6.074255630381116e-08
Position 802: 5.889866802339442e-08
Position 374: 3.370717117112885e-08
Position 838: 2.9883388720979775e-08
Position 204: 2.2403027260818105e-08
Position 209: 5.616882900679131e-09
Position 377: 5.521641431492612e-10
Position 344: 1.253937694940084e-10
Position 495: 4.036247283978627e-11
Position 381: 2.658545329297665e-11
