Gene = dib
Position 1496: 4.988711129219362e-05
Position 507: 4.767356644061332e-05
Position 628: 3.44107313261739e-05
Position 1858: 2.4375591185037356e-05
Position 489: 2.165372042112541e-05
Position 2112: 1.9311289466144226e-05
Position 2154: 1.6906956042648145e-05
Position 518: 1.662723297280232e-05
Position 343: 1.3071302952909398e-05
Position 62: 1.2797288559419194e-05
Position 384: 1.200800123869559e-05
Position 258: 1.0694155400112627e-05
Position 2141: 1.0588797371321934e-05
Position 1734: 9.422432906164714e-06
Position 2082: 9.338095252918286e-06
Position 1856: 8.799246864849218e-06
Position 1172: 6.444548622447598e-06
Position 2051: 6.331545523850569e-06
Position 1967: 5.929645773799036e-06
Position 880: 5.746689255011625e-06
Position 463: 5.468874139288906e-06
Position 328: 3.899981231457873e-06
Position 2189: 3.300975716860682e-06
Position 50: 2.7989282598027616e-06
Position 1405: 2.533333218740603e-06
Position 944: 2.283403052766758e-06
Position 89: 2.2303410219407445e-06
Position 737: 2.094637274586135e-06
Position 2196: 1.76914584174567e-06
Position 1559: 1.5330259768509248e-06
Position 696: 1.5298282389326274e-06
Position 772: 1.4674059744057182e-06
Position 1241: 1.25837579569145e-06
Position 276: 1.2092943031793016e-06
Position 439: 7.55603744608399e-07
Position 711: 6.547380030996397e-07
Position 1182: 4.258523257210721e-07
Position 1382: 2.551586279676428e-07
Position 1408: 1.9998826429623554e-07
Position 1643: 8.613175828157635e-08
Position 1690: 5.2698870642534755e-08
Position 1745: 4.285766379552283e-08
Position 1430: 3.1310816759378235e-08
Position 1651: 3.130055585513193e-08
Position 1641: 2.6678544093739932e-08
Position 765: 6.3380684878322614e-09
Position 1770: 2.524100228162478e-09
Position 1979: 1.7480206304038424e-09
Position 1919: 1.4457331896903736e-09
Position 744: 2.4915201211391183e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1398: 0.9898832438052078
Position 1682: 0.9255678339627457
Position 737: 0.8407549018805636
Position 1939: 0.3826386111137608
Position 1124: 0.21550531506666562
Position 1963: 0.13690149826245684
Position 1898: 0.10441013276254221
Position 1919: 0.040093220148988355
Position 2096: 0.015847146916163065
Position 772: 0.011918471810103045
Position 863: 0.00719362486128411
Position 2120: 0.007070320478890118
Position 2226: 0.006135427617786221
Position 1038: 0.004796475534497445
Position 787: 0.004093616251140011
Position 269: 0.0037183651523548184
Position 1382: 0.003418827729315423
Position 2007: 0.003395846677433653
Position 258: 0.002908133827970535
Position 2196: 0.002581912236778545
Position 1985: 0.0021630811967258755
Position 2032: 0.001946542909693016
Position 1416: 0.001887197346423776
Position 296: 0.0016239021664671246
Position 2099: 0.0013701385236416592
Position 1641: 0.0013468862726658342
Position 1474: 0.0012611552638029239
Position 1144: 0.0011756280515684064
Position 2238: 0.0008307605065250521
Position 703: 0.0007788250548645326
Position 644: 0.0007681871253566317
Position 335: 0.0007553629834187067
Position 2169: 0.0007356301754301203
Position 684: 0.0005286700397552816
Position 196: 0.00039483341788574264
Position 303: 0.00038460966328539146
Position 1595: 0.0003669619716461617
Position 215: 0.0003601439859120873
Position 1061: 0.0003327092359260811
Position 1220: 0.0003244140390288732
Position 687: 0.00023879026535604075
Position 1993: 0.00019944917103279335
Position 2134: 0.00019564701869364596
Position 1995: 0.00019228188398828504
Position 446: 0.00013752276194523027
Position 711: 0.0001344814463576153
Position 207: 0.00011007521559186397
Position 1711: 9.924799327076435e-05
Position 537: 7.79320261636704e-05
Position 2045: 6.742777188911909e-05
Position 696: 6.667835956791909e-05
Position 1443: 6.281411211438327e-05
Position 1426: 5.9297932936048366e-05
Position 1770: 5.42733527816923e-05
Position 498: 4.555037060801528e-05
Position 1795: 4.549401989057665e-05
Position 221: 4.4660557865771864e-05
Position 340: 4.212078979656183e-05
Position 1249: 3.5419465310808934e-05
Position 846: 3.376459020763428e-05
Position 801: 2.687936817349556e-05
Position 1138: 2.5564482876309133e-05
Position 922: 2.432707791635934e-05
Position 794: 2.2262812384688103e-05
Position 1189: 2.192176919862834e-05
Position 918: 2.1302902022156452e-05
Position 526: 1.7824876663033275e-05
Position 320: 1.7406865641107913e-05
Position 455: 1.552924364389958e-05
Position 371: 1.4820514274142618e-05
Position 761: 1.4541925829710551e-05
Position 2049: 1.4441780266669788e-05
Position 113: 1.1299533913519243e-05
Position 986: 1.1058276382663834e-05
Position 575: 1.0122840009135847e-05
Position 1739: 9.131848736500517e-06
Position 1452: 8.204209445640852e-06
Position 868: 7.390331542688475e-06
Position 343: 7.018751801267456e-06
Position 903: 6.803945769900311e-06
Position 1159: 5.195464434761005e-06
Position 515: 4.822931989439667e-06
Position 605: 4.7760514945003605e-06
Position 877: 3.995633802795588e-06
Position 835: 3.4668529056392024e-06
Position 583: 3.179627369321011e-06
Position 1027: 3.003496361190178e-06
Position 1572: 2.589731914469642e-06
Position 1290: 2.4173410977926242e-06
Position 458: 1.7306149033010634e-06
Position 1303: 1.538517469702311e-06
Position 1167: 1.296584192259609e-06
Position 89: 1.277705322214831e-06
Position 1727: 1.147349529882979e-06
Position 1488: 9.427601450999873e-07
Position 1440: 7.645799711242169e-07
Position 1317: 6.026360650368366e-07
Position 473: 5.980918655698936e-07
Position 104: 5.069313774852368e-07
Position 85: 4.303571962138507e-07
Position 518: 4.185605866667456e-07
Position 373: 3.3270226010074213e-07
Position 123: 2.088758772289336e-07
Position 1496: 1.3464309877298118e-07
Position 475: 7.282489944750631e-08
Position 1614: 4.44823900593585e-08
Position 463: 4.189407345620162e-08
Position 507: 2.932119289430599e-08
Position 227: 2.8006942532737427e-08
Position 1803: 1.206606364159591e-08
Position 1162: 1.2739322178339863e-09
Position 132: 4.695290720012568e-12
