Gene = fmt
Position 3154: 1.9973815708118845e-06
Position 929: 1.8596537516203013e-06
Position 2594: 1.6367906843878388e-06
Position 2410: 1.6045662334444518e-06
Position 1613: 1.555810059225305e-06
Position 546: 1.497181645501634e-06
Position 17: 1.3252759966684115e-06
Position 2731: 1.2260923051115885e-06
Position 4581: 1.1887572575597442e-06
Position 1209: 1.1514157544701781e-06
Position 3594: 1.0776580916054248e-06
Position 2680: 9.7099894801157e-07
Position 446: 9.170567489877501e-07
Position 2007: 8.803950269630042e-07
Position 617: 7.380587455599949e-07
Position 2543: 5.064649966555642e-07
Position 415: 4.6210690357030764e-07
Position 2497: 4.3583091712106303e-07
Position 3050: 2.8663532175550283e-07
Position 4121: 2.1160022916073038e-07
Position 521: 1.3421834475480696e-07
Position 1760: 9.919377009461323e-08
Position 3086: 6.609155430954137e-08
Position 1304: 6.414107785136218e-08
Position 377: 4.0217395891657474e-08
Position 368: 3.568397033054702e-08
Position 2621: 3.037017596716024e-08
Position 4486: 1.6665204386858803e-08
Position 1743: 1.0889161690426611e-08
Position 2629: 9.707747761537171e-09
Position 1986: 9.176962038952277e-09
Position 1807: 6.320787000148402e-09
Position 1852: 4.5321011812468854e-09
Position 3233: 4.047524094589244e-09
Position 397: 3.6014625488847145e-09
Position 1077: 3.1532832794539713e-09
Position 1809: 2.9643308082447917e-09
Position 2767: 2.9542698291804276e-09
Position 1854: 2.9084401539228193e-09
Position 3240: 1.8932176898184653e-09
Position 417: 1.485857459503939e-09
Position 553: 9.606867215729588e-10
Position 2553: 4.994477555792e-10
Position 540: 2.0736250387517684e-10
Position 556: 1.971068617534795e-10
Position 2885: 8.47854216900892e-11
Position 1288: 6.993559462069932e-13
Position 2601: 2.2323560400950957e-13
Position 1847: 3.02014442756163e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1585: 0.9994093538075597
Position 2587: 0.9992882267051083
Position 1958: 0.9886421404526728
Position 2710: 0.9631409812194315
Position 823: 0.9580018704781473
Position 1209: 0.8939748716522724
Position 1779: 0.8841664323806057
Position 569: 0.8811196445560369
Position 3952: 0.6336247049227979
Position 3075: 0.5909569569383237
Position 343: 0.46321333168906564
Position 407: 0.2061885508615182
Position 2125: 0.19086487223329993
Position 8176: 0.12033487858158522
Position 8116: 0.09649274516525647
Position 3337: 0.079479351077442
Position 6293: 0.07838306445390394
Position 2151: 0.07581827205099236
Position 4233: 0.0702021015576866
Position 3973: 0.05735459113043435
Position 6333: 0.05394194837823499
Position 5350: 0.04408656347424314
Position 3937: 0.04189020578471813
Position 1222: 0.03011017065816187
Position 1267: 0.029710481598783173
Position 2446: 0.028778561125575645
Position 1321: 0.02651264740192903
Position 3976: 0.024212104201783935
Position 7194: 0.019552987598431756
Position 6011: 0.018391008495712673
Position 1792: 0.018136875790935925
Position 7167: 0.01658490494420521
Position 968: 0.01471152169488028
Position 7792: 0.01464843837383412
Position 937: 0.013509335835878192
Position 6276: 0.01015625605605824
Position 5757: 0.009086595782395129
Position 8818: 0.008603233945179662
Position 5071: 0.007362771527655512
Position 4391: 0.006612866215047972
Position 201: 0.005472039353650816
Position 2790: 0.005439659405233723
Position 3431: 0.005230458967753297
Position 7412: 0.00500886502344847
Position 7592: 0.004968673574732331
Position 7467: 0.004235045011325857
Position 4761: 0.0039910557841447885
Position 2035: 0.0037352008494287332
Position 2205: 0.0036712465067533172
Position 4523: 0.0036695607560101595
Position 3349: 0.0035860568804348047
Position 3381: 0.003181716612133662
Position 3092: 0.003159017734186142
Position 3080: 0.0030526315906955945
Position 4510: 0.003040938062760759
Position 5880: 0.0026833106955407703
Position 1100: 0.00262230871480407
Position 3370: 0.0025722484704049898
Position 798: 0.00242915749194395
Position 4641: 0.0022742103935605887
Position 3878: 0.0021621260631229816
Position 808: 0.0021240288736316375
Position 4557: 0.0018078202264074444
Position 2007: 0.0017570675777777221
Position 3527: 0.0017303402255054467
Position 1338: 0.0016798797255213242
Position 4896: 0.0015724962457264453
Position 5102: 0.0015684311042113747
Position 3117: 0.0015540015075425637
Position 5105: 0.0015285476908966703
Position 2103: 0.0014226622108396982
Position 3524: 0.001298091376660446
Position 3057: 0.0012574569846766056
Position 1398: 0.0011347384342291766
Position 1037: 0.0010793352516278488
Position 483: 0.0009072305483007505
Position 5128: 0.0008060467455423872
Position 546: 0.0007567280803649981
Position 5704: 0.00075052904746973
Position 3848: 0.0007435358847784014
Position 1347: 0.0007396979076272047
Position 3250: 0.0007291114262658963
Position 4734: 0.0007099406260933245
Position 2400: 0.0006390626913334642
Position 2821: 0.0006088437419044171
Position 3150: 0.0005960206609705404
Position 2004: 0.0005706444821467609
Position 4266: 0.0005294830648640101
Position 1461: 0.0005133880971309546
Position 2824: 0.0005125183346371648
Position 614: 0.0005036545666869543
Position 3411: 0.0004933818475863108
Position 1034: 0.0004575292048400793
Position 292: 0.0004241862401205572
Position 2420: 0.0004017008441350152
Position 1426: 0.00038311837758372346
Position 949: 0.000369782737385769
Position 2906: 0.00035587631208582846
Position 584: 0.00033789963817482495
Position 366: 0.0003065797876332842
Position 2260: 0.00027731522958262286
Position 1344: 0.00021558459878312527
Position 848: 0.00021111727677993483
Position 2723: 0.00020611399748584656
Position 3019: 0.00019857365136466087
Position 2909: 0.00017910812724223756
Position 5211: 0.00017379891014894467
Position 264: 0.00016379001606549976
Position 3233: 0.0001615676257946413
Position 1830: 0.00015643326489046363
Position 3497: 0.00012063071655060453
Position 635: 0.00011853680603386028
Position 5314: 0.00010043599161401198
Position 978: 8.48650036755473e-05
Position 1610: 7.742427568524126e-05
Position 2885: 7.229279915117392e-05
Position 3263: 7.138332156878301e-05
Position 602: 7.067291372539251e-05
Position 4019: 6.736948146922435e-05
Position 3560: 6.366749225917944e-05
Position 1509: 6.178594170740572e-05
Position 2395: 5.625271928884968e-05
Position 899: 4.812845547738905e-05
Position 532: 4.5845147759277625e-05
Position 1587: 4.290671603575547e-05
Position 2451: 4.196836689052296e-05
Position 2215: 3.998129928182878e-05
Position 2487: 3.836227023307849e-05
Position 345: 3.773251740276979e-05
Position 387: 3.6656944295808766e-05
Position 1480: 3.524587254774701e-05
Position 711: 3.461518316075121e-05
Position 1982: 3.2689542447406775e-05
Position 2305: 2.986981107815249e-05
Position 2347: 2.6780665136959393e-05
Position 2268: 2.6174561466054507e-05
Position 382: 2.3834997030301028e-05
Position 2635: 2.2985806439938348e-05
Position 257: 2.2965375684951543e-05
Position 1646: 2.229075772518525e-05
Position 281: 2.2015757381249356e-05
Position 617: 2.090205337135685e-05
Position 1625: 1.995099582214269e-05
Position 82: 1.9892983646365354e-05
Position 458: 1.9628464841804143e-05
Position 94: 1.9573847864637034e-05
Position 359: 1.78508688964847e-05
Position 1350: 1.7440366765576628e-05
Position 137: 1.3834119247329349e-05
Position 665: 1.2630245359759956e-05
Position 500: 1.083636261728854e-05
Position 428: 1.0007316734604013e-05
Position 415: 9.89230592848357e-06
Position 485: 8.051179076095212e-06
Position 1019: 7.805852377335061e-06
Position 2371: 7.450457206052327e-06
Position 2849: 7.096662200022208e-06
Position 1109: 7.010770323030376e-06
Position 2301: 5.456046013447878e-06
Position 2359: 5.417774651823388e-06
Position 623: 4.847728294710542e-06
Position 1175: 4.781749003098534e-06
Position 2223: 4.409048264819152e-06
Position 2915: 4.19778061482111e-06
Position 2680: 4.183332088807551e-06
Position 866: 3.8488941704225385e-06
Position 632: 3.5786598070215224e-06
Position 1843: 3.2773749353270436e-06
Position 2843: 2.9597044555435813e-06
Position 2283: 2.879682534702976e-06
Position 1757: 2.65335904764332e-06
Position 2073: 2.354212760395225e-06
Position 1751: 2.3413608720284752e-06
Position 2254: 2.0788884211731606e-06
Position 2951: 2.076842717416343e-06
Position 108: 1.9363862333377206e-06
Position 1592: 1.88858906506268e-06
Position 2163: 1.8707509496077544e-06
Position 2184: 1.7952268903065714e-06
Position 2311: 1.6353076550922709e-06
Position 1729: 1.528710955395621e-06
Position 4479: 1.4950769218653605e-06
Position 2493: 1.477394092076258e-06
Position 774: 1.4675267743110238e-06
Position 497: 1.2744458499237267e-06
Position 1464: 1.1203111139051596e-06
Position 875: 1.0468582003775976e-06
Position 271: 9.981837565219792e-07
Position 2314: 9.421578559043317e-07
Position 2046: 8.332368743573849e-07
Position 2830: 8.257894547643984e-07
Position 728: 8.130151092043166e-07
Position 2455: 7.819959596410545e-07
Position 2173: 6.515490937531177e-07
Position 2647: 6.130813759261103e-07
Position 1872: 5.420516154295489e-07
Position 1650: 4.5836269754463295e-07
Position 2720: 4.3180682348174895e-07
Position 113: 3.8692230388842206e-07
Position 845: 1.9879069659032498e-07
Position 599: 1.9532013967915116e-07
Position 2543: 1.1980006098863272e-07
Position 503: 1.1445428480834356e-07
Position 1118: 7.896014777280776e-08
Position 1896: 7.546988698455111e-08
Position 50: 5.766249126939878e-08
Position 125: 4.558534295846611e-08
Position 701: 4.4090666664848846e-08
Position 1691: 4.0431939293151424e-08
Position 1655: 3.518947164341224e-08
Position 1878: 2.0096783005722612e-08
Position 1917: 1.3574224606669483e-08
Position 276: 1.2191969472323767e-08
Position 1974: 7.217783529211218e-09
Position 1893: 3.5236755069640313e-09
Position 377: 1.8193358396781578e-09
Position 214: 1.2311003418116933e-09
Position 2043: 6.464351113908544e-10
Position 2942: 4.978843462724595e-10
Position 98: 7.809216516890429e-12
Position 1924: 1.235374393279012e-12
Position 259: 1.8487279579744841e-13
