Gene = Nlg2
Position 29605: 3.755991648690551e-07
Position 29433: 3.1561833120507647e-07
Position 30618: 2.8613367101446336e-07
Position 262: 2.4958909337434954e-07
Position 386: 2.2027590968224067e-07
Position 30865: 2.1645295035875992e-07
Position 30645: 1.7226209377484494e-07
Position 29472: 1.700706803803887e-07
Position 1325: 1.5366426772989264e-07
Position 30522: 1.1139257064318765e-07
Position 29738: 1.0453730285951468e-07
Position 4463: 9.595107759879162e-08
Position 30490: 9.211796243294697e-08
Position 30443: 9.060653888255084e-08
Position 203: 7.650467053852698e-08
Position 2862: 5.817576403034093e-08
Position 33: 5.2847536017934244e-08
Position 965: 5.190891771916845e-08
Position 214: 5.113866367353469e-08
Position 30066: 4.443573002513307e-08
Position 328: 4.2740306996823196e-08
Position 30669: 3.7404339718541074e-08
Position 30493: 3.305510225140344e-08
Position 29199: 3.0603608212473247e-08
Position 30772: 2.7481521500168628e-08
Position 30177: 2.1978032452661915e-08
Position 2068: 2.0874563158005463e-08
Position 172: 1.7740382334554203e-08
Position 30825: 1.6888367718090984e-08
Position 29720: 1.0805764039217965e-08
Position 8: 7.314929481299242e-09
Position 1696: 6.04535342653857e-09
Position 794: 5.411198374577278e-09
Position 514: 3.940952132755649e-09
Position 953: 3.453754304858533e-09
Position 803: 3.006282623121913e-09
Position 30148: 2.7730453771945116e-09
Position 28908: 1.8469813957464936e-09
Position 29043: 1.7157933410230133e-09
Position 29058: 1.527346474116071e-09
Position 30087: 9.006544447613089e-10
Position 30091: 5.119757142713946e-10
Position 30449: 3.5172836709870315e-10
Position 30517: 2.5110896485841363e-10
Position 30114: 1.0401153539691331e-10
Position 339: 2.273907570527941e-11
Position 797: 1.1379901111633468e-11
Position 19: 9.15542596254752e-12
Position 22: 1.0250837414128085e-12
Position 28: 7.695104774815437e-13
Position 25: 6.559617954086407e-13
Position 31: 5.84256870329812e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 30064: 0.9975859890594668
Position 29030: 0.973937114359823
Position 29843: 0.9656619581387719
Position 27907: 0.9506526952990806
Position 28524: 0.9412239151364877
Position 28358: 0.9411360338318208
Position 28780: 0.9256250514832297
Position 22193: 0.8014327738344568
Position 29619: 0.7594093497998875
Position 26341: 0.5884253699271781
Position 29220: 0.49964114643440244
Position 29346: 0.263400396279074
Position 29690: 0.23188316818589613
Position 26417: 0.16046562296014813
Position 29232: 0.0884734877937929
Position 6642: 0.08373469145432651
Position 6668: 0.06425498957335217
Position 28299: 0.05377718894715955
Position 27188: 0.053457756106660495
Position 28824: 0.049103060334150156
Position 27198: 0.0435340919386747
Position 27346: 0.03395495864711011
Position 29866: 0.031390774397036636
Position 29257: 0.020563445966873227
Position 3717: 0.013543683237427544
Position 29032: 0.013334934470024104
Position 29281: 0.012978149223251424
Position 13676: 0.012106940248373745
Position 1437: 0.011797207779442265
Position 14109: 0.009610512161145054
Position 31478: 0.009083594361484685
Position 10248: 0.008496021480556386
Position 29366: 0.006836737428071789
Position 14152: 0.0068001412074989095
Position 10898: 0.006695617712989915
Position 9985: 0.00485650610248391
Position 28786: 0.0045070154862921425
Position 31386: 0.004399263021041838
Position 31147: 0.003831670938836353
Position 18987: 0.0037824570784926654
Position 29639: 0.003389052210898727
Position 29427: 0.003304968859341426
Position 29308: 0.0031384377675900523
Position 29290: 0.0031316371436042214
Position 29905: 0.0028794521381656393
Position 1412: 0.0026868746779998625
Position 10119: 0.0025777763983616552
Position 31129: 0.002157995134358536
Position 29720: 0.0021066540072720488
Position 29458: 0.002095227074257582
Position 28308: 0.0019661763747160646
Position 29595: 0.0019241146960460823
Position 29407: 0.0017747725648736882
Position 29380: 0.0017604545769642186
Position 28532: 0.0017108903257790323
Position 29472: 0.001675078467322385
Position 26941: 0.0015741621867931344
Position 31747: 0.0015706335056453863
Position 3309: 0.0013758489096001743
Position 30797: 0.0013590780572168715
Position 30825: 0.0013148266711082179
Position 29424: 0.0012685244741884416
Position 10797: 0.00121626301489412
Position 3878: 0.0011517108498586707
Position 29447: 0.0011270436404745756
Position 5241: 0.0011129322943647301
Position 30114: 0.0010983686452737788
Position 3002: 0.0010833035210737023
Position 3297: 0.0009165812042499467
Position 30327: 0.000833232906335078
Position 29627: 0.0007877677423986043
Position 3357: 0.0007221073133115978
Position 3846: 0.000701285349316974
Position 4994: 0.0006483224868377087
Position 4085: 0.0006409317241431934
Position 30952: 0.0006183693447235674
Position 29261: 0.0006159028074509117
Position 31347: 0.0005496516839929817
Position 29385: 0.0005411475372518351
Position 29660: 0.00048284154859876057
Position 5190: 0.0004805108733029514
Position 4677: 0.000473386160291859
Position 6733: 0.0004656778214594932
Position 3836: 0.00046157518689069984
Position 3396: 0.00045302894298115016
Position 10506: 0.0004452492796398862
Position 9781: 0.00043442557876975174
Position 29305: 0.0004317979622675078
Position 3956: 0.00043004376903162453
Position 10530: 0.00041665387897540197
Position 31504: 0.0004021981450694907
Position 3453: 0.0003796213568572627
Position 29055: 0.0003751283965937108
Position 31255: 0.00037386626201141873
Position 10029: 0.0003610577529436504
Position 9305: 0.00035648853411664026
Position 28801: 0.0003510818126923169
Position 3165: 0.0003199581268449252
Position 28615: 0.00030786998837393977
Position 3918: 0.0003062271963327085
Position 4293: 0.0003040711413698878
Position 2397: 0.00026381190533840496
Position 2805: 0.00025110250674405526
Position 2485: 0.00024135636376072908
Position 29325: 0.00023970124180492666
Position 3760: 0.00023192071199645815
Position 769: 0.00022818849684811787
Position 31609: 0.0002271048269195866
Position 31539: 0.00022488679536515196
Position 9490: 0.00019458206249996468
Position 31249: 0.0001940745531112148
Position 3550: 0.00018576351872423187
Position 5112: 0.00018338276007453703
Position 975: 0.00017564414891156992
Position 9934: 0.000168610121691822
Position 3368: 0.00014926397763805911
Position 1643: 0.00014909797591626067
Position 8953: 0.00014354745085166384
Position 1837: 0.00014097819014118363
Position 3868: 0.00014058371799432923
Position 2856: 0.0001369399479101977
Position 4773: 0.0001356767265756925
Position 28902: 0.00013053421225923552
Position 30713: 0.00013031373614694693
Position 2697: 0.0001290551760837826
Position 3768: 0.0001270230432799863
Position 4872: 0.00012401993312747994
Position 29311: 0.0001238073801631819
Position 29436: 0.0001227425978561923
Position 29490: 0.00012135562063684669
Position 3057: 0.00012104301066781334
Position 30123: 0.00011192554150273016
Position 28804: 0.00010864171993637295
Position 3965: 0.00010048396012658726
Position 3797: 9.88263330294833e-05
Position 1564: 9.48431954001593e-05
Position 31326: 9.437046356439404e-05
Position 5786: 9.359076986626543e-05
Position 5070: 9.232616360915965e-05
Position 3124: 7.186445336085088e-05
Position 4535: 6.963013390836555e-05
Position 1742: 6.807973050059294e-05
Position 6102: 6.579675893744298e-05
Position 29738: 6.431167226108004e-05
Position 2273: 6.377098683614163e-05
Position 2323: 6.291225258057903e-05
Position 3424: 6.01091173291749e-05
Position 3976: 6.0076461048969956e-05
Position 2365: 5.849522625398132e-05
Position 3725: 5.8280163118113774e-05
Position 4577: 5.583890816076952e-05
Position 28608: 5.437233069556425e-05
Position 29314: 5.191371170080599e-05
Position 5088: 5.0960482107436926e-05
Position 28989: 4.090987022010849e-05
Position 3590: 4.0170213963717264e-05
Position 30333: 3.804080300109777e-05
Position 2669: 3.659125073164778e-05
Position 29117: 3.578589282293401e-05
Position 29872: 3.569767440239325e-05
Position 31567: 3.1220104477244004e-05
Position 31008: 2.0995815028510842e-05
Position 28720: 1.8712045492062076e-05
Position 31287: 1.8249494549273387e-05
Position 29744: 1.7489248783395026e-05
Position 28945: 1.7427349512076725e-05
Position 30960: 1.4525283129218322e-05
Position 30804: 1.3360827839301207e-05
Position 31303: 1.2540622271428344e-05
Position 31654: 1.24232776970421e-05
Position 30066: 1.2208219256482628e-05
Position 30142: 9.3267995199361e-06
Position 30849: 6.61264847911414e-06
Position 29907: 5.896498914791405e-06
Position 29009: 5.819003187484395e-06
Position 30250: 5.266180416120571e-06
Position 31110: 4.703954649191072e-06
Position 31519: 4.246341806474204e-06
Position 29350: 3.990607789639256e-06
Position 30336: 3.7593013299769756e-06
Position 29876: 3.557705645739352e-06
Position 29178: 3.371116348918681e-06
Position 30975: 2.8772639314562807e-06
Position 498: 2.58232270644157e-06
Position 29641: 2.3129421324397883e-06
Position 30755: 2.1229149312116457e-06
Position 10395: 1.878667303233944e-06
Position 28969: 1.7820120384311617e-06
Position 224: 1.3517487859520747e-06
Position 4201: 1.2782420645723251e-06
Position 30131: 1.2561793865935356e-06
Position 29910: 1.1377294357965708e-06
Position 5520: 1.0740480068390137e-06
Position 5508: 1.070776658396889e-06
Position 4149: 7.976501465548423e-07
Position 29542: 7.957416811613746e-07
Position 547: 7.872909354686759e-07
Position 1820: 7.861651634051177e-07
Position 29761: 7.817893395667734e-07
Position 3248: 7.677938323097301e-07
Position 29913: 5.616356091752769e-07
Position 5550: 5.492024527274612e-07
Position 2889: 3.923478466439083e-07
Position 29134: 3.3635447394950386e-07
Position 29605: 3.1361373538684784e-07
Position 9194: 2.819425117656839e-07
Position 3196: 2.645276498723154e-07
Position 3481: 2.324843763982233e-07
Position 4695: 2.305795539522804e-07
Position 2156: 2.2402301656369383e-07
Position 3236: 2.113313697402827e-07
Position 416: 1.9800152248137432e-07
Position 29941: 1.6932201954664235e-07
Position 29882: 1.6772581679574526e-07
Position 939: 1.544416305414183e-07
Position 481: 1.4571616101632543e-07
Position 2811: 1.3742025849064233e-07
Position 985: 1.2285457137615405e-07
Position 199: 1.1483053051378237e-07
Position 3006: 1.1304143672149723e-07
Position 578: 1.104587133452581e-07
Position 1465: 7.966878785454028e-08
Position 4484: 7.78492360629135e-08
Position 6514: 7.602101061065252e-08
Position 2234: 7.557107213354188e-08
Position 997: 7.270662055146489e-08
Position 1416: 7.258030804015768e-08
Position 30536: 6.458931445247936e-08
Position 2737: 6.201994705579118e-08
Position 794: 5.358903498297097e-08
Position 328: 4.2575557752205813e-08
Position 29798: 3.9243265923416054e-08
Position 2986: 3.895340873539058e-08
Position 512: 3.73038286494609e-08
Position 221: 3.6875386825431405e-08
Position 3201: 2.1825945297264044e-08
Position 30500: 1.579113149889121e-08
Position 29774: 1.4899963394188227e-08
Position 30685: 1.2930828520183323e-08
Position 30681: 9.116464616277106e-09
Position 29966: 5.214861011508292e-09
Position 1581: 5.086244205247898e-09
Position 1228: 4.389465971403722e-09
Position 203: 3.1522662156105363e-09
Position 788: 2.4469902966355745e-09
Position 823: 2.270492968397322e-09
Position 826: 1.9800427695004965e-09
Position 593: 1.838028444923422e-09
Position 688: 1.360533858992497e-09
Position 950: 1.1663406787742272e-09
Position 1748: 9.575678825592256e-10
Position 1689: 9.318183964591588e-10
Position 1504: 9.317228155035842e-10
Position 1345: 6.027647198978701e-10
Position 345: 5.554106400891407e-10
Position 1057: 5.35590747670144e-10
Position 694: 4.815190522947225e-10
Position 605: 4.753008570627269e-10
Position 237: 4.705196800048204e-10
Position 424: 4.345425427647409e-10
Position 212: 3.936479499456952e-10
Position 247: 2.5264503852994716e-10
Position 1089: 1.8864285428073547e-10
Position 1000: 1.784884848190738e-10
Position 712: 1.668897512418509e-10
Position 440: 1.4850002936953005e-10
Position 743: 1.2952288022690812e-10
Position 30162: 1.0633413253926241e-10
Position 994: 9.534177600535207e-11
Position 1054: 9.391356455284913e-11
Position 30159: 8.887686899254959e-11
Position 602: 7.07353118705639e-11
Position 704: 6.62725015951082e-11
Position 355: 2.7903220596904958e-11
Position 436: 2.7059908182947585e-11
Position 585: 2.476367618373429e-11
Position 373: 1.3617818578266493e-11
