Gene = Eip75B
Position 3119: 0.0034311715988107525
Position 3843: 0.0031575703850504414
Position 4364: 0.003015863279898601
Position 2193: 0.002997939897876232
Position 12157: 0.0029461856651495193
Position 3775: 0.0027848161021549996
Position 487: 0.0024563190043966013
Position 15281: 0.0020389113296049514
Position 3927: 0.001839492016944439
Position 2728: 0.001808894897637415
Position 3351: 0.001774825669254904
Position 16187: 0.0017336167627822795
Position 7784: 0.001469716870018206
Position 137: 0.0014069337055770247
Position 2103: 0.001351425913268197
Position 5821: 0.001177824770235083
Position 5567: 0.0011284795332626584
Position 900: 0.0010771446349653355
Position 2542: 0.0010649510364961227
Position 4560: 0.0009755236460455535
Position 5654: 0.00094849390438642
Position 440: 0.000862292637157544
Position 1789: 0.0008343100019105928
Position 2342: 0.0007632056537408896
Position 4840: 0.0007504039427230516
Position 3751: 0.00071454586603664
Position 4730: 0.0006620146511939066
Position 1066: 0.0006576801957439363
Position 1941: 0.0006047391011177991
Position 457: 0.0005652338703288776
Position 3099: 0.0005441995840329118
Position 1141: 0.0004902253294990848
Position 1658: 0.0004456893194152629
Position 4347: 0.00041709030058238375
Position 4843: 0.00040618081679718264
Position 5163: 0.00039055848207115475
Position 4566: 0.0003897409026874015
Position 558: 0.00037938630031039743
Position 5651: 0.0003558331287586311
Position 4454: 0.0003237259956773538
Position 3694: 0.00030871334668993605
Position 2257: 0.0002753614930009607
Position 3388: 0.000260665668058417
Position 922: 0.00025711813756569595
Position 1219: 0.0002569172188374322
Position 1362: 0.00025654809845144377
Position 707: 0.00025175649052650543
Position 299: 0.00020281965323757379
Position 1435: 0.0001994666046554994
Position 782: 0.00019926120054993433
Position 3249: 0.00018984016771211098
Position 1092: 0.00018496791193097322
Position 5047: 0.00017976000051175554
Position 1583: 0.00015576015205519177
Position 826: 0.00015574044885593245
Position 830: 0.0001518008960009631
Position 1381: 0.00013834838098644175
Position 4624: 0.00013723661212006628
Position 985: 0.00012173336141677518
Position 1887: 9.783828430713352e-05
Position 14795: 9.165265435979454e-05
Position 14881: 8.144589439334925e-05
Position 4668: 8.113217568235654e-05
Position 1858: 6.813846808012906e-05
Position 2041: 6.639138491575675e-05
Position 1540: 6.513668384238016e-05
Position 1388: 5.8857691060922404e-05
Position 357: 5.858464624380822e-05
Position 4600: 5.603426357892649e-05
Position 717: 4.570728719173853e-05
Position 737: 4.351315918106071e-05
Position 402: 4.3412766007208934e-05
Position 336: 3.721313276768175e-05
Position 7215: 3.501422868833739e-05
Position 2015: 3.4921007796189645e-05
Position 1197: 3.0297452996255234e-05
Position 1641: 2.993867898085737e-05
Position 25522: 2.6875665253406266e-05
Position 1963: 2.13983891681111e-05
Position 257: 1.9378892660538603e-05
Position 799: 1.6696254675638577e-05
Position 596: 1.0567690117462883e-05
Position 6839: 9.978088444755158e-06
Position 4432: 9.492355108406144e-06
Position 2045: 9.471768400019836e-06
Position 961: 9.223392234714045e-06
Position 322: 8.750522996282637e-06
Position 4533: 8.721698405966364e-06
Position 120: 8.671884512575656e-06
Position 94: 8.450769064301345e-06
Position 7192: 6.640878313859448e-06
Position 753: 5.49997185438958e-06
Position 1460: 4.247578302093433e-06
Position 264: 3.3870082502744603e-06
Position 677: 3.306527378733787e-06
Position 4515: 2.195612426003109e-06
Position 4921: 2.097648873715143e-06
Position 576: 8.100078318317967e-07
Position 1231: 7.43041252826024e-07
Position 869: 6.046254432092901e-07
Position 779: 4.958398967889593e-07
Position 4777: 4.617920037797817e-07
Position 623: 1.2852661854275177e-08
Position 19455: 6.133862489127842e-09
Position 275: 4.604941704935492e-09
Position 641: 3.037919802817456e-09
Position 18281: 1.7001047775918462e-09
Position 147: 1.4716134253289785e-09
Position 204: 1.2452323950276225e-09
Position 100: 1.0007493274873795e-09
Position 304: 9.965396297552544e-10
Position 17180: 7.245365066284812e-10
Position 15194: 3.6851302869696803e-10
Position 727: 2.3691834301705716e-10
Position 684: 1.3913847509988633e-10
Position 15406: 1.0004853689401349e-10
Position 208: 7.916877972320282e-11
Position 15103: 4.830400286194385e-11
Position 269: 3.3955354294937204e-11
Position 13820: 2.821529288730796e-11
Position 172: 1.489502873480319e-11
Position 15323: 1.4480065027976741e-11
Position 14096: 9.103813053513177e-12
Position 10351: 4.009536597449677e-13
Position 210: 3.895694980611658e-13
Position 10327: 3.655246817145755e-13
Position 11011: 2.0774836361050657e-13
Position 9875: 1.9617963431440058e-13
Position 10552: 1.314132262097346e-13
Position 8675: 1.0729379706086497e-13
Position 10669: 8.775609049418585e-14
Position 7013: 5.4533815981855505e-15
Position 8884: 5.414406290500562e-15
Position 8956: 5.3026276081753746e-15
Position 8903: 4.7724037138358016e-15
Position 7423: 3.1345680677582253e-15
Position 8255: 2.6489851642228905e-15
Position 7499: 2.312179881005339e-15
Position 6983: 1.9980260383973397e-15
Position 7259: 1.5834011900426516e-15
Position 6649: 1.514178067765754e-15
Position 7317: 7.94608354504633e-16
Position 6926: 4.475435454694173e-16
Position 4706: 2.64620107081779e-17
