Gene = drpr
Position 7808: 0.00036456185046758954
Position 11004: 0.00034704957859976585
Position 1632: 0.00034639038765250463
Position 2155: 0.00032610650714884603
Position 1999: 0.00031850087828439773
Position 1805: 0.00030788521020665036
Position 7024: 0.00029778775339793197
Position 4540: 0.0002908778896478517
Position 735: 0.00028562274612020444
Position 13648: 0.00025832420801568604
Position 3770: 0.0002502132686834821
Position 542: 0.00023964965360080283
Position 3359: 0.00023584942591007592
Position 3676: 0.00021135756122029025
Position 4142: 0.000210425814154972
Position 6980: 0.00019846853165265334
Position 7317: 0.00019458000487857278
Position 11979: 0.00017872141574608094
Position 14133: 0.00017770637482836623
Position 4585: 0.00017550306695184793
Position 130: 0.000167045988654349
Position 8218: 0.00015620149819420924
Position 2571: 0.00015157011583439843
Position 5033: 0.00014710697326803977
Position 3599: 0.00014707049724079638
Position 99: 0.00014654369058010502
Position 494: 0.00014440596289986185
Position 3299: 0.0001414580230574735
Position 4793: 0.00012172656166552779
Position 1890: 0.00011170622855618744
Position 14494: 0.00011084734757313055
Position 215: 0.00010514176920666074
Position 7726: 0.0001034268970404198
Position 7234: 0.00010338042593229788
Position 13414: 0.0001033405805818175
Position 5830: 9.774654779237499e-05
Position 2869: 9.377049085505494e-05
Position 3012: 9.373046312567485e-05
Position 2261: 8.44290810155751e-05
Position 8648: 7.699311467069831e-05
Position 7847: 5.5808704020185436e-05
Position 7615: 5.43455864644305e-05
Position 7335: 5.1174192855320765e-05
Position 237: 4.8546054809351027e-05
Position 1368: 4.766897246395255e-05
Position 7342: 3.824293889989582e-05
Position 13813: 3.4782572792507707e-05
Position 13890: 3.429861160854412e-05
Position 7817: 3.136471675320269e-05
Position 103: 2.9118067367369944e-05
Position 39: 2.5032351230976937e-05
Position 247: 2.356767082255571e-05
Position 14112: 2.3428978922855388e-05
Position 13538: 2.3247661324441545e-05
Position 11647: 2.09509452021192e-05
Position 42: 2.0577860799886404e-05
Position 7255: 1.984408081254428e-05
Position 8075: 1.942267766825779e-05
Position 252: 1.8416526336992885e-05
Position 14782: 1.738401022344925e-05
Position 13343: 1.7076930108897508e-05
Position 7638: 1.6283742956479927e-05
Position 13609: 1.5626580510625947e-05
Position 14774: 1.5440743512692323e-05
Position 205: 1.4203744139088412e-05
Position 14443: 1.3534010492013552e-05
Position 13650: 1.2933191321845373e-05
Position 14364: 1.2559509588254153e-05
Position 13811: 1.1924664758251442e-05
Position 13517: 1.1805147678648518e-05
Position 8134: 1.032165033774756e-05
Position 13285: 1.0009461535943224e-05
Position 13472: 9.934847204132364e-06
Position 1975: 9.01317369531883e-06
Position 97: 8.891926133420577e-06
Position 430: 7.850495124309878e-06
Position 14961: 7.575859925802963e-06
Position 4604: 7.435726794597573e-06
Position 359: 7.342626197271891e-06
Position 14163: 7.075355997899832e-06
Position 13866: 6.9559448215976466e-06
Position 188: 6.909446646457789e-06
Position 466: 6.907504775750643e-06
Position 13406: 6.642687128392953e-06
Position 13848: 6.38192546334604e-06
Position 14167: 6.299705377523065e-06
Position 7351: 6.228358249857701e-06
Position 14315: 5.8784083341823665e-06
Position 7359: 5.781765546560492e-06
Position 14006: 5.441025167917331e-06
Position 7773: 5.303084193925471e-06
Position 14147: 5.208235055961882e-06
Position 208: 5.201515944657816e-06
Position 486: 4.785627577951236e-06
Position 7580: 4.389904043802079e-06
Position 14487: 4.134404326017625e-06
Position 46: 3.8110403868446847e-06
Position 285: 3.6632935747822857e-06
Position 1671: 3.26573379870248e-06
Position 9105: 3.2638618049622393e-06
Position 320: 3.24030544487117e-06
Position 1997: 2.961353947798249e-06
Position 14240: 2.7403848814079837e-06
Position 14096: 2.547429893313346e-06
Position 340: 2.4642387585678554e-06
Position 1502: 2.306270062975988e-06
Position 7798: 2.2593538229849874e-06
Position 7441: 2.2294402444888914e-06
Position 69: 2.038330118935705e-06
Position 7286: 2.032820616583501e-06
Position 8409: 1.8730497444417981e-06
Position 1306: 1.808874930165073e-06
Position 240: 1.8049463384583291e-06
Position 2003: 1.7119963495732601e-06
Position 21: 1.6028654145280592e-06
Position 14820: 1.5376150400151539e-06
Position 1328: 1.505181356854916e-06
Position 139: 1.478026080204727e-06
Position 422: 1.3658598972434343e-06
Position 13367: 1.25347517732944e-06
Position 615: 1.2147672823951007e-06
Position 365: 1.0037346709964866e-06
Position 481: 9.818133348917859e-07
Position 11779: 8.666506282957657e-07
Position 8436: 8.080719275611926e-07
Position 94: 7.778173678166335e-07
Position 1657: 6.717323810367068e-07
Position 1827: 6.219916775743879e-07
Position 1681: 6.054614346164252e-07
Position 4117: 5.879108439147316e-07
Position 14459: 5.809888720622877e-07
Position 89: 5.425841665067283e-07
Position 808: 5.109261883603367e-07
Position 823: 5.051673896936742e-07
Position 1216: 4.383132183962892e-07
Position 1270: 4.0840921985689576e-07
Position 269: 3.511889414964639e-07
Position 1937: 3.4252789654021027e-07
Position 7283: 3.37914401499376e-07
Position 895: 2.9388027796414466e-07
Position 682: 2.6510579409514606e-07
Position 228: 2.633822290570207e-07
Position 908: 2.401087927066433e-07
Position 1159: 2.3096361792771772e-07
Position 14441: 2.1988618533503295e-07
Position 313: 2.065675434399478e-07
Position 14027: 2.0344260275536613e-07
Position 8: 2.0136051238652758e-07
Position 14679: 1.887323051774645e-07
Position 7911: 1.8031862670328485e-07
Position 1252: 1.5558675365917947e-07
Position 492: 1.5227088785856296e-07
Position 752: 1.2870673151689192e-07
Position 14475: 1.1691651002088451e-07
Position 7238: 9.785939224660433e-08
Position 631: 9.381323360771972e-08
Position 7765: 9.147915716322192e-08
Position 14399: 6.384614475440446e-08
Position 1236: 6.300723604446853e-08
Position 14729: 5.3950462810164195e-08
Position 14531: 4.492713374565953e-08
Position 13276: 3.716638655549109e-08
Position 2177: 2.4543420049522276e-08
Position 325: 1.7961617243752993e-08
Position 7582: 1.7134904432443202e-08
Position 625: 1.6225421231287365e-08
Position 568: 1.047292796491521e-08
Position 7181: 1.0165211489354149e-08
Position 608: 6.708525598175557e-09
Position 771: 6.590650484575453e-09
Position 587: 5.047684516720388e-09
Position 763: 4.06374246985475e-09
Position 864: 2.903423656708986e-09
Position 14464: 1.9990866090846593e-09
Position 14238: 1.5244575618296824e-09
Position 636: 8.443950832178719e-10
Position 639: 6.25977075479028e-10
Position 7210: 4.842357483704228e-10
Position 14268: 4.573761823645368e-10
Position 1337: 2.9607631853524943e-10
Position 602: 2.3568061770225214e-10
Position 2164: 1.1185104584680272e-10
Position 559: 9.396698048825421e-11
Position 535: 2.7872640185757695e-12
Position 7431: 2.192037952834925e-12
Position 520: 4.825619011847839e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 13227: 0.9966959715428643
Position 7401: 0.9952405846189514
Position 13798: 0.9921954717690714
Position 14163: 0.98780651967977
Position 7173: 0.9779149663535464
Position 6881: 0.8982830792452545
Position 14550: 0.7306458131081234
Position 12789: 0.5644269073298289
Position 11361: 0.29857164409789844
Position 15006: 0.19032514433554523
Position 10722: 0.18880921776567708
Position 14959: 0.18859163615511412
Position 6653: 0.11918133609841565
Position 10937: 0.10379716039907831
Position 15146: 0.10239688431095578
Position 12232: 0.10215047139941344
Position 15058: 0.08906704399161612
Position 15216: 0.07985735440125988
Position 12597: 0.07888768611269385
Position 14584: 0.0634719749316317
Position 8049: 0.04553387458239666
Position 14879: 0.038622554242260805
Position 8238: 0.036835382433469656
Position 13017: 0.03256764335773307
Position 13628: 0.03101833104760757
Position 15366: 0.02969277853713346
Position 14513: 0.02911640681645135
Position 11018: 0.025628824718605475
Position 14995: 0.022034253122907906
Position 6942: 0.021644192829432307
Position 308: 0.019409148544789874
Position 12181: 0.018251885996205423
Position 14464: 0.0167166368661215
Position 13949: 0.014144926560750476
Position 6993: 0.013000228756769875
Position 8080: 0.012606969521313568
Position 10908: 0.01133233313168085
Position 12622: 0.011062757961942733
Position 1424: 0.010860428525417366
Position 2048: 0.010547616815359337
Position 12536: 0.010015226658656048
Position 7184: 0.009667937033174792
Position 1025: 0.009065269310039894
Position 12577: 0.008859813955302333
Position 10524: 0.007986760422814078
Position 13995: 0.007730184224391289
Position 14412: 0.007610538689978955
Position 7859: 0.007327325282034364
Position 15342: 0.007259986651478575
Position 429: 0.007238659922870237
Position 7216: 0.007001007336447054
Position 12454: 0.0068687313109454156
Position 14594: 0.006656877049971728
Position 14597: 0.006535547169286523
Position 12471: 0.006242676063408947
Position 1680: 0.006177520506565224
Position 6919: 0.0059581133599676175
Position 14642: 0.005806218167549201
Position 7199: 0.005295303372054546
Position 282: 0.00434563580579397
Position 14964: 0.003649273154349785
Position 7606: 0.003423279284288974
Position 1353: 0.00338350842917235
Position 15183: 0.0032359310665050654
Position 14207: 0.003199057107279499
Position 7589: 0.0029633796929061287
Position 3104: 0.0029234621783183912
Position 8023: 0.002868250224907105
Position 8294: 0.002850363863756553
Position 1531: 0.0023890677559627567
Position 7881: 0.002230373297273936
Position 465: 0.0021611440332532134
Position 3979: 0.0020836146016203552
Position 6960: 0.0020370328802078244
Position 13443: 0.0018785467016902513
Position 14170: 0.001769180371164388
Position 14437: 0.0016711515624701697
Position 13864: 0.001639957753344209
Position 4674: 0.0015535372001823093
Position 10745: 0.001479493495230048
Position 13254: 0.0014251282387145567
Position 13713: 0.0013803869997011584
Position 7036: 0.0012948449137435347
Position 4198: 0.0012521304122710122
Position 11664: 0.0012262228818206693
Position 6818: 0.0011973621347411664
Position 284: 0.0011389102566105986
Position 409: 0.0011045271975660903
Position 1404: 0.0010977485074905996
Position 3215: 0.001058065708217236
Position 481: 0.0010394728009354166
Position 8128: 0.0009815782971543455
Position 313: 0.0008005221989514007
Position 3108: 0.0007808085751165543
Position 7638: 0.0007669180139637871
Position 4743: 0.0006917420076495942
Position 650: 0.0006582377115769779
Position 8486: 0.0006519888160757157
Position 1210: 0.0006324723758777757
Position 686: 0.0006210748708937031
Position 542: 0.0006040949215691253
Position 14399: 0.0005890343677704046
Position 1724: 0.0005730416628832355
Position 13383: 0.0005525533327426453
Position 7545: 0.0005405674059670684
Position 10517: 0.00044998306399254156
Position 15394: 0.0004465187285951872
Position 1032: 0.00042343064396029685
Position 10489: 0.0003865979802184181
Position 14034: 0.00034890647765419084
Position 13284: 0.0003470593788239939
Position 14259: 0.0003308505944597728
Position 1559: 0.000312162024220564
Position 7823: 0.0002987200966863178
Position 7932: 0.00026212265021005365
Position 10463: 0.0002596974852360459
Position 7911: 0.00024171409614686775
Position 1448: 0.00023956648531736613
Position 4242: 0.00023427062111246538
Position 3815: 0.0002272756259564622
Position 14416: 0.00022161899079318397
Position 7999: 0.0002111074016322805
Position 4362: 0.0002053672049468615
Position 123: 0.0002020529223686754
Position 7792: 0.00019349669763126992
Position 3044: 0.00019199387507352113
Position 864: 0.00018173701985574174
Position 4562: 0.00016475869138220717
Position 7808: 0.00016097649020824762
Position 14052: 0.00016039270769789357
Position 14147: 0.00015361628273314023
Position 3896: 0.00015326791351533682
Position 520: 0.00015225914849082288
Position 10737: 0.00014863329593392755
Position 5362: 0.00014816460745129166
Position 3061: 0.0001357826319640638
Position 779: 0.00013433470694089133
Position 13828: 0.00013287819717782627
Position 130: 0.00012997727533155463
Position 15163: 0.00012840085310228413
Position 4873: 0.0001276237289928881
Position 8262: 0.00012428891762363028
Position 7457: 0.00011682962897503836
Position 14932: 0.0001164693657437042
Position 4508: 0.00011078680162638844
Position 3553: 0.00010924766141099545
Position 2113: 9.934352848440174e-05
Position 198: 9.870668434188554e-05
Position 10619: 9.845381813668499e-05
Position 7710: 9.650108381213055e-05
Position 2983: 8.945774775548657e-05
Position 3646: 8.728189674670633e-05
Position 3626: 8.704540532713342e-05
Position 4035: 8.45069994292182e-05
Position 752: 7.39619543248419e-05
Position 2677: 7.151408236963839e-05
Position 7817: 6.506680526581465e-05
Position 3227: 6.015609712338482e-05
Position 13657: 5.8000327358219756e-05
Position 3271: 5.74332451212684e-05
Position 4062: 5.720034581534459e-05
Position 625: 5.3234296931427605e-05
Position 4533: 4.9608948505268106e-05
Position 6244: 4.91855256644699e-05
Position 755: 4.7938019711084816e-05
Position 941: 4.642945299594107e-05
Position 695: 4.506739314959658e-05
Position 3598: 4.4613380024211055e-05
Position 188: 4.430241559936326e-05
Position 6574: 4.090926391478946e-05
Position 3001: 3.8288124094671195e-05
Position 1609: 3.768544863712011e-05
Position 2939: 3.669182482671014e-05
Position 2502: 3.3668613090563e-05
Position 7972: 3.3629903151796425e-05
Position 247: 3.359215348540154e-05
Position 2632: 3.3491007466167856e-05
Position 392: 3.348777470955131e-05
Position 1195: 3.3350551522121725e-05
Position 4213: 3.3306451576057895e-05
Position 2196: 3.254820796640778e-05
Position 6613: 3.232358486622145e-05
Position 6235: 3.2180848365482384e-05
Position 9801: 3.153594078101595e-05
Position 6420: 3.1327708704346856e-05
Position 982: 3.088807694656493e-05
Position 732: 3.061415278113358e-05
Position 2857: 3.0024694172602398e-05
Position 5931: 2.5626607211202016e-05
Position 2235: 2.4053852241743812e-05
Position 2743: 2.052390421339353e-05
Position 323: 2.0228304531407466e-05
Position 9851: 1.9791452909505117e-05
Position 14054: 1.9267003369577875e-05
Position 439: 1.8004163609910002e-05
Position 1438: 1.6719171225869333e-05
Position 7746: 1.6117241974535778e-05
Position 1052: 1.4872855052245156e-05
Position 5862: 1.2562851944669936e-05
Position 5318: 1.2493787601674528e-05
Position 336: 1.2434762878992752e-05
Position 1263: 1.1611887956821815e-05
Position 7109: 1.0462999998654222e-05
Position 7870: 1.0360469026258633e-05
Position 14261: 8.925570927475635e-06
Position 359: 8.886637929149014e-06
Position 559: 8.734277815524749e-06
Position 13816: 7.5596386668074815e-06
Position 7300: 6.649950352769065e-06
Position 13749: 6.550569287067026e-06
Position 7254: 5.459552280180023e-06
Position 8477: 5.091936392611322e-06
Position 13811: 4.292361591226639e-06
Position 7422: 3.4572510451595616e-06
Position 14334: 1.8723589953546566e-06
Position 14449: 1.6800212945518601e-06
Position 14441: 1.5610478957032287e-06
Position 2889: 1.1176661389714304e-06
Position 14338: 7.916318829147719e-07
Position 1937: 7.020117740277705e-07
Position 14431: 5.780597553368066e-07
Position 1045: 4.981274549485619e-07
Position 1159: 4.140027396093166e-07
Position 14322: 3.909829387797546e-07
Position 1331: 3.67015979828427e-07
Position 7312: 2.2972258512252731e-07
Position 14648: 1.9303268951438417e-07
Position 608: 1.7343435339296577e-07
Position 1368: 1.5973683910468922e-07
Position 14285: 1.5675245186915702e-07
Position 14264: 1.224088963218188e-07
Position 343: 1.1905875948872206e-07
Position 2017: 1.1870038286959873e-07
Position 7936: 1.1689856666664139e-07
Position 2601: 1.0318381403461929e-07
Position 2653: 9.790058715639724e-08
Position 320: 8.797153175892043e-08
Position 7751: 3.9822754269449664e-08
Position 4262: 3.5298153527499775e-08
Position 7707: 3.1648647826200825e-08
Position 7465: 2.8641036398902725e-08
Position 7528: 2.6731226964450093e-08
Position 7682: 2.1589945048362546e-08
Position 1102: 2.0686339425626396e-08
Position 1106: 1.982538916241327e-08
Position 160: 1.3370896089292323e-08
Position 7892: 1.2125312785345221e-08
Position 2404: 5.421079338833715e-09
Position 1061: 4.987916855553088e-09
Position 263: 4.554627092669541e-09
Position 7484: 3.3843806046846026e-09
Position 582: 1.5093718844220966e-09
Position 7425: 1.4656058318868967e-09
Position 7417: 1.456936844008262e-09
Position 380: 1.0423506959806968e-09
Position 7509: 4.1841969154908854e-10
Position 338: 2.3317170510998005e-10
Position 69: 1.515944973194553e-10
Position 14294: 1.1601547309960557e-10
Position 252: 6.116439677521584e-11
Position 340: 3.856256219892665e-12
Position 2092: 3.4659640265927934e-12
Position 546: 2.011867750808803e-12
Position 1575: 7.863607824767903e-13
Position 376: 5.444088017953213e-13
Position 325: 1.0014850629010108e-13
