Gene = Capr
Position 1949: 0.005673968986340119
Position 1605: 0.005025084009739023
Position 1261: 0.0049086851813877706
Position 5147: 0.0047208340283671655
Position 1250: 0.004597488720849678
Position 3402: 0.00451808834132527
Position 3171: 0.00397142832516032
Position 3399: 0.003907271914524894
Position 2205: 0.003641317333710313
Position 1925: 0.0034624900816906685
Position 1104: 0.002845183875418742
Position 1273: 0.0028310851412432884
Position 869: 0.00265429389368319
Position 4950: 0.0025296549587260644
Position 4493: 0.002489880940388788
Position 1686: 0.002357711110734589
Position 3574: 0.002318140330970789
Position 1035: 0.0018117273695775202
Position 4451: 0.0015545964131123277
Position 1279: 0.0015184302299848832
Position 501: 0.0012387155410548494
Position 827: 0.0012096812307104364
Position 5062: 0.001081112268018975
Position 1539: 0.0009813543325176864
Position 1146: 0.0008504501979684804
Position 1577: 0.0008247250294913463
Position 1305: 0.0008163481824270088
Position 3066: 0.0008058354415210958
Position 3834: 0.0007127910391954259
Position 1368: 0.000621345681396632
Position 3598: 0.0006155110731376085
Position 2105: 0.0005698740949190695
Position 876: 0.0005421031838846475
Position 2202: 0.0005372805268511741
Position 1051: 0.0005264567693629466
Position 2889: 0.0004947279650953165
Position 4829: 0.00044904939885524216
Position 2247: 0.0004178839162555149
Position 1934: 0.0003746323495617051
Position 1515: 0.00037005687995555526
Position 3084: 0.00036634111373783497
Position 1413: 0.0003509148544831544
Position 4617: 0.00024378078704610383
Position 3577: 0.00024173740397995106
Position 2541: 0.00023946443390836697
Position 622: 0.0002380902723730494
Position 1980: 0.00021948202921738089
Position 5166: 0.00021672208146226784
Position 2707: 0.00019502012501505643
Position 4651: 0.00019191387762124162
Position 1987: 0.0001891152506413801
Position 4472: 0.0001857113951579483
Position 4734: 0.00016988450090027154
Position 3312: 0.00016544527737991546
Position 4812: 0.0001543035922606978
Position 4870: 0.00015429892519718712
Position 2547: 0.00014142912313640436
Position 4932: 0.00014104604495983637
Position 2363: 0.00013818487987629502
Position 2260: 0.00013797487869499425
Position 2943: 0.00013207310129305431
Position 2922: 0.00012951682711839706
Position 3315: 0.00011271030248658357
Position 3017: 0.00010981594869636096
Position 645: 0.00010580397379447673
Position 1683: 0.0001011097622463129
Position 3342: 9.788717702991114e-05
Position 1346: 9.440844504164233e-05
Position 2301: 9.438530045033394e-05
Position 2183: 9.399359280020574e-05
Position 3491: 9.086678581396038e-05
Position 4038: 8.680933146136347e-05
Position 3123: 6.64751801582907e-05
Position 1019: 5.520622382816934e-05
Position 1721: 5.391286969416902e-05
Position 979: 5.3662308605146905e-05
Position 2515: 5.14467338876456e-05
Position 2356: 4.972828897226266e-05
Position 2886: 4.8942937899069695e-05
Position 1334: 4.810682854077692e-05
Position 1559: 4.710060706978502e-05
Position 2613: 4.6685449855307374e-05
Position 3087: 4.41768295668655e-05
Position 3689: 4.399992253892477e-05
Position 3802: 4.3820462442564084e-05
Position 1712: 4.370337355800286e-05
Position 2610: 4.099336792411041e-05
Position 1663: 4.007861606755948e-05
Position 460: 3.680778802421394e-05
Position 503: 3.47410835798266e-05
Position 557: 3.420088300388781e-05
Position 2652: 3.164996249119415e-05
Position 2757: 3.152791609129099e-05
Position 1136: 3.1206229685295325e-05
Position 976: 2.9220267307904013e-05
Position 454: 2.896354947777197e-05
Position 3043: 2.8870938766594798e-05
Position 737: 2.5787624164371293e-05
Position 2784: 2.549930740666388e-05
Position 1173: 2.5174806085308403e-05
Position 2797: 1.9850957885736833e-05
Position 1436: 1.949558778684995e-05
Position 960: 1.8784515467086812e-05
Position 2631: 1.872197653017477e-05
Position 2550: 1.7569466193035385e-05
Position 509: 1.6636788950730577e-05
Position 588: 1.610231789750961e-05
Position 463: 1.558041588331541e-05
Position 512: 1.5130267418595525e-05
Position 2580: 1.4906202083312707e-05
Position 2803: 1.487142631953304e-05
Position 642: 1.3465647256317744e-05
Position 2274: 1.132682835887632e-05
Position 1693: 1.0065292475690198e-05
Position 2664: 9.628435313164535e-06
Position 1449: 7.137203173624732e-06
Position 1468: 5.2932260972820515e-06
Position 1555: 3.421962355280618e-06
Position 921: 1.914954887591896e-06
Position 1756: 1.8802567476848851e-06
Position 1789: 1.7560606162948211e-06
Position 469: 1.6515361046602163e-06
Position 398: 1.603584960803795e-06
Position 165: 1.316311022607938e-06
Position 161: 1.099229951006463e-06
Position 1792: 9.400578252343637e-07
Position 194: 7.708764913530071e-07
Position 536: 5.840298537571497e-07
Position 915: 4.766276149593425e-07
Position 1786: 4.2469619888530085e-07
Position 624: 3.4593591376694724e-07
Position 376: 3.397672141070838e-07
Position 1777: 3.2515290450469396e-07
Position 292: 2.794876059886194e-07
Position 669: 2.7434829340534684e-07
Position 1162: 2.1992382514949102e-07
Position 191: 1.7072119294597414e-08
Position 526: 1.6979420620127678e-08
Position 267: 1.5899717128534926e-08
Position 219: 9.216615410900023e-09
Position 404: 8.66657018860552e-09
Position 475: 8.109701410183186e-09
Position 171: 6.734611974644995e-09
Position 380: 5.293464339681569e-09
Position 871: 4.372474463919834e-09
Position 520: 4.365662049688889e-09
Position 687: 3.412191796512977e-09
Position 222: 2.6813693006582757e-09
Position 1156: 2.6119180871154423e-09
Position 663: 9.273448529496272e-10
Position 296: 7.532496675218498e-10
Position 225: 5.233816721673629e-10
Position 408: 4.927113842296249e-10
Position 188: 4.184096804029274e-10
Position 720: 4.054873264459393e-10
Position 228: 3.3109085922466474e-10
Position 282: 1.9826555698109654e-10
Position 186: 1.9790336813434692e-10
Position 411: 1.331278205350977e-10
Position 554: 1.2486665721195728e-10
Position 414: 5.5584960483713875e-11
Position 684: 1.9584129533575705e-11
Position 481: 1.7076001268441318e-11
Position 231: 9.11442164712503e-12
Position 234: 3.056473851684586e-12
Position 124: 5.715974935608948e-19
