Gene = teq
Position 17033: 0.005080083636929171
Position 2534: 0.004890430988252465
Position 13964: 0.004307043707264485
Position 11377: 0.00427750873256494
Position 12570: 0.003981562910437307
Position 13043: 0.003949957887621538
Position 1194: 0.003590185357179632
Position 2340: 0.003184742504077575
Position 2084: 0.0030383458554550076
Position 2013: 0.002884125210341313
Position 10830: 0.0027708616892312757
Position 13020: 0.0026798611199881197
Position 907: 0.00256772512766821
Position 13869: 0.0024433046772156177
Position 16399: 0.0023345706900602826
Position 2521: 0.0022660565826736335
Position 2700: 0.0022112710659860403
Position 15474: 0.0017778658983192532
Position 2078: 0.0017241655340165477
Position 16469: 0.0017051192233002944
Position 65: 0.0016729440187929188
Position 16960: 0.0015315868290778096
Position 17044: 0.0014981306839108649
Position 14664: 0.0014315480847235038
Position 16612: 0.0013845287163191582
Position 84: 0.0013327306547806829
Position 16827: 0.0013188780485424492
Position 16539: 0.0012610619490857125
Position 1784: 0.0011574586138174713
Position 10526: 0.0011458607597837418
Position 15481: 0.001093406387431604
Position 16374: 0.001005084442359322
Position 12772: 0.0009846025182028964
Position 191: 0.0009792022108160738
Position 770: 0.000969854615780241
Position 11617: 0.0009686684107133993
Position 1618: 0.0009088769347134656
Position 16940: 0.0008767389173806009
Position 1861: 0.0008470402595828396
Position 1551: 0.0008421518035021107
Position 2093: 0.0008230679618298079
Position 15909: 0.0008229286430491265
Position 16987: 0.0008214557311429083
Position 16217: 0.0007658464704318471
Position 709: 0.0007560955342678313
Position 384: 0.0007553985219345002
Position 16133: 0.000731465803996025
Position 14025: 0.0007277864842264643
Position 14564: 0.0007231098767066523
Position 1810: 0.0007021404917269732
Position 1120: 0.0006617549773144668
Position 13530: 0.0006534494356393359
Position 14360: 0.0006508632139044068
Position 1292: 0.0006410309748823591
Position 12979: 0.0006271131853707521
Position 131: 0.0006253130693050088
Position 12739: 0.0005530897209441377
Position 11327: 0.0005290730667610213
Position 1879: 0.0005196347428147983
Position 181: 0.0005187821826782663
Position 13807: 0.0005041513002499576
Position 1843: 0.00048548518104462625
Position 13292: 0.00047276480808064485
Position 581: 0.0004724264311441725
Position 13393: 0.00046406728108188745
Position 1145: 0.0004633230021358745
Position 11561: 0.00045779777895576574
Position 15772: 0.0004153629493231059
Position 221: 0.0004141069980423166
Position 12801: 0.0003967103412581477
Position 13061: 0.0003811554281755573
Position 16485: 0.00035195151547352853
Position 16690: 0.00034412487046249046
Position 616: 0.0003411721408835819
Position 712: 0.00033642479836463443
Position 2489: 0.0003295266021969763
Position 11710: 0.000328077179052547
Position 12988: 0.00031901706142402575
Position 1427: 0.00030316204255742313
Position 14265: 0.0002764659110892866
Position 11116: 0.000256951805255372
Position 292: 0.00024170985223859127
Position 12968: 0.00024114226990081236
Position 11647: 0.0002384845387772042
Position 16799: 0.00023262913272210982
Position 11845: 0.00021547507513116802
Position 63: 0.00019330492580330456
Position 1111: 0.00018407025696593124
Position 1835: 0.00017796403789874596
Position 1406: 0.00017280673035899956
Position 1700: 0.00017218027817891805
Position 586: 0.000169245615894047
Position 16535: 0.0001687467964975242
Position 1924: 0.00016847144033090025
Position 16830: 0.00016824404452593143
Position 68: 0.00016681796418561832
Position 11965: 0.000154067292975056
Position 15935: 0.00014566411337506934
Position 15897: 0.00014474786121999373
Position 16466: 0.00014155311471872927
Position 17316: 0.00014135263265487762
Position 2527: 0.0001395741420858889
Position 16975: 0.00013296294574178277
Position 11782: 0.00013205509690610945
Position 16396: 0.00013103409134051816
Position 1808: 0.00012716619022961148
Position 13578: 0.00012188675622277092
Position 1133: 0.00011905595274574802
Position 15396: 0.00010890987176670751
Position 11815: 0.00010392489492413851
Position 13305: 0.00010144790760776495
Position 15565: 9.199685370874524e-05
Position 147: 8.753620568119362e-05
Position 2086: 8.497555171131673e-05
Position 1823: 8.427035414693589e-05
Position 16004: 8.288667268397277e-05
Position 1313: 7.493234866827534e-05
Position 1763: 7.397213987989016e-05
Position 16495: 7.302976719145644e-05
Position 1479: 7.30047644594848e-05
Position 15636: 7.147582427401286e-05
Position 15759: 6.781175941822246e-05
Position 16567: 6.556666437238395e-05
Position 690: 6.343954977622499e-05
Position 1024: 5.813410460212272e-05
Position 1627: 5.706755734621339e-05
Position 15642: 5.607393211427344e-05
Position 2347: 5.5536300954941223e-05
Position 15913: 5.170364189869418e-05
Position 16958: 4.96249944649541e-05
Position 1198: 4.859173320697949e-05
Position 15945: 4.8427446160410824e-05
Position 515: 4.3643751364428665e-05
Position 15415: 4.294030445032184e-05
Position 11521: 4.2493139656747404e-05
Position 17310: 3.981987473722656e-05
Position 15763: 3.8848925062655334e-05
Position 990: 3.4196357473556184e-05
Position 15254: 3.29880861270594e-05
Position 17314: 3.257242173598971e-05
Position 16463: 3.182844360567356e-05
Position 15478: 2.934270354249583e-05
Position 12852: 2.6146647889991944e-05
Position 793: 2.395987292462146e-05
Position 1230: 2.3770946484354126e-05
Position 851: 2.361318600734373e-05
Position 15749: 2.333264540587089e-05
Position 831: 2.166788252606894e-05
Position 1448: 2.121584409249759e-05
Position 17154: 2.002395392167243e-05
Position 1370: 1.898409888813346e-05
Position 3477: 1.8535302078338927e-05
Position 2338: 1.6740614432599437e-05
Position 223: 1.4717394663026252e-05
Position 1228: 1.4609341520547685e-05
Position 15907: 1.4593313419935136e-05
Position 15740: 1.4100647477521389e-05
Position 12010: 1.382927069534144e-05
Position 16985: 1.3761873243266022e-05
Position 2008: 1.334969932202657e-05
Position 15382: 1.2710739002740562e-05
Position 1071: 1.2611720145901127e-05
Position 13883: 1.2535454097355124e-05
Position 12070: 1.1880853396965368e-05
Position 7786: 1.0866183359613612e-05
Position 7370: 1.0731207957036729e-05
Position 17162: 1.0690158819871912e-05
Position 15410: 9.18187230797128e-06
Position 295: 9.166253880506709e-06
Position 780: 8.623710938492394e-06
Position 15783: 8.38623391956557e-06
Position 16779: 7.242144810795357e-06
Position 2301: 6.918605308628392e-06
Position 15650: 6.499306988685114e-06
Position 17252: 6.072324948160706e-06
Position 782: 5.931534086541591e-06
Position 1555: 5.814957165146961e-06
Position 17302: 5.375195586886577e-06
Position 653: 5.172408377002293e-06
Position 15624: 4.72073856030453e-06
Position 5744: 4.540946039409077e-06
Position 651: 4.4293112195283235e-06
Position 15751: 4.299466358087827e-06
Position 15803: 4.182585707036519e-06
Position 17272: 3.7580278301883003e-06
Position 16324: 3.755936302656907e-06
Position 278: 3.356718420526728e-06
Position 15710: 2.8474542956143095e-06
Position 15730: 2.767360537501949e-06
Position 11905: 2.7387312246701732e-06
Position 17136: 2.6718583966302087e-06
Position 1773: 2.5814885892550215e-06
Position 387: 2.4961506129486302e-06
Position 605: 2.1908809703170934e-06
Position 17304: 1.7103728273753222e-06
Position 16765: 1.709877465818428e-06
Position 17209: 1.6821120627332515e-06
Position 15435: 1.5351297060883814e-06
Position 669: 1.3672928233315852e-06
Position 17195: 1.1983296064208727e-06
Position 15604: 1.1522896261962036e-06
Position 16013: 1.1437506173917187e-06
Position 1938: 1.017745559471504e-06
Position 15615: 9.990637650948235e-07
Position 16620: 9.14212328393212e-07
Position 16718: 8.788919689562687e-07
Position 17124: 8.45669928672059e-07
Position 3: 8.059273696825578e-07
Position 15569: 6.767454887588895e-07
Position 15534: 5.944173921484862e-07
Position 15708: 5.68129146179025e-07
Position 3060: 2.8891836278199777e-07
Position 15589: 2.6341018274778453e-07
Position 17267: 1.8984983395574817e-07
Position 15853: 1.6515039650061016e-07
Position 5496: 1.3297922555007316e-07
Position 6074: 1.0637846460976092e-07
Position 17126: 1.0553504977889079e-07
Position 1526: 1.0164198863494086e-07
Position 15850: 9.030383057143317e-08
Position 1528: 8.815270900453145e-08
Position 1077: 8.672489938282102e-08
Position 1196: 8.516867079004343e-08
Position 2226: 8.511522620862848e-08
Position 16101: 4.583520475889621e-08
Position 16302: 3.972734982111267e-08
Position 17197: 3.3277133148358615e-08
Position 6899: 1.919272005723036e-08
Position 2989: 1.3166109227992863e-08
Position 14560: 3.616885203619291e-09
Position 15606: 1.1528811438715084e-09
Position 471: 3.530050905063942e-10
Position 16573: 3.1020304184616484e-10
Position 15652: 2.5837563509603276e-10
Position 481: 1.6860181830365784e-10
Position 452: 1.1286362457452257e-10
Position 5193: 3.3771098469502705e-11
Position 5232: 3.34972041895715e-11
Position 17053: 7.975022188267297e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 15375: 0.9989821288840517
Position 16889: 0.993171026806731
Position 17093: 0.9911062519133074
Position 12680: 0.9908890623557132
Position 13205: 0.9829641814565192
Position 17238: 0.9776376583646261
Position 1675: 0.9534807632279011
Position 16041: 0.9478617510009035
Position 2214: 0.9230615484170405
Position 15824: 0.9197873149178812
Position 11244: 0.9181036393292213
Position 1376: 0.8634611389446044
Position 10721: 0.7065728204667685
Position 10414: 0.6920304162474086
Position 1028: 0.6685773588612007
Position 14048: 0.4283529582988728
Position 420: 0.34937215970081725
Position 10384: 0.28284261214978323
Position 10705: 0.2683669641340324
Position 14101: 0.20853885870404557
Position 11090: 0.13118691412246186
Position 9842: 0.11610151678195557
Position 15028: 0.10366903666668967
Position 16718: 0.09411032381721614
Position 15846: 0.07779470647532617
Position 14711: 0.07015189551806963
Position 1337: 0.06958115909045909
Position 2441: 0.06671650486026959
Position 11131: 0.06447333807864546
Position 448: 0.05765515290070848
Position 2195: 0.04931822435596819
Position 9430: 0.044062824908274685
Position 1533: 0.03723891961492125
Position 10854: 0.03593018923563097
Position 12471: 0.03460082082319376
Position 14511: 0.03365585190004264
Position 14216: 0.03066064273311778
Position 12966: 0.02705397227227565
Position 2867: 0.025663017761190895
Position 2792: 0.024911668162003155
Position 271: 0.023290249889317792
Position 827: 0.021865476168920463
Position 14630: 0.02134487815784833
Position 11068: 0.01992241160751365
Position 15049: 0.0196722495770284
Position 10972: 0.01877742889414124
Position 13838: 0.018214776439797877
Position 300: 0.01806275163175464
Position 11116: 0.016948491454933077
Position 13526: 0.015973673905161963
Position 13492: 0.01537087757262322
Position 1949: 0.014507253227568443
Position 1427: 0.013975226713741257
Position 1479: 0.013320147510409478
Position 2600: 0.010409638549776954
Position 16731: 0.009719485457140945
Position 12898: 0.009317616033381687
Position 16095: 0.008517327326497773
Position 1797: 0.008446025559876143
Position 680: 0.00811413731932435
Position 16747: 0.007828720785095026
Position 2012: 0.007027858337836039
Position 12307: 0.006855353258028895
Position 10984: 0.0065444116672398805
Position 14542: 0.005628601259784701
Position 1866: 0.0055859933155007705
Position 13741: 0.005373611906540909
Position 357: 0.0047827367465995895
Position 2401: 0.004673471502395233
Position 17062: 0.004664708368524286
Position 244: 0.004278310627542475
Position 2605: 0.004209343522811685
Position 14389: 0.003943714760036773
Position 724: 0.0037143974705700408
Position 13783: 0.003366891685536061
Position 1971: 0.003160583544425797
Position 16701: 0.0030740739195497897
Position 1344: 0.0030546819733373986
Position 350: 0.0029411545157368222
Position 16070: 0.002606712287990913
Position 14057: 0.0025992169562823715
Position 1909: 0.0025944372166597706
Position 14397: 0.002377778095999637
Position 13872: 0.002285090498125696
Position 251: 0.002275274627558007
Position 2058: 0.0020047553633792616
Position 12000: 0.0019972301427521135
Position 1974: 0.0018917379613964242
Position 2445: 0.0017899556408653575
Position 14202: 0.0017173663106181617
Position 1820: 0.0016813166335505495
Position 14660: 0.0016707761485613036
Position 880: 0.0016252007883479414
Position 2840: 0.0016241328478209776
Position 499: 0.0015762354140182297
Position 1752: 0.001472917671697651
Position 13724: 0.001383458583492246
Position 13402: 0.001372593829493879
Position 893: 0.0013303351408447482
Position 16597: 0.0013241929568508992
Position 2770: 0.0012455644064453364
Position 1111: 0.0011793961561853065
Position 278: 0.0011266031597920937
Position 15560: 0.0010929846522553775
Position 758: 0.001046255623407118
Position 14404: 0.0010215308151159583
Position 2480: 0.0009836787266080571
Position 635: 0.0009615966063945099
Position 1823: 0.0009202579519198674
Position 436: 0.0009107625871627113
Position 16196: 0.00090571423904643
Position 648: 0.0008660741886290362
Position 1144: 0.0008525348279132623
Position 452: 0.0008093233376545641
Position 16555: 0.0007841955181371637
Position 232: 0.0007812841376826332
Position 17030: 0.0007519335508144779
Position 1743: 0.0007221929391806792
Position 15581: 0.0006751623122530551
Position 14232: 0.0006657223550981678
Position 2066: 0.000662919661033686
Position 1611: 0.0006512117169868258
Position 15569: 0.000636085437915485
Position 1405: 0.0006236804106897522
Position 15509: 0.0006206303076407069
Position 17477: 0.0005487611591327885
Position 16281: 0.0004358988668736517
Position 1652: 0.00038247744504711943
Position 14418: 0.0003720970986099358
Position 15935: 0.0003594839630129458
Position 14351: 0.00035827212561490886
Position 1138: 0.0003486473642196558
Position 464: 0.0003318031701072503
Position 10864: 0.0003306784600026574
Position 16053: 0.00031023883565029365
Position 17467: 0.00027130102244605434
Position 10963: 0.000265230071071756
Position 13242: 0.0002538939950331102
Position 752: 0.00025340623815815213
Position 493: 0.00024153420738504808
Position 17053: 0.00023988956778077126
Position 123: 0.0002395187528524189
Position 13728: 0.0002306564879928475
Position 15458: 0.00022796665279968634
Position 320: 0.00022120700472322348
Position 13465: 0.00022103452304175577
Position 15870: 0.00021722769582868258
Position 16320: 0.0002073020024029305
Position 16356: 0.00020521669365007424
Position 1153: 0.00016868691638477807
Position 17447: 0.0001525917032436078
Position 2096: 0.0001493308613101
Position 1542: 0.00014701198723283184
Position 16547: 0.00014596316687291898
Position 17276: 0.0001443883514974553
Position 15422: 0.00013081713320629919
Position 16451: 0.00012595095327325043
Position 2032: 0.00012482356116481514
Position 15702: 0.00012464892720456862
Position 2383: 0.00012088725977007165
Position 15726: 0.00011624606020342579
Position 2365: 0.0001139264542812494
Position 16177: 0.0001134008580417327
Position 15410: 0.00011003162475529729
Position 15686: 0.00010526654849170155
Position 13582: 0.00010439320683754194
Position 780: 9.364271788621523e-05
Position 831: 9.338487717964772e-05
Position 921: 8.967652002512908e-05
Position 17040: 8.919013656407143e-05
Position 15533: 8.39759519481757e-05
Position 1571: 8.015869727913626e-05
Position 856: 7.865094079821045e-05
Position 704: 7.526512002896452e-05
Position 898: 6.403957046670204e-05
Position 15539: 5.98562830581372e-05
Position 515: 5.276258108194397e-05
Position 2219: 4.9482309523147366e-05
Position 17296: 4.7357523259100214e-05
Position 16752: 4.4678932295624315e-05
Position 17464: 4.1865006213283285e-05
Position 1555: 4.033187579731339e-05
Position 15945: 3.9922677630877315e-05
Position 16901: 2.534738106982682e-05
Position 16419: 2.3560254170530595e-05
Position 2259: 2.313924795734014e-05
Position 2153: 2.1092899289127497e-05
Position 13420: 2.040635285321616e-05
Position 766: 2.0223430977909826e-05
Position 7239: 1.858325702505821e-05
Position 770: 1.4692731503100537e-05
Position 471: 1.288226644358272e-05
Position 15907: 1.2430585204397573e-05
Position 1562: 1.1890978531432757e-05
Position 2138: 1.0854730607376652e-05
Position 17376: 1.0534146119315403e-05
Position 17291: 8.072929104073615e-06
Position 15615: 7.910228038511828e-06
Position 17437: 7.2092204297142205e-06
Position 534: 6.430675265306361e-06
Position 3281: 4.430678450175018e-06
Position 3239: 4.375562025132236e-06
Position 687: 4.271590579461978e-06
Position 531: 4.072822861947968e-06
Position 537: 3.222261201731396e-06
Position 7436: 2.936157911546678e-06
Position 793: 2.2625218052450633e-06
Position 147: 2.197404206841837e-06
Position 1808: 2.168730383476148e-06
Position 3054: 1.9954928001114385e-06
Position 5578: 1.941552990406585e-06
Position 2264: 1.4995889533024397e-06
Position 17017: 1.4028947647488203e-06
Position 4858: 1.2184313218682825e-06
Position 15978: 9.978793148188263e-07
Position 5608: 9.63846297170858e-07
Position 16970: 8.975750897388273e-07
Position 481: 8.57393180188227e-07
Position 13222: 7.090724574186428e-07
Position 17141: 6.019799676679905e-07
Position 17483: 5.231322309540836e-07
Position 955: 4.4353422191074694e-07
Position 17204: 4.33438188977225e-07
Position 15848: 4.300126921805093e-07
Position 468: 4.2758685549347145e-07
Position 3278: 3.4104511441921975e-07
Position 5385: 2.858209910660767e-07
Position 5686: 2.643409327500078e-07
Position 523: 2.4657824207904104e-07
Position 17246: 1.9290594562468588e-07
Position 952: 1.7979936136902014e-07
Position 17187: 1.1454331282231834e-07
Position 5923: 1.0637846460976123e-07
Position 7276: 7.79763800454231e-08
Position 16997: 3.4927254276113677e-08
Position 6713: 1.91927200572304e-08
Position 16121: 8.872969690308388e-09
Position 3225: 5.451394984725446e-09
Position 181: 2.879135523982813e-09
Position 68: 2.7813559769211857e-09
Position 3038: 2.6786234796246583e-09
Position 2656: 1.647483704069798e-09
Position 2625: 1.4375071596938928e-09
Position 2896: 1.3622635570095816e-09
Position 16116: 1.3477266449893857e-09
Position 78: 1.2445270289098986e-09
Position 2911: 1.1452782732497895e-09
Position 2513: 8.088256174177776e-10
Position 2614: 7.800878472106212e-10
Position 2767: 1.83169670549649e-10
Position 3303: 1.8173194626764982e-10
Position 95: 1.1010289475445089e-10
Position 191: 7.322828077527284e-11
Position 46: 4.471333257680468e-11
Position 196: 3.8305692246743856e-11
Position 200: 6.932788599576006e-13
Position 52: 3.44558515080586e-13
