Gene = Lon
Position 2715: 0.00013965616266767552
Position 2760: 0.00013550805794389077
Position 1467: 0.00012262973170377328
Position 1059: 0.00011104708542317428
Position 1204: 0.00011067921140873217
Position 2544: 0.00010516846480058457
Position 1168: 0.00010459131561371102
Position 795: 0.00010382606721511313
Position 4319: 0.00010298696409095219
Position 1796: 9.943493568390993e-05
Position 245: 9.761124665556647e-05
Position 517: 9.300015107375718e-05
Position 174: 7.903226366178647e-05
Position 2739: 7.357767346003378e-05
Position 4095: 7.127522170550757e-05
Position 1082: 6.608025709524252e-05
Position 774: 6.262667571713923e-05
Position 1191: 6.1022006927900554e-05
Position 712: 6.088893091061957e-05
Position 2614: 5.378667264594159e-05
Position 1347: 5.180958579504113e-05
Position 910: 4.569066576328232e-05
Position 2303: 4.425951104506583e-05
Position 2584: 4.0416288387563254e-05
Position 3705: 3.9705170337539924e-05
Position 1456: 3.305500132756004e-05
Position 2533: 3.2786414637652e-05
Position 3328: 3.263034918971224e-05
Position 2841: 3.07289597228564e-05
Position 2086: 2.8914625427506203e-05
Position 2368: 2.7533764946327677e-05
Position 3840: 2.3166659026084065e-05
Position 4132: 2.1846859592950148e-05
Position 2272: 2.0175646973205718e-05
Position 4190: 1.944713656588677e-05
Position 1977: 1.87847047687849e-05
Position 2176: 1.841153592653961e-05
Position 1901: 1.4878085596050166e-05
Position 3318: 1.4367353665128846e-05
Position 1852: 1.280738397473036e-05
Position 903: 1.2678388727431323e-05
Position 2890: 1.2257654335880773e-05
Position 4041: 1.2191717983843981e-05
Position 3710: 1.1751585869851593e-05
Position 2503: 1.1693453785061708e-05
Position 2854: 1.1667141743902967e-05
Position 1293: 1.0389692547968812e-05
Position 1814: 9.144480298396164e-06
Position 446: 8.943893887573708e-06
Position 1120: 8.745694984662308e-06
Position 1237: 8.71254954858808e-06
Position 2850: 8.391493326560104e-06
Position 2893: 7.871060763086733e-06
Position 2380: 7.2679583711626485e-06
Position 2230: 7.103419741273221e-06
Position 1701: 6.391878067351322e-06
Position 1327: 5.267306392329492e-06
Position 714: 5.041869487389799e-06
Position 3127: 5.0242173254332465e-06
Position 1912: 4.954770710967828e-06
Position 88: 4.722925641788346e-06
Position 275: 4.616044088031968e-06
Position 1359: 4.4234382473109935e-06
Position 2194: 4.043511395704788e-06
Position 3377: 3.3139149620801814e-06
Position 138: 3.2238276377473623e-06
Position 2515: 3.032997847624149e-06
Position 2510: 2.5654709055568637e-06
Position 1458: 2.5571801373923144e-06
Position 2140: 2.453454924553096e-06
Position 1687: 2.3010400813566607e-06
Position 3138: 2.2854435403153065e-06
Position 1935: 2.21860771003055e-06
Position 1302: 1.971503818526224e-06
Position 717: 1.844262382358817e-06
Position 3973: 1.7702699921218074e-06
Position 2240: 1.5568114048165753e-06
Position 2320: 1.098647254748623e-06
Position 879: 9.994586368048723e-07
Position 1146: 9.785210158614009e-07
Position 4017: 9.493389232303613e-07
Position 2650: 9.022028849192948e-07
Position 2596: 8.493688797681875e-07
Position 1840: 7.399277214045638e-07
Position 2128: 7.225275785670514e-07
Position 2778: 7.222182458516187e-07
Position 3217: 6.930926854210798e-07
Position 2377: 6.914370226539837e-07
Position 286: 6.536400838731887e-07
Position 2137: 5.802299254972543e-07
Position 2314: 5.538454576140674e-07
Position 1927: 4.535294948261985e-07
Position 2235: 4.2977627006760466e-07
Position 99: 4.163788727902729e-07
Position 202: 4.065802124266818e-07
Position 3663: 3.336809955031171e-07
Position 3659: 3.2749147965172784e-07
Position 1730: 2.684749891279739e-07
Position 2425: 2.454029632754371e-07
Position 1877: 2.3178994475743274e-07
Position 3411: 2.3175586261927667e-07
Position 450: 2.2241076481804908e-07
Position 1784: 2.1803409358562638e-07
Position 2541: 2.092092008441716e-07
Position 3713: 1.936957836644592e-07
Position 1822: 1.876681830058758e-07
Position 870: 1.6881994898468226e-07
Position 3452: 1.4380822045541257e-07
Position 3623: 1.0994807699681308e-07
Position 2416: 9.742102362409112e-08
Position 1864: 9.650713583126309e-08
Position 1727: 9.052950953911902e-08
Position 3458: 8.061362089433e-08
Position 528: 7.926523617174284e-08
Position 1546: 7.106674120961196e-08
Position 1948: 6.355717547497562e-08
Position 3390: 5.0724282803425185e-08
Position 850: 3.074891336608744e-08
Position 419: 2.2712138101275024e-08
Position 3429: 9.562089443325593e-09
Position 3422: 8.55677875025815e-09
Position 460: 2.351144860256174e-09
Position 3590: 1.9588959186952607e-09
Position 3773: 1.740161964040273e-09
Position 293: 1.062093561677344e-09
Position 258: 4.0041109339105754e-10
Position 2456: 9.874085340849741e-11
Position 455: 1.703974608291007e-18
