Gene = Ir31a
Position 1058: 0.00018472240791735813
Position 697: 0.0001815751290776111
Position 2090: 0.00016951413522482188
Position 1715: 0.00014786071487062668
Position 265: 0.0001464841106719325
Position 2386: 0.00012433103199644858
Position 651: 0.00012131050334500683
Position 1072: 0.0001127785907716597
Position 1424: 9.602240773414469e-05
Position 704: 9.474050431807656e-05
Position 868: 9.373784718896075e-05
Position 2006: 8.615189827061322e-05
Position 2062: 7.93057958007447e-05
Position 313: 7.210791033923458e-05
Position 529: 7.112226778992569e-05
Position 1594: 6.898535306464174e-05
Position 1375: 6.781841012244116e-05
Position 1803: 6.588726114535846e-05
Position 606: 6.0355507485618274e-05
Position 280: 5.561278853346045e-05
Position 1409: 5.414711188708114e-05
Position 2369: 5.044371287860901e-05
Position 1212: 4.846814404158083e-05
Position 344: 3.417810501868228e-05
Position 2169: 3.1472677414690477e-05
Position 457: 3.125657479619331e-05
Position 438: 2.8496374557220424e-05
Position 507: 2.6772880936914772e-05
Position 1762: 2.592459647402072e-05
Position 321: 2.1607587350979327e-05
Position 2001: 1.9950458265765776e-05
Position 678: 1.834083551093002e-05
Position 888: 1.5306455933920557e-05
Position 1992: 1.339657745144826e-05
Position 2109: 1.0651275400158465e-05
Position 351: 7.960788499647548e-06
Position 323: 6.917960330412671e-06
Position 1006: 6.7793017640390504e-06
Position 2153: 6.534452737078218e-06
Position 1543: 5.123956043447757e-06
Position 1746: 4.072867095985512e-06
Position 315: 2.909701052252095e-06
Position 2097: 2.6912478401530636e-06
Position 1940: 1.839958570954562e-06
Position 1555: 1.667946399464357e-06
Position 121: 1.2779274499716817e-06
Position 2242: 1.2355422167680434e-06
Position 2125: 1.2341921216771667e-06
Position 2352: 9.465790681534411e-07
Position 207: 9.031421221864052e-07
Position 2304: 8.722964816192601e-07
Position 1849: 6.851621235387081e-07
Position 1943: 6.703257434056539e-07
Position 2253: 3.4254282675983464e-07
Position 441: 2.3656207484228556e-08
Position 1599: 1.8814842032146958e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2280: 0.9863505271646803
Position 1798: 0.8676618786273871
Position 933: 0.7979950310811977
Position 2480: 0.7436414003697662
Position 387: 0.2590909022337354
Position 1364: 0.2380099959703534
Position 693: 0.17934437266751047
Position 441: 0.12037837846741241
Position 457: 0.08879697121990807
Position 1500: 0.08660844491601717
Position 1881: 0.08627251062275958
Position 668: 0.053248898047389415
Position 1967: 0.038272972623566145
Position 1091: 0.03003723152583308
Position 1546: 0.024553297336887516
Position 555: 0.024469382069204234
Position 396: 0.02364919273059053
Position 2446: 0.023236365755419788
Position 568: 0.019564592704029472
Position 1648: 0.018408823886644273
Position 2148: 0.01647040157236704
Position 904: 0.01422931136380571
Position 590: 0.011834581985360049
Position 726: 0.010227313929529884
Position 2084: 0.00912770578377648
Position 103: 0.004595701976965444
Position 911: 0.004463207221595361
Position 1640: 0.004450611673157764
Position 2296: 0.0037291421287845208
Position 765: 0.0036134572225932997
Position 795: 0.0033408595272224994
Position 1824: 0.0031696814740862075
Position 820: 0.003029859611746052
Position 287: 0.0028411567711313142
Position 334: 0.0025145193905496146
Position 1473: 0.0024482569510813523
Position 523: 0.0022422162297353874
Position 1424: 0.001967214077042606
Position 1319: 0.001902939059076308
Position 996: 0.0018996344483101452
Position 617: 0.0017108130227045245
Position 223: 0.001414547309989318
Position 2185: 0.0013881873176652942
Position 1401: 0.0012872312257740201
Position 529: 0.001090034272454254
Position 133: 0.0010311811483036954
Position 2242: 0.0009620339878426659
Position 1666: 0.0008359207685180066
Position 1832: 0.0008088004033326034
Position 1232: 0.0007189584454758974
Position 2312: 0.0006745829503347787
Position 945: 0.000597111118213396
Position 1940: 0.0004472480573623443
Position 1449: 0.000410953582268437
Position 1555: 0.00040578288490625384
Position 1913: 0.00038187484581286136
Position 1249: 0.0003486541998658661
Position 203: 0.00033253994675023563
Position 170: 0.0002465212806357568
Position 1854: 0.00023921145146768637
Position 2006: 0.00022321213312253714
Position 292: 0.0002033758415054566
Position 229: 0.00018829796813548674
Position 1801: 0.00016933916536156755
Position 859: 0.00014364072163510372
Position 1454: 0.0001414453396320784
Position 167: 0.00014004771987128904
Position 136: 0.00010828227885613509
Position 1147: 0.00010583295440572303
Position 2303: 5.891044269026969e-05
Position 2425: 5.038190659232975e-05
Position 1093: 4.24280520525903e-05
Position 1857: 3.365798371547584e-05
Position 1708: 3.346847376461528e-05
Position 942: 3.334411747361397e-05
Position 259: 2.7971405425133515e-05
Position 362: 2.3454476527775765e-05
Position 740: 2.289224102248692e-05
Position 2058: 1.6843802332184223e-05
Position 2427: 1.677889760469533e-05
Position 1023: 9.970442224630268e-06
Position 303: 9.515006196951046e-06
Position 2216: 9.22723475261631e-06
Position 339: 8.254482654981689e-06
Position 2522: 7.717265379811944e-06
Position 1840: 7.386370747793441e-06
Position 861: 4.3101320750692424e-06
Position 182: 1.3438746985922944e-06
Position 1834: 8.556558782045913e-07
Position 307: 8.467202278230909e-07
Position 2382: 3.025965718925425e-07
Position 251: 2.948656071069597e-07
Position 313: 1.415618010129114e-07
Position 351: 5.8102547102272874e-08
Position 234: 5.7477898525729145e-08
Position 436: 4.516609725914515e-09
