Gene = Notum
Position 2912: 0.0031051298287487214
Position 3966: 0.002649512845848147
Position 5437: 0.0026472198883368166
Position 5728: 0.002491159524106739
Position 2597: 0.002407738007478788
Position 2048: 0.0023809881493443287
Position 2027: 0.002263598468533657
Position 701: 0.0021666022746566144
Position 3006: 0.0020847299095654226
Position 6608: 0.001813182160047598
Position 9240: 0.0017384170070359611
Position 2972: 0.001671710943374066
Position 9124: 0.0015689450660217015
Position 5852: 0.0014953323847168836
Position 5849: 0.0014506793243986521
Position 627: 0.0013877081849923065
Position 8989: 0.0013576671093094453
Position 4006: 0.0013212656246686673
Position 4835: 0.001290946086907146
Position 2969: 0.0012388844827697885
Position 5759: 0.0012257490224330727
Position 982: 0.0011216206330641513
Position 8088: 0.0010809722426542996
Position 3241: 0.0009141572302572069
Position 3598: 0.0008888100285340008
Position 1316: 0.0008863216346274311
Position 2900: 0.0008749267527384744
Position 130: 0.0008089935661442727
Position 7167: 0.0007859022924568524
Position 3381: 0.0007733889833134009
Position 5162: 0.0007565752636981697
Position 9079: 0.0007053730769419227
Position 3553: 0.0006896289745771295
Position 1032: 0.0006270263153941031
Position 1299: 0.0006178902868832851
Position 7962: 0.0005961362282511373
Position 3291: 0.0005593001219894863
Position 603: 0.0005417452137593616
Position 758: 0.0005312229329723548
Position 606: 0.0005202868366958427
Position 2669: 0.0004963217999463786
Position 7148: 0.00048419602182927764
Position 5701: 0.00048205198259837647
Position 6564: 0.0004770345786665798
Position 7852: 0.0004513860699567412
Position 958: 0.0004510294893009596
Position 3419: 0.0004504573221611686
Position 4601: 0.0004416449744805976
Position 5589: 0.00040757059087117485
Position 651: 0.0004045504273155877
Position 2470: 0.0003852369405949645
Position 8947: 0.00036654708735955383
Position 4156: 0.0003537355810961073
Position 3837: 0.00035130909041525493
Position 7969: 0.0003335968013457032
Position 7089: 0.0003335877826808011
Position 7237: 0.000323414880435437
Position 582: 0.0003111370010793859
Position 7300: 0.000274023474205141
Position 985: 0.00026594880915524146
Position 316: 0.00024161771937599924
Position 3189: 0.0002390795586889633
Position 2075: 0.00023533889766681835
Position 3705: 0.00023284197675405312
Position 5000: 0.00023162265967801904
Position 5521: 0.00023016305061233734
Position 1943: 0.0002075983707726257
Position 4958: 0.00020240753648584584
Position 724: 0.0001993038619135881
Position 7092: 0.00019688479385044454
Position 7234: 0.0001742313524442197
Position 7720: 0.00016766346261113405
Position 6645: 0.00016456960069510226
Position 2187: 0.0001637130792018416
Position 3251: 0.0001606059468215378
Position 395: 0.00014542226237294602
Position 3209: 0.00014261434978148408
Position 3471: 0.00013197384686082533
Position 177: 0.0001275530728293873
Position 371: 0.0001065049368432955
Position 1111: 0.0001040356232003265
Position 1172: 0.0001031372704988023
Position 6649: 0.00010263882180247807
Position 6332: 8.982663560736042e-05
Position 4711: 8.622425934733887e-05
Position 5193: 8.284795488579825e-05
Position 7561: 7.940340546967097e-05
Position 8588: 7.899384726613702e-05
Position 8493: 7.252478765365095e-05
Position 9173: 6.598115443651573e-05
Position 240: 6.518214643338568e-05
Position 6571: 5.981342674673104e-05
Position 7195: 5.8677890588964657e-05
Position 1695: 5.8109306955020994e-05
Position 77: 5.6673857139771694e-05
Position 1072: 5.6562236115239324e-05
Position 7414: 5.387224993292227e-05
Position 89: 5.1067971117385004e-05
Position 1366: 5.061222076429459e-05
Position 6329: 4.971385356385551e-05
Position 7665: 4.955864360689776e-05
Position 6657: 4.916534648506563e-05
Position 1134: 4.9044518194551125e-05
Position 8901: 4.8256229475230634e-05
Position 9163: 4.5437934353656226e-05
Position 1386: 4.402647117096271e-05
Position 1250: 4.32090045222428e-05
Position 8348: 4.251297961406361e-05
Position 1220: 4.182780791195727e-05
Position 6558: 4.1294365025235395e-05
Position 3517: 4.0855053277710586e-05
Position 7294: 4.060157538769018e-05
Position 7723: 3.988044175188449e-05
Position 7174: 3.8878537981012335e-05
Position 1083: 3.623531419765066e-05
Position 9070: 3.594166494970569e-05
Position 1536: 3.4850274233888277e-05
Position 9155: 3.433353070229433e-05
Position 2644: 3.382791039378499e-05
Position 7333: 3.14644087273872e-05
Position 7625: 3.0807978749578995e-05
Position 7445: 2.999311744443769e-05
Position 8958: 2.8247287904630796e-05
Position 8229: 2.767892503549434e-05
Position 7597: 2.6270829267208068e-05
Position 7264: 2.5707262477705918e-05
Position 2007: 2.464727677760858e-05
Position 3562: 2.3305945026453882e-05
Position 8913: 2.3139011247277503e-05
Position 927: 2.253317836420039e-05
Position 2742: 2.2380976489924215e-05
Position 7768: 2.2259378365896196e-05
Position 4520: 2.059422057878807e-05
Position 6584: 2.009375050002288e-05
Position 1715: 1.917404663305668e-05
Position 8012: 1.8831940054860672e-05
Position 2487: 1.8823528617451728e-05
Position 8593: 1.805654898830615e-05
Position 2172: 1.7998752005827255e-05
Position 3036: 1.7629440118730726e-05
Position 6420: 1.7406384535891108e-05
Position 193: 1.7106807468798597e-05
Position 8008: 1.6858393807445394e-05
Position 8602: 1.6481092613227007e-05
Position 7186: 1.6239707806144098e-05
Position 1727: 1.604825538308163e-05
Position 2833: 1.5893547932350698e-05
Position 8693: 1.5658993673441108e-05
Position 8169: 1.5481973456428086e-05
Position 3435: 1.5397710778093367e-05
Position 1114: 1.5086424470482368e-05
Position 6675: 1.3834313233786677e-05
Position 2779: 1.3657584446235202e-05
Position 8203: 1.3054759816549543e-05
Position 7849: 1.2516787205457157e-05
Position 401: 1.2064412903402936e-05
Position 8540: 1.1985338800767334e-05
Position 495: 1.1613145347509075e-05
Position 549: 1.0130642789486143e-05
Position 848: 1.011697495393287e-05
Position 4302: 9.546117478917392e-06
Position 7297: 9.455653987287686e-06
Position 1001: 9.003215536304669e-06
Position 7459: 8.533877330362311e-06
Position 7229: 7.210692464219066e-06
Position 252: 6.134745469865674e-06
Position 7465: 4.16802813061399e-06
Position 7455: 4.1033945680926605e-06
Position 7920: 2.8295183881229485e-06
Position 6282: 2.666056206192429e-06
Position 7201: 2.5643634352781093e-06
Position 2745: 2.290290914784743e-06
Position 2785: 2.1312380940620345e-06
Position 2943: 2.0610656409112854e-06
Position 6717: 1.9389038670407236e-06
Position 6704: 1.8631590144452094e-06
Position 7738: 1.837206339898351e-06
Position 6279: 1.7236311738078816e-06
Position 2278: 1.6989191704085577e-06
Position 6907: 1.5442018310227735e-06
Position 953: 1.380784916181111e-06
Position 7631: 1.3394019390154304e-06
Position 570: 1.1619304016545294e-06
Position 1129: 1.1124246493537539e-06
Position 6552: 8.385821434126143e-07
Position 908: 7.424717823350718e-07
Position 2145: 6.948189376008728e-07
Position 806: 6.496897578857442e-07
Position 828: 5.103861776244852e-07
Position 1038: 4.734927916392407e-07
Position 7423: 4.603851161853009e-07
Position 919: 4.458074478559155e-07
Position 6794: 4.157742958709409e-07
Position 2121: 3.3137598284539556e-07
Position 800: 2.6838172885313576e-07
Position 1326: 2.674454391526033e-07
Position 101: 2.658839948933882e-07
Position 1733: 1.9836679551173902e-07
Position 1183: 1.8411752195251006e-07
Position 6786: 1.382311438445929e-07
Position 1677: 1.3518725467112903e-07
Position 6386: 1.3325786225248212e-07
Position 773: 1.1226282606300826e-07
Position 2052: 1.0781697265216683e-07
Position 6875: 9.63767890831397e-08
Position 201: 7.96358019420025e-08
Position 2378: 6.702162998012921e-08
Position 1264: 6.422156060760272e-08
Position 557: 6.272721305014882e-08
Position 3639: 6.153017393718509e-08
Position 1619: 5.617852571444628e-08
Position 863: 4.361137694259469e-08
Position 436: 3.006962834336666e-08
Position 301: 2.6411328676848672e-08
Position 833: 2.4488310577192556e-08
Position 430: 2.40253491862207e-08
Position 1330: 1.727865045637837e-08
Position 7336: 1.470845058034129e-08
Position 149: 8.396663375617504e-09
Position 880: 7.800642270381986e-09
Position 7558: 2.527006900233487e-09
Position 7519: 2.4003054606411783e-09
Position 7111: 2.3452105435039887e-09
Position 7544: 1.8134431345499394e-09
Position 6862: 1.7443579393797143e-09
Position 7105: 1.519216981109254e-09
Position 7633: 1.3523432536919783e-09
Position 6764: 1.291296713693833e-09
Position 1259: 1.0865855489272507e-09
Position 6890: 5.455598364544706e-10
Position 842: 3.250942211562784e-10
Position 6984: 2.6622811300422303e-10
Position 6768: 2.3342003220715764e-10
Position 6992: 9.511172511248356e-11
Position 6971: 2.1502200801339332e-11
Position 60: 3.914812631631601e-13
Position 410: 2.1693637501476847e-13
Position 439: 9.011395076943768e-14
Position 407: 1.8288575405709322e-14
Position 551: 8.315287509965038e-17
Position 474: 1.5702402585876776e-17
Position 454: 1.4606016149666314e-18
Position 659: 6.361812041603345e-20
Position 142: 3.597844288790317e-20
Position 444: 1.3139667308405805e-22
Position 811: 2.211017911780438e-24
