Gene = mus304
Position 1476: 0.002843714187650035
Position 785: 0.0021933149585697032
Position 622: 0.0020632597206768654
Position 1786: 0.0019728069682175137
Position 1451: 0.0012010985177131018
Position 619: 0.001099800901497022
Position 2206: 0.0010858491263394082
Position 1560: 0.0010325560519489187
Position 558: 0.0009722698053032207
Position 2694: 0.0009686104508704791
Position 1762: 0.0006913125409550934
Position 651: 0.0006707399099014197
Position 1055: 0.0005097792957707387
Position 1220: 0.00047277778522830015
Position 1339: 0.00044950686311960385
Position 3012: 0.0004248109453996194
Position 1961: 0.00039664137993998007
Position 2257: 0.0002980144654418876
Position 2942: 0.00021376743410291707
Position 1973: 0.00020530993805878073
Position 1590: 0.00019897362010548274
Position 2169: 0.00015320353265476175
Position 863: 0.0001518608617631736
Position 555: 0.00015133126223109222
Position 1150: 0.00015069687910406298
Position 128: 0.00014687494520560266
Position 1738: 0.00013593002989827776
Position 2398: 0.00013197954332884083
Position 1715: 0.0001281153829582305
Position 1519: 0.00011443984106443036
Position 2454: 0.00011421492700114409
Position 574: 0.00010434301663092321
Position 2713: 8.808700161535631e-05
Position 1718: 7.88264143887816e-05
Position 2401: 7.512619229770409e-05
Position 1632: 6.498868047592944e-05
Position 2923: 6.160146734723159e-05
Position 2216: 5.826449036227293e-05
Position 2899: 5.583487372138119e-05
Position 1665: 5.3849242536889585e-05
Position 83: 5.0841019014711534e-05
Position 1829: 4.750172277944589e-05
Position 564: 4.4632479605964896e-05
Position 881: 3.9435309235751004e-05
Position 1165: 3.397616426117062e-05
Position 262: 2.853692625115975e-05
Position 2748: 2.7076308709233615e-05
Position 1007: 2.5360162326537213e-05
Position 776: 2.4845384534836377e-05
Position 501: 2.1112603707471974e-05
Position 2700: 2.108974046918546e-05
Position 2971: 1.8424193039473775e-05
Position 854: 1.7484249518592183e-05
Position 1039: 1.6617215585835923e-05
Position 388: 1.62077741512254e-05
Position 1181: 1.4608988074741807e-05
Position 924: 1.4296981109592743e-05
Position 682: 1.396764167484767e-05
Position 2883: 1.375394349176978e-05
Position 2825: 1.2879890280190213e-05
Position 381: 1.2653423142729229e-05
Position 1307: 1.1837427827136179e-05
Position 2952: 1.154488904296471e-05
Position 667: 1.123418664441995e-05
Position 842: 1.0913315999022166e-05
Position 70: 1.0161343124689233e-05
Position 1429: 9.743728182305405e-06
Position 2510: 8.824680299539606e-06
Position 424: 8.006989110811982e-06
Position 3021: 3.9239770572092e-06
Position 165: 3.576254956343347e-06
Position 1575: 3.131758237977632e-06
Position 421: 3.01097770347057e-06
Position 659: 2.874802726627161e-06
Position 571: 2.0624630446997317e-06
Position 705: 1.865453509286769e-06
Position 2765: 1.8431137546641082e-06
Position 514: 1.6165355175745542e-06
Position 956: 1.2628925153809565e-06
Position 2865: 1.1861098751843915e-06
Position 930: 1.1453064980601888e-06
Position 145: 1.1375367143846668e-06
Position 709: 9.308772279028412e-07
Position 836: 8.526252856530301e-07
Position 182: 5.737278144891471e-07
Position 1256: 5.659272631965358e-07
Position 543: 4.810355692443758e-07
Position 1065: 4.385370673299661e-07
Position 691: 4.2837395016223264e-07
Position 1027: 3.6786068235712587e-07
Position 2559: 3.354056737698963e-07
Position 2841: 3.166198304205641e-07
Position 977: 3.00139497411289e-07
Position 534: 1.8992518594546862e-07
Position 995: 1.577655274880634e-07
Position 1285: 1.3260524796765453e-07
Position 529: 1.241647063542398e-07
Position 625: 1.217251237860519e-07
Position 933: 1.2060969523635022e-07
Position 631: 1.1223813715240731e-07
Position 637: 8.957340658738493e-08
Position 95: 5.703702920286338e-08
Position 727: 4.200014814469073e-08
Position 540: 3.572370242447394e-08
Position 1001: 3.2774569388087235e-08
Position 868: 2.812409138811273e-08
Position 1187: 2.6466036182963724e-08
Position 1195: 2.2588996696787295e-08
Position 348: 1.805730856074848e-08
Position 333: 1.4195546863190133e-08
Position 971: 1.0854477770582145e-08
Position 192: 9.843352642421212e-09
Position 201: 6.7808380245911855e-09
Position 314: 5.103145409474985e-09
Position 109: 5.05104535821681e-09
Position 289: 4.7807843642013336e-09
Position 304: 2.3780890912386673e-09
Position 523: 1.296384352645176e-09
Position 721: 6.576093986638786e-10
Position 1024: 6.37342716689391e-10
Position 316: 2.2692971996170325e-10
Position 283: 1.4867062864369566e-10
Position 301: 7.694679636854418e-11
Position 337: 4.32170293915962e-11
Position 271: 3.5088042314304146e-11
Position 292: 2.7313518502865657e-11
Position 505: 2.1605245611246026e-14
