Gene = tow
Position 665: 0.0004910474416025392
Position 258: 0.00048816504009168847
Position 6225: 0.00044646616193358966
Position 3108: 0.00044570747489070087
Position 201: 0.0004269072703223299
Position 1974: 0.0003678964484651945
Position 2375: 0.0003423696030825769
Position 1933: 0.00031923488055494087
Position 768: 0.0002871917829487699
Position 1461: 0.000283196588033471
Position 2369: 0.0002799899451385018
Position 3816: 0.0002793257026080251
Position 669: 0.00027254045111511937
Position 671: 0.0002192709884914122
Position 6218: 0.00021422122464374846
Position 2611: 0.00019060841526697298
Position 1047: 0.00019053360647408468
Position 256: 0.00018358283492887916
Position 2661: 0.00017929859087628626
Position 3953: 0.00017202016780626614
Position 1575: 0.00016762729470127358
Position 2671: 0.00015110665779378244
Position 5888: 0.0001486010951421359
Position 191: 0.00014136819901157025
Position 497: 0.00013977581649756053
Position 5248: 0.0001324655656780538
Position 3718: 0.00013026028837831219
Position 316: 0.00012229253672477335
Position 31: 0.00011951463208347144
Position 2824: 0.00011841498013054859
Position 2822: 0.00010979051241037183
Position 4548: 9.932293891300988e-05
Position 149: 9.673730922511344e-05
Position 3838: 8.844165309116767e-05
Position 2861: 8.836144164985195e-05
Position 2820: 8.829899301070944e-05
Position 2818: 8.639574803907655e-05
Position 6: 8.146131722327954e-05
Position 1397: 7.795820736795781e-05
Position 2361: 7.699005680612323e-05
Position 5270: 6.691046308598942e-05
Position 2846: 6.416917132118058e-05
Position 6227: 6.36738971735947e-05
Position 5023: 6.13475504656315e-05
Position 270: 6.02513402040905e-05
Position 3991: 5.974202638860947e-05
Position 4006: 5.8907396451040145e-05
Position 2816: 5.867181165994212e-05
Position 631: 5.743659188746807e-05
Position 238: 5.47617624133585e-05
Position 2211: 5.0787770781989734e-05
Position 3064: 4.7466976725772557e-05
Position 2302: 4.636712384299665e-05
Position 1236: 4.360194969321813e-05
Position 5726: 4.3223434667652264e-05
Position 3709: 3.7882008443711267e-05
Position 4055: 3.68488136850322e-05
Position 5296: 2.5733344325988585e-05
Position 5790: 2.3291128794947876e-05
Position 1150: 2.3118060538262013e-05
Position 6112: 2.256675174001245e-05
Position 1864: 2.080183197932328e-05
Position 5258: 1.708612575039117e-05
Position 2079: 1.547324492170025e-05
Position 5496: 1.4742364733805447e-05
Position 2067: 1.4433305357972805e-05
Position 3762: 1.324322500846426e-05
Position 1993: 1.3084449684254731e-05
Position 2028: 1.3002634605930529e-05
Position 1089: 1.1986127634004257e-05
Position 604: 1.1040114980735715e-05
Position 1196: 8.488547576672503e-06
Position 6279: 8.393190474487295e-06
Position 440: 7.435065220455369e-06
Position 6281: 7.029069655590188e-06
Position 5693: 6.871452507497196e-06
Position 790: 6.855542500664773e-06
Position 710: 6.155792400459727e-06
Position 2052: 6.145834109259514e-06
Position 1639: 5.963443936878637e-06
Position 5050: 5.830926513240887e-06
Position 1417: 5.458475754869437e-06
Position 1644: 5.428910886957698e-06
Position 3548: 5.313891356702885e-06
Position 656: 4.962950862778402e-06
Position 952: 4.544563672980478e-06
Position 647: 4.266935794385208e-06
Position 642: 3.874103069219379e-06
Position 5327: 3.7819009435777035e-06
Position 5529: 3.5714191897149956e-06
Position 452: 3.5193182777427755e-06
Position 639: 3.136955252145122e-06
Position 44: 3.111975817759095e-06
Position 5628: 3.053499851878711e-06
Position 6069: 2.514026185095149e-06
Position 702: 1.7343412901618057e-06
Position 770: 1.6244359051776412e-06
Position 319: 1.2208229641781985e-06
Position 793: 1.1858913745723779e-06
Position 637: 8.724351936682872e-07
Position 663: 8.400226837893674e-07
Position 8: 7.46696369541871e-07
Position 4704: 6.491904520547724e-07
Position 1962: 5.792191334082228e-07
Position 1426: 5.076583353469186e-07
Position 1625: 3.0100229894928404e-07
Position 805: 2.9834020490721856e-07
Position 1380: 2.801692439558505e-07
Position 5934: 1.81434684689632e-07
Position 5464: 1.0945515489041891e-07
Position 4046: 7.211022726241534e-08
Position 598: 1.2219243694891799e-08
Position 608: 4.711981146792215e-09
Position 815: 3.358335151398173e-09
Position 61: 2.324539835848333e-09
Position 59: 2.1949263031718704e-09
Position 654: 1.2286654017330212e-09
Position 232: 9.002618337133254e-10
Position 272: 7.716060098423825e-10
Position 1055: 6.170934157408263e-10
Position 4707: 7.924384289828424e-12
Position 4472: 4.506446999745144e-12
Position 5445: 2.2933075628974675e-13
Position 3819: 1.7160875313869617e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3407: 0.9568543913686226
Position 5421: 0.9359772989519597
Position 4391: 0.9271280726492452
Position 3644: 0.8894197659615529
Position 5129: 0.6649918002936493
Position 5114: 0.32383095349131413
Position 2250: 0.13964840285136
Position 6158: 0.07101984609702644
Position 5386: 0.05815814963514426
Position 3928: 0.054376769674151705
Position 1360: 0.04219416403585293
Position 4295: 0.031387021544770875
Position 6323: 0.02995677687964589
Position 2268: 0.020749646256070755
Position 3666: 0.02060752083268908
Position 5911: 0.01214234945522957
Position 2154: 0.0120649155370931
Position 3286: 0.011803553749424484
Position 3659: 0.008079456202939834
Position 5180: 0.007988706463787793
Position 3801: 0.0063663723616019146
Position 2184: 0.005387833313839039
Position 1732: 0.005379828367742914
Position 1309: 0.005129242820484597
Position 3891: 0.003857560073586614
Position 3967: 0.0033135302961016504
Position 3209: 0.003197200087715529
Position 2760: 0.0030366680560521106
Position 1032: 0.0028352999320293087
Position 3806: 0.0027225172198320135
Position 1635: 0.0026554085197427317
Position 1365: 0.0023019247968823348
Position 3772: 0.0022339836437263766
Position 6161: 0.002050238458043019
Position 3184: 0.0018696397966902892
Position 1606: 0.0018599809636081256
Position 2622: 0.0015694626132898271
Position 850: 0.0015239910204869354
Position 3416: 0.0014818204849182607
Position 4853: 0.0013518848273403935
Position 4414: 0.0013472689889816938
Position 1603: 0.001268405811617933
Position 5193: 0.0010627862340709402
Position 1778: 0.000908964342871362
Position 1575: 0.0008462886439489687
Position 1773: 0.000754179028758672
Position 5334: 0.0007390129888442274
Position 6117: 0.0007390090159699795
Position 316: 0.0006522140500556431
Position 1643: 0.0006443655855808451
Position 3180: 0.0006145706890811826
Position 5668: 0.0005936361896046778
Position 1813: 0.0005130955629590101
Position 5538: 0.000499661857278557
Position 5726: 0.0004982628296525596
Position 768: 0.0004926875555408682
Position 3663: 0.00047990918051765306
Position 4510: 0.00047709243203266196
Position 537: 0.00046757203866493044
Position 4824: 0.0004525264204677681
Position 1872: 0.000450875838248189
Position 4650: 0.00044357154768636514
Position 4541: 0.0004248961091476838
Position 870: 0.00042291555335890525
Position 2138: 0.0003849399235969743
Position 2589: 0.0003734884900572291
Position 3838: 0.000368691254640261
Position 4827: 0.0003545389234448406
Position 2274: 0.0003504752914221748
Position 2941: 0.00031822429289848366
Position 5951: 0.0003036412176247752
Position 3170: 0.00028091971387680036
Position 5919: 0.00026429720338646076
Position 4600: 0.0002596019295074557
Position 3073: 0.00024602876988467876
Position 3758: 0.00024290574724487014
Position 4856: 0.00021596234830097437
Position 2455: 0.00021423843051285145
Position 2458: 0.00021352600319555175
Position 1329: 0.00021076743631095248
Position 2866: 0.00020774814592135023
Position 4180: 0.00020239183666115174
Position 3250: 0.00019289223895639746
Position 5591: 0.00017978427423378433
Position 6104: 0.00017475523166345623
Position 3975: 0.0001619411313982887
Position 5462: 0.00015858788858983148
Position 4262: 0.00015264023002522657
Position 3239: 0.00015000779532728807
Position 1103: 0.00014225976210073058
Position 452: 0.00011742655957571196
Position 6011: 0.00011215248053879187
Position 3291: 0.0001078565676028793
Position 2070: 0.00010716031962578645
Position 4790: 0.00010065813251297524
Position 4682: 9.699972684761138e-05
Position 2356: 9.231465307715564e-05
Position 562: 9.154488577383937e-05
Position 2103: 9.076954396107208e-05
Position 4925: 8.409370267297427e-05
Position 6127: 8.268482082260299e-05
Position 4480: 8.170312004906036e-05
Position 4859: 7.525907470608742e-05
Position 3030: 7.403731030944379e-05
Position 3739: 6.778010744342958e-05
Position 4203: 6.716864076871008e-05
Position 3042: 6.303896351263308e-05
Position 4922: 6.18955483861149e-05
Position 2844: 5.8909090225359994e-05
Position 688: 5.852890678855527e-05
Position 1615: 5.485614549676005e-05
Position 3046: 5.3623140096590726e-05
Position 6098: 5.2778387956898434e-05
Position 4523: 4.885007463294418e-05
Position 256: 4.773676856840745e-05
Position 4592: 4.6732246888605763e-05
Position 490: 4.4941270913720184e-05
Position 1047: 4.30717554261839e-05
Position 1584: 4.0516155800751325e-05
Position 5869: 3.7962501611655174e-05
Position 1272: 3.691841894793874e-05
Position 4830: 3.6188074551570436e-05
Position 6279: 3.592763481484528e-05
Position 5882: 3.152605538727072e-05
Position 1744: 3.12579482445671e-05
Position 4055: 3.046753026979453e-05
Position 4046: 2.986586231681421e-05
Position 5063: 2.5566781195548214e-05
Position 3188: 2.457549465431426e-05
Position 5852: 2.322394864875175e-05
Position 4079: 2.3014249420880387e-05
Position 1784: 2.28336065548449e-05
Position 5190: 2.135703682476653e-05
Position 1106: 2.0268944615498624e-05
Position 4547: 1.889952202068267e-05
Position 1476: 1.863429116731551e-05
Position 4093: 1.8520865184957754e-05
Position 6445: 1.6982064883482814e-05
Position 1283: 1.669503267744554e-05
Position 5484: 1.5153596277072274e-05
Position 5603: 1.477382084352603e-05
Position 926: 1.4208418192732637e-05
Position 897: 1.2487651243679878e-05
Position 5588: 1.1845279942771219e-05
Position 5199: 1.0817852067580938e-05
Position 5431: 1.0193182678613302e-05
Position 1781: 9.79191414800683e-06
Position 5561: 9.763522493616201e-06
Position 2052: 9.719796748944862e-06
Position 1135: 9.688854245225224e-06
Position 5609: 8.96633994008719e-06
Position 5997: 8.627089816899148e-06
Position 6453: 7.839493218596796e-06
Position 1982: 7.590429270910171e-06
Position 3808: 6.38252929379361e-06
Position 2323: 5.153711795122368e-06
Position 4207: 4.186379649449782e-06
Position 2743: 3.6536849253749464e-06
Position 2067: 3.553544404804907e-06
Position 5805: 3.1439498436099397e-06
Position 1061: 2.8460757902061875e-06
Position 2038: 2.513890185641913e-06
Position 1192: 2.3135865814921936e-06
Position 2813: 2.2349624721930985e-06
Position 1775: 1.9158650454477495e-06
Position 5306: 1.7075817632855826e-06
Position 373: 1.5554703791280093e-06
Position 3693: 1.5317208188694397e-06
Position 852: 1.1355669805811223e-06
Position 5445: 1.0705851186940196e-06
Position 565: 1.0466985906826144e-06
Position 5469: 9.572208040294177e-07
Position 1187: 8.980645069274644e-07
Position 324: 8.877888351514393e-07
Position 4182: 8.152757280316827e-07
Position 342: 7.456268073680257e-07
Position 494: 6.952042985189274e-07
Position 963: 5.875765271375502e-07
Position 5069: 4.58184844398392e-07
Position 5821: 4.271394619568662e-07
Position 5741: 1.9486334062816946e-07
Position 5637: 1.6592372827650286e-07
Position 5698: 1.5485264230883066e-07
Position 5777: 1.4262651724354952e-07
Position 3690: 1.0092505212153786e-07
Position 201: 9.832481351037246e-08
Position 1263: 5.510451541829112e-08
Position 69: 4.811783435172104e-08
Position 1065: 1.8562131759061343e-08
Position 54: 1.571924573095648e-08
Position 698: 1.4668873670892823e-08
Position 112: 1.1091315307810176e-08
Position 935: 1.0189197283702207e-08
Position 191: 5.147003846278365e-09
Position 138: 4.974674359973669e-09
Position 938: 1.3244811867316085e-09
Position 59: 1.1948378551456531e-09
Position 952: 5.427807516800184e-11
