Gene = Daxx
Position 490: 1.8644969297433793e-06
Position 139: 1.8055978741676317e-06
Position 109: 1.5633488935334443e-06
Position 523: 1.420724788524087e-06
Position 142: 1.3413768689057615e-06
Position 565: 1.248399584953712e-06
Position 430: 1.161087686893177e-06
Position 506: 1.0036934146936474e-06
Position 416: 9.22892607797166e-07
Position 103: 1.9779570441408732e-07
Position 256: 1.1187911476757675e-07
Position 4774: 1.7399745064119023e-08
Position 1025: 1.291124202133024e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5561: 0.8267609869695242
Position 5242: 0.776768041940658
Position 1053: 0.7262491001024035
Position 5081: 0.36249850294769154
Position 4606: 0.19740300162995197
Position 4311: 0.16920073101055208
Position 6416: 0.09380750485678138
Position 1321: 0.04601059506165705
Position 3629: 0.029450716083676064
Position 3390: 0.024953515041814398
Position 4980: 0.02433875463350863
Position 4425: 0.019408480399933904
Position 4648: 0.014103055278277231
Position 1711: 0.012418132655863917
Position 3681: 0.011326455161517904
Position 3788: 0.010346209208200622
Position 3926: 0.010114863785042725
Position 476: 0.008478150233653014
Position 3632: 0.008361321075193448
Position 5498: 0.008237113031805599
Position 4276: 0.008024719944595325
Position 3363: 0.006646645008003005
Position 857: 0.005610700802661829
Position 473: 0.005201174082919204
Position 506: 0.004413159938361753
Position 4692: 0.004031489372494347
Position 4451: 0.003996487385579144
Position 1803: 0.0038495211755953445
Position 4069: 0.0037063121722732987
Position 1349: 0.0035695081935879134
Position 1749: 0.0035325730744665534
Position 5527: 0.0034280206077658957
Position 1806: 0.003236929577580026
Position 5263: 0.0031987116550517875
Position 4237: 0.0030892477098188793
Position 6230: 0.002536165921333091
Position 4652: 0.0025051210849297103
Position 1034: 0.0017898736325136948
Position 1764: 0.0016868576544933427
Position 1752: 0.0016507963984594843
Position 1377: 0.0015995926830886182
Position 1112: 0.001395242544262422
Position 428: 0.0013937114458137908
Position 6068: 0.0013874258563875324
Position 3162: 0.0012936701688814043
Position 1250: 0.0012792951345000586
Position 3123: 0.001156405454451149
Position 6626: 0.0009851959651102033
Position 6096: 0.0009396975841020123
Position 1578: 0.0009340364575620469
Position 1149: 0.0009327881391681556
Position 3129: 0.0008783746674239594
Position 6539: 0.0007216342140957447
Position 1192: 0.0007192309666367718
Position 1698: 0.0006991956358697699
Position 1374: 0.0005465074603617004
Position 523: 0.0005335583912358775
Position 392: 0.0005092271609815963
Position 5976: 0.0004910645409605824
Position 736: 0.000469208146712058
Position 983: 0.0004406209675962786
Position 1739: 0.00043724811548733546
Position 565: 0.0003995940917749989
Position 1398: 0.0003247173103441963
Position 2985: 0.000317397077942473
Position 5900: 0.0002728841249933583
Position 1551: 0.00022979967321052643
Position 490: 0.00022185610971069613
Position 1219: 0.0002009210132009238
Position 1878: 0.00017092393236321237
Position 6347: 0.00015190611863783653
Position 600: 0.0001426305696474702
Position 683: 0.00013887103474379236
Position 3096: 0.00013728921207266706
Position 1275: 0.00012224121465229153
Position 1812: 0.00012144570287844518
Position 1174: 0.00011456685416113673
Position 2925: 0.00010836289940302552
Position 3087: 0.00010429543104204497
Position 6422: 0.00010349311219675867
Position 6599: 9.497858391540971e-05
Position 2259: 9.233988806757512e-05
Position 341: 9.215558417086428e-05
Position 1848: 8.97479284667563e-05
Position 5503: 8.481886763823674e-05
Position 246: 7.988866441759264e-05
Position 1278: 7.894054443343077e-05
Position 1767: 7.091081892686748e-05
Position 2601: 6.329591182906097e-05
Position 1773: 5.4832357342439e-05
Position 373: 4.8933071382189365e-05
Position 759: 4.5666254391066656e-05
Position 1867: 4.307178599495851e-05
Position 378: 3.916617066343889e-05
Position 3201: 3.768915508140634e-05
Position 2169: 3.5382102084533455e-05
Position 1648: 3.3670428831897626e-05
Position 1842: 3.2583300264628424e-05
Position 3022: 3.0316874370135712e-05
Position 96: 2.6354436113149502e-05
Position 3345: 2.3852240973380476e-05
Position 1590: 2.3078488710795832e-05
Position 3711: 2.1434344778209483e-05
Position 1470: 2.1166612869711517e-05
Position 165: 1.959054346324478e-05
Position 109: 1.8012888042680996e-05
Position 2922: 1.697858062664093e-05
Position 538: 1.4263072506510164e-05
Position 532: 1.3952740998534436e-05
Position 1635: 1.3560851916657953e-05
Position 467: 1.3005911251957196e-05
Position 3427: 1.0619879531923806e-05
Position 3279: 9.563448760229804e-06
Position 4228: 9.219664749984256e-06
Position 1463: 8.80383767288865e-06
Position 162: 6.601617146762394e-06
Position 116: 6.215814972362911e-06
Position 3610: 5.562451673077808e-06
Position 3592: 5.484075965060662e-06
Position 914: 4.00048390731927e-06
Position 868: 3.92320045460804e-06
Position 2049: 3.801170627801658e-06
Position 2064: 3.3927042536011357e-06
Position 3291: 3.144931507376871e-06
Position 228: 2.432306157103636e-06
Position 845: 2.3751102884089445e-06
Position 2208: 1.968560688191131e-06
Position 961: 1.8101495572497474e-06
Position 2541: 1.621342839672637e-06
Position 2589: 1.3243278592811204e-06
Position 103: 1.1632283281023665e-06
Position 2298: 9.479312925920241e-07
Position 2226: 8.48785290699142e-07
Position 2097: 6.413060805452128e-07
Position 1584: 6.276776209311973e-07
Position 989: 6.257394387422919e-07
Position 1118: 3.736962173005808e-07
Position 406: 2.862250293433738e-07
Position 1269: 2.3947871495372974e-07
Position 547: 2.1901355052477774e-07
Position 1421: 1.4506260417130958e-07
Position 994: 1.1153832452014646e-07
Position 185: 1.0658025684025194e-07
Position 198: 8.164167424528182e-08
Position 203: 7.253097525972341e-08
Position 692: 2.8727771152814223e-09
Position 1851: 1.5959670196810846e-09
Position 1611: 6.978209960108998e-10
Position 353: 2.502123879031226e-10
Position 207: 1.8945431905258764e-10
Position 617: 1.7930754357586071e-10
Position 318: 2.203367551322768e-11
Position 302: 3.28858295680195e-12
Position 223: 4.772874740466067e-13
Position 309: 1.1121566631193043e-13
Position 321: 3.216212119077518e-15
