Gene = bwa
Position 539: 0.0012110037841031897
Position 4588: 0.0011513034970631881
Position 1891: 0.001136009363222535
Position 2081: 0.001128796168099683
Position 1658: 0.0011242203928611399
Position 3949: 0.0010942700365186835
Position 1289: 0.0009985429942567195
Position 532: 0.0009822723804652684
Position 4705: 0.0009746044644361574
Position 2923: 0.0009687894684009802
Position 4555: 0.0009466771237027887
Position 3479: 0.0009453124560862098
Position 1803: 0.0009286010113880481
Position 1557: 0.000927640267699889
Position 6197: 0.000915672382517285
Position 5483: 0.0009069852359170727
Position 7137: 0.0008761358741865363
Position 1072: 0.0008645938568349573
Position 3695: 0.0008510829954953548
Position 3676: 0.0008219938505601508
Position 4758: 0.0008141807947836857
Position 2392: 0.0006726145199642308
Position 2094: 0.0006328155244352856
Position 1941: 0.0006093357232681066
Position 67: 0.0005462348570640767
Position 681: 0.0005405216392636056
Position 3629: 0.0004982029401527335
Position 2330: 0.0004919937597098968
Position 1515: 0.00048805335998013637
Position 3542: 0.0004497984558750236
Position 717: 0.0004475351358605814
Position 1177: 0.0004064785460047403
Position 721: 0.00040220676788080045
Position 3881: 0.0003948385545465285
Position 2447: 0.0003779208627225672
Position 2214: 0.0003690362872926582
Position 1490: 0.00035793605448871226
Position 1428: 0.000337526905993984
Position 1184: 0.00033268912714026544
Position 3981: 0.000289108278502706
Position 6788: 0.000274109340682738
Position 1723: 0.0002493536559398682
Position 1630: 0.00023519187465558965
Position 5568: 0.00022652850838886053
Position 3705: 0.00021794376615762997
Position 746: 0.0002077109166732891
Position 1982: 0.00018799275980395388
Position 1932: 0.00018129897548849327
Position 1605: 0.00017971954821956553
Position 7237: 0.00017232557479815628
Position 1638: 0.00015749622523188671
Position 85: 0.00015584699542216422
Position 1914: 0.00013013589076600542
Position 2785: 0.00011595738300216972
Position 499: 9.817391828744153e-05
Position 1574: 9.624395543601394e-05
Position 82: 9.545662573726565e-05
Position 6756: 9.116133341970156e-05
Position 546: 8.950028761952314e-05
Position 1044: 8.841164838005615e-05
Position 4402: 8.546653879841032e-05
Position 1018: 6.142325437984078e-05
Position 1339: 5.9837933694536275e-05
Position 7200: 5.351781413681404e-05
Position 1356: 4.550613723885861e-05
Position 7121: 4.2747190156549004e-05
Position 7112: 3.458634033300488e-05
Position 2900: 3.3785832254601047e-05
Position 1132: 3.134755189727547e-05
Position 2765: 2.914125378930046e-05
Position 2768: 2.784822074226533e-05
Position 1165: 2.7463906683262237e-05
Position 242: 2.6078410883714127e-05
Position 893: 2.4999481786070605e-05
Position 2846: 2.446247941767546e-05
Position 816: 2.4136255471940597e-05
Position 932: 2.2646495341806563e-05
Position 1102: 2.1103600190931044e-05
Position 3499: 1.9271100807148316e-05
Position 1389: 1.2455301272682075e-05
Position 1025: 1.199299807991716e-05
Position 73: 9.23760013604992e-06
Position 197: 8.906297136667622e-06
Position 31: 8.662007468197943e-06
Position 592: 7.359140683005521e-06
Position 2805: 7.312728137804923e-06
Position 3444: 6.437306480093977e-06
Position 1196: 5.4928904438927385e-06
Position 3056: 4.9964825896416365e-06
Position 1076: 4.634808615393847e-06
Position 3919: 4.004505273173846e-06
Position 359: 3.656535519300103e-06
Position 3865: 3.6359960003431884e-06
Position 6395: 3.3989334944566947e-06
Position 3239: 2.8113156546618765e-06
Position 1600: 2.576227560375549e-06
Position 290: 2.1837842878037335e-06
Position 1406: 2.042454284830916e-06
Position 3440: 2.005383941329991e-06
Position 595: 1.94742768179839e-06
Position 3504: 1.945743079794188e-06
Position 3426: 1.8479014530082736e-06
Position 787: 1.6648795447327759e-06
Position 964: 1.6215632105443174e-06
Position 3204: 1.5173966804630368e-06
Position 480: 1.5130172982740226e-06
Position 64: 1.4405314383839602e-06
Position 586: 1.1983485533173117e-06
Position 3461: 1.065346750379055e-06
Position 51: 9.901684210666102e-07
Position 3370: 9.744605074861623e-07
Position 1500: 9.736892648051346e-07
Position 574: 8.430009890336845e-07
Position 1419: 8.352528666720117e-07
Position 13: 6.204413360835404e-07
Position 343: 5.728999831011901e-07
Position 3043: 4.961255589886537e-07
Position 3166: 3.4345616417485395e-07
Position 3598: 1.9218454903008256e-07
Position 20: 4.990952173468362e-08
Position 3084: 4.602900329558462e-08
Position 589: 3.541244200168992e-08
Position 448: 2.4698226563692442e-08
Position 331: 1.889927271214302e-08
Position 3477: 1.8510854564916828e-08
Position 3380: 7.380939661372583e-09
Position 3282: 4.456079123002514e-09
Position 723: 1.2266642936812553e-09
Position 577: 8.852587557564143e-11
Position 711: 8.263441612667529e-11
Position 629: 1.9773847221918607e-11
Position 697: 1.667940617367149e-11
Position 3128: 6.853868623255367e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2985: 0.9875215758493594
Position 5962: 0.8868470485358226
Position 2656: 0.8782023662195197
Position 6986: 0.830916953918101
Position 618: 0.32475187853650167
Position 5438: 0.2823920869343712
Position 6747: 0.16298208073815962
Position 1443: 0.13635535661492845
Position 1406: 0.12642629745406933
Position 1467: 0.06435826330957342
Position 661: 0.05734205750844621
Position 574: 0.046483826536453006
Position 645: 0.04039022269866048
Position 2381: 0.034882591192083055
Position 1979: 0.034279258164999875
Position 2661: 0.03370706558835457
Position 2710: 0.03245060264682212
Position 6120: 0.03073462535251386
Position 1072: 0.030549344310365125
Position 2273: 0.023919953404042807
Position 3814: 0.0223608631804988
Position 4809: 0.019927960784982157
Position 1102: 0.01761225121457992
Position 1584: 0.014953317643019931
Position 1123: 0.014196488039477283
Position 902: 0.013372125966325872
Position 586: 0.01206569855445074
Position 3182: 0.011131081553985222
Position 2483: 0.010625610852249417
Position 7014: 0.010332039896247137
Position 6455: 0.008723459838058797
Position 4251: 0.007872327105149322
Position 3541: 0.007413500321330762
Position 622: 0.00715956996276389
Position 2609: 0.006892821706911956
Position 1217: 0.006458279334146424
Position 3321: 0.005605856774826915
Position 2997: 0.005400267418941848
Position 1941: 0.004960453200443317
Position 4611: 0.004200612250885968
Position 2415: 0.004033130368453526
Position 1047: 0.0039185006801550765
Position 1663: 0.0038324660351232386
Position 849: 0.003573345339751678
Position 1228: 0.0035208040347659304
Position 2204: 0.003235483800538418
Position 6488: 0.0030849351601910575
Position 3745: 0.002962924255462829
Position 3475: 0.0029118748508609837
Position 6706: 0.002900248787809375
Position 3582: 0.002715491602846056
Position 1471: 0.0023803513737067133
Position 7284: 0.0023238103010352774
Position 2296: 0.0022149425637312667
Position 6425: 0.0021912035212408006
Position 1641: 0.0021118250464473728
Position 2713: 0.00209835940959599
Position 238: 0.002027000678299078
Position 1882: 0.0019925704769687726
Position 5497: 0.0019891687552708735
Position 6512: 0.0019009554564890637
Position 3971: 0.001773213812785726
Position 6669: 0.001723402114877354
Position 1076: 0.0017122465441213824
Position 1257: 0.0016985358386016017
Position 6439: 0.0016767840615551242
Position 2629: 0.0016690897603561974
Position 3832: 0.00165423253265049
Position 3379: 0.0016382015525514605
Position 1416: 0.0015016437992592222
Position 3179: 0.001449671448152255
Position 157: 0.0013233090939452667
Position 7027: 0.0012994093260173785
Position 3336: 0.0012554857491080037
Position 5968: 0.001250998609117438
Position 7317: 0.001195182251171966
Position 5791: 0.0009859656090105654
Position 1451: 0.0009743237609170258
Position 2461: 0.0009589901521379116
Position 3932: 0.0008011639406229835
Position 5623: 0.0007708044727954018
Position 6919: 0.0007421943787638761
Position 6416: 0.0007377448207313927
Position 328: 0.000733795999858113
Position 6922: 0.0006998919219845855
Position 7205: 0.000644100599984753
Position 7251: 0.0005521562674991612
Position 1032: 0.000547761001472357
Position 2160: 0.0005377637644993047
Position 4891: 0.000477933749501993
Position 1600: 0.00047726926765309473
Position 5767: 0.0004589614056143718
Position 6433: 0.00043796975870379827
Position 1243: 0.00038972935374860783
Position 6882: 0.00032542768698788285
Position 5964: 0.0003086608413576943
Position 691: 0.0002977681850143028
Position 1914: 0.000279380469025029
Position 6398: 0.0002595223471203206
Position 5815: 0.00024906574961741694
Position 290: 0.0002172115427800574
Position 5975: 0.00020698363757523666
Position 1110: 0.00019098671253200468
Position 5663: 0.00018785524088326048
Position 3437: 0.00017024786817527066
Position 3225: 0.00016612843741523663
Position 595: 0.0001448978110815948
Position 6995: 0.00013901585991139327
Position 3895: 0.00013877933545908315
Position 6794: 0.0001301342862215723
Position 2881: 0.00012607758577063666
Position 6775: 0.00011970357117217331
Position 7322: 0.0001193764879058738
Position 787: 0.0001015032071255679
Position 6255: 9.75253007758757e-05
Position 161: 9.351950971502144e-05
Position 2066: 9.059536769306365e-05
Position 7293: 8.558772466469013e-05
Position 301: 7.127094887908669e-05
Position 7169: 3.458634033300488e-05
Position 111: 3.138989857917814e-05
Position 2472: 2.987412143776376e-05
Position 4442: 2.416904797234533e-05
Position 2247: 2.1582303157050862e-05
Position 2110: 2.1065999118861167e-05
Position 2106: 2.0431450394923632e-05
Position 2324: 1.9593897689443322e-05
Position 3660: 1.5139464247529503e-05
Position 3113: 1.4380994874221414e-05
Position 268: 1.1329776474107377e-05
Position 3755: 1.0975444248284058e-05
Position 1080: 8.645988781366436e-06
Position 856: 6.433210913936964e-06
Position 5011: 5.711747163426388e-06
Position 175: 5.463079368013811e-06
Position 1289: 4.7919948770065204e-06
Position 4965: 4.688634719556096e-06
Position 4097: 3.4074886522769238e-06
Position 3398: 3.188873752512744e-06
Position 188: 2.943310441952038e-06
Position 256: 2.2769737846261553e-06
Position 307: 2.240010697992067e-06
Position 932: 1.992709366937472e-06
Position 3376: 1.6484018568164988e-06
Position 88: 1.6227985262519126e-06
Position 947: 1.5104921325135385e-06
Position 1364: 1.4648708382331725e-06
Position 197: 8.45469005999459e-07
Position 431: 2.7165715353767484e-07
Position 248: 2.014793089420465e-07
Position 260: 1.4238825098596726e-07
Position 463: 5.618166465252094e-08
Position 440: 5.313435216462526e-08
Position 270: 3.5145876209896554e-08
Position 3164: 3.297232004870343e-08
Position 58: 2.5834024743478398e-08
Position 103: 9.731448746728733e-09
Position 1370: 6.633161105000883e-09
Position 359: 4.472558058898002e-09
Position 368: 3.4917992990772623e-09
Position 667: 2.5822776829350936e-09
Position 64: 2.5486563682683035e-09
Position 71: 2.4827368941999534e-10
Position 495: 7.954286093890387e-11
Position 423: 1.1164457857198211e-11
Position 629: 3.634825911991802e-13
