Gene = Sf3b1
Position 2541: 4.2856076645918085e-05
Position 1775: 3.945266322294431e-05
Position 2984: 3.5238638583611815e-05
Position 1459: 3.1044226356653666e-05
Position 4546: 2.9470684613417085e-05
Position 1219: 2.6197037207450666e-05
Position 1375: 2.5141656675224528e-05
Position 296: 2.139767459839493e-05
Position 608: 2.0397594731097694e-05
Position 530: 1.827879711655245e-05
Position 293: 1.5346320066001584e-05
Position 367: 1.3873353870726181e-05
Position 577: 1.2384579594490204e-05
Position 860: 1.2169024093789013e-05
Position 542: 1.1796760318768308e-05
Position 287: 9.921625460894511e-06
Position 2736: 9.530032924924306e-06
Position 1826: 8.936981888233108e-06
Position 1865: 8.325100780610095e-06
Position 551: 5.646627296278579e-06
Position 779: 5.335354479071439e-06
Position 908: 5.308497869982334e-06
Position 2723: 5.050371547582635e-06
Position 1057: 4.899925450876631e-06
Position 277: 4.7053844324881435e-06
Position 98: 4.369188373898687e-06
Position 1997: 3.903515493511224e-06
Position 395: 3.571552446208361e-06
Position 1848: 3.4977635644207596e-06
Position 2675: 3.446494219801214e-06
Position 651: 3.319522394815521e-06
Position 797: 2.5576337408346966e-06
Position 602: 2.265244345307976e-06
Position 1716: 1.994101849700775e-06
Position 290: 1.7888939289713892e-06
Position 892: 1.4567026545257274e-06
Position 349: 1.4400616840577233e-06
Position 311: 1.1160538038620202e-06
Position 1910: 1.0035107605815884e-06
Position 647: 8.524499345316656e-07
Position 2373: 8.221484342883273e-07
Position 782: 7.546149892466833e-07
Position 878: 6.162427780649436e-07
Position 2774: 6.144966480056244e-07
Position 467: 5.898644161060327e-07
Position 2478: 5.848250993369073e-07
Position 2052: 3.178881362031862e-07
Position 1734: 3.050551608571072e-07
Position 1679: 2.3159370899692684e-07
Position 401: 2.2334174439448602e-07
Position 1874: 1.9809215923303781e-07
Position 868: 1.938565802126512e-07
Position 1877: 1.9347457115987806e-07
Position 1258: 1.710960043486513e-07
Position 925: 1.3146563082495027e-07
Position 548: 1.2696011351103235e-07
Position 1579: 1.0694866588936918e-07
Position 1805: 8.31439567333194e-08
Position 613: 7.954175020121099e-08
Position 1245: 7.229093892201205e-08
Position 1945: 6.977795674519002e-08
Position 449: 5.5123996541044144e-08
Position 461: 5.3795660129404994e-08
Position 453: 4.146098397639757e-08
Position 1530: 3.657600247164051e-08
Position 722: 3.236213451856513e-08
Position 1949: 2.5178965761657494e-08
Position 2459: 2.3949887598078125e-08
Position 1455: 2.049206872842281e-08
Position 1590: 1.839355546344834e-08
Position 1131: 1.4357198281398191e-08
Position 948: 1.2087609357944849e-08
Position 1745: 9.982978882530586e-09
Position 1559: 9.399444863300089e-09
Position 2057: 4.239791597948474e-09
Position 1037: 2.1549893315729183e-10
Position 1241: 1.6304936759288627e-11
Position 1068: 5.867478486162772e-12
Position 354: 2.9221926902957614e-12
Position 302: 1.2756191944210673e-13
Position 413: 3.212864594000433e-15
