Gene = Diap1
Position 4134: 0.03126325540906133
Position 12450: 0.026344052606180456
Position 123: 0.021445857109316735
Position 7962: 0.02108071670729641
Position 10894: 0.018309501609677394
Position 12471: 0.015164223910745352
Position 10980: 0.014429140073458031
Position 1166: 0.012542518764525576
Position 7575: 0.009560363639422049
Position 3345: 0.009274857330704664
Position 10392: 0.009183119927453407
Position 622: 0.009168300503058734
Position 9017: 0.00793472429008708
Position 7968: 0.007728163451917743
Position 3301: 0.006320605834023404
Position 676: 0.005734558368151561
Position 3742: 0.005279187487506706
Position 4200: 0.005221892086783419
Position 9360: 0.004696970955635887
Position 6343: 0.004023466973299686
Position 4337: 0.004015796049684243
Position 9070: 0.00387617267563385
Position 11586: 0.003662830977556932
Position 10489: 0.00361933276903579
Position 9033: 0.0035647321847890497
Position 11099: 0.0034031961599204634
Position 4103: 0.0033491345268204945
Position 8712: 0.0031915215753792305
Position 6639: 0.0031275726319106973
Position 7603: 0.0030538606148822417
Position 1559: 0.002674932507586387
Position 1238: 0.0025903817788373584
Position 1553: 0.002581320300218551
Position 7508: 0.00256890510792857
Position 397: 0.0021867970814851167
Position 832: 0.0019778170906557136
Position 7879: 0.001945569128565651
Position 1638: 0.001523001552066701
Position 746: 0.0013529674643725845
Position 9566: 0.0012816888986152371
Position 433: 0.0012688093699992696
Position 10083: 0.0012062230878669457
Position 257: 0.001157982899159139
Position 1419: 0.0010609920275916347
Position 6928: 0.0010275023900835868
Position 7709: 0.00102530460866959
Position 6273: 0.000957133482328126
Position 2592: 0.0009050817610951454
Position 128: 0.0006752602863253432
Position 10205: 0.0006103868479658009
Position 4140: 0.0005147364660633845
Position 3130: 0.0004946855143245747
Position 7758: 0.000490959394700299
Position 928: 0.00046579183205083043
Position 3471: 0.0004456365423974564
Position 4438: 0.00044203805380968074
Position 1207: 0.00043080025652316535
Position 1422: 0.0004295358995325099
Position 103: 0.0004013380868920881
Position 4175: 0.0003812672482476737
Position 8970: 0.0003643677026228356
Position 884: 0.00030121140159681837
Position 449: 0.000230577218820573
Position 3172: 0.00021846097967621688
Position 3212: 0.00021741422229993088
Position 3620: 0.00021253351283174869
Position 3572: 0.00018871950560459176
Position 1364: 0.0001651643424358943
Position 6636: 0.0001559836182465817
Position 9138: 0.00015514908213766526
Position 6589: 0.00013663837009226994
Position 8732: 0.0001241291271041984
Position 4373: 0.00011828400467909307
Position 4507: 0.00011726677671988624
Position 3498: 0.00011316852594449597
Position 5591: 0.00010268158562492426
Position 1536: 0.00010260471747716815
Position 4283: 9.972647788103562e-05
Position 4346: 9.935819790159779e-05
Position 3383: 9.865478440277798e-05
Position 1650: 9.744279323368056e-05
Position 130: 8.10252821227361e-05
Position 480: 8.03452386660649e-05
Position 1776: 7.203498069387426e-05
Position 3359: 7.153550424086838e-05
Position 1116: 7.017914714286311e-05
Position 3236: 6.838676769039635e-05
Position 3919: 6.814968250559474e-05
Position 3061: 6.471683169810658e-05
Position 275: 6.0890558346033174e-05
Position 4058: 6.030283592181486e-05
Position 4227: 5.873249738944462e-05
Position 4736: 5.537413293317814e-05
Position 1339: 5.246705745766951e-05
Position 7196: 5.1524245799584506e-05
Position 81: 4.973870289418578e-05
Position 235: 4.9295280411309754e-05
Position 1372: 4.2452695560286545e-05
Position 2595: 4.237654908074681e-05
Position 3185: 3.8191351489574724e-05
Position 5069: 3.527595066367218e-05
Position 1689: 3.270609692355011e-05
Position 1176: 3.21007949752732e-05
Position 334: 3.184041950717153e-05
Position 1785: 3.157360647203794e-05
Position 7193: 3.1498476767952296e-05
Position 5862: 2.6669545174598748e-05
Position 6774: 2.6531175918396695e-05
Position 5620: 2.6202603950728276e-05
Position 1000: 2.580004797687111e-05
Position 6252: 2.4380180940574556e-05
Position 2937: 2.2569779361681477e-05
Position 6069: 2.2383043104230718e-05
Position 5330: 2.1559348907500793e-05
Position 3614: 1.869032534840673e-05
Position 7022: 1.803095894054173e-05
Position 2334: 1.3523227897969697e-05
Position 6955: 1.2595395607995726e-05
Position 5662: 1.2550406102862962e-05
Position 3239: 1.2334364035571708e-05
Position 2295: 1.2120502135455743e-05
Position 5568: 1.1331672515149032e-05
Position 2361: 1.0156214516069264e-05
Position 6586: 9.964244178880501e-06
Position 6218: 9.549436346845149e-06
Position 2200: 9.146336245733148e-06
Position 6300: 8.917526764285353e-06
Position 3071: 8.709148407014133e-06
Position 2304: 6.679709363243457e-06
Position 8314: 6.247459557627788e-06
Position 6385: 5.862177750461644e-06
Position 6515: 5.459540594756882e-06
Position 3983: 4.4230606277539394e-06
Position 4986: 3.920174665988496e-06
Position 1577: 3.817421754514442e-06
Position 1585: 3.3759924666717703e-06
Position 2076: 2.780498246220501e-06
Position 4596: 2.6890850550625287e-06
Position 2017: 2.56885094640109e-06
Position 1030: 2.5681313650152807e-06
Position 521: 2.105311916426009e-06
Position 5458: 1.7002508021435694e-06
Position 2566: 1.3955139142731788e-06
Position 2540: 1.2913966588073427e-06
Position 1352: 1.1391771597499448e-06
Position 1323: 9.603978420428774e-07
Position 412: 9.372327873766777e-07
Position 2399: 8.98971865076612e-07
Position 1817: 8.138463524206896e-07
Position 895: 7.728644311437727e-07
Position 2265: 6.394031878358139e-07
Position 2358: 2.283823215099863e-07
Position 1480: 1.6624660932222484e-07
Position 2088: 1.2080017434956708e-07
Position 942: 1.1623358436396586e-07
Position 2779: 1.1285838959424588e-07
Position 1728: 1.1028150727649832e-07
Position 1213: 1.0493261257717758e-07
Position 2659: 9.6689499888913e-08
Position 854: 8.883355539267049e-08
Position 2211: 8.870694954385462e-08
Position 69: 8.31643417975323e-08
Position 138: 8.008341870959235e-08
Position 2882: 7.687876183375327e-08
Position 2830: 7.367643611957749e-08
Position 279: 6.252268538020929e-08
Position 1879: 5.82608001129091e-08
Position 3989: 2.8745472006547074e-08
Position 1921: 2.8732232520449197e-08
Position 3995: 2.0889974058569558e-08
Position 482: 1.7348217565483504e-08
Position 310: 1.709362962903117e-08
Position 359: 1.5992933480325387e-08
Position 147: 1.4799517942357373e-08
Position 351: 9.872238102424331e-09
Position 1120: 7.073994066143897e-09
Position 1722: 4.554102182796106e-09
Position 339: 4.193021112943109e-09
Position 57: 3.725640763256572e-09
Position 303: 1.889423936927185e-09
Position 370: 1.8078115806659211e-09
Position 157: 1.5676204467161533e-09
Position 284: 5.623931524690989e-10
Position 581: 3.6558797545965795e-12
Position 343: 3.0807313137441806e-20
Position 407: 3.414539450241596e-23
