Gene = DIP2
Position 4073: 0.0029358692042911996
Position 5874: 0.002500255407363719
Position 1029: 0.0023316139177920344
Position 5595: 0.0023217508898631155
Position 4248: 0.0021867322397336867
Position 4829: 0.002102464882478854
Position 3446: 0.0020947671617405172
Position 3828: 0.0019760283089089265
Position 3476: 0.0015437899740296931
Position 6115: 0.001535248080299998
Position 1294: 0.0014354803650809375
Position 625: 0.0014139075019384791
Position 6131: 0.0013481016313490156
Position 1020: 0.001335430116333367
Position 913: 0.0012536838563295385
Position 3563: 0.001237483470077479
Position 2187: 0.0011514309279457631
Position 1015: 0.0010679583355483078
Position 2185: 0.0010252695279027823
Position 40: 0.0009540584356295404
Position 5631: 0.0009356653655667076
Position 140: 0.0008928730355875051
Position 7262: 0.0008165560387359566
Position 627: 0.0008117812740047846
Position 3428: 0.0007974800627690441
Position 6025: 0.0007400381390830141
Position 1821: 0.0007132592156829717
Position 2423: 0.0006874713829683323
Position 1967: 0.0006698098762117382
Position 2358: 0.0006591840926916924
Position 4959: 0.0006371847866030681
Position 3761: 0.0006306414046476227
Position 4285: 0.000580561240912546
Position 1165: 0.0005775443308838701
Position 3510: 0.0005673201214815814
Position 1363: 0.0005671186314426596
Position 6436: 0.0005625443334952366
Position 3186: 0.0005444890071217094
Position 3814: 0.0005293486054835556
Position 4124: 0.0005069025448105935
Position 1868: 0.0005033482687931007
Position 6923: 0.000479408417371082
Position 5799: 0.0004647439430997392
Position 3570: 0.00044703443787440765
Position 3833: 0.0004328540897817248
Position 5412: 0.0004215630210666361
Position 3810: 0.00042028311643585735
Position 3075: 0.0003812679561990617
Position 7265: 0.00037483149229564224
Position 7475: 0.0003609923833266024
Position 596: 0.00032398095554993803
Position 3405: 0.00032221445371215577
Position 394: 0.0003212221877860581
Position 6828: 0.0002824003703256109
Position 2937: 0.00025514714697394577
Position 1898: 0.0002321116718907054
Position 1243: 0.00022465957243701266
Position 2351: 0.00020834467776519567
Position 1450: 0.00020459663808791817
Position 906: 0.00020049692692330643
Position 265: 0.00019600617709773058
Position 7597: 0.0001899699387133329
Position 2882: 0.00018044632966460102
Position 5430: 0.00017724098823101094
Position 829: 0.00017135573692102332
Position 1310: 0.00016049179952726302
Position 247: 0.00015609119216311072
Position 23: 0.00014461642522177654
Position 6751: 0.00013534613954558743
Position 241: 0.0001338574120443815
Position 5657: 0.00013087305836685445
Position 7487: 0.00013041263189640185
Position 7288: 0.00012589821985462837
Position 990: 0.0001224297587410177
Position 6466: 0.00011931417467121327
Position 1210: 0.0001187144902594198
Position 4549: 0.00011836133598782098
Position 5: 0.00010818023602526362
Position 4007: 0.00010189710040700677
Position 5815: 9.810495571134526e-05
Position 148: 9.465909423942326e-05
Position 1805: 9.110467688471385e-05
Position 2407: 9.090292022973859e-05
Position 7497: 8.68246113415097e-05
Position 1319: 8.635187820240744e-05
Position 5585: 8.587940781378285e-05
Position 3139: 8.49827911556364e-05
Position 7232: 7.4361848206062e-05
Position 215: 7.434692093973438e-05
Position 5861: 7.102928059520332e-05
Position 3682: 7.051635044669862e-05
Position 171: 6.0565994131697644e-05
Position 223: 5.9333224167787905e-05
Position 2139: 5.731485926357469e-05
Position 7271: 5.6217650419519886e-05
Position 1654: 5.5843246530607046e-05
Position 7427: 5.3638388928177726e-05
Position 504: 5.317514534034751e-05
Position 552: 4.8057884937390745e-05
Position 872: 4.4179421916879504e-05
Position 71: 4.3779615052584596e-05
Position 450: 4.349665715864589e-05
Position 996: 4.2685674727719465e-05
Position 359: 4.151841278156277e-05
Position 81: 4.1375130395576535e-05
Position 631: 3.9569322685583454e-05
Position 2205: 3.6534897524786364e-05
Position 3670: 3.566406670937328e-05
Position 441: 3.277089425273656e-05
Position 5607: 3.236181538906436e-05
Position 7506: 3.176442617606628e-05
Position 5623: 2.8814265952089245e-05
Position 3182: 2.879092612335589e-05
Position 636: 2.7732982131537577e-05
Position 94: 2.7156267370427534e-05
Position 2124: 2.713721113693613e-05
Position 3647: 2.6915059694169843e-05
Position 123: 2.5069963533037116e-05
Position 1613: 2.4448846554214685e-05
Position 753: 2.4375536351132686e-05
Position 1173: 2.334086734429629e-05
Position 7256: 2.1995713998949684e-05
Position 5491: 2.179981165092857e-05
Position 58: 2.1204010201957144e-05
Position 887: 1.7308904436689717e-05
Position 1252: 1.7207691527282658e-05
Position 5826: 1.413665720799354e-05
Position 6819: 1.3764674355028284e-05
Position 939: 1.3245034891592951e-05
Position 6837: 1.1809967933448084e-05
Position 5420: 1.0931103188734607e-05
Position 496: 9.27458817292968e-06
Position 850: 8.71982371637823e-06
Position 890: 7.775857993149934e-06
Position 5763: 7.695180502276598e-06
Position 5447: 7.380703146718736e-06
Position 229: 4.47054103360318e-06
Position 998: 4.194941379711712e-06
Position 629: 3.886017191791581e-06
Position 129: 3.709754255172166e-06
Position 2733: 3.4054607460337707e-06
Position 466: 3.260115833289479e-06
Position 444: 3.2226577461201304e-06
Position 463: 2.80810706597924e-06
Position 669: 2.7266514191372407e-06
Position 639: 2.529084728791896e-06
Position 478: 1.5692571096585242e-06
Position 3044: 1.3766088539030323e-06
Position 160: 9.822431427040077e-07
Position 239: 8.786697144000454e-07
Position 634: 7.606912929041413e-07
Position 6502: 7.533551132880284e-07
Position 102: 7.511053091645854e-07
Position 245: 7.254937132306528e-07
Position 858: 6.789079595840628e-07
Position 557: 6.288882011781443e-07
Position 499: 5.834538843910871e-07
Position 641: 5.007967959289026e-07
Position 231: 4.904056848411333e-07
Position 2766: 4.287777456757528e-07
Position 3555: 2.726492595949966e-07
Position 3750: 2.437222908336353e-07
Position 487: 2.4047606103927554e-07
Position 3801: 2.1467163262942764e-07
Position 3458: 1.7673497509639589e-07
Position 2810: 1.5866702672308968e-07
Position 3992: 8.13690151445918e-08
Position 1229: 5.502282032472844e-08
Position 5533: 4.3208394653573446e-08
Position 7395: 3.5574868957798344e-08
Position 2888: 3.4688518338497235e-08
Position 722: 1.5195077748583326e-08
Position 2015: 6.587605402140809e-09
Position 805: 4.3069675434137924e-09
Position 104: 1.3729000786244212e-09
Position 861: 1.1870291316277982e-10
Position 1040: 6.3675227109804424e-12
Position 3699: 1.541630167408791e-12
Position 853: 3.0244617584883246e-13
Position 529: 3.425288793317042e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7340: 0.992629008477431
Position 3317: 0.989483432780112
Position 5310: 0.9165174483219221
Position 2238: 0.8848063359810976
Position 6628: 0.8755495450004726
Position 7134: 0.8633501788757486
Position 752: 0.7496938257996482
Position 3910: 0.6653157141571273
Position 2049: 0.6097565689666606
Position 5903: 0.5798499159902336
Position 897: 0.5675324882297068
Position 4958: 0.563589979938042
Position 1360: 0.5290753696469377
Position 5490: 0.5030494312821944
Position 1821: 0.4452762031081665
Position 5178: 0.3492666392522642
Position 2842: 0.28592462879285563
Position 5009: 0.25478940312451104
Position 6192: 0.2135641901373675
Position 2927: 0.15375524392945913
Position 5194: 0.14434526560389235
Position 2862: 0.11784894237259526
Position 2972: 0.11589677814781896
Position 5472: 0.10882891516000114
Position 5645: 0.06889676624054833
Position 2905: 0.06457392617162981
Position 6205: 0.061059236819198795
Position 651: 0.05773249209674678
Position 450: 0.05712036489989326
Position 2988: 0.05646895030549413
Position 2261: 0.053815137680075585
Position 1363: 0.05214551063150924
Position 2916: 0.0471348067575846
Position 958: 0.04664709258537722
Position 7690: 0.04347599639950141
Position 7595: 0.03715042227862502
Position 1052: 0.03451384847311094
Position 5779: 0.032326498923542474
Position 2957: 0.029407079361507722
Position 5297: 0.02833082016842688
Position 6439: 0.025962531177836173
Position 5021: 0.023781580367792578
Position 3007: 0.02343164025545362
Position 3047: 0.02217043437451268
Position 4983: 0.021199509323770665
Position 1085: 0.019900835129755243
Position 1635: 0.017930570297710488
Position 2493: 0.015695916390635983
Position 5915: 0.010512331462984425
Position 2059: 0.009965847712688969
Position 2398: 0.008604524778632076
Position 1896: 0.008535470963018123
Position 5051: 0.008183164057609047
Position 5699: 0.008064400971623255
Position 2868: 0.007952269740084164
Position 1396: 0.007403743616822076
Position 493: 0.007186629680385107
Position 3074: 0.007168824661730033
Position 1638: 0.007080256492990692
Position 3136: 0.006735961974113198
Position 1839: 0.006215961879168247
Position 1163: 0.0062144490960997015
Position 1118: 0.005972935422335184
Position 3650: 0.005472477505898969
Position 4338: 0.0051807891517881045
Position 2684: 0.004763745546521944
Position 469: 0.004747384863228697
Position 4251: 0.004488199125589322
Position 1978: 0.003746636284531352
Position 3710: 0.0037365093271799306
Position 5623: 0.003545719485304644
Position 2018: 0.0034861289924521953
Position 1463: 0.003303621158520282
Position 3107: 0.003053150676280086
Position 7163: 0.0029287812894936674
Position 499: 0.002916353971852357
Position 5718: 0.002825513732773245
Position 3118: 0.002717616263734257
Position 1089: 0.0027075168984944404
Position 2544: 0.002694369865591161
Position 5284: 0.0026638283069504707
Position 6758: 0.0024596449131700495
Position 2716: 0.0024399886758607113
Position 6791: 0.0023614659877726043
Position 2190: 0.002277806979772172
Position 4167: 0.002249398584594563
Position 7545: 0.0022269788179823157
Position 1421: 0.002151477402493675
Position 310: 0.001958788745355482
Position 7359: 0.0018402580523921121
Position 1588: 0.0018263263488220607
Position 1220: 0.0018065955691489656
Position 4072: 0.0016951975797267662
Position 6493: 0.0016808338455540593
Position 1997: 0.0016648398557487414
Position 3059: 0.0015917162514356871
Position 2453: 0.0015249975168056755
Position 3753: 0.001466903442031711
Position 596: 0.001385530523675787
Position 1310: 0.0013663287917202692
Position 3062: 0.0012675125767250407
Position 5027: 0.001216207855945124
Position 123: 0.0011792615137035888
Position 3338: 0.0011529482463760066
Position 3691: 0.0011330260456532957
Position 7669: 0.0010886908951597432
Position 2472: 0.001069552448838062
Position 1927: 0.0009241061747240606
Position 1313: 0.0009226990803299006
Position 1542: 0.0008978071260195655
Position 1386: 0.0008353254174611741
Position 582: 0.0008349037556417481
Position 766: 0.0007746495882523964
Position 6478: 0.0007012695096584168
Position 1243: 0.0006973607744738408
Position 3848: 0.0006606919322207655
Position 1440: 0.0005817705913296192
Position 5259: 0.0005637250475305595
Position 2602: 0.0005520275969156396
Position 1877: 0.0005293476620151542
Position 1229: 0.0005035792393146191
Position 669: 0.0005008990357962637
Position 4172: 0.0004947670398059973
Position 5056: 0.00048604601941881694
Position 2616: 0.000484360538446234
Position 3568: 0.0004413558314777116
Position 2001: 0.0004392133224729554
Position 3173: 0.00043483451759830904
Position 1268: 0.0004183783829175386
Position 5757: 0.0003955319881825683
Position 7108: 0.0003916933309288236
Position 4154: 0.0003899958910267372
Position 7663: 0.00038266961152375815
Position 1539: 0.00037847075501019293
Position 5351: 0.0003614350937102118
Position 727: 0.00032171388047786147
Position 1683: 0.0003178556174527735
Position 1982: 0.00031483575312016835
Position 2185: 0.00029752834351911135
Position 3810: 0.0002851966616919703
Position 7702: 0.00027812629558684034
Position 3163: 0.0002748463901474259
Position 6635: 0.00026824855429977287
Position 5657: 0.00022491646302906488
Position 906: 0.00020853072171664092
Position 2069: 0.00018499870414655673
Position 1770: 0.0001812714421829527
Position 2520: 0.00017366732350584504
Position 3728: 0.00016638444921071607
Position 3236: 0.00015314453322164403
Position 6163: 0.00014246543384207838
Position 259: 0.000129698385879113
Position 868: 0.00012628311624768757
Position 623: 0.0001233455974551659
Position 2337: 0.00011617412731316235
Position 1057: 0.00011347320781783209
Position 1785: 0.00010784087212057229
Position 3570: 0.00010732634384269597
Position 1372: 9.622673298207706e-05
Position 3605: 9.070731019179139e-05
Position 1029: 9.052091928893173e-05
Position 1849: 8.426629749168455e-05
Position 2663: 8.098627211361352e-05
Position 2528: 6.811626460179844e-05
Position 1574: 6.699039831762875e-05
Position 4078: 6.464649250207415e-05
Position 1003: 6.294112202058169e-05
Position 552: 5.6438211201490396e-05
Position 786: 5.587429726403303e-05
Position 802: 5.358789345081193e-05
Position 4109: 5.2361544366614756e-05
Position 1404: 5.0099464923850764e-05
Position 1247: 4.7505765514567866e-05
Position 1772: 4.7484173778157054e-05
Position 3716: 4.619085367848625e-05
Position 7597: 4.324272547903263e-05
Position 1015: 4.030093855701413e-05
Position 1193: 3.939420739394696e-05
Position 1568: 3.914533000627936e-05
Position 5342: 3.652479899389711e-05
Position 872: 3.59760777107231e-05
Position 215: 3.415992577337415e-05
Position 618: 3.2652616181432685e-05
Position 2097: 3.0618869839737244e-05
Position 770: 2.8160086078537752e-05
Position 3818: 2.8100516084061637e-05
Position 284: 2.5708082826161963e-05
Position 3750: 2.4101203244658603e-05
Position 334: 2.1650924405402327e-05
Position 4621: 2.0103736551411625e-05
Position 265: 1.9904232251594294e-05
Position 87: 1.753087566066975e-05
Position 1007: 1.573814721235596e-05
Position 3519: 1.1852084467360167e-05
Position 913: 9.501945949869623e-06
Position 1319: 9.170182581082538e-06
Position 270: 6.858282066527405e-06
Position 7430: 6.574274089582309e-06
Position 814: 5.012634998807556e-06
Position 817: 4.527690263796254e-06
Position 1210: 3.987703620454398e-06
Position 290: 3.403724710476505e-06
Position 295: 2.9955660804135557e-06
Position 707: 2.4233869861872226e-06
Position 226: 1.6633602757888223e-06
Position 179: 1.5750332941541914e-06
Position 288: 1.1886532376608255e-06
Position 781: 3.704199213087493e-07
Position 370: 3.5938964746270475e-07
Position 140: 2.3103938270803324e-07
Position 701: 1.845652153307624e-07
Position 793: 1.0196690176234368e-07
Position 389: 7.998759234574198e-08
Position 223: 3.501814435033573e-08
Position 367: 8.525828537298434e-09
Position 3389: 2.1579946928108893e-11
Position 391: 6.382622225895241e-13
Position 401: 2.9262137127686758e-15
