Gene = hob
Position 7587: 2.0980161204475816e-05
Position 621: 2.038376943552878e-05
Position 7404: 1.9224388947387533e-05
Position 5514: 1.605669346755115e-05
Position 280: 1.4849407503237766e-05
Position 187: 1.3237357291894093e-05
Position 4672: 1.2972026169652707e-05
Position 705: 1.2282084239921e-05
Position 4580: 1.221920784628939e-05
Position 5676: 1.167116836407052e-05
Position 460: 1.1194930569105117e-05
Position 1835: 1.0952005976368695e-05
Position 4147: 1.0021125010836556e-05
Position 1280: 9.595916559344029e-06
Position 3727: 9.111236023818157e-06
Position 269: 9.006383693408188e-06
Position 2201: 8.329794043934608e-06
Position 448: 8.130887712154097e-06
Position 5857: 7.638168853726783e-06
Position 941: 7.502777004969793e-06
Position 5422: 7.120201912561473e-06
Position 288: 7.083684593753282e-06
Position 399: 6.5847558508544874e-06
Position 590: 5.9302029372312565e-06
Position 7796: 5.532890550943479e-06
Position 2741: 5.509918017063166e-06
Position 1252: 5.380171667566832e-06
Position 4665: 5.212485091087724e-06
Position 1885: 4.722252469870735e-06
Position 1398: 4.645634078436259e-06
Position 2222: 4.074599460900017e-06
Position 810: 4.0659450575241675e-06
Position 5219: 3.6092796929790074e-06
Position 2379: 3.437214082999133e-06
Position 2559: 2.983478396002365e-06
Position 5782: 2.9334724926816287e-06
Position 295: 2.799913295540743e-06
Position 1034: 2.7335567779681017e-06
Position 212: 2.720706637536561e-06
Position 708: 2.7155182503335675e-06
Position 786: 2.6346325897230325e-06
Position 1407: 2.2262661820081448e-06
Position 5483: 2.0980081901694192e-06
Position 5931: 1.984725069650328e-06
Position 1368: 1.9313266042634408e-06
Position 5925: 1.6846358876640107e-06
Position 3782: 1.5943242815075087e-06
Position 1691: 1.4983522914337757e-06
Position 3784: 1.3602338431403199e-06
Position 684: 1.2841188287218722e-06
Position 4393: 1.252599658532563e-06
Position 3417: 8.588079827324341e-07
Position 801: 8.438885634652688e-07
Position 4859: 7.038307030822844e-07
Position 1743: 6.470134594766733e-07
Position 1842: 5.05751216759053e-07
Position 250: 4.769751992763453e-07
Position 965: 4.4582592687549395e-07
Position 1381: 3.9214543478623264e-07
Position 2249: 3.914541386947288e-07
Position 1083: 3.186649657306244e-07
Position 4535: 2.8798746844294243e-07
Position 4075: 2.7501579113376055e-07
Position 1039: 2.5449475215075273e-07
Position 4314: 2.3403940704815852e-07
Position 4483: 1.363281876045582e-07
Position 1709: 1.0419912383910406e-07
Position 1891: 6.24873951221666e-08
Position 505: 5.5791073285490106e-08
Position 4290: 4.457606847328288e-08
Position 4099: 4.397448825757556e-08
Position 3882: 4.376752267971888e-08
Position 4245: 4.274905425520454e-08
Position 5274: 3.355450955514971e-08
Position 1401: 2.7196662252478945e-08
Position 4228: 2.3987739852617616e-08
Position 4345: 2.231463711722753e-08
Position 1528: 1.8716342044379534e-08
Position 535: 1.7559102473043987e-08
Position 3453: 1.748364934674177e-08
Position 868: 1.6185269251358247e-08
Position 5014: 1.538524310762856e-08
Position 5186: 5.779253214617996e-09
Position 898: 3.936994719649981e-09
Position 446: 2.9915914550469507e-09
Position 333: 1.646966353830341e-09
Position 3925: 1.6387161772240013e-09
Position 1638: 8.088745688510366e-10
Position 4558: 1.7079920688832396e-10
Position 3710: 1.2597609514132713e-10
Position 4265: 4.042462868064723e-11
Position 799: 2.2366181626543556e-11
Position 998: 2.0988951145131305e-12
Position 1060: 1.9027620809091677e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4227: 0.9992880213775457
Position 1026: 0.9990464454818605
Position 3684: 0.9984412560072357
Position 248: 0.9907150597565655
Position 1356: 0.9844129597130067
Position 7487: 0.9823039318256085
Position 5323: 0.9715886179173147
Position 1556: 0.9679274284337727
Position 431: 0.637577345803604
Position 6875: 0.3321544823608457
Position 2395: 0.1547826764633134
Position 5978: 0.0806620968642476
Position 6853: 0.061958744244727734
Position 7360: 0.058887311115500905
Position 3237: 0.05882860992610702
Position 6984: 0.05498812909500383
Position 6156: 0.051910126670164605
Position 5607: 0.04638600369895036
Position 684: 0.044363662457762396
Position 2025: 0.03925366005077582
Position 2898: 0.03750927862194201
Position 2801: 0.03339950591065843
Position 2173: 0.030593177259683847
Position 4088: 0.028213260391876972
Position 7308: 0.024850776399787756
Position 4650: 0.023861077479020814
Position 819: 0.022579934412764017
Position 5127: 0.02253270855135902
Position 4034: 0.021069820072392418
Position 3877: 0.019399799008734134
Position 6599: 0.018267606739753597
Position 4739: 0.01758804010087965
Position 7213: 0.017470316283305976
Position 2403: 0.016820537160871757
Position 3057: 0.015893418956532273
Position 3525: 0.015247631663436732
Position 1621: 0.01460059676338686
Position 4713: 0.013581877133896185
Position 4704: 0.011693450676333006
Position 6198: 0.01031902571306076
Position 6102: 0.009807910936452929
Position 535: 0.009248433953396903
Position 5133: 0.009091797190096389
Position 2300: 0.00858889946615717
Position 2444: 0.008223402762344352
Position 3287: 0.007496475063229031
Position 1952: 0.0054855827224236636
Position 107: 0.0048874621865683384
Position 2073: 0.004414013436182255
Position 3164: 0.004320020966387115
Position 5364: 0.004150524654963871
Position 6621: 0.003918867965275982
Position 6204: 0.0038577687808755467
Position 2827: 0.003308608958399749
Position 2666: 0.002619094472497743
Position 2990: 0.0025713165069699536
Position 1226: 0.0024961412312878807
Position 7278: 0.0024696503511951796
Position 3386: 0.002121033282074541
Position 4622: 0.002103100601678511
Position 6959: 0.0020449471354312496
Position 4090: 0.0020050776296584106
Position 5582: 0.0019688599716022733
Position 705: 0.001889711941155781
Position 2148: 0.0018421676389895798
Position 73: 0.0017631167455044224
Position 5730: 0.0017467277307010867
Position 2222: 0.001730973458222503
Position 5377: 0.0015509548890453408
Position 3021: 0.0015045402208416698
Position 1664: 0.0014954054160973699
Position 826: 0.0014945852424200427
Position 4946: 0.0012119548035003321
Position 7904: 0.0011728515347790213
Position 4672: 0.0011584106436262663
Position 7511: 0.0011447596786034844
Position 4956: 0.0011431712668691226
Position 7709: 0.0011385855097525328
Position 2777: 0.0011042279893895993
Position 5593: 0.0010585498683009008
Position 4875: 0.0010250097833444881
Position 6049: 0.0009836555100678885
Position 5910: 0.0009552693598655062
Position 6165: 0.0009293821078982913
Position 6007: 0.0009164854938173201
Position 5067: 0.0008951708954787188
Position 4665: 0.0008794343717664139
Position 859: 0.0008743464567945758
Position 525: 0.0008454801999265962
Position 6311: 0.0007903638666446921
Position 7865: 0.0007732515401359695
Position 1916: 0.0007418440264602892
Position 3946: 0.0007389523299211439
Position 6618: 0.0007143398611212603
Position 909: 0.0006957595175858238
Position 7089: 0.0006241722295194614
Position 5353: 0.0006218277117028867
Position 4368: 0.0006195311150024461
Position 2834: 0.0006171018021402235
Position 1595: 0.0006000576036201151
Position 2243: 0.0005857095584531488
Position 4290: 0.0005820932174426839
Position 2459: 0.0005635024271900185
Position 5733: 0.0005477205435682945
Position 3717: 0.0005111463671339931
Position 7065: 0.0004903042516150817
Position 3306: 0.00047651093808913846
Position 4555: 0.0004495692735912619
Position 1381: 0.00044525637139680154
Position 1091: 0.0004174133949317584
Position 1946: 0.00040055537446044147
Position 3964: 0.00039132714627217505
Position 5181: 0.0003848941934034658
Position 761: 0.00036132415581938636
Position 1441: 0.00035582226080909274
Position 5429: 0.0003508216048731993
Position 1477: 0.0003487184788325285
Position 3190: 0.0003480517169199684
Position 5225: 0.0003427715802202211
Position 4452: 0.00034248113224401907
Position 269: 0.00034199454403590474
Position 2269: 0.00032528139102488995
Position 5388: 0.00031273096167031266
Position 5214: 0.0003073094680726768
Position 1034: 0.000305140129829056
Position 5391: 0.0002994580504536563
Position 4039: 0.000274262841468896
Position 3997: 0.0002718759721846688
Position 6447: 0.000256923526101768
Position 1368: 0.0002513626235487785
Position 6790: 0.00024580386057615727
Position 542: 0.00024393238983223028
Position 6375: 0.00022934153679912456
Position 6243: 0.00021610310254270435
Position 6372: 0.0002135136661262391
Position 7657: 0.0002086219771416551
Position 5736: 0.00020675598544271024
Position 7505: 0.00020656667860129065
Position 836: 0.0002002041939358825
Position 5184: 0.00018883996381177664
Position 5698: 0.0001888283731373003
Position 2060: 0.00017807236901083346
Position 5766: 0.00017225250682618884
Position 460: 0.00017180546431763558
Position 2708: 0.00016886742110993092
Position 5160: 0.00016875096974510324
Position 5000: 0.00016183086713390173
Position 7824: 0.0001582868332817815
Position 3925: 0.00014220547107957795
Position 7619: 0.00013706553572725218
Position 560: 0.00011505059619776057
Position 287: 0.00010360817014346915
Position 2428: 0.00010319895634326669
Position 5219: 0.00010212035547806442
Position 1866: 9.807456808983522e-05
Position 4912: 9.637577832081451e-05
Position 2724: 9.479260744497842e-05
Position 2201: 9.455078170590395e-05
Position 4904: 9.353038757230692e-05
Position 3885: 8.878799520193544e-05
Position 3831: 8.73958222991067e-05
Position 6037: 8.374750173643679e-05
Position 342: 8.175456127702447e-05
Position 7871: 7.93556756723749e-05
Position 786: 7.649941959430978e-05
Position 4243: 6.867056966160088e-05
Position 5685: 6.582000550416267e-05
Position 4464: 6.580119746349755e-05
Position 7765: 6.379344983329113e-05
Position 127: 6.165493665473908e-05
Position 3936: 5.960895948413377e-05
Position 587: 5.3869898016454786e-05
Position 1913: 5.332264703934257e-05
Position 1821: 5.228662337459901e-05
Position 4458: 5.175540145107861e-05
Position 7664: 5.1044553176134884e-05
Position 3943: 4.929261666025203e-05
Position 4909: 4.0946984014718636e-05
Position 5493: 3.820658775182087e-05
Position 7796: 3.5003369941605476e-05
Position 1706: 3.447740403088938e-05
Position 4638: 3.370908270217695e-05
Position 485: 2.8826012651203786e-05
Position 4302: 2.8035786981183673e-05
Position 1395: 2.5420964974781238e-05
Position 5169: 2.5227102769972888e-05
Position 831: 2.4539681032082673e-05
Position 1163: 2.2129367988814653e-05
Position 5550: 2.1937340561129516e-05
Position 1492: 2.1231503502951515e-05
Position 1144: 2.089743441113973e-05
Position 285: 2.0861698643430833e-05
Position 301: 2.0426726680682127e-05
Position 2180: 2.0072756297132014e-05
Position 842: 1.8236529606941685e-05
Position 1212: 1.738839008132649e-05
Position 4496: 1.71890548946263e-05
Position 457: 1.6918540490974913e-05
Position 4514: 1.5190401640753008e-05
Position 1233: 1.4266153022323844e-05
Position 4746: 1.3484983896128988e-05
Position 7918: 1.2920637548111152e-05
Position 476: 1.1930238256438346e-05
Position 893: 1.1515892558168286e-05
Position 4886: 1.0564715565089908e-05
Position 1625: 1.0446264396074595e-05
Position 1805: 9.91199809803933e-06
Position 644: 9.219804207492786e-06
Position 1269: 8.49063366050472e-06
Position 5822: 8.160926589700487e-06
Position 356: 6.955594160972728e-06
Position 4798: 6.3862919888779525e-06
Position 1191: 5.803004129295535e-06
Position 1258: 5.547946761288701e-06
Position 1280: 4.933233753413658e-06
Position 1293: 4.907812466278942e-06
Position 407: 4.812174809414161e-06
Position 5243: 4.754679483120169e-06
Position 173: 4.2377303318602595e-06
Position 617: 3.447192224713991e-06
Position 957: 3.330924546215175e-06
Position 998: 3.3007688820479397e-06
Position 1464: 3.086530234478042e-06
Position 781: 2.9752777782447643e-06
Position 443: 2.7614522114792107e-06
Position 1703: 2.500154717823792e-06
Position 603: 2.369327870599442e-06
Position 5478: 2.325576296257138e-06
Position 440: 2.1721793131123987e-06
Position 5441: 1.3741711113729677e-06
Position 1566: 1.0278976915844059e-06
Position 1101: 9.885340012331267e-07
Position 881: 9.52317995095202e-07
Position 1748: 7.722871485662324e-07
Position 1150: 6.916426683117964e-07
Position 1709: 4.788608601648972e-07
Position 1691: 3.451421631844261e-07
Position 1682: 3.0431291240964793e-07
Position 4474: 1.8015933258473988e-07
Position 1306: 1.5482704167013118e-07
Position 1922: 1.3573281842413938e-07
Position 1900: 1.2393199672371412e-07
Position 360: 1.0386018501517061e-07
Position 1122: 9.580104731065163e-08
Position 1083: 6.139551886870797e-08
Position 1528: 4.55637843176382e-08
Position 1106: 3.8476917661201434e-08
Position 1885: 3.4688355988261977e-08
Position 1677: 2.8347578388798815e-08
Position 1769: 2.712987850267664e-08
Position 4192: 2.571359093222525e-08
Position 1188: 2.0382551846101456e-08
Position 1303: 1.6239866277162497e-08
Position 979: 9.840987651629761e-09
Position 362: 6.356059453546074e-10
