Gene = Ugt301D1
Position 2716: 0.0002962832743324576
Position 2068: 0.0002577049536005696
Position 2200: 0.000251161592993396
Position 972: 0.00024516025227115293
Position 3147: 0.0002410948929207275
Position 531: 0.0002394880926169626
Position 3231: 0.00023209812124391405
Position 3908: 0.00018623213079968964
Position 1396: 0.00018044771821711567
Position 1410: 0.0001785483247638061
Position 2545: 0.0001729123163208309
Position 612: 0.0001573819800635608
Position 2594: 0.00014740436564036793
Position 3165: 0.00014675987739193628
Position 1405: 0.000142535612340001
Position 597: 0.0001425200019812292
Position 2080: 0.00011855750736241807
Position 374: 0.00011718196466339528
Position 2257: 0.00011496004614839061
Position 3015: 9.405007878555718e-05
Position 388: 9.042723367745136e-05
Position 765: 8.653004395780844e-05
Position 2557: 8.073497983914286e-05
Position 3246: 7.52315806940357e-05
Position 176: 6.629729327191747e-05
Position 3396: 6.602468208268023e-05
Position 425: 6.481149161517153e-05
Position 806: 6.347702693427853e-05
Position 3459: 6.187692338433442e-05
Position 3276: 6.0153657814005996e-05
Position 90: 4.983293134048363e-05
Position 475: 4.705972401519496e-05
Position 146: 3.8464454510054176e-05
Position 602: 3.578301887643133e-05
Position 989: 3.169746032149576e-05
Position 2580: 2.9501469465416765e-05
Position 3105: 2.8672784973606958e-05
Position 498: 2.470004834811408e-05
Position 3018: 1.6998979558895812e-05
Position 2467: 1.2811385464374658e-05
Position 183: 1.1959539717319302e-05
Position 655: 1.1798496514984891e-05
Position 203: 1.1215425851083014e-05
Position 1336: 1.0641071187160134e-05
Position 3486: 8.283459367325967e-06
Position 432: 6.465043437739272e-06
Position 2969: 3.993687991089069e-06
Position 2578: 3.860516642049291e-06
Position 1511: 3.5261033613988287e-06
Position 490: 3.517629460511113e-06
Position 2798: 3.076044583658435e-06
Position 406: 1.127216197354326e-06
Position 982: 8.0733342873487e-07
Position 163: 5.978091897357564e-07
Position 503: 5.180496571076379e-07
Position 127: 2.9905798965642686e-07
Position 188: 2.426368637530274e-08
Position 439: 3.853732765779673e-10
Position 441: 8.563067532255754e-11
Position 121: 8.089031205499896e-12
