Gene = Lrr47
Position 1712: 0.010053139772283145
Position 581: 0.006904945253260032
Position 372: 0.006014516202941602
Position 996: 0.0031249305529448164
Position 1447: 0.0015699287566341262
Position 405: 0.0011176547421149743
Position 736: 0.0011083271297752982
Position 793: 0.0008705933869565403
Position 1885: 0.0008416473442782284
Position 483: 0.0007761802337771879
Position 1780: 0.0006495001477400043
Position 1464: 0.0004322604208737854
Position 486: 0.0004003218092664003
Position 1801: 0.000393765878221318
Position 1657: 0.00034244490464646875
Position 706: 0.0002940188384943077
Position 1471: 0.000186701110958682
Position 1386: 0.0001862233879510767
Position 96: 0.00016983044220304154
Position 585: 0.00015495928705417633
Position 1911: 0.00015379359949815785
Position 135: 0.00015012845522300368
Position 114: 0.00014001139212611383
Position 1242: 0.00010905290320712296
Position 1721: 0.00010502289901584797
Position 309: 8.177835181185801e-05
Position 414: 7.815804740895738e-05
Position 1661: 7.340637610696122e-05
Position 394: 6.803443418303481e-05
Position 355: 6.48174055897277e-05
Position 1088: 5.75574382931725e-05
Position 1075: 5.355210469616275e-05
Position 1888: 5.227347416981246e-05
Position 1664: 4.9582101900060954e-05
Position 1753: 4.5079300438285496e-05
Position 1685: 4.152400889485412e-05
Position 1688: 4.080022404468656e-05
Position 1341: 3.8271245269841614e-05
Position 109: 2.792410159388774e-05
Position 1163: 2.644558753670591e-05
Position 540: 2.1951290470300038e-05
Position 1117: 1.805775480593062e-05
Position 327: 1.312352391068221e-05
Position 971: 1.2942538117293002e-05
Position 633: 1.1925773903997702e-05
Position 432: 1.1811432666553195e-05
Position 1306: 1.1701643666058269e-05
Position 245: 9.771217223484692e-06
Position 492: 9.764393055128011e-06
Position 515: 8.318469071379955e-06
Position 1294: 8.297248768939829e-06
Position 1788: 7.240547936220792e-06
Position 901: 5.738921999247451e-06
Position 1099: 5.271867403426142e-06
Position 1230: 4.832750079043748e-06
Position 1273: 4.447783777525441e-06
Position 186: 2.954497999140147e-06
Position 50: 2.9276205054427592e-06
Position 222: 2.34659199608737e-06
Position 701: 1.9072762863207871e-06
Position 449: 1.9055042494476362e-06
Position 589: 1.4286031569004957e-06
Position 498: 1.357687135670879e-06
Position 276: 1.1667047773337183e-06
Position 519: 1.0122542016400365e-06
Position 219: 8.00712948383429e-07
Position 191: 6.640561478026939e-07
Position 258: 3.928367263003631e-07
Position 282: 3.088573872619849e-07
Position 594: 1.937822587865585e-07
Position 644: 1.6457887675896572e-07
Position 225: 5.391627298024514e-08
Position 606: 3.0480232971399215e-08
Position 197: 1.3163395352340448e-08
Position 680: 4.0170024080996466e-10
