Gene = Su(z)12
Position 1255: 9.458166613113241e-06
Position 1973: 8.690651071070085e-06
Position 37: 8.2430032261153e-06
Position 382: 8.160304675448846e-06
Position 585: 6.4923436738778345e-06
Position 1951: 5.7588577523370125e-06
Position 1757: 5.543002297216579e-06
Position 1366: 5.415503207033338e-06
Position 163: 4.919479348727737e-06
Position 3573: 4.701614832408e-06
Position 404: 4.280404477608067e-06
Position 2387: 4.1930547823602095e-06
Position 416: 3.951018772706515e-06
Position 3599: 3.618473211202868e-06
Position 2819: 3.5773876068691104e-06
Position 209: 2.8688460608970542e-06
Position 221: 2.8629477745858965e-06
Position 1434: 2.504119738867086e-06
Position 2769: 2.169307945646138e-06
Position 3484: 1.6933432107809197e-06
Position 3795: 1.407934314763407e-06
Position 379: 1.2594894567843786e-06
Position 683: 1.1860374344784307e-06
Position 4: 9.226670556592445e-07
Position 6: 9.196873021110974e-07
Position 3360: 9.016878514425569e-07
Position 2635: 8.873180362574943e-07
Position 2310: 7.858179571138156e-07
Position 374: 5.836023463263088e-07
Position 388: 5.466262052528739e-07
Position 206: 4.69589892789238e-07
Position 3232: 4.4630415613964043e-07
Position 3693: 4.0424721750770827e-07
Position 2201: 3.610974345823787e-07
Position 4253: 3.2997338332964344e-07
Position 2807: 2.9711316391859985e-07
Position 4592: 2.483577720446709e-07
Position 4417: 2.3252325356526091e-07
Position 2458: 2.0793213577999677e-07
Position 2018: 1.95413732204188e-07
Position 2167: 1.783623873874376e-07
Position 165: 1.762547342916104e-07
Position 3788: 1.7167544385064538e-07
Position 340: 1.2385522660226697e-07
Position 447: 1.0643025102085418e-07
Position 517: 9.800700387565145e-08
Position 198: 6.178610538160733e-08
Position 2006: 4.43772990560231e-08
Position 1476: 3.206779233392462e-08
Position 696: 2.340354223344807e-08
Position 1500: 1.8140815095276315e-08
Position 395: 9.082165136902413e-09
Position 1364: 2.114177087342766e-09
Position 1863: 1.73433318158477e-09
Position 1519: 1.4134093739900604e-09
Position 2593: 1.069814534670634e-09
Position 2767: 5.647534922804217e-10
Position 2048: 3.5560740118236486e-10
Position 2557: 2.5219394299080645e-10
Position 1197: 2.330788909208382e-10
Position 2302: 1.2815530737872458e-10
Position 2280: 1.1415676251157046e-10
Position 2035: 1.1008254652304445e-10
Position 2072: 9.279529316656041e-11
Position 1577: 8.847027854128872e-11
Position 2004: 8.667626208544771e-11
Position 2295: 2.434550771519174e-11
Position 1783: 2.4110622987097655e-11
Position 1582: 3.840219704572553e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2475: 0.9995578814911666
Position 1557: 0.9882619757184109
Position 730: 0.9536195874396173
Position 1005: 0.7940399780634881
Position 4171: 0.6258296780923379
Position 1317: 0.10553787644784429
Position 4843: 0.09478294808702276
Position 4180: 0.09338457857581427
Position 935: 0.08585987275412765
Position 3696: 0.08347897783236097
Position 3941: 0.06722857404518666
Position 1401: 0.0624668093931888
Position 825: 0.051122544788849034
Position 5009: 0.04469635388824084
Position 4818: 0.044675601836754106
Position 3706: 0.04082641675852848
Position 3693: 0.027667677167983466
Position 159: 0.02718174215187707
Position 859: 0.0215462572168399
Position 2023: 0.019286320055807285
Position 1359: 0.01610945896579148
Position 2042: 0.015622546833428366
Position 1173: 0.01405317643692399
Position 3729: 0.013480975434840939
Position 3360: 0.011356773276079465
Position 4706: 0.010464839602769678
Position 1031: 0.009836082750952437
Position 953: 0.009061347126186963
Position 5012: 0.008302666706185886
Position 3411: 0.006575120618683653
Position 3484: 0.006297516964262544
Position 3512: 0.004363544852028189
Position 4191: 0.004058156585490019
Position 888: 0.00403407432876164
Position 908: 0.003643026292147484
Position 4595: 0.0036415965547268777
Position 1690: 0.003467242549790551
Position 3644: 0.0033486193586709113
Position 1712: 0.0033078754555239042
Position 4300: 0.003083713179280619
Position 4205: 0.0028202035353554634
Position 206: 0.0028176987897686008
Position 366: 0.0026491328659068725
Position 163: 0.0023762289594491458
Position 1823: 0.0020293923766831192
Position 1341: 0.0019853470290476126
Position 4197: 0.0019091160478370923
Position 3734: 0.0018515930913659696
Position 2981: 0.001834649351241782
Position 4763: 0.001784787460208937
Position 1933: 0.0017760195726788037
Position 2680: 0.0017287320757942693
Position 1286: 0.0016469999219378144
Position 5036: 0.001557645447933823
Position 741: 0.0012350896350853359
Position 2965: 0.0012049292090203492
Position 1320: 0.0011769699178267915
Position 4572: 0.001176887461732151
Position 831: 0.0010917477405722857
Position 1224: 0.0010438095958489322
Position 1781: 0.001002801478537543
Position 5063: 0.000928640734778145
Position 5082: 0.0008729597060864717
Position 2039: 0.0008541855681171723
Position 1778: 0.0007765467459234124
Position 1458: 0.0007584604358364867
Position 1170: 0.0007572905049861205
Position 2717: 0.0007302966958430786
Position 2156: 0.0006992730745904071
Position 4632: 0.0006021732800246938
Position 1218: 0.0005958575381961697
Position 3952: 0.0005853552513004903
Position 4969: 0.0005815144890904625
Position 1388: 0.0005414481320664505
Position 1425: 0.0005149778403159446
Position 2302: 0.0003994704019403834
Position 2519: 0.00038111379940371367
Position 1221: 0.0003116478049118194
Position 1628: 0.00029874776644160954
Position 1741: 0.0002819180219755362
Position 4325: 0.00026039759017632013
Position 5041: 0.0002597020052419366
Position 3984: 0.00023987574971721717
Position 2969: 0.00023957369672241417
Position 483: 0.00023240253969968277
Position 4322: 0.00023110042106656717
Position 1574: 0.00022686562637645293
Position 2000: 0.00021810441329956094
Position 3106: 0.00020836380419955833
Position 3819: 0.00020003065798255063
Position 3808: 0.00019595795303102253
Position 3822: 0.00019564490080374645
Position 402: 0.00018404566462892482
Position 2323: 0.00017141110516642958
Position 249: 0.00017034419467042792
Position 3086: 0.00015767675674106343
Position 271: 0.00014783645407721884
Position 1856: 0.00012922617287174624
Position 962: 0.00012899531133841056
Position 3138: 0.0001287597683996231
Position 3081: 0.00012128820703590182
Position 3573: 0.00011721999479726667
Position 212: 0.00010635926273950721
Position 1041: 9.827769860353285e-05
Position 4021: 8.905576830790328e-05
Position 732: 7.108962257066316e-05
Position 416: 7.101757948604353e-05
Position 842: 6.647202651193228e-05
Position 5201: 6.47857694973191e-05
Position 1116: 6.372591207863647e-05
Position 1519: 5.646323375974724e-05
Position 555: 5.5422571803291455e-05
Position 3594: 5.449540303422964e-05
Position 1673: 4.904705490071287e-05
Position 3077: 4.7039899731622656e-05
Position 221: 3.8926071878019446e-05
Position 3585: 3.8098947899589435e-05
Position 5188: 3.717778066137709e-05
Position 4319: 3.687186523119646e-05
Position 1472: 3.439755593708109e-05
Position 1296: 3.370650253439261e-05
Position 505: 3.152230495541991e-05
Position 1134: 3.097607309197181e-05
Position 5051: 2.8465359128966463e-05
Position 1122: 2.7180487533230764e-05
Position 95: 2.59915350060702e-05
Position 653: 2.554553779934513e-05
Position 2929: 2.4313764387783625e-05
Position 1253: 2.3332851610147814e-05
Position 1650: 2.2924804436355096e-05
Position 1301: 2.0827797133254426e-05
Position 844: 2.0021414864029842e-05
Position 4328: 1.919496671690916e-05
Position 4427: 1.877153962385175e-05
Position 274: 1.8607901951840716e-05
Position 2827: 1.6825884537048285e-05
Position 799: 1.5737672955205435e-05
Position 1850: 1.4534196015031197e-05
Position 2114: 1.4040540975245356e-05
Position 1184: 1.3286536649289312e-05
Position 181: 1.3182534605440549e-05
Position 3599: 1.247693096112747e-05
Position 2833: 1.2154943480735477e-05
Position 3144: 1.1494053419743462e-05
Position 2824: 1.068912716132978e-05
Position 3458: 1.0314936723292257e-05
Position 1796: 1.0176865863099277e-05
Position 1275: 9.537108095480758e-06
Position 1068: 9.116016549329817e-06
Position 1290: 8.9463021280533e-06
Position 2987: 8.382804437584742e-06
Position 501: 7.871378482278646e-06
Position 1328: 7.423279948855111e-06
Position 130: 6.891744837009553e-06
Position 629: 6.532756931334333e-06
Position 3018: 5.303198992760138e-06
Position 3043: 5.285437400080018e-06
Position 255: 5.267868038236079e-06
Position 2737: 4.9212428861817635e-06
Position 1440: 4.28609053560594e-06
Position 2057: 4.2621258579168525e-06
Position 1076: 3.554813259583363e-06
Position 1083: 2.311002587821135e-06
Position 2521: 1.9721743140336735e-06
Position 632: 1.839660816858273e-06
Position 1625: 1.6560928922566749e-06
Position 1697: 1.601396469803725e-06
Position 2863: 1.4754212876418228e-06
Position 2953: 1.452660310380533e-06
Position 1661: 1.2883566551383e-06
Position 2848: 1.1433975830540044e-06
Position 104: 1.0570958470032436e-06
Position 3033: 8.705771882738303e-07
Position 2494: 6.799102151842367e-07
Position 3147: 5.991270270415319e-07
Position 3241: 5.80945356806451e-07
Position 3190: 5.441502345101582e-07
Position 1488: 4.742233264195594e-07
Position 3216: 4.619459185879473e-07
Position 2803: 4.4592782270030875e-07
Position 2569: 3.829289819011099e-07
Position 2539: 3.789409702047594e-07
Position 2815: 3.377497648410761e-07
Position 2866: 3.052503986545866e-07
Position 635: 2.785975084829597e-07
Position 1101: 2.70024743410691e-07
Position 608: 2.3171862064154313e-07
Position 1065: 1.9310026450647666e-07
Position 704: 1.4948595852367372e-07
Position 242: 8.935460561694678e-08
Position 2572: 7.620337587667065e-08
Position 2844: 6.229256757780409e-08
Position 308: 5.238716185932234e-08
Position 2926: 4.639436233390412e-08
Position 671: 2.176052275552607e-08
Position 916: 2.1543224464883298e-08
Position 282: 1.517882111225726e-08
Position 771: 8.594765346263366e-09
Position 638: 5.429142085825796e-09
Position 602: 4.330389403207578e-09
Position 662: 3.1650356620122874e-09
Position 782: 2.1431249797665996e-09
Position 668: 4.976732813047429e-10
Position 1332: 3.9757486105328195e-10
