Gene = Acp36DE
Position 336: 0.006724419993151288
Position 588: 0.0064862472145726605
Position 1476: 0.0059738649434813865
Position 1070: 0.005120844390473976
Position 1331: 0.004918994417743899
Position 653: 0.004072689830757092
Position 585: 0.0039834650929925185
Position 1983: 0.003967229331108148
Position 1031: 0.003879982754626632
Position 2533: 0.003341955409886806
Position 2212: 0.0032365857268341013
Position 1282: 0.0031518342275251134
Position 911: 0.0028553784952026246
Position 2414: 0.0027724366503729695
Position 2941: 0.0024945879148112996
Position 1532: 0.002219573792192984
Position 2333: 0.002048021983408313
Position 923: 0.0018635053096421137
Position 633: 0.0015947505947303358
Position 1592: 0.0013532575592718771
Position 1437: 0.001321194806255924
Position 1023: 0.0010496679171353295
Position 2542: 0.001030151392357511
Position 863: 0.0008879364254548947
Position 2796: 0.0008427016850028728
Position 2326: 0.000771583286316377
Position 1484: 0.0007206631990299754
Position 1682: 0.0006853864104558254
Position 2256: 0.0006640572317323131
Position 1988: 0.0005951598835579057
Position 1044: 0.0005773122421782752
Position 112: 0.0005657668260221976
Position 1670: 0.000521214005234745
Position 641: 0.00048003276560559913
Position 1298: 0.00045334170399584806
Position 282: 0.0004469678898442439
Position 2951: 0.0004262620390573057
Position 456: 0.00040045186154646293
Position 713: 0.0003813671547982792
Position 317: 0.0003747624672186263
Position 2720: 0.00035225169608124466
Position 1808: 0.00034357534339423806
Position 1337: 0.00032063587600273064
Position 1586: 0.0003076687428294558
Position 2468: 0.0002993918074213201
Position 411: 0.00027920791177473217
Position 2436: 0.00027748133752122754
Position 2067: 0.0002671814204616567
Position 306: 0.0002654989880821188
Position 1880: 0.0002617222913093696
Position 1595: 0.0002416364518420107
Position 2007: 0.00024120283329283636
Position 1568: 0.00023277961022491922
Position 366: 0.00022770709187864576
Position 1250: 0.00019387735239074298
Position 1544: 0.00018470813642938386
Position 207: 0.0001802274489442805
Position 186: 0.00017909121869795323
Position 1415: 0.00017597749753937305
Position 385: 0.00017188643395759414
Position 1244: 0.0001577691743845219
Position 1301: 0.00015165502632728716
Position 531: 0.00014242312082023538
Position 1992: 0.000141344804515644
Position 2345: 0.00011617493743616112
Position 1893: 0.00011555547536682723
Position 771: 0.00011253877868577538
Position 1631: 0.00010964389209711515
Position 1627: 0.00010314477105655208
Position 2501: 8.929443984335758e-05
Position 468: 7.931491435133997e-05
Position 960: 7.183648598657975e-05
Position 2267: 7.112164876419856e-05
Position 761: 6.95221062056672e-05
Position 2027: 6.788384868184693e-05
Position 977: 6.688708166792149e-05
Position 1082: 6.572164332863268e-05
Position 1736: 5.628374928637492e-05
Position 1106: 5.57602009553214e-05
Position 1187: 5.383553129976757e-05
Position 785: 5.114141658775105e-05
Position 157: 4.5286140817329354e-05
Position 1688: 4.302410958321429e-05
Position 1343: 3.342249810988701e-05
Position 181: 3.265871252270711e-05
Position 474: 3.084560689381292e-05
Position 659: 2.8966574237653034e-05
Position 1161: 2.747560071119066e-05
Position 1304: 2.5768551442471084e-05
Position 1127: 1.6812921791889815e-05
Position 1038: 1.563905846424401e-05
Position 485: 1.411249578995901e-05
Position 833: 1.3945766144512982e-05
Position 821: 1.1239769850051379e-05
Position 875: 9.972439285459878e-06
Position 800: 8.59271051829202e-06
Position 559: 8.36369255829879e-06
Position 389: 5.419225927803064e-06
Position 255: 1.5185602597390092e-06
Position 221: 1.3468666695343574e-06
Position 95: 1.0958479630396276e-06
Position 479: 1.0056519458277278e-06
Position 981: 5.193121975425503e-07
Position 497: 2.5077354502003123e-07
Position 84: 1.815951737362514e-07
Position 196: 1.4250836877908458e-07
Position 65: 1.380025828156099e-07
Position 213: 7.664930118324592e-08
Position 242: 7.400454767432192e-10
Position 69: 3.491959565764275e-13
