Gene = sau
Position 1580: 5.694583386833025e-05
Position 79: 5.4779612932997114e-05
Position 2721: 4.922489891054796e-05
Position 456: 4.5519324228637715e-05
Position 3086: 4.3062035620357855e-05
Position 1120: 4.138861251620952e-05
Position 3191: 4.002925310989961e-05
Position 1660: 3.837601823800331e-05
Position 1540: 3.822112745852065e-05
Position 3589: 3.044807562206848e-05
Position 3231: 2.5648381595251677e-05
Position 2668: 2.2581448705065938e-05
Position 3089: 2.1571797822462362e-05
Position 397: 2.101211967694657e-05
Position 1584: 1.8622703794443323e-05
Position 589: 1.8141374811905113e-05
Position 516: 1.6069662460009224e-05
Position 290: 1.5204287358756216e-05
Position 468: 1.392900046894498e-05
Position 3396: 1.3862954013284638e-05
Position 192: 1.2568933908983242e-05
Position 101: 1.1817189947874458e-05
Position 623: 1.1145635980540852e-05
Position 1105: 1.0242450955998473e-05
Position 107: 9.298767869081924e-06
Position 3784: 6.81288108670944e-06
Position 2193: 6.179146413298051e-06
Position 509: 6.066908324672332e-06
Position 346: 5.923430673694934e-06
Position 882: 3.334450205203446e-06
Position 1144: 3.2500712593176535e-06
Position 616: 3.1920016383145087e-06
Position 417: 3.1292579128034794e-06
Position 3211: 1.9726583967121214e-06
Position 4008: 1.7096831718404028e-06
Position 3500: 1.3799786350767463e-06
Position 3673: 8.645033688160473e-07
Position 392: 7.022302543329089e-07
Position 442: 5.396535508963746e-07
Position 621: 2.9848399617260154e-07
Position 906: 2.580688739474498e-07
Position 228: 2.504078810775918e-07
Position 651: 1.9021923140131575e-07
Position 627: 1.5081204254343033e-07
Position 789: 1.2181098615908322e-07
Position 376: 1.0222774522437677e-07
Position 930: 1.0150385207037089e-07
Position 1128: 9.724947150446631e-08
Position 585: 7.476211499855622e-08
Position 373: 6.992139168680012e-08
Position 426: 3.020565807634642e-08
Position 518: 2.4384126034080935e-08
Position 474: 2.008190489703255e-08
Position 470: 1.906518893826069e-08
Position 641: 1.825070671966853e-08
Position 248: 1.7837869671107703e-08
Position 368: 7.991094564928009e-13
