Gene = Mcm10
Position 591: 2.3022940599549082e-06
Position 614: 1.7308969200124102e-06
Position 1224: 1.6804707165246716e-06
Position 668: 1.450261072217175e-06
Position 1585: 3.8773657889914514e-07
Position 1552: 3.8131484164254506e-07
Position 653: 1.4688146182459132e-07
Position 698: 1.21845825656908e-07
Position 602: 2.625699395538979e-08
Position 102: 1.7738769279898676e-08
Position 974: 9.288081722534595e-09
Position 743: 9.132212179457253e-09
Position 2243: 8.480991148334695e-09
Position 964: 6.444027736493796e-09
Position 976: 3.1343207949767247e-09
Position 1590: 1.4869143263514534e-09
Position 1568: 1.273759151137335e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1319: 0.804708872686956
Position 1508: 0.15178769870165842
Position 926: 0.1134645929495192
Position 953: 0.10666034945132469
Position 1171: 0.05727815595459008
Position 1361: 0.03485886409575651
Position 1174: 0.02422669158042517
Position 1811: 0.022188500338077875
Position 602: 0.018155236758595057
Position 1041: 0.012709813495215942
Position 2269: 0.011784680148206765
Position 755: 0.009565284819318268
Position 1481: 0.005929459033370583
Position 439: 0.005603380536668671
Position 1758: 0.0046658509108903415
Position 2320: 0.004067817409842369
Position 631: 0.003579861394420417
Position 2860: 0.003481891408536463
Position 2606: 0.001959872936270513
Position 668: 0.0019168847137180655
Position 718: 0.0018948412341472974
Position 2581: 0.001643102641868394
Position 2659: 0.0015517359554948667
Position 698: 0.0014959406496998255
Position 1076: 0.0014535079997922413
Position 705: 0.001452636287509657
Position 1721: 0.0014267589125850865
Position 2394: 0.00103800461482745
Position 1471: 0.0008774481872666351
Position 2578: 0.000845522588472363
Position 1301: 0.0005986576616154182
Position 1330: 0.0005624860607734479
Position 2559: 0.0005479706391107806
Position 2033: 0.0005314666291029766
Position 2820: 0.0005023261885714509
Position 2734: 0.0004526424170536616
Position 427: 0.000410035303030373
Position 1371: 0.00040373917501801643
Position 2113: 0.00039251290069193783
Position 2380: 0.00038581673136412945
Position 997: 0.000309015697695886
Position 1822: 0.0003065543519406877
Position 1223: 0.0002998683895339075
Position 999: 0.000275693193152673
Position 298: 0.00024880519930662665
Position 1377: 0.0002438600734817543
Position 442: 0.00024199538469316868
Position 2876: 0.00024144062128347746
Position 2817: 0.00022807758736569583
Position 636: 0.00021144023205534214
Position 1847: 0.00019091994455290148
Position 1782: 0.00018019878617490313
Position 850: 0.0001697906942017544
Position 2417: 0.00016414566577596605
Position 125: 0.0001517628817686957
Position 928: 0.00014846839419869554
Position 2807: 0.00014648377283417417
Position 1396: 0.0001433460186905241
Position 1771: 0.00013309171168396033
Position 775: 0.00012918233691235325
Position 1959: 0.00010631532936793996
Position 340: 9.6095889417681e-05
Position 1117: 9.207993086952744e-05
Position 270: 9.187129582519533e-05
Position 1048: 8.943012485331756e-05
Position 1627: 8.318324903774734e-05
Position 2239: 8.22150697853595e-05
Position 445: 7.940279343558713e-05
Position 1186: 5.265126272173092e-05
Position 847: 5.124719906295841e-05
Position 2218: 4.6560564906314484e-05
Position 1601: 3.497114368746842e-05
Position 263: 3.4093607009283075e-05
Position 1052: 3.288759864771423e-05
Position 448: 2.9719069420695817e-05
Position 436: 1.7418607573701404e-05
Position 1682: 1.6545380192354966e-05
Position 1630: 1.588985241423787e-05
Position 319: 1.5686560163067778e-05
Position 429: 1.521173693228081e-05
Position 721: 1.2062374828560675e-05
Position 466: 9.809151775717019e-06
Position 794: 7.496831279810155e-06
Position 209: 5.7724691129017606e-06
Position 132: 4.112139232216183e-06
Position 349: 3.5248174341483714e-06
Position 112: 3.24025270738002e-06
Position 316: 2.7608004902454216e-06
Position 958: 1.33155607203049e-06
Position 322: 1.2932959601013682e-06
Position 145: 1.025848502527601e-06
Position 735: 1.0197315169221365e-06
Position 295: 9.697610974432143e-07
Position 185: 7.02202412031221e-07
Position 1245: 4.674883507667817e-07
Position 1252: 3.7895616442526095e-07
Position 347: 1.500543087169294e-07
Position 221: 1.4141167762710763e-07
Position 182: 8.05582949199452e-08
Position 397: 6.76847484123845e-08
Position 370: 2.8416500202467564e-08
Position 414: 2.320526411280631e-08
Position 260: 1.3980419758505497e-08
Position 215: 1.114352181349667e-08
Position 499: 9.221225558317641e-10
Position 478: 4.974962379330929e-10
Position 379: 4.770423259542499e-10
Position 496: 4.140855822163968e-10
Position 487: 3.957501843246277e-10
Position 406: 8.157948944946898e-12
Position 373: 5.796042493181165e-12
Position 211: 2.7873204261430716e-12
Position 490: 2.3553806136782913e-12
Position 148: 1.6506582510192268e-12
