Gene = swm
Position 2454: 0.002375078146845796
Position 336: 0.002323738654795288
Position 2457: 0.0018660539777891228
Position 472: 0.0016245540234740273
Position 1126: 0.0015935262371466342
Position 4053: 0.0015772483911469623
Position 2215: 0.0015700766149361006
Position 4324: 0.0015268157024677868
Position 2633: 0.0014401876331818998
Position 984: 0.0014174486861642738
Position 285: 0.0013971820523377464
Position 2938: 0.0012192321102196901
Position 2572: 0.001186975286905752
Position 333: 0.0011123445719602612
Position 3942: 0.0011077922420900262
Position 3189: 0.0010546557160476372
Position 427: 0.0009755317448430116
Position 4033: 0.0009540661295790585
Position 3740: 0.000885291884371698
Position 646: 0.000828393463523567
Position 4037: 0.0006453387051873949
Position 1342: 0.0005988908955296239
Position 617: 0.000501141170078392
Position 3105: 0.0004935065164470495
Position 1884: 0.0004925889268830549
Position 2581: 0.0004880426895391241
Position 1638: 0.00042958511389001
Position 1321: 0.0004158743849852547
Position 124: 0.00038853251545198364
Position 302: 0.0003779411574739343
Position 1810: 0.00035385701753163636
Position 180: 0.00033311010794660913
Position 2544: 0.00033214041486332796
Position 4362: 0.0003276933073351125
Position 4589: 0.00027625823052937156
Position 2791: 0.0002389352503000113
Position 113: 0.00023123142392272853
Position 1133: 0.0002118691462819874
Position 416: 0.0002029903457385161
Position 1562: 0.00018872868603313607
Position 1014: 0.00018607228284059336
Position 3882: 0.0001441242640249618
Position 4249: 0.0001309470935925456
Position 4426: 0.00012009304274094642
Position 1104: 0.00011001443896953308
Position 4368: 0.0001082362579118094
Position 1379: 0.0001022053862163656
Position 836: 9.780675816658399e-05
Position 292: 9.587907650430657e-05
Position 1196: 9.56390723364779e-05
Position 943: 7.422859280261687e-05
Position 4043: 6.803985409573713e-05
Position 570: 6.782130536322556e-05
Position 430: 6.443595478700914e-05
Position 878: 5.989147555436577e-05
Position 424: 5.750472203890322e-05
Position 1192: 5.599665039314003e-05
Position 4714: 5.176943382788312e-05
Position 4002: 4.702161644507999e-05
Position 2289: 4.4847474161693896e-05
Position 3730: 4.1065834469519675e-05
Position 4553: 3.536422568739233e-05
Position 445: 3.373265471911176e-05
Position 620: 3.2692627362641476e-05
Position 4661: 3.2672704483847514e-05
Position 3968: 3.1996295357807605e-05
Position 2042: 2.5647422239416107e-05
Position 131: 2.4938142148288512e-05
Position 475: 2.3768671689184623e-05
Position 4057: 2.206158975105823e-05
Position 899: 1.8659010479367047e-05
Position 902: 1.854220520347887e-05
Position 4627: 1.800321323378798e-05
Position 833: 1.7397886367396516e-05
Position 539: 1.6206523191908773e-05
Position 1052: 1.616378768352553e-05
Position 1699: 1.5513663758844924e-05
Position 3981: 1.42188370636599e-05
Position 3997: 1.388507092883107e-05
Position 4607: 1.0557095826867906e-05
Position 860: 6.8155417302164675e-06
Position 1227: 6.399392408730579e-06
Position 1139: 5.592539051872705e-06
Position 991: 5.581911217603957e-06
Position 581: 4.885470034915834e-06
Position 1022: 4.474782545544351e-06
Position 386: 3.2702088407736332e-06
Position 312: 3.1966098740255106e-06
Position 584: 3.0334782796866235e-06
Position 4680: 2.872835818105225e-06
Position 671: 2.451963931687914e-06
Position 852: 2.4315260841964063e-06
Position 363: 1.9367938543918063e-06
Position 350: 1.9355269562939364e-06
Position 147: 1.933430170477049e-06
Position 1394: 1.7622018607277758e-06
Position 1391: 1.6289740333081746e-06
Position 347: 1.3135360419729696e-06
Position 947: 1.096384224722205e-06
Position 1143: 7.665138099098757e-07
Position 480: 6.556313072587717e-07
Position 1397: 6.311055445973441e-07
Position 1148: 6.082545270138793e-07
Position 449: 4.1145497896632346e-07
Position 1484: 4.025604940455456e-07
Position 1182: 3.4182731330576897e-07
Position 677: 2.924778744764689e-07
Position 1007: 2.1897105509143723e-07
Position 659: 2.0119793712601305e-07
Position 1200: 1.2431407087954014e-07
Position 228: 1.201661769310073e-07
Position 495: 1.132612898417034e-07
Position 1165: 1.0532123056264827e-07
Position 374: 7.091481468695188e-08
Position 1170: 6.988371532520885e-08
Position 456: 4.883934515625449e-08
Position 360: 4.666278351979488e-08
Position 72: 2.8267618864001766e-08
Position 721: 2.0563187610707576e-08
Position 367: 1.3470332466482983e-09
Position 344: 8.832326400753556e-10
