Gene = Saf6
Position 1364: 6.077585884035505e-05
Position 1353: 5.713075934032557e-05
Position 573: 5.5193552720972525e-05
Position 171: 5.2684528873235644e-05
Position 1813: 4.852662786243247e-05
Position 1502: 4.179178895124234e-05
Position 1683: 3.931115046126817e-05
Position 296: 3.760621704104963e-05
Position 1412: 3.4919225501736434e-05
Position 1151: 3.114382455429969e-05
Position 1433: 2.4660825604999304e-05
Position 1425: 2.4008813024550642e-05
Position 1658: 2.3975735505338885e-05
Position 789: 2.3510963723413697e-05
Position 2134: 2.1877197508662305e-05
Position 138: 1.9712293571633458e-05
Position 597: 1.9494407519219816e-05
Position 1052: 1.8894612464584493e-05
Position 1026: 1.8476736034300993e-05
Position 1010: 1.8412933302198734e-05
Position 1235: 1.7862417592761317e-05
Position 1379: 1.7645642108241487e-05
Position 798: 1.6918059813822382e-05
Position 1374: 1.6282257999690254e-05
Position 1042: 1.3582265627945182e-05
Position 1121: 1.3530556455570362e-05
Position 1137: 1.2716857399616413e-05
Position 1001: 1.2181958386461015e-05
Position 1145: 1.1579116328328931e-05
Position 54: 1.0126076482239381e-05
Position 2509: 9.915716118381576e-06
Position 865: 8.934314818325774e-06
Position 969: 8.124245777850704e-06
Position 1786: 7.202020649142448e-06
Position 585: 5.713088109134566e-06
Position 2196: 5.075519230872635e-06
Position 917: 4.53649943786818e-06
Position 2486: 4.480575892158411e-06
Position 2535: 3.885759408282855e-06
Position 2468: 3.7455329938677617e-06
Position 914: 3.6572021637970277e-06
Position 2496: 3.590072929942744e-06
Position 468: 3.498120071499406e-06
Position 1264: 3.0456598118922212e-06
Position 1977: 3.0254461480576423e-06
Position 2529: 2.364169582322117e-06
Position 835: 1.778350318859556e-06
Position 980: 1.6321000468089916e-06
Position 452: 1.3548875498031378e-06
Position 513: 1.2659641280405482e-06
Position 1188: 1.2547845143703054e-06
Position 494: 8.484055629060374e-07
Position 208: 6.539413282501455e-07
Position 176: 4.406079485162965e-07
Position 160: 3.6324056198417985e-07
Position 658: 3.413196370887796e-07
Position 303: 2.1944752468642845e-07
Position 196: 2.101907258611241e-07
Position 449: 1.7116121472109084e-07
Position 223: 1.6419640915145417e-07
Position 480: 1.094599540155349e-07
Position 180: 1.0414403365641768e-07
Position 187: 8.23762270931203e-08
Position 643: 4.303220648087505e-08
Position 997: 3.608937460600395e-08
Position 1130: 2.4954528552466413e-08
Position 151: 2.2397649546932013e-08
Position 762: 1.9740828034392204e-08
Position 908: 1.9530413227084798e-08
Position 896: 1.343387820870516e-08
Position 411: 1.167850536003012e-08
Position 1117: 4.296557467645174e-09
Position 1107: 3.799270789538436e-09
Position 974: 1.9801032921816336e-09
Position 666: 1.217097869679085e-09
Position 282: 7.684368504476548e-11
