Gene = Idh
Position 3081: 0.0005542246815959026
Position 4266: 0.0005333288409630478
Position 811: 0.0005128597997790579
Position 2081: 0.000473019675479175
Position 1539: 0.0004463834594473872
Position 903: 0.0004395793251295393
Position 577: 0.0004180637909168399
Position 1495: 0.0003847794636684723
Position 741: 0.0003726972205312814
Position 1560: 0.00036201774920634715
Position 298: 0.00034282840802217957
Position 3843: 0.00033584787476910244
Position 779: 0.00033107173397399974
Position 3243: 0.00032598543975863835
Position 1732: 0.00032285504929745033
Position 263: 0.00032150334898792265
Position 1292: 0.00029000244696258324
Position 3375: 0.0002857097742189454
Position 1042: 0.0002650264400535914
Position 1365: 0.0002417704008252807
Position 2602: 0.0002361328730900738
Position 3345: 0.00023550748730177118
Position 2785: 0.00023191101959350332
Position 679: 0.00023143228093095317
Position 1907: 0.00017392781711881103
Position 2529: 0.0001589986467738205
Position 3186: 0.00015676224927207706
Position 3804: 0.00013614869383327095
Position 3645: 0.0001350645302795036
Position 3666: 0.00012637153048161226
Position 134: 0.0001221960897611879
Position 1073: 0.00010727128644155483
Position 3165: 0.0001054877145666583
Position 3012: 9.94684117030967e-05
Position 986: 9.34821293382719e-05
Position 814: 8.902191049055639e-05
Position 3009: 8.072084974169644e-05
Position 2024: 7.432471250525392e-05
Position 2978: 6.605745936083096e-05
Position 2871: 6.517052307737151e-05
Position 1079: 6.437789217375352e-05
Position 1053: 5.7910032409806385e-05
Position 1525: 5.539128946566739e-05
Position 1462: 5.451469939957024e-05
Position 2949: 5.241305814434696e-05
Position 1746: 4.688948923013731e-05
Position 1410: 4.6786955353015714e-05
Position 1339: 4.610578583036017e-05
Position 1312: 4.5220576452539624e-05
Position 459: 4.505826270339076e-05
Position 683: 4.5020721809269276e-05
Position 2007: 3.9643683486370555e-05
Position 1170: 3.710309397696077e-05
Position 1575: 3.4643768551522404e-05
Position 1205: 3.267476311332661e-05
Position 1335: 2.9770841571660217e-05
Position 1923: 2.5678728346907123e-05
Position 1697: 2.492874910164488e-05
Position 873: 2.2461499674152773e-05
Position 1318: 2.08936958758052e-05
Position 878: 1.988654987007033e-05
Position 995: 1.3477236196887415e-05
Position 1508: 1.2624927793466018e-05
Position 1597: 1.116634515319482e-05
Position 317: 9.704435512330237e-06
Position 1247: 8.209368451884365e-06
Position 1687: 8.12150316354029e-06
Position 1068: 6.680831759159796e-06
Position 1454: 3.103047659924866e-06
Position 1444: 1.2961548612727256e-06
Position 2343: 7.664338011779301e-07
Position 759: 6.781152161863856e-07
Position 479: 2.2010224171852642e-07
Position 118: 2.087545243747046e-07
Position 238: 1.4616762681104667e-08
Position 488: 7.425940522113728e-09
Position 590: 2.788441149759295e-09
Position 463: 2.004623054584614e-09
Position 495: 1.719372836496035e-09
Position 486: 4.52503150804019e-10
Position 503: 1.1349969780382321e-10
Position 461: 9.166036782052056e-11
Position 668: 3.664543225857528e-11
Position 67: 3.6592422698440525e-11
Position 123: 5.2214323683753735e-12
Position 529: 1.0529293459336927e-12
Position 527: 2.46269108093985e-13
