Gene = thoc6
Position 589: 3.206776044485739e-05
Position 677: 2.9200919338800083e-05
Position 568: 2.7410773658962415e-05
Position 849: 2.1214575004421095e-05
Position 1835: 2.0459609138483904e-05
Position 1792: 2.037123812708217e-05
Position 557: 1.808161460479304e-05
Position 959: 1.6038216993631835e-05
Position 2238: 1.3946374483829317e-05
Position 318: 1.3208818959586057e-05
Position 301: 1.2715566857944501e-05
Position 818: 1.012131253052078e-05
Position 773: 9.631364201577411e-06
Position 583: 8.45825612443397e-06
Position 661: 6.62619352849196e-06
Position 1465: 6.569300874088551e-06
Position 461: 5.349660176690845e-06
Position 727: 5.1430101613235425e-06
Position 694: 4.139576672286987e-06
Position 280: 1.6553065410453723e-06
Position 409: 1.2328159798185334e-06
Position 1145: 1.0451207625197518e-06
Position 691: 7.240590120430828e-07
Position 197: 6.721428810360078e-07
Position 476: 6.591755810283566e-07
Position 697: 3.909393773403789e-07
Position 1183: 3.820849069339521e-07
Position 406: 5.026676067623933e-08
Position 442: 4.0618662015833825e-08
Position 1488: 2.1302904485813204e-08
Position 545: 3.0216738662891367e-10
Position 412: 5.6587506156377774e-11
Position 283: 7.216190206368082e-12
Position 202: 1.2326703160619263e-13
