Gene = chic
Position 7657: 0.0340134657053298
Position 5229: 0.033456982369271165
Position 6991: 0.03197816570111424
Position 8469: 0.025742505427506134
Position 5421: 0.023073131698615603
Position 1540: 0.019089858397237616
Position 621: 0.018994318542422593
Position 8672: 0.01835554719813207
Position 7836: 0.01650051165813744
Position 8000: 0.01627710574407634
Position 4732: 0.01545702765071387
Position 5691: 0.014327805089078246
Position 963: 0.012623300001068784
Position 1491: 0.01172436613022557
Position 8594: 0.011612402936993196
Position 5069: 0.0113380319714652
Position 5954: 0.010485794299312108
Position 568: 0.010019520014012741
Position 3562: 0.009307967391441328
Position 8722: 0.009040136960969386
Position 2774: 0.008953546716282994
Position 117: 0.008834638400360119
Position 6589: 0.008508442652029295
Position 4959: 0.0066469118275555945
Position 1444: 0.006364016566270429
Position 5406: 0.005691432539820905
Position 6044: 0.005192372987950726
Position 1141: 0.005176485253737509
Position 8176: 0.004725034887510929
Position 8871: 0.004475886477153308
Position 4883: 0.00434060464924699
Position 8544: 0.0043318875001778145
Position 5885: 0.003787373320269833
Position 527: 0.0037362778980840838
Position 6852: 0.0035739259532231076
Position 5147: 0.0030013355011228363
Position 7801: 0.0028890386693017143
Position 802: 0.002722943933439999
Position 1459: 0.002610014592943574
Position 5399: 0.0025897770317274676
Position 4629: 0.002535062930840364
Position 3123: 0.0019053777722655596
Position 4651: 0.0017315263050628373
Position 7610: 0.001590387552974852
Position 4797: 0.001482862121838867
Position 8449: 0.001362753041372765
Position 3547: 0.0013050736102650695
Position 1663: 0.001289212931620726
Position 1813: 0.0011977955582621823
Position 5045: 0.001105133774581716
Position 3521: 0.0010852155124587179
Position 2194: 0.0010480143867477325
Position 4776: 0.0010306112211188217
Position 679: 0.0010113884850949091
Position 2644: 0.000978723774894124
Position 3850: 0.0009604120311247472
Position 745: 0.0008339829697325583
Position 8743: 0.0008048829297293664
Position 6147: 0.0008037221263928904
Position 4198: 0.0007482791315361425
Position 8611: 0.0007165032774345869
Position 6055: 0.000701365052681425
Position 4632: 0.0006871863530737548
Position 1212: 0.000654159786816762
Position 3574: 0.0006154304427968721
Position 1828: 0.0005692954077132667
Position 1402: 0.0005692862724491648
Position 8088: 0.0005433039486218484
Position 6197: 0.0005250570871159225
Position 3046: 0.00051746644386239
Position 2993: 0.0005050337842902341
Position 407: 0.0005030702313553438
Position 410: 0.0004815725770036307
Position 498: 0.00045231085303992904
Position 5388: 0.00044115213614047367
Position 1334: 0.00039461975903616706
Position 4563: 0.0003590605776086066
Position 2883: 0.00033139667668646345
Position 4476: 0.0003254147224898617
Position 188: 0.0003245071868944228
Position 8065: 0.0003122041940003812
Position 742: 0.0003082946781008665
Position 4524: 0.0002906237969190282
Position 483: 0.0002775694567066003
Position 1778: 0.0002698095096582255
Position 1424: 0.00026646858648437036
Position 5271: 0.00025205274084285056
Position 7272: 0.00024616451712195593
Position 5027: 0.00024233142844499078
Position 2290: 0.0002160628742147427
Position 4867: 0.00016435650678220628
Position 330: 0.0001470605191988344
Position 7441: 0.00014474963265673956
Position 6822: 0.0001433141331754618
Position 4606: 0.00014035276212255091
Position 7955: 0.0001305960190737724
Position 2293: 0.00012523876068786075
Position 6915: 0.00012054812684607661
Position 7378: 0.00011997765276922114
Position 4929: 0.00011920859099448047
Position 7919: 0.0001125863411468422
Position 2568: 0.00010349189823563556
Position 4283: 9.561038495729834e-05
Position 1844: 8.535907019135791e-05
Position 1552: 7.582830020644638e-05
Position 2255: 7.26205005733453e-05
Position 7387: 6.792268913540363e-05
Position 4161: 6.115045691698595e-05
Position 2129: 5.976665740896507e-05
Position 4050: 5.434097768233327e-05
Position 4743: 5.201693511926726e-05
Position 4347: 4.972913072190296e-05
Position 1780: 4.9627553648343884e-05
Position 4144: 4.7696190175565805e-05
Position 8867: 4.755439075714466e-05
Position 542: 4.6463796168087044e-05
Position 4267: 4.371780996567639e-05
Position 4480: 4.224116745840854e-05
Position 350: 4.188101275749922e-05
Position 4087: 3.658493705496712e-05
Position 4988: 3.624452736794589e-05
Position 2074: 3.223105737092446e-05
Position 2265: 3.1059178477038245e-05
Position 1718: 3.101452106779349e-05
Position 872: 2.999950434135547e-05
Position 827: 2.9480947110258177e-05
Position 6525: 2.7938963964461895e-05
Position 314: 2.6114172038472912e-05
Position 347: 1.9467877246545335e-05
Position 817: 1.8268813014417544e-05
Position 339: 1.798499256711921e-05
Position 1910: 1.5751068675293942e-05
Position 344: 1.4791666100465165e-05
Position 1508: 1.4112592539222498e-05
Position 4528: 1.3950507169769012e-05
Position 2136: 1.247010442613378e-05
Position 4099: 1.2095938366122339e-05
Position 101: 1.0386457617119322e-05
Position 5669: 9.216584945278996e-06
Position 441: 7.631036435422174e-06
Position 5364: 6.107608519512611e-06
Position 5177: 3.588375876433672e-06
Position 5428: 3.5068155142634956e-06
Position 4280: 1.7267776724672444e-06
Position 4025: 1.6000291961013474e-06
Position 5327: 1.2492069747619188e-06
Position 4037: 6.262579211807221e-07
Position 1968: 3.7483317613427855e-07
Position 2332: 3.645788192706345e-07
Position 1712: 3.439309419805191e-07
Position 1591: 2.6797509772140917e-07
Position 2270: 2.3096209159276929e-07
Position 1324: 1.9197075793105272e-07
Position 3102: 1.1565947375481695e-07
Position 751: 7.88507491379124e-08
Position 2592: 6.412677523286379e-08
Position 1907: 4.3044275841742925e-08
Position 2859: 2.5343049264777883e-08
Position 446: 2.488058358814911e-08
Position 55: 2.325339608948202e-08
Position 581: 1.3736101726711676e-08
Position 66: 1.2982902005530794e-08
Position 4484: 8.630064994430108e-09
Position 2079: 7.89670629542863e-09
Position 3396: 7.452166631736875e-09
Position 464: 6.666640192216906e-09
Position 2812: 5.9410484416334716e-09
Position 1596: 1.8512599739411448e-09
Position 105: 1.3504728711063364e-09
Position 72: 1.3086312664227052e-09
Position 2475: 1.2507473318163926e-09
Position 107: 1.103489722289474e-09
