Gene = l(3)04053
Position 693: 7.105331225606981e-06
Position 194: 6.530040910142803e-06
Position 997: 6.30238062962848e-06
Position 651: 6.0574682627505875e-06
Position 95: 5.843918853678618e-06
Position 66: 5.319097187353493e-06
Position 1651: 4.960550246739639e-06
Position 1050: 4.631695557033022e-06
Position 200: 4.566420458226102e-06
Position 1039: 3.2252677337043414e-06
Position 1318: 2.6556190233489616e-06
Position 2348: 2.3646840146221976e-06
Position 765: 1.889860259254855e-06
Position 1554: 1.8824292393069068e-06
Position 530: 1.7712874707215005e-06
Position 1841: 1.6424874881724388e-06
Position 724: 1.4927258302110012e-06
Position 1338: 1.2364003735347549e-06
Position 672: 1.2137738380037196e-06
Position 30: 1.2054812817618815e-06
Position 812: 1.1835622553570296e-06
Position 1173: 1.1634892732336599e-06
Position 2701: 1.0499944441770876e-06
Position 986: 9.546213277106156e-07
Position 578: 9.106832776340353e-07
Position 711: 7.559752245373193e-07
Position 2385: 6.429348533858766e-07
Position 2011: 5.884605439353364e-07
Position 1344: 4.991465590524132e-07
Position 2604: 4.863592514012192e-07
Position 356: 3.7093043220124103e-07
Position 2655: 2.437221562380809e-07
Position 1519: 2.2989698210193472e-07
Position 2585: 2.0000446834243922e-07
Position 1739: 1.9756358691697562e-07
Position 896: 1.9448346976371062e-07
Position 654: 1.7388678530791454e-07
Position 776: 1.6531705174494602e-07
Position 367: 1.305968754501302e-07
Position 2140: 7.63753263055159e-08
Position 2069: 1.7067174674621464e-09
Position 2192: 1.5414660025975448e-09
Position 2051: 6.309344979085768e-10
Position 1983: 8.996169532145717e-11
Position 1989: 4.1942688461891954e-11
Position 1960: 2.1168981515930313e-11
Position 2414: 1.8832766615313574e-11
Position 1951: 9.2988617628658e-12
Position 2429: 1.054529028796393e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2175: 0.9995106332856645
Position 1925: 0.9836030334956176
Position 935: 0.8052014577534781
Position 961: 0.07534022310328532
Position 1031: 0.07197603282311132
Position 1600: 0.03181059996249869
Position 2392: 0.027905677743853635
Position 1504: 0.022793893496635537
Position 667: 0.021022693115338862
Position 1335: 0.015592069692089903
Position 1977: 0.009091912119188215
Position 2554: 0.00825000716475093
Position 627: 0.008197264633394081
Position 592: 0.007188805520419977
Position 654: 0.006469019195232529
Position 615: 0.005158422719406202
Position 612: 0.0037621762487314047
Position 1605: 0.003412896938174989
Position 1891: 0.0033390630688008897
Position 1507: 0.0032991939501213073
Position 1447: 0.0029546831102233995
Position 651: 0.0024615761755290588
Position 483: 0.0023490352888430027
Position 2615: 0.0017924261353302452
Position 736: 0.0015294052045043201
Position 2585: 0.0014181255140139491
Position 2624: 0.0013017351479956262
Position 1980: 0.0010685422660817667
Position 781: 0.0008741476695038288
Position 1646: 0.0007771089692296524
Position 1561: 0.0007003407786606105
Position 1573: 0.0005380572200082295
Position 1089: 0.0005293591459081366
Position 2564: 0.0004928644995019279
Position 559: 0.00041563721427007104
Position 480: 0.0003779744034590061
Position 2651: 0.00035969676155617674
Position 2209: 0.00035388658423139875
Position 399: 0.00026796993843494586
Position 1344: 0.0002484830841433973
Position 1210: 0.0002087756477765965
Position 1945: 0.00019008709840970137
Position 1151: 0.00018746917937244653
Position 1951: 0.00017146636992615476
Position 568: 0.00016639422473305426
Position 1567: 0.00016412542491106645
Position 2462: 0.000130361012294618
Position 1454: 0.00010810470997652548
Position 1648: 0.00010410176693141589
Position 1630: 9.611639734530051e-05
Position 1543: 9.1382962947719e-05
Position 826: 8.547612167102518e-05
Position 1243: 8.261577060558044e-05
Position 714: 8.09108364175121e-05
Position 1114: 7.891180220314119e-05
Position 1546: 7.880200165669356e-05
Position 747: 6.294674528328308e-05
Position 2029: 4.80262253888231e-05
Position 1627: 4.0454649698207386e-05
Position 1823: 3.774723840079453e-05
Position 634: 3.656887233884479e-05
Position 711: 3.388564583055994e-05
Position 717: 3.312148960095195e-05
Position 262: 3.076648173741193e-05
Position 425: 2.7095619716586127e-05
Position 510: 2.5890326169080268e-05
Position 1184: 2.281050896198411e-05
Position 2518: 2.0783744826320884e-05
Position 175: 2.0537099719904365e-05
Position 1283: 1.9487757931948433e-05
Position 1463: 1.9092507943119338e-05
Position 259: 1.7432547848847104e-05
Position 1947: 1.6559479340457414e-05
Position 1577: 1.587026984801596e-05
Position 2747: 1.527477845861855e-05
Position 1710: 1.4452325297721509e-05
Position 572: 1.3870574627204676e-05
Position 283: 1.0491126088008632e-05
Position 178: 1.0371797225297843e-05
Position 1539: 9.903077499747672e-06
Position 225: 7.986008343780217e-06
Position 1289: 6.274729065852911e-06
Position 2063: 6.05364507448141e-06
Position 2074: 5.7777392759164245e-06
Position 1989: 5.537379430323856e-06
Position 843: 4.675813498553389e-06
Position 2026: 4.113657306858095e-06
Position 1190: 3.759909404877052e-06
Position 2735: 3.67368485186191e-06
Position 1199: 3.4435601862756145e-06
Position 1960: 2.5964441314512656e-06
Position 2011: 2.3252547799699272e-06
Position 2005: 2.2651767581054625e-06
Position 2330: 2.258496560493665e-06
Position 2713: 2.253194080159949e-06
Position 863: 2.2222842876709943e-06
Position 2706: 2.2165129143352496e-06
Position 1983: 1.9497616682604353e-06
Position 2665: 1.6191340174616085e-06
Position 2334: 1.4816324912858043e-06
Position 236: 9.593570101378965e-07
Position 2246: 7.144266771708582e-07
Position 2220: 6.690762488794986e-07
Position 160: 6.478567032960402e-07
Position 2754: 6.473021382229492e-07
Position 858: 5.712482139621766e-07
Position 2216: 5.054087802286727e-07
Position 1752: 4.787711161734042e-07
Position 2056: 4.103193474289126e-07
Position 2249: 3.4519250900849376e-07
Position 386: 2.671925401438796e-07
Position 2490: 2.2940779960730764e-07
Position 1304: 2.086877742285596e-07
Position 320: 1.8872509035972298e-07
Position 140: 1.5576993690256745e-07
Position 70: 1.438781374395056e-07
Position 2466: 1.3388040196218028e-07
Position 2679: 1.2033603138810947e-07
Position 89: 1.0157362215205676e-07
Position 672: 9.76434690278431e-08
Position 115: 9.015498571017108e-08
Position 2732: 8.497200050651752e-08
Position 264: 5.1686843303021555e-08
Position 2225: 4.808697195982509e-08
Position 2108: 4.2104796542333054e-08
Position 103: 4.003651016880959e-08
Position 287: 3.7298427913083605e-08
Position 440: 3.245258114902098e-08
Position 95: 2.366516106314931e-08
Position 428: 2.3390075988721307e-08
Position 682: 1.8282239427492716e-08
Position 1307: 1.0156633653765415e-08
Position 275: 9.023800996211923e-09
Position 91: 6.134932087542258e-09
Position 119: 4.897994542281312e-09
Position 122: 2.8563051752009273e-09
Position 1120: 4.273291034706689e-10
Position 2312: 2.7939684267587394e-10
Position 443: 2.77501558777731e-10
Position 301: 2.408027160252496e-10
Position 437: 1.5562727817962661e-10
Position 2239: 1.1236400730784419e-10
Position 73: 4.302576266402185e-13
Position 75: 4.466468367959729e-16
Position 66: 2.240369174317659e-16
