Gene = ect
Position 470: 5.891281265305617e-05
Position 6304: 5.7058013305540604e-05
Position 5439: 5.584564039464774e-05
Position 6025: 5.477512128557553e-05
Position 1381: 5.114717002195184e-05
Position 11180: 4.997966295065189e-05
Position 511: 4.951755039160958e-05
Position 9131: 4.8936205878672705e-05
Position 1636: 4.86638973450578e-05
Position 1033: 4.250400026229353e-05
Position 799: 4.061188029014976e-05
Position 6349: 3.979126127614108e-05
Position 8990: 3.8772343836292684e-05
Position 5527: 3.666439024593522e-05
Position 685: 3.666024106480627e-05
Position 9158: 3.5818382197522134e-05
Position 11380: 3.3758556811128866e-05
Position 1831: 3.1857449246484146e-05
Position 711: 3.13438104700048e-05
Position 8686: 3.106357529507906e-05
Position 429: 3.0880063726331594e-05
Position 6691: 2.999656578588382e-05
Position 403: 2.9634472369753933e-05
Position 8457: 2.9056006274465134e-05
Position 5703: 2.7558757046166786e-05
Position 6285: 2.743539935155816e-05
Position 1429: 2.669041445515088e-05
Position 35: 2.643149682796258e-05
Position 8311: 2.5629519252173778e-05
Position 5694: 2.492468620107092e-05
Position 305: 2.4092539377890966e-05
Position 834: 2.357188117519192e-05
Position 8292: 2.2971644044189945e-05
Position 49: 2.280046050009757e-05
Position 2073: 2.241865921054932e-05
Position 8918: 2.0844945651527305e-05
Position 672: 2.065594280638638e-05
Position 993: 1.9243869583417106e-05
Position 6023: 1.9206752206450877e-05
Position 1701: 1.887888214469317e-05
Position 5409: 1.860961306373724e-05
Position 735: 1.7484627792153644e-05
Position 3614: 1.4960459100712539e-05
Position 8697: 1.4848244755580389e-05
Position 509: 1.4524376433250631e-05
Position 11292: 1.3419583728925319e-05
Position 391: 1.3136964863867283e-05
Position 6268: 1.2631318383739196e-05
Position 6051: 1.0029342522180783e-05
Position 10960: 8.240148172713635e-06
Position 5999: 6.516590751994152e-06
Position 11115: 5.981001663973171e-06
Position 878: 5.147886506263747e-06
Position 5650: 4.569954678714422e-06
Position 5920: 3.7793137090270975e-06
Position 6957: 3.201501136819698e-06
Position 11059: 2.892730463645383e-06
Position 7481: 1.9231193964298158e-06
Position 6721: 1.66951268397666e-06
Position 7855: 1.6111719993633016e-06
Position 7291: 1.4780558230950968e-06
Position 5515: 1.2965190705014525e-06
Position 6830: 1.2411760889737636e-06
Position 11245: 1.0818070214401758e-06
Position 733: 1.0286549318551074e-06
Position 6028: 7.651695896049862e-07
Position 11395: 7.078317471270705e-07
Position 762: 4.6034216671304607e-07
Position 7811: 2.634920806276964e-07
Position 11374: 2.1105812321199586e-07
Position 7795: 1.0567858689196493e-07
Position 19: 9.248556489975163e-08
Position 1120: 3.177201497477938e-08
Position 1010: 2.103991241568013e-08
Position 7404: 1.1585101171466651e-08
Position 5: 9.317917130861896e-09
Position 11075: 2.55538522726638e-09
Position 11105: 1.4487020590159374e-09
Position 5833: 9.627927663285711e-10
Position 10621: 5.683142146722601e-10
Position 10713: 5.218540826975027e-10
Position 11068: 5.177757448628406e-10
Position 10653: 4.4393746260508935e-10
Position 10719: 6.669691274968416e-11
Position 6932: 2.7915644598551693e-11
Position 7286: 1.1526412286199608e-11
Position 7001: 1.9963883120860563e-12
Position 6187: 1.7679013105400104e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5865: 0.9978513278625823
Position 5393: 0.9976350007094374
Position 11244: 0.9715770614995077
Position 6127: 0.9610695738713056
Position 10559: 0.8546910274542256
Position 10029: 0.7902217030882603
Position 6841: 0.40984520045995504
Position 9578: 0.16235658014952636
Position 6492: 0.15137215663935227
Position 10366: 0.03828664146305324
Position 6579: 0.027671249773487932
Position 11370: 0.027413537614756633
Position 10338: 0.026066350022147647
Position 10076: 0.023873817841443594
Position 8835: 0.02242550458911556
Position 10653: 0.021544344860327743
Position 302: 0.019184934103877872
Position 926: 0.014965624916930147
Position 10602: 0.013358842792240106
Position 6558: 0.013288838053809463
Position 6508: 0.0128523444853781
Position 8793: 0.01173640304006698
Position 10472: 0.011488953895212121
Position 9948: 0.009673070816436263
Position 8503: 0.00960334774478414
Position 1004: 0.009589344443759614
Position 10440: 0.008615160131368108
Position 8998: 0.006190207947219874
Position 2410: 0.005822203705161518
Position 299: 0.005496660728973031
Position 6700: 0.005299871837675008
Position 2310: 0.004931076725534347
Position 9723: 0.004492418073369247
Position 10355: 0.0044299497513246135
Position 10495: 0.004248320319261055
Position 1094: 0.003371730901836649
Position 253: 0.0030860866196649236
Position 6522: 0.002924354013984968
Position 3977: 0.002673977857047133
Position 9828: 0.002532561461069481
Position 8085: 0.0025265031326837167
Position 10499: 0.002222730872245824
Position 8676: 0.002213347187247214
Position 265: 0.002205320690783099
Position 5511: 0.0021462295406253547
Position 10315: 0.0021121448720002136
Position 6651: 0.0018472173178234665
Position 5841: 0.0017810111993032617
Position 10375: 0.0017207401876298276
Position 10659: 0.001670296043427512
Position 3950: 0.0016258877522708798
Position 10304: 0.0015223399030709786
Position 2332: 0.0014426359465258554
Position 10845: 0.0013171274098817435
Position 8738: 0.001188419702696846
Position 6525: 0.0011573768565956964
Position 10380: 0.0011120175993696477
Position 1167: 0.0010632641879279538
Position 11455: 0.0009902410441199629
Position 9591: 0.0009655499896778582
Position 6303: 0.0009410237689773189
Position 5032: 0.0008920225328479805
Position 6691: 0.0008010235079176641
Position 4091: 0.000761592673443541
Position 5145: 0.0007334809721361578
Position 781: 0.0007219074571527082
Position 4480: 0.0007070694529625104
Position 6082: 0.0006506139603013103
Position 9788: 0.0006023512354790422
Position 10195: 0.0005730268973596883
Position 10448: 0.0005105560538770627
Position 6180: 0.0004927068574022442
Position 1892: 0.00048056649222342676
Position 305: 0.00046914401756112677
Position 3479: 0.0004548458246053537
Position 959: 0.00036342822071527543
Position 651: 0.0003449889311849148
Position 11212: 0.00034471372548055813
Position 2269: 0.00033490222582198707
Position 9479: 0.00032952585957423606
Position 10387: 0.0002941517274839059
Position 8372: 0.0002882701529258095
Position 8234: 0.0002866102982876808
Position 844: 0.0002815961284551328
Position 5681: 0.0002708287497996521
Position 11087: 0.0002533669117508222
Position 1925: 0.00025315026549022166
Position 6177: 0.00023573940481198114
Position 10412: 0.000214902514589151
Position 1606: 0.0002092721900895855
Position 8310: 0.0002041959885164219
Position 10476: 0.000203463474129015
Position 9398: 0.00018183527455885404
Position 9806: 0.00018171427407854003
Position 10740: 0.00017914311646658485
Position 319: 0.00017679051971098312
Position 2454: 0.00016994843255949054
Position 2563: 0.00016384913072278214
Position 9549: 0.00014897418953723577
Position 5686: 0.00014775302736356086
Position 10563: 0.00013641163309714813
Position 8526: 0.00013576776718671486
Position 7873: 0.00013310867553190074
Position 6607: 0.00013098522588944465
Position 11461: 0.00013055682275032389
Position 1804: 0.00012916124911473338
Position 8515: 0.0001286815460385031
Position 868: 0.00012473556300390676
Position 10831: 0.00012211376230101062
Position 8602: 0.00011989105697841798
Position 3307: 0.00011690073394513288
Position 9729: 0.00011349608897662815
Position 6467: 0.00011019558620134542
Position 479: 0.0001043563214744187
Position 762: 0.00010373280732435386
Position 790: 0.00010126084232268146
Position 460: 9.531545076537496e-05
Position 10941: 9.498189684944562e-05
Position 8765: 9.471512295108268e-05
Position 7915: 8.896311567245524e-05
Position 9425: 7.76289217339293e-05
Position 6136: 7.726292540577551e-05
Position 5876: 7.561278473151496e-05
Position 1666: 7.410266372093966e-05
Position 83: 7.182901689879816e-05
Position 10683: 6.920060846615948e-05
Position 10518: 6.784613546157479e-05
Position 7192: 6.755144458432806e-05
Position 9776: 6.334512760939969e-05
Position 1970: 6.30480446151521e-05
Position 6094: 6.113051256443028e-05
Position 1591: 5.8735334161760314e-05
Position 4283: 5.801167682937305e-05
Position 1010: 5.5654916195442544e-05
Position 7464: 5.395319285672202e-05
Position 6662: 5.3041064824909854e-05
Position 617: 5.207303396520808e-05
Position 3269: 4.7480166405533524e-05
Position 8221: 4.7383685168303364e-05
Position 2348: 4.681097166712878e-05
Position 8605: 4.550412445122281e-05
Position 7926: 4.5251563557852285e-05
Position 8959: 4.240198470010411e-05
Position 10800: 4.172327253553019e-05
Position 2120: 3.848790944652245e-05
Position 2385: 3.481713327153301e-05
Position 3128: 3.420098415677178e-05
Position 7318: 3.244000515712752e-05
Position 5879: 3.0727496646566184e-05
Position 2472: 2.9546749595845517e-05
Position 888: 2.8452031756090394e-05
Position 11250: 2.7899735143122516e-05
Position 2427: 2.6241685504988994e-05
Position 1545: 2.3120977245995313e-05
Position 8620: 2.1404522760874794e-05
Position 5472: 2.0391083677912152e-05
Position 2354: 2.0352125882844094e-05
Position 3091: 2.0104604642178444e-05
Position 1996: 1.995112124835893e-05
Position 179: 1.9177160633166043e-05
Position 415: 1.8793243133472185e-05
Position 234: 1.7858538276087817e-05
Position 9278: 1.7641710276476235e-05
Position 6455: 1.7204758131274027e-05
Position 1199: 1.7070341446082407e-05
Position 1358: 1.6673811399569822e-05
Position 1409: 1.6333327964943364e-05
Position 1133: 1.621315924872605e-05
Position 5924: 1.559044563988472e-05
Position 624: 1.5430095915758042e-05
Position 772: 1.5425571617868404e-05
Position 227: 1.5195678833948864e-05
Position 896: 1.4373698103310212e-05
Position 429: 1.2840289468319991e-05
Position 6458: 1.1857691631039085e-05
Position 9240: 1.1313927786640193e-05
Position 7508: 9.143966508620111e-06
Position 10311: 8.700382009724978e-06
Position 8376: 7.828972702409201e-06
Position 7543: 7.695474142000677e-06
Position 11347: 7.273754395342015e-06
Position 6864: 7.0474072913941345e-06
Position 6443: 6.8496874304258e-06
Position 7117: 6.4731066384709195e-06
Position 7377: 5.768515082498432e-06
Position 6602: 5.439875952809107e-06
Position 4453: 5.394883605602597e-06
Position 5918: 3.748736439570232e-06
Position 4407: 3.683408035899188e-06
Position 3678: 2.9479578958233544e-06
Position 551: 2.4037563356573e-06
Position 4562: 2.290392128380949e-06
Position 874: 1.766358768127621e-06
Position 11409: 1.713878305199534e-06
Position 5995: 1.5705428972266087e-06
Position 4817: 1.4400714749778875e-06
Position 4036: 1.257290379176136e-06
Position 4744: 1.1597920150717632e-06
Position 4345: 1.1527583951662761e-06
Position 523: 1.0013769839505597e-06
Position 6433: 9.165686623979803e-07
Position 6380: 8.492708251454817e-07
Position 6771: 8.063581454844839e-07
Position 11387: 7.223284835933037e-07
Position 7011: 7.210875890801192e-07
Position 5882: 6.134453598157241e-07
Position 7566: 6.122928500960891e-07
Position 7374: 5.989208024545767e-07
Position 11262: 5.785264689653875e-07
Position 3688: 5.364501171109293e-07
Position 8847: 4.741909457968567e-07
Position 231: 4.456314750887397e-07
Position 6141: 4.348618822226634e-07
Position 3796: 3.339545502599818e-07
Position 694: 2.5111853101449216e-07
Position 338: 2.1113363469555623e-07
Position 6285: 1.9759175660639886e-07
Position 5903: 1.8078949139380454e-07
Position 434: 1.6030192324361084e-07
Position 700: 1.4860395422748623e-07
Position 313: 1.4288694153011552e-07
Position 439: 1.407409346449143e-07
Position 619: 1.1386738682501132e-07
Position 6333: 1.0326629363501345e-07
Position 7086: 8.919985279861229e-08
Position 697: 8.55070051097997e-08
Position 6421: 5.9559959221717864e-08
Position 5738: 5.6840067565590054e-08
Position 476: 5.0435227344508156e-08
Position 5757: 4.960399595348408e-08
Position 5900: 3.548473492060442e-08
Position 1029: 3.351394361412176e-08
Position 89: 2.858138923604365e-08
Position 6219: 2.201459974352822e-08
Position 7502: 2.158119557717851e-08
Position 7014: 1.7238297368886886e-08
Position 6867: 1.6955795401007146e-08
Position 6464: 1.6084376832520193e-08
Position 7090: 1.36843405790389e-08
Position 7348: 1.3313864327580115e-08
Position 185: 9.981913207728398e-09
Position 5668: 9.473150719105675e-09
Position 7147: 8.952630752454963e-09
Position 163: 7.576209056323413e-09
Position 7001: 7.323199735950593e-09
Position 6377: 5.9553405134509895e-09
Position 217: 5.5973423300033044e-09
Position 7137: 3.5188322807750812e-09
Position 6383: 1.9004651499626254e-09
Position 6615: 6.431656272840708e-11
Position 1233: 3.590649320947701e-11
Position 1202: 3.3647615619533775e-11
Position 6937: 2.568891685036994e-11
Position 6510: 2.5586906544184802e-11
Position 205: 1.5110525448275323e-11
Position 341: 9.625487733411676e-12
Position 201: 4.304847849988249e-12
Position 6156: 2.7195691404042676e-13
Position 99: 4.349146057625058e-14
Position 104: 2.0564837211846316e-15
Position 94: 1.7317149336202685e-15
Position 85: 5.3121056427564863e-17
Position 189: 8.634371347160207e-18
Position 187: 2.3444195071683218e-18
