Gene = raw
Position 29521: 1.7713603197361054e-10
Position 562: 1.7024474029380364e-10
Position 769: 8.531786221943462e-11
Position 30177: 5.5499901350414035e-11
Position 972: 5.251131903781726e-11
Position 29458: 3.6888805419496056e-11
Position 28579: 2.696823892840929e-11
Position 28133: 2.0946754450712094e-11
Position 27752: 1.3798506115610598e-11
Position 29005: 6.340996840086761e-13
Position 29031: 4.2204244570873515e-13
Position 27939: 1.1035216854190717e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 27289: 0.999999999999999
Position 27640: 0.9929562458951181
Position 28356: 0.9912622865129398
Position 29022: 0.9896877209031598
Position 28579: 0.9642525383164989
Position 28057: 0.9548055161466186
Position 27456: 0.9207817467579684
Position 30069: 0.6144076105003858
Position 343: 0.5395760653749605
Position 30048: 0.3816668974502509
Position 5459: 0.19243515735291972
Position 28753: 0.17813027882962004
Position 29289: 0.1485486813924432
Position 4794: 0.09337088226500508
Position 349: 0.07332816733539362
Position 30393: 0.06995510964228117
Position 27460: 0.0677324873098501
Position 30723: 0.05895496063761411
Position 2104: 0.04582393749855447
Position 2357: 0.04471056816040833
Position 2037: 0.04304970777106623
Position 1477: 0.023972701151855787
Position 29374: 0.021704855276938367
Position 27869: 0.018923429829895127
Position 11146: 0.01454546795582643
Position 30439: 0.01108890293890432
Position 1487: 0.010615274947642823
Position 2316: 0.00977232284747351
Position 10858: 0.00849818689754581
Position 30277: 0.007792067895265808
Position 10716: 0.007417591615767452
Position 1414: 0.007158378176939326
Position 791: 0.006977330683306167
Position 28061: 0.006218190795767665
Position 2380: 0.006007017195318
Position 3953: 0.0059995851974384284
Position 1463: 0.005923899956953127
Position 2325: 0.005757723888275673
Position 2310: 0.0054912220507745
Position 30367: 0.004899835365963627
Position 1308: 0.004666434983287042
Position 1118: 0.00426891682744944
Position 2197: 0.00422660339057461
Position 2345: 0.004199322395613626
Position 1021: 0.004055627334076246
Position 4172: 0.004045954255184059
Position 1070: 0.003429290785171957
Position 1628: 0.0034117015509932307
Position 28665: 0.0033773820310795174
Position 5945: 0.0033082119118518828
Position 29573: 0.003244934284337816
Position 30660: 0.0030700497192769445
Position 29579: 0.0029445743062966965
Position 29380: 0.002888557051784202
Position 27683: 0.002621291429940165
Position 1582: 0.002472690651438341
Position 28384: 0.0024436279620705056
Position 3191: 0.0024065795351476613
Position 30604: 0.0023259744991280754
Position 27863: 0.0022688963190219736
Position 2901: 0.0022544072498620134
Position 3689: 0.002116484795473408
Position 29104: 0.0020699405387774894
Position 28323: 0.0020297591364503795
Position 30350: 0.0019969860641741327
Position 3492: 0.001892100343047462
Position 27662: 0.0018098445533948784
Position 27473: 0.0017289136855847189
Position 29053: 0.0017173941699249818
Position 4487: 0.0016884661085058647
Position 1835: 0.0015737364131720498
Position 3675: 0.0013952025060570863
Position 547: 0.0013198446892029765
Position 30243: 0.0013030651125433895
Position 403: 0.001242538141621125
Position 27752: 0.0012248208373288336
Position 2411: 0.0011111324920261136
Position 30249: 0.001000065070849712
Position 275: 0.0009564655378147337
Position 804: 0.000930925728031154
Position 1612: 0.0008905439206980635
Position 29618: 0.000857519615041982
Position 30696: 0.0007785408265968671
Position 1457: 0.0007775400910181614
Position 2877: 0.0007727414204033002
Position 29822: 0.0007410849492187153
Position 1769: 0.0007369148879138026
Position 30006: 0.0007314075918632208
Position 30410: 0.0006893328443311037
Position 2218: 0.0006073963705374625
Position 3774: 0.000568399467713337
Position 29507: 0.0005516983342675961
Position 30265: 0.0005118309892352832
Position 29101: 0.0004963154043578966
Position 28706: 0.0004941575421626843
Position 28880: 0.0004799510363481384
Position 690: 0.00047591383744746625
Position 3055: 0.00045938363791268167
Position 3180: 0.0004334197429798615
Position 3668: 0.000432563138447608
Position 28514: 0.00040876774395394514
Position 1209: 0.00037737629297790584
Position 1619: 0.00034966616560175507
Position 5015: 0.00032866882612355726
Position 2837: 0.0003196447695747013
Position 972: 0.0003190570198673925
Position 29107: 0.00028927472056294775
Position 9816: 0.00027958305389546293
Position 28759: 0.0002568419477042241
Position 30481: 0.00025326054752809074
Position 3610: 0.00024379287678056295
Position 30289: 0.0002412572198380302
Position 3134: 0.00023804997375290242
Position 1150: 0.0002177913074257034
Position 28396: 0.00021389844266559268
Position 27787: 0.00021135801443612252
Position 8920: 0.00020933023859967317
Position 30283: 0.00019895322796894868
Position 4356: 0.00017444337540179739
Position 29997: 0.000171126334883369
Position 3451: 0.0001679651935234664
Position 29231: 0.0001635805647090731
Position 30671: 0.00015720202546423904
Position 30743: 0.00014657432439396407
Position 27717: 0.0001462793388492671
Position 28318: 0.00014304171346354448
Position 4124: 0.00014279225410119168
Position 500: 0.00012984658993650964
Position 29474: 0.00012061048555592821
Position 1041: 0.00011779232014088089
Position 1962: 0.00011704748644926561
Position 29796: 0.00011497035230746378
Position 2609: 0.00011391804119952714
Position 30739: 0.000113511986429196
Position 29336: 0.00011350396336003104
Position 2769: 0.0001119693454831061
Position 29150: 0.00010909316470466453
Position 28692: 0.00010766751084946726
Position 29297: 0.00010303769837169498
Position 1498: 0.0001023005501759328
Position 28883: 9.587474996276748e-05
Position 27893: 9.525257432496377e-05
Position 28819: 8.38588413826752e-05
Position 814: 8.268427221906455e-05
Position 453: 7.654546103940287e-05
Position 28270: 7.5395363784147e-05
Position 2932: 7.477496902012879e-05
Position 29600: 7.384391952063047e-05
Position 30508: 6.980823324977272e-05
Position 29759: 6.60362806276615e-05
Position 28243: 6.37952240044969e-05
Position 30469: 6.296841393142608e-05
Position 30090: 6.276596172337348e-05
Position 28919: 5.7071312801270186e-05
Position 29585: 5.3953564895290406e-05
Position 828: 5.3640914105215324e-05
Position 1838: 5.164387205934615e-05
Position 29057: 5.007094417274413e-05
Position 3167: 4.995260581725792e-05
Position 29189: 4.9220592893728504e-05
Position 2578: 4.778025079905822e-05
Position 28399: 4.5084679216114305e-05
Position 28000: 4.4684250057893724e-05
Position 28114: 4.271663685943079e-05
Position 29291: 4.2242481323580906e-05
Position 28108: 3.760399996188952e-05
Position 29513: 3.627772042180256e-05
Position 996: 3.15049178312386e-05
Position 943: 3.117080797412433e-05
Position 895: 2.5265665289974193e-05
Position 27730: 2.3807596800367925e-05
Position 29086: 2.1451198469364558e-05
Position 30465: 2.1301029985709772e-05
Position 29668: 1.9661672993755458e-05
Position 29388: 1.7863605977004457e-05
Position 29455: 1.6782407372881565e-05
Position 28246: 1.438952847892095e-05
Position 29392: 1.4098858191923901e-05
Position 28453: 1.2670524553980885e-05
Position 27951: 1.1751780394231677e-05
Position 921: 9.147670058815523e-06
Position 28273: 8.900807011901405e-06
Position 1312: 8.864542573482415e-06
Position 28676: 8.76876474740774e-06
Position 833: 8.460550834682427e-06
Position 918: 8.013283161323829e-06
Position 28801: 7.036307032059712e-06
Position 29663: 5.463781552726871e-06
Position 29258: 4.591403187364601e-06
Position 28886: 4.470483811577558e-06
Position 29627: 4.462898514200192e-06
Position 27844: 4.345743457350312e-06
Position 27642: 3.877920761268343e-06
Position 29077: 3.7776963066788463e-06
Position 1163: 3.671531786452295e-06
Position 28823: 3.4745111405827914e-06
Position 28103: 3.4233190869242407e-06
Position 28090: 3.057724654366243e-06
Position 28207: 2.9425986612117312e-06
Position 28358: 2.9094629987676106e-06
Position 28761: 2.318380005042629e-06
Position 285: 2.1995427207221505e-06
Position 600: 2.143385883887033e-06
Position 28023: 2.0242047171121634e-06
Position 28683: 1.761836923694938e-06
Position 674: 1.0554011303078969e-06
Position 28805: 6.625397419446591e-07
Position 28096: 5.821990356627093e-07
Position 1126: 5.150362564054132e-07
Position 28678: 5.020492631180802e-07
Position 300: 4.1053919723278776e-07
Position 1558: 3.049500138283101e-07
Position 228: 2.5717061081809286e-07
Position 464: 1.9169317372834316e-07
Position 1859: 1.733210461639772e-07
Position 1266: 1.1586068383081648e-07
Position 387: 1.0927294811518474e-07
Position 29129: 8.2812793120513e-08
Position 29135: 6.270326476467349e-08
Position 28482: 5.153335742110497e-08
Position 152: 3.548428344781635e-08
Position 29147: 2.5095976932688804e-08
Position 121: 2.416228861850271e-08
Position 29155: 2.248250435986958e-08
Position 1326: 1.9729504163707278e-08
Position 30132: 1.9535867479601507e-08
Position 414: 1.8976724855080117e-08
Position 1172: 1.8380958969847885e-08
Position 88: 8.27111235356935e-09
Position 608: 8.225155940732535e-09
Position 310: 7.818588622985637e-09
Position 29170: 7.736032712274893e-09
Position 505: 6.75548424642811e-09
Position 1740: 5.035463465308328e-09
Position 602: 3.0272201830690392e-09
Position 554: 2.42952283204918e-09
Position 30155: 2.044694930883404e-09
Position 209: 9.91253171902291e-10
Position 236: 5.67538413742554e-10
Position 612: 2.19516878995434e-10
Position 30138: 1.7604471514297776e-10
Position 626: 1.3469521959388404e-10
Position 28009: 3.683541709565138e-11
Position 198: 2.6747702153611087e-11
Position 233: 7.106498188834153e-13
Position 108: 4.3135199082349413e-13
Position 175: 1.2206515400173335e-13
Position 177: 3.241503009542535e-15
Position 238: 4.436799597107398e-18
Position 240: 2.9250448956445593e-18
