Gene = RpL23A
Position 2117: 0.0028416927284616055
Position 206: 0.002738171048623609
Position 2286: 0.0026645789540961575
Position 2156: 0.001759644877864975
Position 2100: 0.0015890070065033295
Position 195: 0.001394850563191081
Position 1711: 0.0012939327103605122
Position 1774: 0.0012497811149332577
Position 1465: 0.0012007899928537025
Position 175: 0.0011710390178516755
Position 2326: 0.0011385956980333514
Position 1396: 0.0010328380015772155
Position 358: 0.000796188312471182
Position 107: 0.0007768858016466004
Position 1872: 0.0007371562405186474
Position 1408: 0.0006204721331824201
Position 437: 0.0006124717031538481
Position 2361: 0.0005541710053069183
Position 113: 0.0004892340339290056
Position 1174: 0.0004426927379601003
Position 1236: 0.00044205704974634136
Position 2220: 0.00028976262681060586
Position 294: 0.0002860129832049788
Position 954: 0.00021230276452335805
Position 1807: 0.000178834721457866
Position 1930: 0.0001752165446797399
Position 2251: 0.000168297316425003
Position 1430: 0.0001425266634774773
Position 1071: 0.00013105224157625565
Position 927: 0.00010428117004674735
Position 2289: 0.000101634968875447
Position 257: 9.544565403690775e-05
Position 2175: 8.86199896456481e-05
Position 1239: 8.648811365358443e-05
Position 1544: 6.645313267306117e-05
Position 1650: 4.7854514407737834e-05
Position 1155: 4.615102280546308e-05
Position 1040: 2.9103915958193017e-05
Position 996: 2.7468568145291903e-05
Position 1197: 2.301044124582417e-05
Position 1206: 2.257395272268381e-05
Position 1896: 2.041793408710131e-05
Position 1778: 1.5080380958292237e-05
Position 1575: 1.413153147745838e-05
Position 314: 1.3599524158485234e-05
Position 545: 1.2996218611769987e-05
Position 1242: 1.2203850623688386e-05
Position 272: 1.1151731991969109e-05
Position 452: 8.660701742860556e-06
Position 731: 7.842841642429768e-06
Position 117: 6.4069525806139e-06
Position 497: 6.374360608905105e-06
Position 1631: 6.18597046768641e-06
Position 590: 5.235808575451522e-06
Position 1561: 4.54642237355134e-06
Position 525: 4.308437803225535e-06
Position 137: 3.644502097429682e-06
Position 140: 3.575751086603455e-06
Position 1662: 3.193918127366448e-06
Position 124: 3.059715335755098e-06
Position 719: 2.914664826768939e-06
Position 698: 2.552206469422812e-06
Position 246: 2.317791116292478e-06
Position 1004: 1.8020117855790444e-06
Position 620: 1.786442848114646e-06
Position 749: 1.7190987946052525e-06
Position 267: 1.4832485222005347e-06
Position 695: 1.371056785892231e-06
Position 449: 1.3608990979551804e-06
Position 1089: 1.202965855036394e-06
Position 494: 1.1448644385281498e-06
Position 635: 8.682473280048689e-07
Position 521: 8.362978016704996e-07
Position 788: 7.379516741003134e-07
Position 704: 7.060706793451587e-07
Position 680: 5.174991358951741e-07
Position 1101: 4.2237666877504064e-07
Position 617: 3.968904602988366e-07
Position 1104: 3.82590488064154e-07
Position 779: 3.406124647135531e-07
Position 129: 3.1329204426737333e-07
Position 587: 3.046783626799751e-07
Position 542: 2.9281160388749675e-07
Position 677: 2.9031470215465156e-07
Position 558: 2.3287032959911265e-07
Position 331: 2.273663324826194e-07
Position 383: 1.8006367993306584e-07
Position 767: 1.5801683454245778e-07
Position 1182: 1.5549676188309933e-07
Position 1022: 1.5536404697398293e-07
Position 461: 1.357078309521071e-07
Position 569: 1.1394371280378994e-07
Position 467: 1.1185137186191889e-07
Position 806: 1.0575306390422563e-07
Position 833: 1.0126657698841564e-07
Position 755: 9.735172548114697e-08
Position 758: 8.962500489131485e-08
Position 464: 8.808324226404795e-08
Position 456: 8.633080797886384e-08
Position 653: 8.386833741082663e-08
Position 500: 4.647105361679431e-08
Position 458: 4.2470578607688986e-08
Position 1293: 4.085905521295778e-08
Position 566: 3.018493468374734e-08
Position 674: 2.8209225144541825e-08
Position 800: 2.564394310004797e-08
Position 665: 1.6336675220215895e-08
Position 323: 5.9773400345368225e-09
Position 280: 1.977278535245303e-10
Position 284: 4.1034058925433096e-11
