Gene = Mcr
Position 7493: 0.0005116527415728873
Position 2515: 0.00044135923748948283
Position 855: 0.00042363024661804286
Position 8405: 0.00042230982191121714
Position 1094: 0.00041816273498273437
Position 4795: 0.0003919049819885829
Position 1369: 0.0003868744960136818
Position 7961: 0.0003727794228690388
Position 3985: 0.00034578695897310004
Position 8642: 0.0003414904145225463
Position 54: 0.00032843728981836776
Position 1345: 0.0003240474432526817
Position 4078: 0.0003217300351195606
Position 4075: 0.0003102932286383398
Position 3607: 0.0002989909302778411
Position 678: 0.00029567278313637527
Position 1122: 0.0002953281005822214
Position 643: 0.0002437817875900152
Position 3480: 0.0002123277639866252
Position 7345: 0.00020494330773110253
Position 632: 0.00017629252904316535
Position 4827: 0.00017551327145185004
Position 1550: 0.00016898618118113047
Position 7537: 0.00016883374342894152
Position 1612: 0.0001613034420776267
Position 52: 0.00015825390298783147
Position 3718: 0.00015724369277378707
Position 691: 0.0001514449794928876
Position 2084: 0.00014335355988090375
Position 7997: 0.00014207549105721166
Position 598: 0.00013740174058340967
Position 3635: 0.00013722502060944952
Position 261: 0.00013471470725494596
Position 4471: 0.00013352604889239238
Position 2405: 0.00012963722470910914
Position 1328: 0.00011597854006998959
Position 8087: 0.00010656052745869777
Position 2097: 0.00010484970562544421
Position 4034: 0.00010115462560127696
Position 429: 9.594905727737989e-05
Position 8625: 9.539859540234102e-05
Position 360: 9.384511093868727e-05
Position 7983: 8.176187613611813e-05
Position 8479: 8.172941030027911e-05
Position 8199: 8.021485544682244e-05
Position 5372: 7.370655019501891e-05
Position 230: 7.335513530961921e-05
Position 7897: 6.828254036360459e-05
Position 7701: 6.424324300508952e-05
Position 354: 6.289807918091604e-05
Position 5427: 5.983610738177854e-05
Position 4141: 5.652967690033142e-05
Position 5875: 4.9732164182006766e-05
Position 267: 4.955478170937434e-05
Position 8254: 4.6702640495818405e-05
Position 238: 4.661179965586246e-05
Position 3768: 4.4600205136547695e-05
Position 33: 3.697222849789642e-05
Position 18: 3.695759578411138e-05
Position 7517: 3.5779439149977075e-05
Position 7869: 3.305546107386599e-05
Position 7313: 3.3036642153624126e-05
Position 7324: 3.234435569642015e-05
Position 269: 3.141840956333133e-05
Position 4014: 3.0262476912802075e-05
Position 7480: 2.886485904578119e-05
Position 92: 2.8640771459276893e-05
Position 3430: 2.7543322181124353e-05
Position 4056: 2.6924190176465492e-05
Position 4495: 2.605525675495118e-05
Position 284: 2.497160021253331e-05
Position 1806: 2.4448371178955248e-05
Position 259: 2.3510980997455737e-05
Position 5577: 2.1119756435678796e-05
Position 388: 1.9481234091933465e-05
Position 8350: 1.8926099351179744e-05
Position 80: 1.8864760669263198e-05
Position 8139: 1.8824693894868032e-05
Position 281: 1.875822015876613e-05
Position 484: 1.823770076602626e-05
Position 176: 1.6901834710467222e-05
Position 8242: 1.5350698311651187e-05
Position 5213: 1.4873464328713025e-05
Position 8119: 1.4644926984562553e-05
Position 474: 1.4512050182447437e-05
Position 6824: 1.4310628885871933e-05
Position 4944: 1.3637134899546908e-05
Position 3867: 1.3623970944343184e-05
Position 278: 1.3585991614751465e-05
Position 57: 1.3322088106590805e-05
Position 5965: 1.2937290430540072e-05
Position 1260: 1.1864004704012125e-05
Position 8493: 1.1796616441505624e-05
Position 8093: 1.1141101441890189e-05
Position 8569: 1.1016301002198345e-05
Position 8108: 1.0210649349154776e-05
Position 1075: 1.0209526305546087e-05
Position 7306: 1.0003065906900447e-05
Position 5613: 8.554885795164465e-06
Position 3501: 8.545334729923216e-06
Position 8323: 7.978563002728483e-06
Position 5040: 7.640287776472294e-06
Position 8529: 7.215699653401876e-06
Position 557: 6.1946199614156e-06
Position 8633: 5.653101428776102e-06
Position 164: 5.3484094128558e-06
Position 7290: 4.571549136778513e-06
Position 3466: 4.450992645401253e-06
Position 3419: 4.027546069286688e-06
Position 630: 3.995061467037783e-06
Position 124: 3.806037487254957e-06
Position 4403: 3.7803050322566943e-06
Position 7891: 3.688764373893783e-06
Position 301: 3.6621740330930584e-06
Position 5341: 3.204294540980182e-06
Position 4959: 3.143736401623799e-06
Position 4726: 3.0935502010459236e-06
Position 545: 3.045378830287082e-06
Position 4: 3.01233711936858e-06
Position 8374: 2.8665917304276954e-06
Position 5680: 2.6876437385194768e-06
Position 7221: 2.6112610266447265e-06
Position 1643: 2.5803874012368633e-06
Position 3872: 2.4967644200838754e-06
Position 4146: 2.48787936506366e-06
Position 109: 2.4350487930181776e-06
Position 8337: 2.32617459524014e-06
Position 228: 2.2139273411067114e-06
Position 395: 1.8368617251614397e-06
Position 272: 1.8246938003349368e-06
Position 7356: 1.8105514961191605e-06
Position 8136: 1.7586685068693104e-06
Position 287: 1.7435355884557777e-06
Position 1299: 1.3455956701021181e-06
Position 1221: 1.2763877140719447e-06
Position 1085: 7.648452418626e-07
Position 1666: 7.114810377514867e-07
Position 1021: 7.085724853103965e-07
Position 1073: 6.82644099236376e-07
Position 112: 6.728507931005402e-07
Position 7343: 6.577027942359887e-07
Position 1091: 6.264440464406223e-07
Position 2438: 4.6608318293166197e-07
Position 8364: 3.4363477851209016e-07
Position 8267: 2.817586671721368e-07
Position 7200: 2.7999375175535975e-07
Position 3345: 2.393398778890936e-07
Position 8211: 2.1632401302787214e-07
Position 8187: 1.9918558160694798e-07
Position 7876: 1.8051390435398089e-07
Position 7195: 1.3053034388679582e-07
Position 7420: 7.655243465609279e-08
Position 7240: 5.797499595578167e-08
Position 8142: 5.763163156370293e-08
Position 945: 2.4458013556913814e-08
Position 8150: 2.3908897484313586e-08
Position 7942: 1.9315939065528066e-08
Position 1566: 1.8678037165976293e-08
Position 1601: 1.840339079731417e-08
Position 7207: 1.8228756492958527e-08
Position 1606: 1.5401858880393438e-08
Position 8122: 1.4417446898032347e-08
Position 7936: 1.0840392359534472e-08
Position 8129: 8.48539616718145e-09
Position 7608: 7.998856844284299e-09
Position 3329: 6.422895309460654e-09
Position 7667: 4.033794712795348e-09
Position 7663: 3.2434594130166267e-09
Position 7398: 2.964043062373513e-09
Position 1215: 2.9131420541551333e-09
Position 440: 6.648069317414596e-10
Position 8110: 1.586727888875599e-10
Position 921: 1.4685102215356163e-10
Position 7644: 6.78372683931482e-11
Position 7685: 5.974049249642758e-11
Position 8221: 3.381460024853256e-11
Position 7674: 2.8130233325938112e-12
Position 5244: 9.947680897974236e-13
Position 4067: 3.1611460995294736e-13
Position 7642: 2.653774308171121e-13
Position 7598: 2.3560962170848893e-13
Position 7153: 9.048273488064241e-16
Position 7429: 4.787691681244843e-18
Position 4190: 2.1733334476846407e-22
Position 4831: 2.1035500069106297e-22

Sorted 3' Splice Sites (High to Low Probability):
Position 7814: 0.9986592351400995
Position 7622: 0.9957101115087528
Position 7379: 0.9871781873709853
Position 3314: 0.9838812781456046
Position 7125: 0.9773855717562896
Position 2369: 0.3056270683422407
Position 896: 0.30014191025016895
Position 2258: 0.2850309920377523
Position 5890: 0.12953787962343663
Position 2834: 0.10165447217358821
Position 2583: 0.09061772918201587
Position 2862: 0.07663794826522224
Position 2601: 0.05782772217272675
Position 2839: 0.05322566971689714
Position 5564: 0.04964897568405546
Position 4609: 0.03221480358346122
Position 8703: 0.03008226377151607
Position 3076: 0.02980051898115699
Position 2812: 0.026713085411510414
Position 6592: 0.021599282351938268
Position 7132: 0.021149399819606757
Position 4726: 0.01688873601774016
Position 6002: 0.015825397718066684
Position 5857: 0.015333908425751431
Position 2533: 0.01247445669668836
Position 3120: 0.012099466439678878
Position 854: 0.010510659975998794
Position 2117: 0.010307460752527205
Position 7404: 0.010272045013510367
Position 4853: 0.009649041664833182
Position 399: 0.007692033115742547
Position 3696: 0.007047579396436703
Position 1858: 0.006452338454868289
Position 4383: 0.0064036573756061825
Position 4572: 0.006352901905024663
Position 1142: 0.005743275252332268
Position 3101: 0.005489394912232948
Position 2754: 0.004860451674091978
Position 419: 0.004817543427141814
Position 1208: 0.0044660482894701954
Position 5541: 0.004086245568939429
Position 4101: 0.004018137848427543
Position 4188: 0.003992965130522657
Position 2889: 0.003910432963677453
Position 2306: 0.003787924881505894
Position 521: 0.0036542815152779996
Position 8672: 0.00329286676597895
Position 1721: 0.0032516821576516488
Position 1816: 0.002962953854689967
Position 8456: 0.0027738432445422747
Position 5758: 0.002677991158779402
Position 7959: 0.0024573242292293337
Position 1893: 0.002432207913349198
Position 5785: 0.0022787959043329468
Position 3773: 0.002248009494246091
Position 1122: 0.002036192185645879
Position 5240: 0.0019588646313126483
Position 5706: 0.001868494060565615
Position 8122: 0.0018203979771289134
Position 1724: 0.0017973940579339262
Position 2473: 0.001639980543967413
Position 1699: 0.0015810117286850333
Position 3052: 0.001535088720721899
Position 1643: 0.0014245428099396136
Position 8142: 0.0014204169655548005
Position 2066: 0.001320959507548366
Position 500: 0.0011813002919784932
Position 7188: 0.0011437712843077768
Position 2955: 0.0010719763654170754
Position 164: 0.0009163259027261532
Position 1601: 0.0008946181893844782
Position 8329: 0.0008471547583795943
Position 8211: 0.0007684778611568348
Position 1211: 0.000709951035773253
Position 8264: 0.0006842911231541388
Position 835: 0.0006287713771230599
Position 873: 0.0005707293097985598
Position 143: 0.000510591890096648
Position 8625: 0.0004844168542621894
Position 1746: 0.00045590481204673
Position 8326: 0.00042526014440488926
Position 1482: 0.0004005027137080366
Position 5224: 0.000360633015892037
Position 1846: 0.00033303782966585235
Position 1655: 0.00033112601445766824
Position 3192: 0.00031284485953300543
Position 7411: 0.00030137960418884143
Position 7152: 0.00029957235049773794
Position 2122: 0.00029728346959290755
Position 2793: 0.0002875369171805362
Position 8717: 0.0002714244290471209
Position 2272: 0.00022141521966896686
Position 908: 0.0002146257594624007
Position 8221: 0.00020489751830223915
Position 2515: 0.0002042089682543658
Position 1553: 0.00018871316632212577
Position 1085: 0.00018753601689504456
Position 2639: 0.000182199813929377
Position 2408: 0.0001799048274472874
Position 8392: 0.00017722989474154612
Position 2093: 0.000171874061382424
Position 384: 0.0001711100044109776
Position 8759: 0.00016150951367215483
Position 1012: 0.00012994156313003296
Position 8307: 0.00012051207726429483
Position 8463: 0.00012026099963907932
Position 2084: 0.00011741888903683221
Position 7873: 0.00011362695776334331
Position 699: 0.00010852081313911416
Position 1606: 0.00010808232144724744
Position 2182: 0.00010789791210654178
Position 4972: 0.00010335808068457763
Position 373: 0.00010171203633729896
Position 4368: 9.165900894315069e-05
Position 4454: 8.946257298374631e-05
Position 7884: 8.251283900172577e-05
Position 8026: 7.513766110847268e-05
Position 8493: 7.445982054669958e-05
Position 2290: 7.202398500995797e-05
Position 7458: 6.304105252173533e-05
Position 8267: 6.18034428112967e-05
Position 8340: 6.0378643551823814e-05
Position 1271: 5.7075804462157863e-05
Position 8569: 5.428823244464458e-05
Position 1434: 5.138053665971402e-05
Position 7461: 3.739605662086621e-05
Position 3397: 3.433326305328418e-05
Position 7559: 3.398833916708697e-05
Position 8584: 3.397452210251055e-05
Position 7363: 2.7892660432992575e-05
Position 975: 2.74533835648625e-05
Position 255: 2.4973067194346336e-05
Position 4067: 2.3184144638934144e-05
Position 7398: 2.0045670756615285e-05
Position 1091: 1.8810983956624767e-05
Position 3536: 1.6992832685966324e-05
Position 8857: 1.5739844444911477e-05
Position 92: 1.5206263833911454e-05
Position 1146: 1.4030032854960993e-05
Position 7674: 1.3207230745241173e-05
Position 7200: 1.2955750924017397e-05
Position 8808: 9.504368125814883e-06
Position 8785: 9.423927493478366e-06
Position 8473: 9.136728977861802e-06
Position 3599: 8.641672375009501e-06
Position 259: 7.271629836225597e-06
Position 8501: 4.253766011976958e-06
Position 8361: 4.252605608685951e-06
Position 945: 3.995815758910384e-06
Position 8136: 3.1677345694010672e-06
Position 7164: 3.0940422507659923e-06
Position 3363: 2.649567160806322e-06
Position 3759: 2.21055737557793e-06
Position 3515: 2.1538964981303046e-06
Position 152: 2.0612460583160173e-06
Position 7634: 1.7394466628499343e-06
Position 7283: 1.3580841991568872e-06
Position 388: 1.28876909273341e-06
Position 3833: 1.0981077905675909e-06
Position 321: 7.805992753865242e-07
Position 7487: 7.620363389267559e-07
Position 3738: 6.019696741204643e-07
Position 80: 5.681347429526534e-07
Position 429: 4.1837862523317775e-07
Position 977: 4.124272313524464e-07
Position 179: 2.7045019513731014e-07
Position 147: 1.7985086406469013e-07
Position 1019: 1.2589059812247146e-07
Position 970: 1.0806223200325652e-07
Position 3447: 1.0540327179651884e-07
Position 7349: 9.322700136367192e-08
Position 318: 7.355253219993962e-08
Position 989: 4.0935666564753496e-08
Position 7525: 2.5729084871113914e-08
Position 88: 2.306091037113746e-08
Position 750: 2.3049910074650998e-08
Position 140: 1.663483641058647e-08
Position 195: 1.371335078673344e-08
Position 7661: 1.235769619856182e-08
Position 734: 6.0734782425341625e-09
Position 7983: 5.2625303811341515e-09
Position 7891: 1.6496290385813165e-09
Position 7511: 1.5748804235624784e-09
Position 8053: 7.536934567945222e-10
Position 3345: 6.161463511669412e-10
Position 171: 1.925226287654165e-10
Position 7765: 5.47243322127493e-11
Position 7760: 1.4305185744756961e-11
Position 176: 2.9455560986506063e-12
Position 8030: 2.521273090711067e-13
Position 433: 1.7860166233999757e-13
