Gene = Top2
Position 3373: 0.00035483194658410093
Position 1053: 0.0003045130901270861
Position 1713: 0.00021353801029533727
Position 2461: 0.0002078565285299306
Position 51: 0.00019805265838917068
Position 5748: 0.0001921672921940102
Position 620: 0.0001730015744680683
Position 5547: 0.00017229517628595783
Position 1992: 0.00015408183461086198
Position 2192: 0.0001437782341921467
Position 1926: 0.00012616012753411678
Position 2560: 0.0001208611775460288
Position 2665: 0.0001206240311644689
Position 2830: 0.00011973879032496895
Position 2873: 0.00011734409435075013
Position 267: 0.00011499505862251249
Position 2135: 0.00010560159471511259
Position 2078: 0.00010514362095947479
Position 3111: 0.00010335076572952724
Position 2222: 0.00010032491839141712
Position 450: 9.914129615767047e-05
Position 758: 9.643100757476136e-05
Position 670: 9.327649750381845e-05
Position 2610: 9.240123469414896e-05
Position 1495: 8.265158156844244e-05
Position 2354: 7.966396022080291e-05
Position 1757: 7.499186136069715e-05
Position 603: 6.98938763509413e-05
Position 696: 5.909741003129243e-05
Position 5637: 5.8080064806031526e-05
Position 251: 5.7397113838453766e-05
Position 1069: 5.5410352745931667e-05
Position 1309: 5.043081184702388e-05
Position 36: 5.001586742186231e-05
Position 1044: 4.9748792535906116e-05
Position 850: 4.895034042047135e-05
Position 1415: 4.650481935266364e-05
Position 5902: 4.559591084979523e-05
Position 5914: 4.36598004051601e-05
Position 26: 4.2966880380042645e-05
Position 5075: 3.5054807466281454e-05
Position 1012: 3.0059554256073493e-05
Position 2091: 2.9440907972000164e-05
Position 187: 2.9015580394239534e-05
Position 284: 2.8087579444956065e-05
Position 5555: 2.8070862857244243e-05
Position 2248: 2.7849510186333908e-05
Position 3999: 2.6035728601507155e-05
Position 677: 2.603412138444734e-05
Position 705: 2.336151637173094e-05
Position 22: 2.246817630203176e-05
Position 712: 2.120268616281341e-05
Position 3288: 2.0564976831127137e-05
Position 2189: 2.053483821035601e-05
Position 4135: 1.7175392530962972e-05
Position 3926: 1.6751542736040174e-05
Position 70: 1.4434189579152689e-05
Position 801: 1.4035292514174179e-05
Position 2069: 1.343555065014248e-05
Position 519: 1.3052087884596759e-05
Position 580: 1.2264081579518543e-05
Position 1910: 1.1477499799756507e-05
Position 1033: 1.0355659276993134e-05
Position 1879: 7.942908557106094e-06
Position 2518: 7.334540577172164e-06
Position 80: 7.222927422030004e-06
Position 152: 7.059792028613159e-06
Position 3088: 5.717701824916376e-06
Position 476: 5.578763253947145e-06
Position 1808: 5.570813854205259e-06
Position 2482: 5.14377064993092e-06
Position 135: 4.927004321553281e-06
Position 2172: 4.777906176810729e-06
Position 2999: 4.26811773791032e-06
Position 344: 3.819267065615423e-06
Position 633: 3.6544837763831112e-06
Position 2262: 3.3854687737126077e-06
Position 279: 2.8369048166365796e-06
Position 1893: 2.750990969135326e-06
Position 1682: 2.7393383084598616e-06
Position 46: 2.7130209919994986e-06
Position 1526: 2.6617148899840054e-06
Position 86: 2.6357115595508257e-06
Position 2264: 2.6189741887879594e-06
Position 419: 2.1837718274023683e-06
Position 55: 2.084890730184348e-06
Position 29: 2.0386735059448877e-06
Position 39: 2.0224274461423114e-06
Position 349: 1.91103484309187e-06
Position 2140: 1.8550091707873189e-06
Position 432: 1.5621781322294935e-06
Position 3441: 1.5093685737453752e-06
Position 171: 1.4379160590883211e-06
Position 2360: 1.074874828275101e-06
Position 19: 8.645686978733732e-07
Position 119: 7.753073376424328e-07
Position 1575: 6.89412680651917e-07
Position 1591: 6.360616464184148e-07
Position 1304: 5.828023696396369e-07
Position 110: 5.802917281920496e-07
Position 125: 5.445424392264806e-07
Position 1243: 5.181589010509601e-07
Position 5604: 3.5529568104395854e-07
Position 1379: 2.6642960662533275e-07
Position 302: 1.4622067255717666e-07
Position 4449: 1.451312742680623e-07
Position 2310: 1.426820165744486e-07
Position 190: 1.2281353640494863e-07
Position 5459: 1.1208968310570396e-07
Position 2492: 9.821610664476453e-08
Position 150: 9.633079550708811e-08
Position 4958: 7.983948176119423e-08
Position 796: 7.53057092988537e-08
Position 2445: 5.552608036295912e-08
Position 3755: 5.0756391210360206e-08
Position 2180: 4.816643594593242e-08
Position 1499: 7.435056921948099e-09
Position 1493: 5.836745575935107e-09
Position 464: 4.235716474423003e-09
Position 3197: 3.810999250578524e-09
Position 2443: 3.745128771762805e-09
Position 3422: 2.7348924268650782e-09
Position 138: 2.3299456108071458e-09
Position 1255: 1.2312501481601749e-09
Position 2144: 4.5641682255753343e-10
Position 2690: 1.007656907387816e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5428: 0.9983796865686948
Position 2309: 0.9795975949824937
Position 1819: 0.9729080164646406
Position 1174: 0.7803974307688564
Position 4031: 0.5470944382190362
Position 756: 0.447889686018732
Position 3754: 0.4046120843393229
Position 1427: 0.2649475386677124
Position 1180: 0.08228825015268054
Position 4762: 0.08171863117160508
Position 696: 0.05974988486060202
Position 4214: 0.05192565218391342
Position 1674: 0.05049186407098345
Position 3417: 0.04336566072125917
Position 5771: 0.04166796373281841
Position 4179: 0.035829779267875235
Position 5944: 0.03536874213883191
Position 2398: 0.0269524145182807
Position 5753: 0.026206911575000002
Position 1240: 0.017595946394778225
Position 1006: 0.01729355313387049
Position 516: 0.016627375240947245
Position 2803: 0.014060028162859018
Position 4334: 0.011630837191864687
Position 1789: 0.010699533742955777
Position 2888: 0.009347418956035863
Position 3472: 0.008137896363186967
Position 2156: 0.007827397261538681
Position 5975: 0.007367201215072961
Position 2830: 0.006871617509823539
Position 4270: 0.006298574277892422
Position 435: 0.005697283434400124
Position 476: 0.00561610598565009
Position 1465: 0.005584574052036466
Position 2032: 0.00546025321710784
Position 3235: 0.005379437122967605
Position 1863: 0.004921050965948775
Position 1825: 0.0047640177623796826
Position 4537: 0.0043453714614058135
Position 1615: 0.0039004563029093153
Position 4447: 0.0037706447840954297
Position 4733: 0.003633685302278482
Position 1396: 0.0033776133215025943
Position 1808: 0.0026623478408039154
Position 4140: 0.002613264569847904
Position 491: 0.0026038606111571483
Position 2335: 0.002542143164728702
Position 2065: 0.0025359039397773895
Position 5990: 0.0024833533118695825
Position 2428: 0.0024674783190792213
Position 3356: 0.002427052849241821
Position 1072: 0.0023524504056390907
Position 563: 0.0021805865413850457
Position 3184: 0.0020004306524444397
Position 1612: 0.001875672509165922
Position 287: 0.0017229163958563272
Position 1069: 0.001676504540333481
Position 1618: 0.0016362822127159264
Position 138: 0.0016250156887439124
Position 1186: 0.0014857312984023609
Position 1033: 0.0014237046272310516
Position 4288: 0.001326805964312658
Position 858: 0.0013059929055112727
Position 3004: 0.0012663326768284436
Position 333: 0.0012549657371784017
Position 2117: 0.0012369483085754006
Position 2873: 0.00123026058043494
Position 2827: 0.001118062313042175
Position 3562: 0.0010804170345180659
Position 1438: 0.001039070020016571
Position 5474: 0.000872332205479158
Position 3136: 0.0008189272618421134
Position 1543: 0.0007264248261396205
Position 1483: 0.0006759214700317554
Position 861: 0.0005591681532230567
Position 5797: 0.000539726943913909
Position 419: 0.0005313136889834245
Position 5785: 0.0005206578816539989
Position 1191: 0.0005135830728867896
Position 3100: 0.0004878737772219697
Position 3155: 0.00047417282256882515
Position 2954: 0.0004696082027892445
Position 1200: 0.0004004248240942244
Position 3232: 0.000397146058286804
Position 4038: 0.00038311263795911925
Position 5995: 0.00037977339056715893
Position 1222: 0.00030347085274648976
Position 3109: 0.00029509383505470986
Position 4217: 0.0002874992591592473
Position 3133: 0.0002548183529526226
Position 1252: 0.00022263184299868878
Position 503: 0.00020016209853636346
Position 826: 0.00019955729008465075
Position 1632: 0.00019700526674275778
Position 2008: 0.00019439942451564653
Position 2375: 0.00018947958492996587
Position 1546: 0.00017781120594950224
Position 2899: 0.00017646699139489133
Position 1540: 0.00016210285272110373
Position 6057: 0.0001548786590357482
Position 5782: 0.00015379455893394184
Position 2167: 0.00015146451747091765
Position 1904: 0.00015012005132079262
Position 3311: 0.0001497847859628645
Position 2069: 0.00014621703148376817
Position 1197: 0.00014052222143788002
Position 1047: 0.00013728386931349386
Position 3586: 0.00012239475645586573
Position 1879: 0.00010349677409571819
Position 1369: 9.208090294080044e-05
Position 1549: 8.065172360664124e-05
Position 740: 7.737287593483171e-05
Position 3331: 7.506692818329813e-05
Position 1435: 6.853250143459979e-05
Position 5803: 6.610582520551494e-05
Position 384: 6.5751485220451e-05
Position 1516: 6.193715287835417e-05
Position 2461: 5.4858137454953394e-05
Position 5437: 4.9613349000546115e-05
Position 6061: 4.281613020021906e-05
Position 640: 4.092316100337864e-05
Position 1363: 3.976843232239587e-05
Position 125: 3.84768836177707e-05
Position 92: 3.81130030761514e-05
Position 5609: 3.756964256921819e-05
Position 5494: 3.201306729529995e-05
Position 392: 3.121806357360706e-05
Position 1249: 3.0061196635424512e-05
Position 2404: 2.7890829184184482e-05
Position 2212: 2.671132769714276e-05
Position 1723: 2.6064689251393258e-05
Position 2134: 2.5433191508215294e-05
Position 98: 2.520208103077904e-05
Position 5992: 2.3011300472633276e-05
Position 3253: 2.150287969536988e-05
Position 1044: 1.9189735914487476e-05
Position 1255: 1.8757051922660944e-05
Position 1123: 1.7869827316053736e-05
Position 169: 1.4939269901506063e-05
Position 5583: 1.4620257374831766e-05
Position 618: 1.4524936690225331e-05
Position 670: 1.3892832094104921e-05
Position 1885: 1.3531845876074976e-05
Position 5602: 1.3180541180451285e-05
Position 2407: 1.2386093767608025e-05
Position 1366: 1.1351476921334703e-05
Position 1957: 1.1222584645229038e-05
Position 2195: 9.047762761718421e-06
Position 1762: 8.880290547715313e-06
Position 102: 7.933431371340277e-06
Position 1079: 7.5963279535103565e-06
Position 913: 7.029714468641187e-06
Position 2443: 6.250898668886859e-06
Position 66: 5.093862784456491e-06
Position 453: 4.776099881776081e-06
Position 2209: 4.737031257365941e-06
Position 2893: 2.7056082562075225e-06
Position 86: 2.607339140610858e-06
Position 295: 2.525915672029931e-06
Position 105: 1.3701742948261449e-06
Position 2545: 1.332495106341901e-06
Position 867: 1.1358973148750483e-06
Position 645: 9.382311914729031e-07
Position 442: 9.068597086736062e-07
Position 2482: 8.916243703649366e-07
Position 2587: 8.410684874688315e-07
Position 2917: 7.728648421942982e-07
Position 70: 6.949334666471414e-07
Position 200: 6.431893023229667e-07
Position 578: 5.813706386529741e-07
Position 1210: 4.5481549801774907e-07
Position 1098: 3.599793908949527e-07
Position 2727: 3.306759303371419e-07
Position 239: 2.0218435233255894e-07
Position 2518: 1.9120895383897082e-07
Position 2326: 6.541074064487211e-08
Position 592: 4.386159258458697e-08
Position 870: 4.1911354975717664e-08
Position 2524: 2.1081355075055896e-08
Position 270: 1.7196834929899516e-08
Position 648: 1.1327494466673882e-08
Position 204: 5.62887325587375e-09
Position 2617: 5.401806635609043e-09
Position 75: 5.37643728946611e-09
Position 171: 2.0905067055157903e-09
Position 247: 2.365726258522202e-10
Position 244: 2.3483653415430534e-10
Position 297: 1.110546453441143e-11
Position 209: 1.4837468027312393e-12
Position 251: 3.2732805081589015e-13
