Gene = Gbs-70E
Position 5240: 0.0007558771116483419
Position 9082: 0.0007307452004346272
Position 1240: 0.000699559743708017
Position 1820: 0.0006048135255282625
Position 6096: 0.0005918915902595928
Position 4030: 0.0005702527432544143
Position 1878: 0.000493285641141199
Position 6215: 0.00046950872798730406
Position 2660: 0.0004627790975043836
Position 2102: 0.0004347559542753705
Position 2446: 0.00041991698458203124
Position 8427: 0.00041674749558845317
Position 5583: 0.00041563054175458244
Position 8469: 0.0004150420844684675
Position 6794: 0.00040164841577150913
Position 77: 0.00037022127467728033
Position 282: 0.00036399733912260274
Position 2203: 0.000363440832746284
Position 8681: 0.0003555530717615851
Position 1264: 0.00035267561621715764
Position 839: 0.00035220741416018125
Position 3024: 0.0003499790236076412
Position 9481: 0.0003434393474886888
Position 1472: 0.0003360524821876478
Position 4860: 0.00032905082873442934
Position 6147: 0.0003251139125404075
Position 420: 0.00030886723831770676
Position 3932: 0.00028607472975794937
Position 4053: 0.0002672197166169209
Position 179: 0.00026573614563571267
Position 9674: 0.00026140568555245837
Position 334: 0.0002521784601627513
Position 177: 0.000240565059320539
Position 27: 0.00023713480373004192
Position 1116: 0.00023045076830163292
Position 2992: 0.0001874727696474613
Position 5109: 0.00018012541642016213
Position 2698: 0.00017906510934961344
Position 2384: 0.00017357303972534053
Position 5738: 0.00016899501168228772
Position 1232: 0.00016896184811286577
Position 1238: 0.00016813853097019814
Position 8747: 0.00016009096175621869
Position 3012: 0.00015676198655282595
Position 8961: 0.00015105677274927773
Position 524: 0.00014033903069846895
Position 1140: 0.0001340816020898146
Position 832: 0.00013019406732695505
Position 7153: 0.00012212462954831738
Position 235: 0.00012173597076859776
Position 91: 0.00012121929359642748
Position 3006: 0.0001202790360004921
Position 8778: 0.00011980726257599159
Position 2271: 0.00011544245965580505
Position 5771: 0.00010868379190910229
Position 1054: 0.00010640157677240952
Position 95: 0.00010442871995061358
Position 843: 0.00010267898243748207
Position 97: 9.966305867931967e-05
Position 3884: 9.712556867122628e-05
Position 4139: 9.494324573820083e-05
Position 603: 9.138007167277477e-05
Position 855: 8.954412424537193e-05
Position 791: 8.834848027068467e-05
Position 749: 8.341305870998622e-05
Position 5274: 8.307649846132448e-05
Position 443: 8.195202120689173e-05
Position 8625: 7.948114006853862e-05
Position 972: 7.033793940570739e-05
Position 9901: 6.76330581370362e-05
Position 32: 6.0862417028158365e-05
Position 9191: 6.0779805958470185e-05
Position 2146: 5.994258376057354e-05
Position 165: 5.535370182160321e-05
Position 2095: 5.4190611526192946e-05
Position 1584: 5.3075069580595635e-05
Position 2288: 5.247389827353909e-05
Position 277: 4.6431025246700634e-05
Position 9499: 4.5296225187460606e-05
Position 2276: 4.251316720063456e-05
Position 8172: 4.0970384382551744e-05
Position 9491: 3.772858493857381e-05
Position 9223: 3.6161206202979525e-05
Position 8963: 3.529447038169978e-05
Position 1834: 3.52070606949817e-05
Position 1589: 3.3129590990043125e-05
Position 982: 3.306502402277893e-05
Position 6055: 3.2152778654117414e-05
Position 2256: 3.1926549356981894e-05
Position 1872: 2.9812561086580865e-05
Position 9878: 2.896216827480215e-05
Position 3638: 2.6975923938137727e-05
Position 8429: 2.6651918295137986e-05
Position 140: 2.3807006891250822e-05
Position 9896: 2.3679253193925093e-05
Position 9874: 2.249899230185838e-05
Position 5172: 1.9538696532736933e-05
Position 396: 1.9275277127743873e-05
Position 9754: 1.631461144326793e-05
Position 9866: 1.5282835564539736e-05
Position 6854: 1.4710231729301158e-05
Position 1723: 1.4684982930704395e-05
Position 8266: 1.4683678732418449e-05
Position 346: 1.3238553377783297e-05
Position 198: 1.1786479827682955e-05
Position 8345: 1.0435051280055486e-05
Position 8351: 9.145818515085718e-06
Position 5812: 8.952916967738804e-06
Position 8510: 8.462161564287502e-06
Position 9939: 7.648633463809338e-06
Position 8973: 7.602440011260306e-06
Position 181: 7.159927063069108e-06
Position 262: 6.133347539655027e-06
Position 374: 6.015635856467901e-06
Position 83: 5.2684898859784316e-06
Position 4724: 5.150602261622395e-06
Position 8202: 4.968334519609715e-06
Position 9263: 4.511140406961145e-06
Position 19: 3.2183773984190754e-06
Position 8993: 2.876893130342919e-06
Position 3837: 2.4102441466668378e-06
Position 594: 2.3325191345471014e-06
Position 1630: 2.308982052047624e-06
Position 546: 1.646149606778828e-06
Position 252: 1.5220639188828902e-06
Position 1577: 8.417441502889667e-07
Position 183: 7.317462465070263e-07
Position 8077: 4.930216229960458e-07
Position 1586: 4.7575622514568854e-07
Position 8144: 4.6999835356846674e-07
Position 240: 4.313314582322204e-07
Position 8195: 3.7778819554422477e-07
Position 169: 3.298099928773381e-07
Position 1363: 2.357852826585686e-07
Position 4064: 1.391540173292103e-07
Position 965: 1.2940490296337385e-07
Position 4385: 1.181313836274496e-07
Position 1066: 8.239944395604469e-08
Position 4285: 6.683794086995138e-08
Position 8: 4.034986138341636e-08
Position 899: 2.4356897484343393e-08
Position 8513: 9.702292881013825e-09
Position 9163: 5.937751497240192e-09
Position 9279: 3.1938516892275634e-09
Position 9066: 2.9875618097650517e-09
Position 172: 2.356676733727484e-09
Position 932: 2.0576097949586243e-09
Position 8502: 1.6430789759768852e-09
Position 920: 1.5368460273247922e-09
Position 4129: 9.919842272124852e-10
Position 9556: 7.436676843386868e-10
Position 4027: 3.8277428896070174e-10
Position 914: 3.251801233053607e-10
Position 8375: 2.52841031249921e-10
Position 3819: 4.60104239753451e-11
Position 8372: 4.135824010061497e-12
Position 8666: 1.547640075398115e-13
Position 9156: 1.814929947977064e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8679: 0.9992568084461335
Position 8307: 0.9943420158708332
Position 3492: 0.9814231533782896
Position 8035: 0.9684058918738506
Position 815: 0.7418336954593461
Position 1042: 0.2779043983994839
Position 899: 0.10831227271121736
Position 7427: 0.05522692372710901
Position 7401: 0.039896548847230734
Position 1736: 0.0364965833572698
Position 3906: 0.02988190057240989
Position 6967: 0.029650166689140344
Position 7988: 0.022780119517450355
Position 846: 0.022633055941565
Position 5452: 0.018647114356202445
Position 7602: 0.013653322069832908
Position 530: 0.01188216840986532
Position 7171: 0.008307857384193406
Position 8513: 0.0071370709969313766
Position 3513: 0.00703999737014374
Position 1519: 0.0061568221751705215
Position 867: 0.005872687116718479
Position 502: 0.004704276627259667
Position 1460: 0.004496309881780058
Position 1360: 0.004428667657467603
Position 2481: 0.0040712410119046515
Position 499: 0.004041296599687469
Position 775: 0.003957159120770086
Position 9633: 0.003804174719189367
Position 8919: 0.003655527213663352
Position 4432: 0.003193191944214599
Position 4608: 0.0031102408884088454
Position 8481: 0.002970510059386254
Position 5901: 0.002684409027281713
Position 9665: 0.002661850892818567
Position 2201: 0.0026286649444086157
Position 6281: 0.0025314146243581486
Position 2444: 0.0023488460421119536
Position 9228: 0.002280925603954447
Position 1711: 0.0022798560591532845
Position 9573: 0.0021093681287797494
Position 2745: 0.002043267611668757
Position 5934: 0.002022675602493924
Position 6118: 0.0020069041238007933
Position 914: 0.0018978272340690397
Position 5472: 0.0018365496344161915
Position 2018: 0.0018257888809737742
Position 5363: 0.0018045049765312638
Position 9304: 0.0015937737112877407
Position 8314: 0.0015909503108563986
Position 9598: 0.0015503346341765576
Position 1129: 0.0014510917818048622
Position 4379: 0.0014139094129776706
Position 8165: 0.0012323021565438835
Position 8318: 0.0012138879542116115
Position 1495: 0.0011926192221379725
Position 1688: 0.0011574217136896125
Position 5874: 0.0011385821013024414
Position 2574: 0.0010932228334682179
Position 1647: 0.0010174619632945445
Position 5332: 0.0009805162790101898
Position 8973: 0.0009636188476444058
Position 2045: 0.0008902911353414762
Position 2460: 0.0008511488951418302
Position 1054: 0.0008406608061068038
Position 5238: 0.0008325277968256744
Position 8985: 0.0008292621733845206
Position 9163: 0.0008221023392259014
Position 9033: 0.0007948765474916881
Position 9081: 0.0007892572888334114
Position 8699: 0.0007156398540007903
Position 6267: 0.0006668136066702004
Position 10005: 0.0006608388335233937
Position 8410: 0.0006591562227321265
Position 669: 0.0006570205730513295
Position 1759: 0.0006143741940362055
Position 1502: 0.0005862252907055068
Position 6928: 0.0005680187536029702
Position 1097: 0.0005580000023104009
Position 920: 0.0005558616283675748
Position 9351: 0.0005317273474117185
Position 3928: 0.0005107300798428239
Position 1182: 0.0005090005066367784
Position 6146: 0.0005086618546824484
Position 2974: 0.0004920905773610779
Position 7327: 0.00048069813269797576
Position 2256: 0.0004667885382919041
Position 389: 0.0004111366588136655
Position 9957: 0.00040138394183706965
Position 8449: 0.00038250252712628533
Position 862: 0.00037108188351673
Position 9736: 0.0003602845048968295
Position 234: 0.0003499842007780261
Position 4789: 0.00034455469569112326
Position 9106: 0.0003183340999172016
Position 832: 0.00030975744531812593
Position 5645: 0.0003046477742109614
Position 9705: 0.00029133276570852555
Position 1584: 0.0002883915917187845
Position 8341: 0.00028628669656554674
Position 4413: 0.00026744133367539855
Position 9246: 0.00026588484689504284
Position 1229: 0.0002576859127385682
Position 346: 0.0002555832923700342
Position 2637: 0.0002519683686402689
Position 1941: 0.00023758625024466535
Position 1524: 0.00023461908605502008
Position 9831: 0.00022233777965852713
Position 6249: 0.000216402087428554
Position 1819: 0.00021533811770877646
Position 8745: 0.00021433398592688726
Position 1545: 0.00020747243424539658
Position 6553: 0.00018853756224433867
Position 9374: 0.0001882564494753412
Position 5260: 0.0001802762403566636
Position 5656: 0.00017684892650833477
Position 6567: 0.00016228412284841065
Position 2846: 0.000160923952536842
Position 5420: 0.00015907869675767095
Position 4817: 0.00014812492350169457
Position 5340: 0.00014723692383389886
Position 1075: 0.00013822412257167354
Position 8751: 0.0001328518171786522
Position 5837: 0.00012758375448957484
Position 2578: 0.00011891479114994994
Position 5320: 0.00011563647257062067
Position 4350: 0.00011186828190686467
Position 5190: 0.00010962507133481339
Position 3966: 0.00010573119718297083
Position 7433: 0.00010180350402003525
Position 1755: 9.85773634913634e-05
Position 4366: 9.566250371725814e-05
Position 9109: 9.453228262475319e-05
Position 932: 9.311948167163765e-05
Position 8413: 8.514439366530597e-05
Position 9763: 8.360854120720049e-05
Position 8356: 8.224221969527081e-05
Position 3444: 8.100148011747088e-05
Position 5615: 7.962577052554346e-05
Position 9242: 7.731881831056427e-05
Position 7711: 7.483598979581192e-05
Position 8805: 7.379652693808881e-05
Position 4015: 7.330542931845178e-05
Position 5303: 7.104372623930236e-05
Position 5042: 7.073457517556819e-05
Position 9856: 6.930689634759885e-05
Position 9640: 6.686844366442834e-05
Position 3431: 6.613427336261484e-05
Position 2611: 6.588886634527201e-05
Position 363: 6.344394297670996e-05
Position 8932: 6.143541307327814e-05
Position 3748: 6.021367052950855e-05
Position 1767: 5.732171672728869e-05
Position 8389: 5.6157061489594955e-05
Position 5290: 5.385167152974931e-05
Position 2614: 5.196511615098799e-05
Position 4696: 4.919301025968698e-05
Position 5493: 4.729157189751907e-05
Position 9595: 4.6113750970781786e-05
Position 2261: 3.9792538880690844e-05
Position 9937: 3.821266015067236e-05
Position 4082: 3.422164049547002e-05
Position 8458: 2.9063238309856728e-05
Position 4559: 2.8567657928231186e-05
Position 9863: 2.771510101068125e-05
Position 8907: 2.7125660912791124e-05
Position 3703: 2.6975923938137727e-05
Position 3770: 2.595401391835367e-05
Position 7297: 2.0174430509740657e-05
Position 369: 1.556871992847567e-05
Position 312: 1.4573469042943887e-05
Position 6429: 1.4073132585886496e-05
Position 9484: 1.4064034364441371e-05
Position 8416: 1.310881567095774e-05
Position 9354: 1.2984142947439372e-05
Position 396: 1.2610149307946326e-05
Position 8560: 1.1152537800672842e-05
Position 5117: 1.0883268904392701e-05
Position 5689: 1.0816830508212369e-05
Position 4095: 1.0407417041638137e-05
Position 4852: 8.604753910628892e-06
Position 1618: 8.408341212846304e-06
Position 8455: 8.349374899685337e-06
Position 198: 7.5676945432246355e-06
Position 6004: 7.096770069639105e-06
Position 8961: 6.534048720875965e-06
Position 9740: 5.405255008100503e-06
Position 1330: 5.242523014749627e-06
Position 1292: 5.188080878336392e-06
Position 393: 4.810333616624896e-06
Position 296: 4.53869787576687e-06
Position 9423: 4.121514647180593e-06
Position 319: 3.888231373704207e-06
Position 1016: 3.6956322676701044e-06
Position 8600: 3.6162070033179324e-06
Position 1020: 3.577847016416517e-06
Position 3263: 3.370290040714677e-06
Position 9849: 3.2042586292367543e-06
Position 2179: 2.553649683935784e-06
Position 334: 2.4348031604612675e-06
Position 4188: 2.367014303601426e-06
Position 8942: 2.0464317177024294e-06
Position 374: 1.972827167753097e-06
Position 9102: 1.9579784543209015e-06
Position 3417: 1.4889932392175778e-06
Position 2270: 1.474347364121908e-06
Position 135: 1.4170774500773558e-06
Position 1622: 1.2556946630520984e-06
Position 3925: 1.221262787644283e-06
Position 140: 1.1315984873501111e-06
Position 323: 1.1079949179120422e-06
Position 124: 1.032396576709731e-06
Position 1066: 1.0281442913905948e-06
Position 5140: 1.0044035241521052e-06
Position 2958: 8.824425097989422e-07
Position 3560: 7.879669994968791e-07
Position 1114: 7.806647993910242e-07
Position 4385: 6.978076921082591e-07
Position 1189: 6.70089825919824e-07
Position 5489: 6.679164762517327e-07
Position 1147: 6.577184822279129e-07
Position 3360: 5.384805625531661e-07
Position 1192: 4.811017148508737e-07
Position 3095: 4.540514743971076e-07
Position 2268: 4.373984565623841e-07
Position 327: 4.118360524515458e-07
Position 3951: 3.14590636266518e-07
Position 3182: 3.062851704666067e-07
Position 1856: 2.8408934331399876e-07
Position 874: 2.286913533327559e-07
Position 418: 1.7233084912901934e-07
Position 8991: 1.7037610722974356e-07
Position 664: 1.567169374278946e-07
Position 2927: 1.1999036297674518e-07
Position 451: 1.1773681983419984e-07
Position 2995: 1.0760696186606158e-07
Position 2761: 1.0620633509319116e-07
Position 77: 8.508239586183688e-08
Position 2410: 7.254175641370135e-08
Position 4027: 6.574254079397779e-08
Position 443: 4.7388479358794604e-08
Position 2310: 4.719232802789561e-08
Position 115: 4.494074897308213e-08
Position 9001: 3.7108064247259265e-08
Position 2547: 3.17868847697189e-08
Position 8953: 3.176968919293038e-08
Position 1248: 2.5567386598436074e-08
Position 848: 1.5113307896568797e-08
Position 403: 1.2613224224927427e-08
Position 978: 6.582106050741886e-09
Position 212: 6.04385579885491e-09
Position 408: 5.659128168754472e-09
Position 8703: 4.2977743642484465e-09
Position 8894: 4.241262748589932e-09
Position 8769: 2.8684504222197216e-09
Position 8832: 2.3696616846661712e-09
Position 992: 1.7634792854779698e-10
Position 8777: 1.6683803055027107e-10
Position 3976: 1.4592691164165678e-10
Position 3892: 1.1609671168246677e-10
Position 8765: 4.04847050877163e-11
Position 8812: 1.695907803573589e-13
Position 425: 8.377521976769101e-15
Position 55: 7.25657314602e-15
Position 420: 1.0356912859230525e-16
