Gene = Naprt
Position 8230: 0.0001570476585199655
Position 1705: 0.00015670004479673898
Position 5904: 0.00014578667842205903
Position 4880: 0.00012346608080272017
Position 453: 0.00010677222249466786
Position 520: 0.00010035595713808729
Position 6262: 8.825491562433366e-05
Position 3489: 8.768160205849705e-05
Position 7993: 8.422360334770529e-05
Position 5255: 7.672304253100699e-05
Position 39: 7.617470687869522e-05
Position 7923: 7.606981290907255e-05
Position 7860: 7.401687566360818e-05
Position 203: 6.710711407382503e-05
Position 2461: 6.254811768692136e-05
Position 4909: 5.6799732663199366e-05
Position 3491: 5.672603132982314e-05
Position 7645: 4.859031966949312e-05
Position 3679: 4.6878080571000644e-05
Position 1443: 4.610807890603542e-05
Position 3347: 4.429617863005762e-05
Position 4824: 4.0276437402556055e-05
Position 7395: 3.963579048952687e-05
Position 7524: 3.470242218852245e-05
Position 8227: 3.4504758131666807e-05
Position 366: 3.312397763768281e-05
Position 5430: 3.0500444706143993e-05
Position 8415: 2.8907867737100815e-05
Position 5011: 2.7342662736952143e-05
Position 8443: 2.6774063321981344e-05
Position 5324: 2.6468435426348062e-05
Position 433: 2.5813469145057216e-05
Position 1113: 2.35792650381009e-05
Position 3518: 2.251322676009135e-05
Position 1221: 2.223814776577291e-05
Position 709: 2.1013543383875432e-05
Position 800: 2.0918158205668257e-05
Position 8273: 2.0168516186639064e-05
Position 7665: 1.8407595769133735e-05
Position 7517: 1.7858633959536503e-05
Position 2823: 1.7721440636396865e-05
Position 2344: 1.749858585883176e-05
Position 3345: 1.7254039575566204e-05
Position 2567: 1.5135187015123865e-05
Position 7532: 1.505035580899404e-05
Position 5665: 1.4627094249895791e-05
Position 722: 1.4481749654626148e-05
Position 5609: 1.4368212063714024e-05
Position 8206: 1.4169972888279313e-05
Position 2535: 1.2599287209641897e-05
Position 7459: 1.1818242779326839e-05
Position 4739: 1.1628901317683799e-05
Position 1658: 1.1498282358451221e-05
Position 905: 1.0759985064921968e-05
Position 7709: 1.0529870091367162e-05
Position 4941: 1.0319873595617983e-05
Position 8573: 1.006766037915328e-05
Position 1516: 9.987393268891662e-06
Position 4655: 9.848975036828508e-06
Position 14: 8.909826816880421e-06
Position 4904: 7.482410091327076e-06
Position 2946: 7.298051611327087e-06
Position 911: 7.14858636861261e-06
Position 378: 7.117244627788316e-06
Position 4485: 6.748502557746449e-06
Position 949: 6.731858354288441e-06
Position 2953: 6.656602494858084e-06
Position 1083: 5.927544949357745e-06
Position 5076: 5.2718740489336685e-06
Position 7377: 5.237296160745417e-06
Position 2342: 4.194203111841633e-06
Position 8058: 2.995342342956781e-06
Position 621: 2.848319905914813e-06
Position 4697: 2.5894730575232283e-06
Position 5089: 2.5749566753526062e-06
Position 4801: 2.412732344739278e-06
Position 8448: 2.3539159178713602e-06
Position 2229: 2.30901018388325e-06
Position 4445: 2.2097236093184185e-06
Position 3200: 1.8255182827871456e-06
Position 2452: 1.7426125752923895e-06
Position 3203: 1.5964506135998545e-06
Position 7403: 1.5946286345924145e-06
Position 8238: 1.380858232956546e-06
Position 8250: 1.350051217020416e-06
Position 4488: 1.1853447838941481e-06
Position 4546: 1.1599007432387413e-06
Position 8293: 1.126455744084859e-06
Position 438: 8.43352108323209e-07
Position 8224: 7.944415899024892e-07
Position 8581: 7.141008762711567e-07
Position 8261: 6.673454779340168e-07
Position 4479: 5.610093764166205e-07
Position 3175: 5.572342886543502e-07
Position 8441: 4.7622215991464667e-07
Position 7400: 3.777810529088711e-07
Position 2297: 3.6280774803853326e-07
Position 8555: 3.58680004129828e-07
Position 6: 2.252464091733743e-07
Position 3326: 2.2325547198935241e-07
Position 2489: 1.4805791530897697e-07
Position 393: 1.2075272724892216e-07
Position 244: 1.0495725451346094e-07
Position 1018: 7.608890227303189e-08
Position 916: 7.444297486032599e-08
Position 391: 5.021053529139395e-08
Position 1149: 3.633839878266569e-08
Position 1099: 3.5399463776184104e-08
Position 4432: 3.3110176974155096e-08
Position 8024: 2.7724737841907055e-08
Position 4894: 2.0194457892703725e-08
Position 8052: 1.7860704566749267e-08
Position 7367: 1.6237767030270113e-08
Position 7427: 1.566728950121805e-08
Position 7862: 1.559400790117665e-08
Position 315: 1.077119596794269e-08
Position 8093: 1.0670806310849125e-08
Position 330: 1.039728465307894e-08
Position 2134: 1.037073079875464e-08
Position 7871: 9.592918632603785e-09
Position 4929: 4.607224542746924e-09
Position 5391: 4.548087448948523e-09
Position 7790: 4.40623356157969e-09
Position 7842: 4.2526390966273555e-09
Position 7901: 3.456734804756824e-09
Position 7811: 3.1745199953979644e-09
Position 7609: 2.165788390842477e-09
Position 7943: 2.1361305417794802e-09
Position 7819: 2.068724201331476e-09
Position 868: 2.0342571244059142e-09
Position 3451: 1.8667754310962047e-09
Position 2129: 6.908105275779239e-10
Position 4869: 6.796274936057434e-10
Position 7723: 2.583261161216057e-10
Position 7606: 1.2111138039603283e-10
Position 7802: 1.1578164804275775e-10
Position 7613: 1.0333121108448488e-10
Position 7847: 3.997371422932622e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7578: 0.9997039278070474
Position 2405: 0.999668161797951
Position 8051: 0.9986653309114047
Position 4589: 0.9971560818220794
Position 2166: 0.9867914699279469
Position 4391: 0.9771379881559831
Position 7246: 0.90904657507801
Position 2970: 0.9030038999078218
Position 5102: 0.7797829177297426
Position 3125: 0.705397470837289
Position 2762: 0.19382504993155666
Position 1188: 0.15141073663030344
Position 1782: 0.1254172731313146
Position 3145: 0.1190111835224916
Position 5615: 0.11180747428541225
Position 1256: 0.10777948053388378
Position 5662: 0.09346201931544051
Position 1291: 0.09254957908600003
Position 1493: 0.08996163503541546
Position 3613: 0.08779006151451615
Position 1800: 0.07022013421165647
Position 3666: 0.046600394712561874
Position 3798: 0.041073923941222786
Position 5497: 0.04068528238648029
Position 1460: 0.039352710453624276
Position 5589: 0.03815607712049097
Position 7267: 0.03387817546439411
Position 3163: 0.03330933397050319
Position 8436: 0.03197811951394891
Position 4172: 0.03158230078237527
Position 3606: 0.03031041459560285
Position 3389: 0.026332665581470068
Position 1424: 0.02589176853533329
Position 2941: 0.025374345478390944
Position 3581: 0.023147989970977705
Position 7205: 0.019479752813724237
Position 7808: 0.016493462294347665
Position 6028: 0.014735534642863438
Position 709: 0.01414537475258204
Position 1463: 0.01409766127586754
Position 1821: 0.013761119675674999
Position 6174: 0.012913512061912795
Position 5827: 0.012494443437176182
Position 3253: 0.012297491766762711
Position 3840: 0.010776827170263872
Position 3675: 0.009685410320896424
Position 5089: 0.00961841286977441
Position 3626: 0.008706016317432296
Position 7134: 0.008644442358264016
Position 4986: 0.008557948754051088
Position 5690: 0.008167959658184447
Position 1759: 0.007730882997677501
Position 258: 0.007730270278007933
Position 8573: 0.007546763254653157
Position 5359: 0.007310627146645395
Position 4001: 0.0072276354749318174
Position 2590: 0.005921243735026525
Position 5725: 0.005911286357612363
Position 879: 0.005848790671676513
Position 7186: 0.005684379155310293
Position 6971: 0.0055187682003910105
Position 3515: 0.004993465491546402
Position 7748: 0.004876984981834529
Position 2823: 0.004734656009647071
Position 1440: 0.0043852300775781535
Position 3633: 0.004318551595922341
Position 5154: 0.004285835356635729
Position 7183: 0.004119269360598628
Position 7859: 0.004090467498143406
Position 3462: 0.003986982025619971
Position 2767: 0.0038860881066122162
Position 3313: 0.003822390526646604
Position 7847: 0.003535794519590313
Position 3750: 0.0029389906291077805
Position 911: 0.0028711817044188626
Position 5113: 0.0028458107717217137
Position 4450: 0.0026622998902427622
Position 2700: 0.002618120715067787
Position 5510: 0.0026020584299544978
Position 5389: 0.0025848411103171795
Position 4962: 0.0025316635652295628
Position 5128: 0.0024304893642491895
Position 273: 0.002270943650803422
Position 2662: 0.002206448927481943
Position 2914: 0.0020357927147934577
Position 1958: 0.001831485976586217
Position 864: 0.0017679369280070136
Position 5160: 0.0017339822594524487
Position 3393: 0.0017107349617164454
Position 242: 0.0016292661054679901
Position 5893: 0.0016240845569782318
Position 5277: 0.0015378550799972788
Position 4601: 0.0014568138564948385
Position 3449: 0.001399970237549229
Position 3288: 0.0013830437886439909
Position 7892: 0.0013603256928558214
Position 5665: 0.0013369016100766352
Position 3879: 0.0012422972690767896
Position 5365: 0.0011471258777196144
Position 6597: 0.0010955262035553903
Position 6750: 0.001068371118522684
Position 2893: 0.0010181428324495562
Position 4801: 0.0010028701659464503
Position 3337: 0.0009382531130755966
Position 2129: 0.0009207570525936071
Position 1113: 0.0008750938963524795
Position 503: 0.0008703332321727653
Position 2628: 0.0007468106494513656
Position 6859: 0.0007418982211522552
Position 5324: 0.0007252406957839555
Position 6372: 0.0007237956999895224
Position 3418: 0.0007208855372812478
Position 1469: 0.0007066380027428848
Position 4917: 0.000681936601191907
Position 823: 0.0006789934481544214
Position 5217: 0.0006686336500782143
Position 3333: 0.0006632278087825885
Position 426: 0.0006620128433028581
Position 4257: 0.0006490383282856129
Position 7102: 0.0006357687921426656
Position 6262: 0.0006341707049326474
Position 2599: 0.0005633243495929551
Position 86: 0.0005508088886652031
Position 7751: 0.0005255326747649543
Position 6204: 0.000524371632377014
Position 2615: 0.0004889776899297011
Position 5308: 0.0004864230508657362
Position 3285: 0.0004844288637950194
Position 5330: 0.0004839488692948667
Position 2986: 0.00046534264066610826
Position 3210: 0.0004588047422978214
Position 8464: 0.0004519525790198482
Position 8250: 0.0004308312224631083
Position 3638: 0.0004276169433736308
Position 3734: 0.0004117867413976366
Position 8102: 0.0003969963311342405
Position 7048: 0.0003783073636099103
Position 5165: 0.0003742749092846745
Position 5262: 0.00036936997402029696
Position 231: 0.0003678850258355173
Position 264: 0.00035669069423837886
Position 7910: 0.00033803001459362493
Position 6690: 0.0003352958494137662
Position 4937: 0.00032310006427197223
Position 193: 0.0003140488450539765
Position 8276: 0.0002909702333232269
Position 5175: 0.00028510479597897094
Position 4926: 0.0002741278743366434
Position 2779: 0.00026793840929493747
Position 6428: 0.00025628856605735406
Position 3013: 0.0002529681202075065
Position 4232: 0.00025217449248219405
Position 5076: 0.00024057332678671447
Position 3927: 0.00023781658700002835
Position 6447: 0.0002317937036048084
Position 5136: 0.0002257644797427978
Position 2097: 0.00021772215245070747
Position 5181: 0.00020921062904273062
Position 1972: 0.00020075140307741264
Position 3893: 0.00019367480043395936
Position 6399: 0.00019291443656584796
Position 6294: 0.0001822673082035574
Position 2040: 0.00017328100197069285
Position 5291: 0.00016494705276853315
Position 7595: 0.00015894476860009584
Position 1149: 0.00014584666254677608
Position 2992: 0.00013638288912769684
Position 531: 0.00013038089000457797
Position 6712: 0.00012777361129467934
Position 8634: 0.0001235003027687293
Position 7249: 0.00011970736483503966
Position 2898: 0.00011734651280146177
Position 6210: 0.00010887209072143003
Position 3819: 0.0001004248945991199
Position 7889: 9.867068741459996e-05
Position 7811: 9.813696224969e-05
Position 7714: 9.577263092274653e-05
Position 966: 9.143955131262225e-05
Position 3941: 8.816385791090558e-05
Position 3589: 8.552123244867912e-05
Position 586: 8.132085141828653e-05
Position 5288: 7.628114562353348e-05
Position 1309: 7.193033483153995e-05
Position 83: 6.689169997510088e-05
Position 2668: 6.535082024702621e-05
Position 1909: 6.429154370439971e-05
Position 520: 6.099058258250012e-05
Position 1093: 5.913526918761637e-05
Position 1157: 5.132810902007866e-05
Position 8603: 4.970545767564719e-05
Position 1478: 4.845941767475423e-05
Position 7619: 4.57911443267713e-05
Position 6231: 4.497305737245533e-05
Position 206: 4.4508864527455566e-05
Position 2846: 4.002336306018735e-05
Position 6516: 3.988717865931917e-05
Position 209: 3.577677565942335e-05
Position 4623: 3.571913929918337e-05
Position 479: 3.464892232132387e-05
Position 2946: 3.444018534389288e-05
Position 7961: 3.0202444397799538e-05
Position 7880: 2.839953606993974e-05
Position 2610: 2.804994412884481e-05
Position 7871: 2.6905330890491684e-05
Position 742: 2.5932879450240447e-05
Position 4776: 2.2377043562068702e-05
Position 2972: 2.006099267013357e-05
Position 2422: 1.9861934658555845e-05
Position 2333: 1.962067334558191e-05
Position 1651: 1.944487290375142e-05
Position 4212: 1.9436518757803856e-05
Position 1882: 1.911584108850221e-05
Position 5244: 1.6780525948312394e-05
Position 4200: 1.6522014358157386e-05
Position 6657: 1.624492490678695e-05
Position 4880: 1.501331583554097e-05
Position 714: 1.4544753038887711e-05
Position 2102: 1.2465543155440819e-05
Position 1541: 1.1973738096559085e-05
Position 2625: 1.1666172630968544e-05
Position 2640: 1.1486100267005019e-05
Position 7770: 1.1226143267934997e-05
Position 3054: 1.0702965454413894e-05
Position 6613: 1.0328120966964075e-05
Position 8581: 1.0283478276772468e-05
Position 5011: 9.060636719720757e-06
Position 7817: 8.660629006826334e-06
Position 8367: 7.910227884826432e-06
Position 4479: 6.862298594321512e-06
Position 4964: 6.795304940510492e-06
Position 8345: 6.627831033073658e-06
Position 7922: 5.882356152596551e-06
Position 829: 4.89725467566188e-06
Position 2853: 4.6266780784184084e-06
Position 8494: 4.551665789711836e-06
Position 5926: 4.258627674014682e-06
Position 4519: 3.876503276260781e-06
Position 1918: 3.4028705678398e-06
Position 765: 3.278643465737203e-06
Position 8649: 3.198140713161541e-06
Position 4994: 3.155833397350462e-06
Position 2104: 2.7688581709796685e-06
Position 5317: 2.681546396556284e-06
Position 4780: 2.4277891619769553e-06
Position 4528: 2.3380430832644077e-06
Position 8139: 2.0317931713084806e-06
Position 2452: 2.0122711717259965e-06
Position 4674: 1.9609951953124586e-06
Position 7640: 1.9235078394826343e-06
Position 5119: 1.8500472423202557e-06
Position 8062: 1.832041705367655e-06
Position 5009: 1.7320328341140038e-06
Position 4941: 1.500195987466458e-06
Position 2783: 1.3540110782136999e-06
Position 2561: 1.3339214488745922e-06
Position 8615: 1.0204104479213413e-06
Position 1658: 9.707910109474103e-07
Position 5430: 8.371047928698655e-07
Position 5759: 7.434297270123584e-07
Position 8652: 7.306872925457696e-07
Position 2437: 6.377458995373954e-07
Position 505: 5.908223407945946e-07
Position 4666: 5.75806626536999e-07
Position 3217: 5.002016079842578e-07
Position 1641: 4.6939463973074283e-07
Position 4759: 3.092908090191407e-07
Position 8461: 2.836496039595765e-07
Position 128: 2.394535467459831e-07
Position 153: 1.5943032273234696e-07
Position 149: 1.409221418014703e-07
Position 3058: 1.1972823600762418e-07
Position 722: 8.521069796350118e-08
Position 321: 2.693121190728734e-09
Position 315: 1.812706167534389e-09
Position 790: 1.7124735497535422e-09
Position 136: 6.564785785159941e-10
Position 310: 6.338750027860961e-10
Position 2461: 7.611566835538631e-11
Position 2519: 6.3687696731652556e-12
Position 2522: 2.393488044695498e-12
Position 2377: 1.3617644910143025e-12
