Gene = RhoGEF4
Position 544: 6.024183507146459e-07
Position 260: 5.851734485580169e-07
Position 1495: 5.710971365879551e-07
Position 1586: 4.740903496541179e-07
Position 1482: 4.5324201105634346e-07
Position 196: 3.942502686777416e-08
Position 220: 2.2297004842284033e-08
Position 241: 8.169351891617633e-09
Position 250: 3.7042348079357177e-09
Position 199: 1.0795618253433802e-09
Position 396: 9.7704268811089e-10
Position 233: 8.379887517297211e-10
Position 411: 2.6675410184600014e-12
Position 576: 1.470217362819561e-12
Position 238: 1.4456152717667463e-16
