Gene = bdl
Position 2066: 0.045771768060499055
Position 6182: 0.030948588805146945
Position 3915: 0.028389294574593778
Position 1390: 0.026852660467973046
Position 7270: 0.013033096375830677
Position 3482: 0.011570062946436636
Position 1265: 0.011136263940379254
Position 4389: 0.010655171644472945
Position 4413: 0.009832326431424893
Position 4202: 0.008878589675832646
Position 6489: 0.008867423654170236
Position 5629: 0.007665604988666445
Position 6224: 0.007136204717698861
Position 6290: 0.006731915915911659
Position 828: 0.006518472507162006
Position 752: 0.006405144079534858
Position 2798: 0.005244321425552025
Position 7195: 0.0051424769647866655
Position 5535: 0.004535181074512336
Position 2675: 0.004507895552720196
Position 6177: 0.004435120620726036
Position 4605: 0.003752757909681749
Position 4410: 0.003570786992098669
Position 1395: 0.003297279671816891
Position 4784: 0.002974163801684315
Position 3612: 0.00293791871762185
Position 1108: 0.002861019724641412
Position 1143: 0.002709593315144206
Position 6514: 0.002630857718589299
Position 5762: 0.0025281329807073246
Position 4686: 0.002404657242398423
Position 1533: 0.0023763574815270647
Position 5257: 0.002335045883949231
Position 2209: 0.0022024263951640117
Position 899: 0.002109055008644446
Position 5571: 0.0019160078938931864
Position 3683: 0.0018103604243308634
Position 3012: 0.0017729094155847093
Position 4334: 0.0015878570403662436
Position 5606: 0.0012835191330668138
Position 1123: 0.0012829017995353229
Position 2379: 0.001123845264227577
Position 783: 0.0010617495931191095
Position 3661: 0.0009484905593703146
Position 1416: 0.0008570608013213312
Position 1307: 0.0008498723384907236
Position 6162: 0.0008391952683374375
Position 6838: 0.0007504962649614014
Position 2639: 0.0007495828915389971
Position 6352: 0.0007330262507017754
Position 5575: 0.0006371410871233413
Position 1910: 0.0005729646333022502
Position 2681: 0.000569402115811764
Position 6952: 0.0004852901898054173
Position 5436: 0.00045802643321577754
Position 1870: 0.0004336733128463731
Position 6704: 0.00039753913970218507
Position 2519: 0.00038612337201359705
Position 4988: 0.00038384768012870226
Position 1518: 0.00037536680747223493
Position 923: 0.00036559330543554843
Position 6535: 0.0003623576968973621
Position 1380: 0.0003543467011494508
Position 632: 0.0003154322245670164
Position 6922: 0.00029808486614638053
Position 713: 0.00021430918808782088
Position 4967: 0.00018827727497731066
Position 5660: 0.00018747796715059008
Position 1626: 0.00018240799495169294
Position 629: 0.00016305719624538827
Position 6068: 0.00016268763702173
Position 993: 0.0001534404999895984
Position 5952: 0.00014452486568260024
Position 5787: 0.0001411756697106331
Position 1957: 0.00014004807853920193
Position 6311: 0.0001342259656841397
Position 6588: 0.00013344783161850274
Position 6927: 0.00012954657420732136
Position 5613: 0.00012542804382920482
Position 7251: 0.00012191473019739364
Position 5463: 0.00012049138250122908
Position 2182: 0.00010669088432075568
Position 6061: 9.652711395396355e-05
Position 1690: 9.200649718241874e-05
Position 6356: 8.31507211486051e-05
Position 313: 8.276859648975535e-05
Position 5009: 7.912982769604054e-05
Position 1216: 7.802351304523445e-05
Position 5793: 7.246897084453646e-05
Position 3400: 5.947702364811544e-05
Position 1923: 5.550894595020076e-05
Position 4961: 5.385953481481709e-05
Position 373: 5.1249933737791713e-05
Position 5770: 4.725914970145799e-05
Position 1609: 4.671102048977796e-05
Position 6727: 4.1989614031947406e-05
Position 6957: 4.171123771384034e-05
Position 1248: 4.100454021952419e-05
Position 5872: 4.092726724210571e-05
Position 1451: 4.070112432988637e-05
Position 6511: 3.838593253059191e-05
Position 466: 3.560278091848723e-05
Position 6320: 3.350257550921346e-05
Position 6867: 3.241476893003876e-05
Position 1710: 3.082994211262129e-05
Position 360: 3.029489849799718e-05
Position 5454: 2.6906052076465688e-05
Position 370: 2.5515278135126518e-05
Position 962: 2.4380948664681912e-05
Position 637: 2.0206983886017752e-05
Position 5983: 1.8866362103528662e-05
Position 1663: 1.883091227204919e-05
Position 5539: 1.8161417928659204e-05
Position 6631: 1.5008031720264725e-05
Position 277: 1.455164849802978e-05
Position 999: 1.3489958724844914e-05
Position 6598: 1.1187641914905873e-05
Position 6807: 1.061405787556485e-05
Position 4914: 9.889177517364806e-06
Position 1697: 8.709128341308732e-06
Position 6034: 8.613126819684564e-06
Position 5547: 6.057211000083567e-06
Position 2880: 4.0870147047970936e-06
Position 1723: 3.5392035930758473e-06
Position 852: 3.2462607405280285e-06
Position 1727: 3.174977920182411e-06
Position 5477: 2.5363295385587592e-06
Position 308: 2.0503316539521155e-06
Position 491: 1.5264969909201274e-06
Position 572: 1.4100402129021473e-06
Position 330: 1.354150984133516e-06
Position 448: 1.2816890320446884e-06
Position 2643: 1.0631733260564177e-06
Position 1486: 9.552577910579494e-07
Position 159: 4.1359103581032146e-07
Position 1051: 2.0891994188353302e-07
Position 1028: 2.040242810003537e-07
Position 1069: 1.6336399929815835e-07
Position 6845: 1.3081602511465693e-07
Position 7092: 8.949559660896902e-08
Position 67: 8.555444723856133e-08
Position 299: 8.243722527425645e-08
Position 610: 5.179579583651032e-08
Position 184: 4.2198835424993e-08
Position 120: 3.132929093666138e-08
Position 602: 1.4669211238500422e-08
Position 473: 6.30082243028911e-09
Position 52: 3.0241493307586407e-09
Position 1078: 1.5579834852522458e-09
Position 485: 4.1437134053207407e-10
Position 591: 2.37507667062994e-10
Position 321: 1.1958728411681717e-10
Position 199: 3.65448407686168e-11
Position 580: 3.110818533145963e-11
