Gene = Ltn1
Position 767: 6.902576795446286e-05
Position 6852: 6.730969273500868e-05
Position 3854: 6.416266996681189e-05
Position 7681: 6.359061182312877e-05
Position 2919: 5.766676166387133e-05
Position 2620: 5.5268436121117e-05
Position 4483: 5.5038510255253107e-05
Position 4371: 5.5023352445287004e-05
Position 4512: 5.461268643588931e-05
Position 1692: 5.399906858571609e-05
Position 222: 5.182640244936246e-05
Position 483: 5.009113474192007e-05
Position 4828: 4.808486830043296e-05
Position 3302: 4.717447852488935e-05
Position 5420: 4.5642557500622396e-05
Position 1219: 4.016719783297928e-05
Position 7844: 3.943727691145696e-05
Position 2544: 3.822441296905173e-05
Position 4456: 3.7008676695350276e-05
Position 694: 3.64595911467354e-05
Position 1107: 3.6448296343335024e-05
Position 2010: 3.600993541137046e-05
Position 1964: 3.5618373326893796e-05
Position 491: 3.430900051376495e-05
Position 4890: 3.3539573513221795e-05
Position 2016: 3.35151132835724e-05
Position 1910: 3.322788021656708e-05
Position 2828: 3.260597250245745e-05
Position 1960: 2.8295827936803025e-05
Position 3502: 2.4204894945827004e-05
Position 7363: 2.3339369235063533e-05
Position 7419: 2.2976662114285425e-05
Position 186: 2.2770346022345292e-05
Position 1215: 2.227936930115834e-05
Position 4834: 2.115174602227505e-05
Position 2713: 2.1116390575365367e-05
Position 7391: 1.9652289714295676e-05
Position 7321: 1.8762972345735918e-05
Position 1853: 1.8366321327379455e-05
Position 3046: 1.781734604585095e-05
Position 7748: 1.5438619273124073e-05
Position 992: 1.528372656745929e-05
Position 3177: 1.5197635830538e-05
Position 1330: 1.4069917367087454e-05
Position 4655: 1.4055498942478269e-05
Position 5502: 1.3348265767040724e-05
Position 214: 1.3173113203576219e-05
Position 5537: 1.1976945719134857e-05
Position 4338: 1.1747036935370518e-05
Position 4640: 1.1183923950319121e-05
Position 5558: 1.0420508784209215e-05
Position 1038: 1.0379049620977918e-05
Position 7408: 9.923649013669413e-06
Position 1851: 9.534550618767322e-06
Position 4114: 8.991099915863548e-06
Position 887: 8.700879474035615e-06
Position 27: 8.333016343132132e-06
Position 3585: 8.036584974316261e-06
Position 2151: 7.797343386859698e-06
Position 7646: 7.636972645866949e-06
Position 1281: 7.585577899177193e-06
Position 7655: 7.215755584605394e-06
Position 1649: 6.911536607964794e-06
Position 5217: 6.639856836449828e-06
Position 7757: 6.439633729620284e-06
Position 5199: 6.3921026058632005e-06
Position 849: 6.1735259557608775e-06
Position 4070: 5.984942776889183e-06
Position 1480: 5.520828775757809e-06
Position 4567: 5.471827461869378e-06
Position 1104: 5.219427375064813e-06
Position 2183: 5.0809261294599035e-06
Position 5124: 4.996502962416253e-06
Position 3572: 4.753657816931037e-06
Position 5386: 4.169853020156275e-06
Position 7775: 4.168686995974812e-06
Position 2125: 4.06587414547153e-06
Position 1720: 3.834220617409034e-06
Position 7368: 3.55517135118803e-06
Position 7596: 3.5413282319459155e-06
Position 3964: 3.339908616910515e-06
Position 4575: 3.185796109451994e-06
Position 317: 2.9620618882895076e-06
Position 1308: 2.638585447171563e-06
Position 2172: 2.6243062055057883e-06
Position 2180: 2.550498589821913e-06
Position 2194: 2.4877163880219704e-06
Position 3771: 2.4770062447598143e-06
Position 873: 2.37882528651082e-06
Position 4955: 2.3116853193098184e-06
Position 4402: 2.179211149859267e-06
Position 6817: 2.0709995933276623e-06
Position 4650: 1.940358119842272e-06
Position 7813: 1.9201262914193057e-06
Position 1808: 1.8491387881975523e-06
Position 2192: 1.6732127159179696e-06
Position 4400: 1.6672379809863256e-06
Position 5237: 1.5959893692175078e-06
Position 6838: 1.5862290281590847e-06
Position 5116: 1.5276232989997496e-06
Position 4626: 1.4566656561118224e-06
Position 7357: 1.4038816491735677e-06
Position 7471: 1.3961521174518323e-06
Position 5797: 1.2595662095683967e-06
Position 1204: 1.2081689130871558e-06
Position 4292: 1.1727001022798704e-06
Position 739: 1.1378625591228807e-06
Position 5139: 1.116530414037886e-06
Position 4515: 1.1146693222679326e-06
Position 3429: 1.0890282238579504e-06
Position 4940: 1.0637869471890796e-06
Position 4042: 8.776685615739576e-07
Position 3258: 8.067816379689155e-07
Position 1082: 7.893398418487211e-07
Position 777: 7.866978142100003e-07
Position 5159: 7.532116803875311e-07
Position 5228: 7.02575195187428e-07
Position 7589: 6.818848684410575e-07
Position 416: 6.666634591227966e-07
Position 543: 5.234692426087118e-07
Position 787: 5.133409074151378e-07
Position 4360: 4.987916070046424e-07
Position 3396: 4.925778313400096e-07
Position 2702: 4.462829031028446e-07
Position 1131: 3.9574203188046134e-07
Position 998: 3.747761023807621e-07
Position 2119: 3.420587409416334e-07
Position 4123: 3.405146794369508e-07
Position 1976: 2.686210296932237e-07
Position 954: 2.5639156241233377e-07
Position 169: 2.428161424335569e-07
Position 942: 2.3755451215620364e-07
Position 7800: 1.9665868571240303e-07
Position 7547: 1.8341568554795655e-07
Position 549: 1.6962955840195205e-07
Position 2160: 1.691371611512554e-07
Position 4628: 1.567987242403866e-07
Position 5409: 1.4569543930236505e-07
Position 4231: 1.2825507501143448e-07
Position 7598: 8.979691464718913e-08
Position 2830: 8.214873322547396e-08
Position 5626: 8.092488377046659e-08
Position 7608: 7.982119274972827e-08
Position 7279: 7.703257479433524e-08
Position 5366: 7.691121176535153e-08
Position 2163: 7.111889398981077e-08
Position 4052: 5.8007950773165814e-08
Position 1796: 4.32644248687989e-08
Position 7481: 2.1297230551111905e-08
Position 7288: 1.8955769166002162e-08
Position 5291: 1.254047835295129e-08
Position 1745: 1.1687095360592624e-08
Position 5258: 1.1406923379250975e-08
Position 1843: 9.648773526245354e-09
Position 725: 7.520812112725887e-09
Position 4015: 3.949240760539221e-09
Position 4106: 2.9275972541850298e-09
Position 790: 2.5721382628149877e-09
Position 1264: 2.262209004859375e-09
Position 2281: 9.131678204337352e-10
Position 2279: 6.867412943008067e-10
Position 2356: 4.177506428058577e-10
Position 1223: 2.691589750562654e-10
Position 96: 2.2921831824468058e-10
Position 7581: 1.3291487103356995e-10
Position 2614: 1.2596925781206382e-10
Position 800: 8.367118855336481e-11
Position 107: 6.15079011840796e-11
Position 3544: 4.363015567213e-11
Position 3773: 2.99146231758823e-11
Position 803: 2.6559357447531734e-11
Position 5279: 1.311824844945791e-11
Position 7783: 1.0442794534185508e-12
Position 5383: 3.772560784054794e-13
Position 5589: 2.9624917098563377e-13
Position 967: 5.824576970237546e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 982: 0.9980637417298922
Position 2318: 0.9972701950007274
Position 5060: 0.995811984218448
Position 7517: 0.9956441190810934
Position 6769: 0.9940328113792494
Position 7251: 0.9925799414895252
Position 4215: 0.9853754530878701
Position 3680: 0.9849774899408571
Position 1218: 0.9676320573505591
Position 7748: 0.8725026572583703
Position 131: 0.8243877703468933
Position 4558: 0.7627761419645533
Position 3974: 0.7051245297995932
Position 5258: 0.5644943096205134
Position 5733: 0.5314396296186472
Position 3291: 0.19855736598318097
Position 6504: 0.07370574048104199
Position 714: 0.06680182111555177
Position 5805: 0.04726820204820008
Position 3524: 0.041355132711251824
Position 5271: 0.03653899619760318
Position 2653: 0.034333448914880126
Position 1633: 0.03312381385693654
Position 7837: 0.03226572872843698
Position 5676: 0.02534615022338793
Position 5537: 0.02378270560703725
Position 2150: 0.016927017413244313
Position 7771: 0.013813577098308983
Position 4618: 0.01203781523612206
Position 3960: 0.011570011023025333
Position 142: 0.011251907487763129
Position 5589: 0.010164446004944342
Position 5977: 0.010015818952559713
Position 5507: 0.009448496289197235
Position 4462: 0.009302990331904622
Position 5394: 0.008206973105922307
Position 3201: 0.007920251646828158
Position 6266: 0.007846616730093781
Position 3695: 0.0075788888890587144
Position 5458: 0.007021519707590544
Position 1836: 0.006721181666086595
Position 7768: 0.006448794749323736
Position 4871: 0.006224426234887109
Position 7808: 0.006052251649587134
Position 5328: 0.005936753886229607
Position 1243: 0.005911644059166886
Position 4615: 0.00576027564030828
Position 3986: 0.005711401254401478
Position 4284: 0.005185348132748751
Position 2713: 0.004901276887200576
Position 6467: 0.004541771800712741
Position 5550: 0.004136656169092378
Position 1504: 0.00413436231922769
Position 7208: 0.004091347181783542
Position 6730: 0.003984491989863629
Position 6213: 0.0038982786430386543
Position 3057: 0.003831055996546021
Position 3366: 0.003733792854905783
Position 5558: 0.003617085346846688
Position 5862: 0.0032266501544889426
Position 7881: 0.003117891351425075
Position 3976: 0.0029570979606067522
Position 3567: 0.002696132281145098
Position 6618: 0.0026303444424578396
Position 3173: 0.002497382982730551
Position 5598: 0.002491373281327757
Position 7031: 0.002312754982661174
Position 5240: 0.002018818072236915
Position 7563: 0.0017973070469163592
Position 2780: 0.001689240757409053
Position 1638: 0.001676562086725349
Position 7279: 0.0016676893448604004
Position 6115: 0.001650270892085068
Position 4015: 0.0016211045294352014
Position 1082: 0.0016039579239227723
Position 2838: 0.0015447243713901367
Position 5562: 0.0015333679374506359
Position 6044: 0.0014854015630434403
Position 6929: 0.0014024863792826186
Position 3540: 0.0013679850471604235
Position 3502: 0.0012689243435685246
Position 6414: 0.0012563668432839167
Position 4780: 0.0011959891532499472
Position 1808: 0.0011904021572066285
Position 7067: 0.0011805760930834969
Position 1300: 0.0011527931400275593
Position 1669: 0.0011039412792300722
Position 4003: 0.0010659141648324238
Position 3060: 0.001061401916192071
Position 7231: 0.0009967085119936916
Position 4933: 0.0009347121596090217
Position 3511: 0.0009285092503141864
Position 3302: 0.0008781708145644371
Position 562: 0.0008664651752009825
Position 1384: 0.0008192061320037388
Position 380: 0.0008042765973095679
Position 1522: 0.0007366041276996292
Position 203: 0.0006937287839872949
Position 3115: 0.000658495077818283
Position 7619: 0.0005884800073062441
Position 3721: 0.0005879533554952283
Position 4042: 0.0005594840776019652
Position 3418: 0.0005470670158371475
Position 5995: 0.0005250637357941704
Position 326: 0.0004765355503299445
Position 3804: 0.0004723042354576148
Position 6960: 0.0004620328794470299
Position 4441: 0.0004445565546746022
Position 668: 0.00039961598901137326
Position 790: 0.00037730084631307855
Position 5613: 0.0003755003028143715
Position 145: 0.0003577572580201741
Position 7037: 0.00035004681468040556
Position 4875: 0.0003453227352215683
Position 1948: 0.0003321171362700782
Position 830: 0.00031825382501511883
Position 3032: 0.00031440162007767406
Position 473: 0.0002982651796142977
Position 425: 0.0002890577305011065
Position 1720: 0.0002889212604744021
Position 3708: 0.00027204899643187033
Position 3741: 0.00026897662451579735
Position 4826: 0.00026889648509736806
Position 4847: 0.00026774085074338794
Position 1501: 0.00025674743280604744
Position 445: 0.0002494992786078257
Position 3324: 0.00024004291471292004
Position 7915: 0.00023648456226335726
Position 2868: 0.00023559507583716547
Position 7894: 0.00021175299624589847
Position 2094: 0.00018851985719764132
Position 4567: 0.00018041788281135024
Position 1680: 0.00017922209244625593
Position 169: 0.00015796535342721106
Position 4138: 0.00014376191560619368
Position 4395: 0.00014185875002319516
Position 739: 0.00012994812300449562
Position 1813: 0.0001285558619179235
Position 347: 0.00011891984970908774
Position 4575: 0.00010980217906570938
Position 2794: 0.00010842225674173204
Position 7064: 0.00010665147043533302
Position 299: 0.00010315260618066108
Position 2901: 0.00010244229257744063
Position 3348: 0.00010175856455779713
Position 4371: 9.119232993624371e-05
Position 998: 9.048698302315147e-05
Position 491: 8.88633615682002e-05
Position 4640: 8.883288772035102e-05
Position 3023: 8.739654889703906e-05
Position 2828: 8.16708586694056e-05
Position 1358: 7.424801182688204e-05
Position 2946: 7.01529977110036e-05
Position 4940: 6.908879019859788e-05
Position 1960: 6.674025867344299e-05
Position 1204: 6.490091358650681e-05
Position 4290: 6.232654100137022e-05
Position 4840: 6.194428191883467e-05
Position 479: 6.143098583743752e-05
Position 3585: 6.043282730756311e-05
Position 4400: 5.941512408464546e-05
Position 4733: 5.87179982085314e-05
Position 6966: 5.7884639723428084e-05
Position 1910: 5.723898374080001e-05
Position 4077: 5.4143291030183486e-05
Position 3764: 5.29346692465209e-05
Position 1480: 5.141310113466075e-05
Position 314: 4.998629555700355e-05
Position 536: 4.953110756316736e-05
Position 3768: 4.501161316879455e-05
Position 787: 4.3950517862299475e-05
Position 3854: 4.3880380161383574e-05
Position 4419: 4.157501894443958e-05
Position 2633: 4.079044095130793e-05
Position 247: 4.025810264390659e-05
Position 1996: 3.893489751068526e-05
Position 4626: 3.8703925102935796e-05
Position 1055: 3.869302628427878e-05
Position 4106: 3.8020528174604895e-05
Position 268: 3.649064516697404e-05
Position 3846: 3.460458882129583e-05
Position 1554: 3.4577255236993505e-05
Position 3216: 3.417685864627989e-05
Position 4431: 3.359839501008808e-05
Position 7857: 2.784367468891695e-05
Position 1957: 2.7117686942256802e-05
Position 4411: 2.5189946716963374e-05
Position 1976: 2.4905822413352436e-05
Position 153: 2.403016212474427e-05
Position 4029: 2.380621515073721e-05
Position 4281: 2.3594093437272298e-05
Position 7362: 2.266187509482747e-05
Position 592: 2.2469573400533863e-05
Position 6963: 2.1162455018798768e-05
Position 2730: 2.100597145468876e-05
Position 2495: 2.0455978103257252e-05
Position 1337: 1.9071730058724375e-05
Position 764: 1.895048338195989e-05
Position 515: 1.8454229268701517e-05
Position 3327: 1.807105138047945e-05
Position 1526: 1.7999958401796467e-05
Position 2865: 1.6688106267558782e-05
Position 341: 1.664250334957276e-05
Position 1098: 1.6286573615086206e-05
Position 3576: 1.5609948387377456e-05
Position 344: 1.4734382126311264e-05
Position 7285: 1.4584673072815906e-05
Position 5237: 1.4386973955889877e-05
Position 651: 1.4364720190985541e-05
Position 286: 1.393231895056593e-05
Position 1405: 1.390297060741749e-05
Position 1972: 1.3699661278464887e-05
Position 797: 1.2212156837785373e-05
Position 7123: 1.1549199617097158e-05
Position 4347: 1.1269258345073534e-05
Position 5108: 1.0916591108979818e-05
Position 139: 8.278510296473989e-06
Position 773: 8.01927100239784e-06
Position 984: 6.904875094441687e-06
Position 4351: 6.275726545790317e-06
Position 7587: 6.096924303342806e-06
Position 2620: 5.791757512765774e-06
Position 615: 5.2694280190817234e-06
Position 506: 4.854688578371946e-06
Position 7120: 4.6106104505885566e-06
Position 1052: 4.461165964717572e-06
Position 4360: 4.420093911928674e-06
Position 7577: 4.181223549183055e-06
Position 5345: 4.051769848242798e-06
Position 356: 3.900400850768133e-06
Position 7888: 3.6990102305113306e-06
Position 7419: 3.550763827929669e-06
Position 401: 3.301471827645508e-06
Position 4478: 3.130381812281855e-06
Position 7380: 2.657307717563277e-06
Position 7100: 2.200777276278706e-06
Position 7622: 2.1012399272631795e-06
Position 5652: 1.9668423863532616e-06
Position 3870: 1.4304087043636913e-06
Position 836: 1.3095838008406864e-06
Position 455: 1.1862604840858519e-06
Position 767: 1.1168758677166488e-06
Position 7354: 1.06007414334847e-06
Position 1061: 1.0368712985943417e-06
Position 5123: 9.82184424469246e-07
Position 884: 9.816809036071277e-07
Position 674: 9.81272834805636e-07
Position 5224: 9.40907744794547e-07
Position 158: 7.314331935224165e-07
Position 2442: 5.772059134840725e-07
Position 7377: 5.314126457233923e-07
Position 7661: 4.894700473888305e-07
Position 392: 4.100487569789218e-07
Position 848: 3.386622689316016e-07
Position 857: 2.4927778397046473e-07
Position 377: 2.3456455783598665e-07
Position 1158: 2.1161473343709893e-07
Position 7102: 1.9879580603026283e-07
Position 7004: 1.8985712931207322e-07
Position 7631: 1.4014842908680165e-07
Position 1643: 7.654918266466929e-08
Position 2520: 4.958601417173156e-08
Position 7664: 4.902518539737127e-08
Position 1602: 4.815747692386561e-08
Position 7443: 4.126480340109318e-08
Position 5131: 2.8274252674104646e-08
Position 1147: 1.9050117065707654e-08
Position 1608: 1.7437780371220375e-08
Position 1531: 1.4439133668622157e-08
Position 5171: 9.639841771916313e-09
Position 5192: 7.814424606933452e-09
Position 4703: 7.1189522056752105e-09
Position 1346: 4.279398797118979e-09
Position 1186: 4.582146633094414e-10
Position 1173: 2.5520375197888363e-10
Position 81: 4.818976172241547e-12
Position 359: 4.50179901396809e-12
Position 2384: 2.8445427992172197e-12
Position 75: 8.516032226497069e-13
Position 70: 5.350748730954689e-13
Position 85: 6.496222277513071e-14
