Gene = spz3
Position 3: 7.861730241540459e-06
Position 176: 7.669366228179214e-06
Position 5850: 6.2614056901870825e-06
Position 5845: 5.120694213797779e-06
Position 5839: 4.699167689715338e-06
Position 1435: 4.214246451414359e-06
Position 1125: 3.6360042262364877e-06
Position 5136: 3.339718010612029e-06
Position 203: 2.9467194132392806e-06
Position 5720: 2.222317556994868e-06
Position 1019: 2.182772596156404e-06
Position 1842: 2.1444869705460486e-06
Position 787: 2.0911829231244723e-06
Position 492: 1.8614807194342292e-06
Position 1665: 1.7583026647840902e-06
Position 1219: 1.7371681461811915e-06
Position 1766: 1.6768377701099466e-06
Position 5725: 1.5259625254914813e-06
Position 5842: 1.379607428664741e-06
Position 986: 1.2089042256042328e-06
Position 5611: 9.739203607528156e-07
Position 314: 9.189131895530994e-07
Position 4535: 8.253180191569499e-07
Position 806: 7.274495615604808e-07
Position 703: 4.6048377326094944e-07
Position 215: 4.223954374558731e-07
Position 1676: 3.7539280064412046e-07
Position 1768: 2.506599769293556e-07
Position 1229: 2.4507109161906477e-07
Position 20: 2.2651579752242538e-07
Position 4898: 1.4897414187538844e-07
Position 1323: 1.0553246995959285e-07
Position 4254: 8.264384704952078e-08
Position 1552: 3.23373212758964e-08
Position 4353: 1.9035748019348805e-08
Position 5250: 5.51479824763476e-09
Position 5092: 4.613175445517661e-09
Position 5166: 4.1622113146571754e-09
Position 5298: 3.597583007305039e-09
Position 352: 3.2561718240964025e-09
Position 5434: 2.270700120173001e-09
Position 4419: 2.047221870176663e-09
Position 3468: 2.004362588392498e-09
Position 4456: 1.367151133776095e-09
Position 326: 1.3558445609769996e-09
Position 1519: 6.078582423806524e-10
Position 789: 2.4831464820232516e-10
Position 691: 1.3465018663015217e-10
Position 5711: 1.915496345161998e-11
Position 5328: 2.9725120442965314e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5590: 0.998324987437636
Position 4214: 0.9080053334622359
Position 3387: 0.813848092729105
Position 5040: 0.693479625049519
Position 5063: 0.2346227802714801
Position 3417: 0.06821755893023945
Position 3074: 0.06294632997550033
Position 3749: 0.04222015283884496
Position 4605: 0.037911160559249917
Position 1489: 0.03739457876267012
Position 2667: 0.03208938668057021
Position 529: 0.028820463958126544
Position 3407: 0.024298886541368043
Position 1853: 0.018698697132545287
Position 2355: 0.012635746046833471
Position 2764: 0.011719777250225785
Position 3858: 0.011683520485214422
Position 4737: 0.009601991871837252
Position 3431: 0.008190244420046686
Position 5839: 0.008052506064185205
Position 1715: 0.007211680720669288
Position 1668: 0.007170101426633129
Position 4419: 0.007092251211715052
Position 5017: 0.006868455319649806
Position 679: 0.0056468045351445685
Position 717: 0.005460398678528223
Position 720: 0.005450924921558874
Position 4568: 0.005049708092021883
Position 5906: 0.0031670791081806066
Position 2079: 0.003058202318327745
Position 222: 0.0026428758012409376
Position 5878: 0.0024448760864180983
Position 5047: 0.0024197464472837525
Position 5275: 0.0020349530133611598
Position 637: 0.0019531788939441434
Position 2992: 0.0018499258465378553
Position 492: 0.0018093399252354103
Position 1040: 0.001802192873301233
Position 4067: 0.001778072191200963
Position 1760: 0.001717943687713797
Position 4124: 0.0016831788374463681
Position 1881: 0.0015914283132665965
Position 4485: 0.0015643205325845556
Position 798: 0.001541987324873273
Position 4447: 0.0015139018728522922
Position 918: 0.0013976982279937688
Position 1654: 0.0013689954006838063
Position 4165: 0.0013523085433594264
Position 1465: 0.0013410693782844336
Position 3212: 0.001181652697443265
Position 3449: 0.0011766189025097058
Position 1902: 0.001137939413650227
Position 1636: 0.0010767042065056235
Position 5355: 0.0010230930478281784
Position 5074: 0.0009548649560910973
Position 6034: 0.0008433282539442372
Position 4849: 0.0008175589611019336
Position 2174: 0.0008171135744809389
Position 2671: 0.0007671320018724843
Position 3111: 0.0007484301810571152
Position 1894: 0.0007391810582582184
Position 1037: 0.0006979825109951675
Position 3646: 0.0006904154816481731
Position 4573: 0.0006648272605051624
Position 1124: 0.0006556037624906583
Position 4626: 0.000631373631484537
Position 5813: 0.000616896641550164
Position 4551: 0.0005839326572261133
Position 4655: 0.0005338312306301635
Position 1494: 0.00047751782497496177
Position 1264: 0.000442360438032155
Position 5853: 0.0004231250725675741
Position 5608: 0.0003921960950732044
Position 199: 0.0003888708341364375
Position 1028: 0.0003710461489720313
Position 1092: 0.00036757725255776
Position 3601: 0.00035897878436080166
Position 2184: 0.000342538624168257
Position 980: 0.00027585168666084025
Position 2933: 0.0002374787086068896
Position 1095: 0.000237187644050054
Position 1870: 0.0002255705867188102
Position 1007: 0.00020891386940791626
Position 1224: 0.0002022692200871201
Position 2749: 0.00020190211696976393
Position 5982: 0.00019619383110877332
Position 3258: 0.0001957951257296482
Position 5621: 0.0001919292899040556
Position 1002: 0.00017517702691149272
Position 4452: 0.00016949501170108704
Position 852: 0.00016418315237176712
Position 2567: 0.00015848626630612887
Position 1435: 0.0001539305486194848
Position 150: 0.00015388958334875614
Position 5461: 0.0001390861826012765
Position 1561: 0.00013379723925016927
Position 281: 0.00013348718177922677
Position 3730: 0.00012529434370294243
Position 2717: 0.00012219675151626142
Position 1682: 0.00011990568431725846
Position 2705: 0.00011288188426579773
Position 3515: 0.00010949595123417604
Position 4613: 0.0001050444334780126
Position 6043: 9.644215381182029e-05
Position 5250: 9.546730988563003e-05
Position 3882: 9.51556497355548e-05
Position 3224: 9.250562793299593e-05
Position 5653: 9.174639558645307e-05
Position 5911: 8.122504580280124e-05
Position 1013: 7.938289763453671e-05
Position 2967: 7.252358823271671e-05
Position 765: 7.133176882346371e-05
Position 3392: 6.993695531654552e-05
Position 2234: 6.952657307259441e-05
Position 1614: 6.274940719237624e-05
Position 3656: 6.013147059671604e-05
Position 540: 5.982692204074168e-05
Position 5865: 5.477978991800338e-05
Position 861: 5.4159211016259785e-05
Position 2998: 5.0459492883295714e-05
Position 768: 4.3720514819239486e-05
Position 5850: 4.252686639120662e-05
Position 1766: 4.134882293907036e-05
Position 3018: 4.099519987545413e-05
Position 2939: 4.083038241978692e-05
Position 1130: 3.981496000660098e-05
Position 5747: 3.867729763446773e-05
Position 1207: 3.465775212840784e-05
Position 5282: 3.3683814153913506e-05
Position 762: 2.9720458335643798e-05
Position 5799: 2.9129304653162213e-05
Position 803: 2.737970646816067e-05
Position 5485: 2.3921103839961986e-05
Position 5817: 2.2073735035775057e-05
Position 1602: 2.109419559411838e-05
Position 361: 2.105252663384675e-05
Position 2034: 2.0458337006604527e-05
Position 543: 1.9823382511665856e-05
Position 4871: 1.809254722976185e-05
Position 726: 1.6891042196915366e-05
Position 3193: 1.6880217521880334e-05
Position 1156: 1.6462037697596522e-05
Position 3139: 1.6005947630758026e-05
Position 3884: 1.58960182341328e-05
Position 3177: 1.5659154336850812e-05
Position 5107: 1.3719924970216391e-05
Position 2888: 1.3525515322055712e-05
Position 3957: 1.3110856674736064e-05
Position 3094: 1.2610470584135119e-05
Position 4981: 1.2266110568895396e-05
Position 986: 1.2047550605526593e-05
Position 5636: 1.1705042415349872e-05
Position 450: 1.0253373795860257e-05
Position 5615: 9.724556987513568e-06
Position 1019: 9.692892028681091e-06
Position 389: 9.107283043414815e-06
Position 5734: 7.374805043205862e-06
Position 585: 6.8029660037947926e-06
Position 922: 6.658456570959374e-06
Position 1278: 6.523093249110072e-06
Position 469: 6.4305392673408655e-06
Position 5804: 6.264105074420926e-06
Position 232: 6.184188999164863e-06
Position 3914: 6.138614383016613e-06
Position 3088: 5.676476351441709e-06
Position 5512: 5.181366730236405e-06
Position 2316: 4.9510538400793214e-06
Position 1241: 4.410458925514716e-06
Position 2418: 4.2806685021562715e-06
Position 546: 4.122727729861993e-06
Position 2256: 3.9567179458888805e-06
Position 957: 3.6689008018721174e-06
Position 939: 3.4151510963190904e-06
Position 5687: 1.280150531914212e-06
Position 800: 5.582675433597239e-07
Position 729: 5.436083463612548e-07
Position 1945: 4.6436806654448034e-07
Position 1408: 3.9512582693753124e-07
Position 2710: 3.0702895954799246e-07
Position 1287: 2.891942854565936e-07
Position 806: 2.5030502198982895e-07
Position 2017: 2.222483634811486e-07
Position 1516: 2.1277198162992708e-07
Position 1414: 2.110708106312111e-07
Position 827: 2.0753220123308335e-07
Position 381: 1.53422837469273e-07
Position 3724: 1.384868048605371e-07
Position 3911: 1.3476191085351367e-07
Position 785: 1.2308130075070703e-07
Position 942: 1.179203405837967e-07
Position 500: 1.1238612267132003e-07
Position 2502: 1.0731275789465945e-07
Position 82: 1.0216134657213297e-07
Position 2594: 8.089337192857247e-08
Position 954: 7.725395838623565e-08
Position 562: 7.203465247544317e-08
Position 1398: 5.968853765108904e-08
Position 774: 5.914911091648951e-08
Position 842: 5.781697599437874e-08
Position 5119: 5.775239569789695e-08
Position 812: 4.798891886121516e-08
Position 936: 4.718513200742334e-08
Position 1391: 3.994642004631789e-08
Position 741: 2.9654728296301703e-08
Position 654: 2.34544301062822e-08
Position 3653: 1.753027340243661e-08
Position 3618: 6.494638084330384e-09
Position 1419: 4.398671803328613e-09
Position 1498: 4.210043107751228e-09
Position 576: 2.5058769491187725e-09
Position 2601: 5.545143005497056e-10
Position 348: 5.528728688859595e-10
Position 63: 1.0370272096595333e-10
Position 70: 2.8003678442240127e-11
Position 238: 1.410982466560889e-11
Position 651: 3.1314739259113086e-13
Position 283: 3.96494566520211e-14
Position 383: 8.792639191368716e-23
