Gene = Tg
Position 1908: 1.609783072736856e-06
Position 3: 1.1517093081876345e-06
Position 2865: 9.371357183459007e-07
Position 566: 9.230261407016017e-07
Position 389: 8.653567668917275e-07
Position 2798: 7.118274289455543e-07
Position 14650: 4.817908003721644e-07
Position 344: 1.8654495419038373e-07
Position 384: 4.91505737970027e-08
Position 1803: 4.3684058820356486e-08
Position 387: 4.137042814616278e-08
Position 411: 3.248142055161436e-08
Position 357: 4.408732894731781e-10
Position 735: 4.6992682309395135e-11
Position 814: 3.0637598641120545e-13
Position 806: 1.1878191861320154e-13
Position 359: 4.793177392172072e-14
Position 2089: 1.3950549318621086e-14
Position 2265: 9.644692155355745e-15
Position 2977: 5.862542684543303e-16
Position 889: 3.490706598733569e-17
Position 1316: 1.006445159563215e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 15142: 0.9938615819724748
Position 13111: 0.9381568349642753
Position 7656: 0.15814109977255836
Position 15460: 0.08980587659604938
Position 1548: 0.07259934784479946
Position 9637: 0.06615231514100767
Position 773: 0.05603898477546631
Position 2681: 0.04756144122991996
Position 14055: 0.03923857262759319
Position 846: 0.03778399137578527
Position 708: 0.0324786418843018
Position 369: 0.0230179298326442
Position 7814: 0.018980152479767046
Position 814: 0.018956708596570997
Position 8749: 0.01876329491359279
Position 1615: 0.018133658525688823
Position 326: 0.01543259432423486
Position 555: 0.013531980024835397
Position 7687: 0.013438797073189766
Position 14018: 0.011176936325873606
Position 4418: 0.00942456889691081
Position 6818: 0.008125984232954504
Position 1476: 0.008082262447778533
Position 1443: 0.007963336121889649
Position 7022: 0.007109759692882849
Position 12295: 0.006747196848803728
Position 3086: 0.006342912028579281
Position 15158: 0.00562533271154614
Position 1984: 0.004054873949047883
Position 9505: 0.004008977321482296
Position 13146: 0.004004927851652961
Position 7113: 0.003835891518320818
Position 9253: 0.0034645892109365305
Position 13068: 0.003140482725087765
Position 8027: 0.0031082791507485385
Position 7457: 0.0029190557064655074
Position 2145: 0.0026248963668829605
Position 1569: 0.0025854096686295184
Position 1355: 0.00225926780417026
Position 1532: 0.0022019529966934644
Position 1427: 0.0021004459898622263
Position 12199: 0.001959786541660248
Position 4324: 0.0019465041381130416
Position 8000: 0.0016722374924966108
Position 2540: 0.0016578876237739629
Position 8122: 0.0016093924519724689
Position 9129: 0.0016030708362149133
Position 5501: 0.0015576533590481625
Position 13092: 0.0014978968587744806
Position 605: 0.0014140007085288772
Position 5394: 0.0014103061405710397
Position 988: 0.0013709896909341935
Position 1150: 0.0013583196295378034
Position 9739: 0.0013227667938814126
Position 9535: 0.0013137505188057417
Position 6215: 0.0012050841006659297
Position 11690: 0.0011716291765647483
Position 8234: 0.001135615392581039
Position 12781: 0.0011190710112280384
Position 7912: 0.0010632756844930178
Position 3167: 0.0010043831347883068
Position 1494: 0.0008914023180199063
Position 616: 0.0008845222934363588
Position 4275: 0.0008458696351882188
Position 656: 0.0007614000874188858
Position 4295: 0.0007377561323463257
Position 8045: 0.0007005523769536839
Position 566: 0.0006750979892152976
Position 12459: 0.0006555332965392505
Position 1625: 0.0006401410669205399
Position 1226: 0.000610191658057202
Position 4145: 0.0005979220328948147
Position 5711: 0.0005971836334221212
Position 3621: 0.0005819474561207709
Position 3781: 0.0005583979357820206
Position 1054: 0.0005203165340860323
Position 300: 0.0005161645967588745
Position 5666: 0.0005009096674783852
Position 859: 0.00045540668929892994
Position 959: 0.00044785055528654
Position 5553: 0.00044480786146983115
Position 4563: 0.00044353415968100853
Position 9879: 0.0003555285265642813
Position 992: 0.00033790995632805224
Position 280: 0.0003315271083452514
Position 10070: 0.0003300708302125969
Position 635: 0.00031814012796529424
Position 3653: 0.0003036565530121348
Position 3542: 0.00030025711559427033
Position 3467: 0.00029024864693541914
Position 1175: 0.0002893851637680734
Position 8081: 0.0002655098735257018
Position 3646: 0.000262939948739319
Position 1646: 0.0002612560836770892
Position 1579: 0.00025964652974723944
Position 665: 0.00025712610718804364
Position 8452: 0.00023604209779135292
Position 9813: 0.0002191249447080458
Position 1761: 0.00021036829690338117
Position 8880: 0.00019998601737120775
Position 1191: 0.00019052982950794513
Position 2641: 0.00018782785082715103
Position 8101: 0.00018638622331265716
Position 3482: 0.00017799387990663642
Position 290: 0.00017618398587467772
Position 5687: 0.0001694744649975449
Position 5762: 0.00016729858618435032
Position 3219: 0.00014937296082525667
Position 5630: 0.00012049645268903451
Position 5603: 0.00011721765711924339
Position 4286: 0.00010038739684811851
Position 176: 9.92669215710044e-05
Position 969: 9.317809825153066e-05
Position 286: 9.282230652410743e-05
Position 3751: 9.171644737544866e-05
Position 3444: 8.857969110942391e-05
Position 399: 7.76952705091348e-05
Position 1370: 7.180639215467958e-05
Position 3688: 6.944278127309948e-05
Position 889: 5.850285710309443e-05
Position 15241: 3.66901000550012e-05
Position 3527: 2.7420903730226194e-05
Position 3364: 2.5699830784497057e-05
Position 2913: 2.3983984678226046e-05
Position 2002: 1.8936115299781993e-05
Position 384: 1.7250603871727104e-05
Position 5420: 1.615009779482516e-05
Position 1450: 1.6138204818969667e-05
Position 1198: 1.5165267014387337e-05
Position 1309: 1.4564906785406711e-05
Position 5803: 1.3721517045433211e-05
Position 2760: 1.3655903112154549e-05
Position 337: 1.3511968152438388e-05
Position 4905: 1.1621551991150106e-05
Position 7467: 1.1111984904693478e-05
Position 2766: 1.0966924050144842e-05
Position 1689: 1.0568193879383366e-05
Position 2047: 1.0289848151442983e-05
Position 5960: 7.711775569361994e-06
Position 1375: 6.640953147482815e-06
Position 15187: 6.077519027928676e-06
Position 1405: 5.864394131987505e-06
Position 2510: 4.966313375634191e-06
Position 119: 3.92751690490521e-06
Position 2422: 3.904230561809495e-06
Position 3925: 3.887157189245159e-06
Position 1806: 3.2720233807194476e-06
Position 1747: 3.1665490893119705e-06
Position 2876: 3.1491455208568357e-06
Position 3352: 3.066923956830355e-06
Position 1281: 2.8044465643146348e-06
Position 3016: 2.57265121636177e-06
Position 3524: 2.205711556799573e-06
Position 197: 2.196864360998934e-06
Position 1004: 2.193437627821541e-06
Position 4084: 2.142788724053146e-06
Position 1267: 2.1076557422677055e-06
Position 1460: 2.0952896743485614e-06
Position 4830: 1.9331659196900486e-06
Position 1001: 1.9063755503357246e-06
Position 1112: 1.845996866946238e-06
Position 4397: 1.6871995222096545e-06
Position 4353: 1.5509740083852897e-06
Position 869: 1.458455032623192e-06
Position 1915: 1.3237690314528259e-06
Position 259: 1.117627169035329e-06
Position 466: 1.084697613944754e-06
Position 181: 1.0352093247882184e-06
Position 4393: 1.0000935281186483e-06
Position 667: 9.412958538694394e-07
Position 1885: 9.35769376653763e-07
Position 3072: 9.255985580589342e-07
Position 11025: 8.490309225587007e-07
Position 11554: 8.164066264004493e-07
Position 5915: 6.854355043185326e-07
Position 10615: 4.919216040921199e-07
Position 143: 3.9916864755220805e-07
Position 3188: 3.5966072310330176e-07
Position 10183: 3.0045188493692217e-07
Position 408: 2.479566988257274e-07
Position 10618: 1.8055426594123982e-07
Position 243: 1.2593631125156006e-07
Position 11204: 8.824490733622069e-08
Position 11000: 7.607262791797794e-08
Position 3376: 6.977490954557458e-08
Position 10917: 4.732476949780511e-08
Position 478: 4.1894643787446616e-08
Position 178: 3.636829949328779e-08
Position 1237: 3.443577788586963e-08
Position 10752: 2.7397473221467592e-08
Position 239: 1.4802276901339036e-08
Position 1012: 1.1287095057913101e-08
Position 184: 1.1069179920180625e-08
Position 10114: 1.0782427111022555e-08
Position 116: 1.0184175267568227e-08
Position 228: 9.615789602081922e-09
Position 74: 7.309341773565315e-09
Position 157: 5.466273949103937e-09
Position 6771: 7.24204282822363e-10
Position 6287: 5.766318768485735e-10
Position 6352: 1.236960181366016e-10
Position 411: 3.172358997576923e-11
Position 4753: 2.2979207723257694e-11
