Gene = SCAR
Position 2112: 0.012530097837378731
Position 514: 0.012041407733708742
Position 2267: 0.011120491438404068
Position 2648: 0.011054259178870218
Position 2368: 0.010365416963757543
Position 350: 0.007050627875202604
Position 2127: 0.00693241176198922
Position 3730: 0.006674686554438406
Position 1405: 0.006539031098307149
Position 5087: 0.006423659292164928
Position 4732: 0.006071490009406808
Position 2507: 0.005821538566699421
Position 69: 0.005485571193331691
Position 5383: 0.005468535191485061
Position 336: 0.0053024004274221355
Position 2304: 0.004135029917885017
Position 2728: 0.004134037149250524
Position 5173: 0.003935046064133867
Position 1684: 0.003575326647429598
Position 2116: 0.0030641215226267235
Position 2966: 0.0029829810404395753
Position 277: 0.0029320885187972784
Position 1723: 0.002657664272563491
Position 3681: 0.0025739985121072434
Position 3737: 0.002480466410812953
Position 1246: 0.002383769612261396
Position 3287: 0.001467503673509404
Position 4802: 0.001434631508608879
Position 1576: 0.0013792317171030305
Position 866: 0.0013347813611259362
Position 3364: 0.0013162324569540819
Position 4104: 0.0011231151786887542
Position 5427: 0.0010768818357085146
Position 1315: 0.001030332014304435
Position 3637: 0.0009269520090690497
Position 2898: 0.0008827287525920056
Position 4418: 0.0008148983388876636
Position 3782: 0.0007461857478773886
Position 2564: 0.0007109652815728063
Position 2336: 0.0006780001127196157
Position 5116: 0.0006395963776055015
Position 1837: 0.0006227944727943868
Position 5606: 0.000615772429836107
Position 3327: 0.0006000130778505093
Position 5236: 0.0005560085592863814
Position 2162: 0.0005230601557514851
Position 96: 0.0004926474173866169
Position 280: 0.0004876103981478369
Position 1834: 0.0004868480980422124
Position 2589: 0.00044929682805045916
Position 919: 0.00040505310607410615
Position 1672: 0.0003582487065355029
Position 817: 0.0003579668373502386
Position 77: 0.0003104680166132941
Position 980: 0.00024919510491334756
Position 2408: 0.00023399841211812716
Position 5267: 0.00022587246212056855
Position 2436: 0.00022051211087459875
Position 5017: 0.00021522516704352491
Position 2866: 0.00021405399123040528
Position 1603: 0.00021171603996650168
Position 1489: 0.00019793286541461204
Position 446: 0.00016134221679535798
Position 2209: 0.00014711386080657537
Position 244: 0.00014406919814885486
Position 5435: 0.00014343210143271775
Position 528: 0.00012194704484525674
Position 4467: 0.00010289674663360778
Position 4744: 9.318041650006755e-05
Position 5186: 7.934493148568964e-05
Position 1492: 7.895228371202997e-05
Position 4740: 7.722493608750633e-05
Position 5523: 7.550834079547642e-05
Position 602: 7.513964301803994e-05
Position 566: 7.215227270611497e-05
Position 2312: 6.890082929311073e-05
Position 5476: 6.868989825554943e-05
Position 4752: 6.686240748949208e-05
Position 2429: 6.205501969089048e-05
Position 1441: 6.120770489811145e-05
Position 1276: 6.0364410955915375e-05
Position 5448: 5.668191580209552e-05
Position 4914: 5.446422341859515e-05
Position 1340: 4.820423366368028e-05
Position 1983: 4.664992979340511e-05
Position 2185: 4.6044242078835074e-05
Position 2203: 3.680539068762701e-05
Position 680: 3.3779360146741724e-05
Position 4989: 3.157814351800239e-05
Position 1619: 2.9020192753968917e-05
Position 5520: 2.740926940048482e-05
Position 4941: 2.6977827787990815e-05
Position 5270: 2.5723658392915678e-05
Position 4944: 2.3880071972244213e-05
Position 1642: 2.0154954768667356e-05
Position 4746: 1.9387255335838342e-05
Position 826: 1.9266608580039917e-05
Position 1630: 1.8753922198559414e-05
Position 939: 1.864700824025687e-05
Position 5202: 1.8396898165228394e-05
Position 1433: 1.369800315720816e-05
Position 1133: 1.0976372996967271e-05
Position 1424: 9.814030764025748e-06
Position 1333: 7.802513694924777e-06
Position 2919: 7.710788873406719e-06
Position 170: 5.87746045740879e-06
Position 535: 5.201958518506204e-06
Position 4958: 4.450846065721162e-06
Position 1050: 4.4078538181745936e-06
Position 1166: 4.342332391019517e-06
Position 1449: 3.8795977356117696e-06
Position 2682: 3.5967697767668347e-06
Position 1255: 2.0303625887447053e-06
Position 366: 1.7644374741719066e-06
Position 3298: 1.6363521336886173e-06
Position 220: 1.5273577532970455e-06
Position 1922: 1.3601263189017782e-06
Position 141: 7.147551848790598e-07
Position 293: 5.198932030540916e-07
Position 372: 4.418316395473104e-07
Position 3068: 2.8495167881798397e-07
Position 297: 2.1241062001311655e-07
Position 4833: 1.5264178150848783e-07
Position 771: 1.1714710146405593e-07
Position 98: 1.0459065074861091e-07
Position 201: 1.3499071779857997e-08
Position 4844: 2.801132769134114e-09
Position 4947: 2.441930491860071e-09
Position 303: 2.389510366361333e-09
Position 368: 2.3020450680785803e-09
Position 696: 1.4517422630645445e-09
Position 185: 8.605907249228536e-10
Position 224: 1.1107643275373295e-10
Position 56: 8.86501563113811e-11
