Gene = Cpr73D
Position 11907: 1.1835409823052855e-05
Position 10948: 1.1211367282043742e-05
Position 385: 9.815313987255531e-06
Position 9981: 8.956853485533756e-06
Position 470: 8.55867566564324e-06
Position 10201: 4.58337412327243e-06
Position 264: 4.486684093386201e-06
Position 8974: 3.9357913738612364e-06
Position 10721: 2.955184657615299e-06
Position 1025: 1.6269669568488636e-06
Position 1316: 1.42061084648557e-06
Position 873: 1.2542790702441658e-06
Position 9817: 9.509471343340577e-07
Position 231: 9.34001943856445e-07
Position 357: 8.910967614427618e-07
Position 250: 6.557681365764435e-07
Position 109: 6.45628117462208e-07
Position 741: 5.932037727600725e-07
Position 622: 5.58889235564809e-07
Position 474: 4.335643587345559e-07
Position 328: 3.8174798857945656e-07
Position 339: 1.9119213557440787e-07
Position 347: 5.6802062998146386e-08
Position 6081: 4.395303077473571e-08
Position 4753: 3.447813193654327e-08
Position 3781: 1.066815945214099e-08
Position 3834: 7.089783929783788e-09
Position 3762: 6.583171927977113e-09
Position 4972: 5.565145080739908e-09
Position 3787: 5.560579794246457e-09
Position 4079: 4.575350893887994e-09
Position 4059: 3.7456377091950005e-09
Position 3603: 3.6141313072307135e-09
Position 4564: 3.5217128610566804e-09
Position 278: 2.7455322956704813e-09
Position 3474: 1.964975897411274e-09
Position 662: 1.8192580088157472e-09
Position 4795: 1.6783914466421131e-09
Position 67: 1.5746166688307305e-09
Position 4675: 1.5244651401466563e-09
Position 280: 9.857919020161363e-10
Position 4180: 8.174841987715053e-10
Position 61: 7.86909950713298e-10
Position 4049: 7.367360843945724e-10
Position 359: 2.3700842131373144e-10
Position 651: 3.4439486177290674e-11
