Gene = nudE
Position 714: 1.4825102176549729e-05
Position 1131: 1.4540126871327525e-05
Position 933: 1.3709698010518928e-05
Position 234: 1.3362314421281964e-05
Position 247: 1.3131049133427343e-05
Position 135: 1.1793199906562755e-05
Position 1651: 1.086755340804317e-05
Position 250: 9.895508522516575e-06
Position 2198: 9.828992465435755e-06
Position 942: 8.878623293685462e-06
Position 2697: 8.795885688922788e-06
Position 253: 8.315234853979862e-06
Position 217: 7.821946287796516e-06
Position 2481: 7.660132215583914e-06
Position 256: 7.234872766800507e-06
Position 2704: 5.28828763547483e-06
Position 3693: 4.4817351895260865e-06
Position 138: 3.84236190602951e-06
Position 128: 3.6491539494419677e-06
Position 1561: 2.5287381243063717e-06
Position 1477: 2.4131097581842566e-06
Position 2386: 2.3455270239139334e-06
Position 2084: 2.2628710373515397e-06
Position 802: 8.105763688715829e-07
Position 290: 7.432161949527266e-07
Position 1187: 6.606268115842504e-07
Position 789: 4.214688687115506e-07
Position 2167: 3.5348653941793285e-07
Position 259: 3.208050109778852e-07
Position 1157: 2.8738264286739427e-07
Position 2086: 2.675404616053042e-07
Position 922: 1.4079662097292244e-07
Position 781: 1.4063043716020356e-07
Position 1211: 1.362250284203153e-07
Position 946: 1.2862731308925065e-07
Position 954: 9.268721711625208e-08
Position 791: 7.511397040711384e-08
Position 2298: 4.399997444023609e-08
Position 866: 4.104902838437187e-08
Position 3299: 1.077305911025528e-08
Position 3245: 5.486989185409535e-09
Position 2319: 3.5314485009209326e-09
Position 912: 2.555875681570237e-09
Position 302: 1.0352726471079335e-09
Position 2947: 1.0732933871645544e-10
Position 3131: 6.145111204290661e-11
Position 892: 1.0905061955548854e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 911: 0.9993805468697001
Position 1181: 0.9769152847280033
Position 1519: 0.9734274323002501
Position 2101: 0.9429953285021854
Position 2909: 0.7692147432601837
Position 2319: 0.48362663531817424
Position 210: 0.15551332793435188
Position 390: 0.11209514106747628
Position 156: 0.08273807819358821
Position 96: 0.05782846637569034
Position 2729: 0.010701969881010178
Position 761: 0.009934147215600321
Position 2039: 0.009750178323519152
Position 1113: 0.0072017491189273405
Position 714: 0.006786616778281277
Position 570: 0.006378907712081998
Position 484: 0.006087946305871011
Position 2005: 0.004263118050588845
Position 3245: 0.0033649498458466526
Position 789: 0.0031563331634807926
Position 728: 0.0028298652310666484
Position 1333: 0.0026756349455860726
Position 624: 0.0024932060347353084
Position 734: 0.0023105361763077277
Position 3097: 0.0023092640208818814
Position 1338: 0.0022777586328205503
Position 618: 0.0020785762454064954
Position 3593: 0.0020363366670793073
Position 1187: 0.001991374794622806
Position 3567: 0.0018539943409165256
Position 2141: 0.0017268738097507201
Position 1229: 0.0016647767999048077
Position 652: 0.0015834393473841916
Position 3389: 0.001271410871948193
Position 3288: 0.0012298753277774912
Position 433: 0.0011603857284662278
Position 240: 0.0011182898688400634
Position 1561: 0.0010280495336227882
Position 135: 0.001026074307314882
Position 2861: 0.0009646082413060094
Position 635: 0.0006885100017814147
Position 1912: 0.0006700920988642998
Position 311: 0.0004665379645823217
Position 1119: 0.0004563282629546823
Position 1764: 0.0003888582520660195
Position 3669: 0.0003401744537836129
Position 1157: 0.00028727111891007273
Position 522: 0.00028358310874734686
Position 106: 0.0002612204585589568
Position 919: 0.00024032969531221816
Position 2845: 0.0001985186257692967
Position 588: 0.00019624312949678905
Position 113: 0.0001808962781099312
Position 1152: 0.0001742862232757918
Position 1733: 0.00017409424860058341
Position 1965: 0.0001704057505207364
Position 314: 0.00016425019852332875
Position 2355: 0.00012037648576427856
Position 1745: 0.00011505446941821414
Position 3546: 0.00010445892969423798
Position 2328: 9.598821769166502e-05
Position 417: 8.678418081025177e-05
Position 1352: 8.023995117099257e-05
Position 662: 7.1730057885363e-05
Position 642: 7.084385813942184e-05
Position 1613: 6.868954515524342e-05
Position 3168: 6.369120644594318e-05
Position 585: 6.130051373901555e-05
Position 3311: 5.917422580445686e-05
Position 744: 5.2831602163593493e-05
Position 1761: 5.1741137943187924e-05
Position 1697: 5.0298207331052715e-05
Position 411: 4.363872536586997e-05
Position 3416: 4.34876705824524e-05
Position 2543: 4.308990117718249e-05
Position 1223: 3.368935946226534e-05
Position 1421: 3.282024410934481e-05
Position 122: 2.8261437912183375e-05
Position 1531: 2.6319289614662926e-05
Position 1738: 2.092083025340285e-05
Position 892: 2.0615007633893756e-05
Position 3779: 1.8480015726128796e-05
Position 1800: 1.7386994374110443e-05
Position 2963: 1.6593519319996134e-05
Position 2043: 1.3888771689774425e-05
Position 2384: 1.316406743977889e-05
Position 807: 1.2870705803831135e-05
Position 954: 1.2008867110651657e-05
Position 2046: 1.1464580029921816e-05
Position 1280: 1.0987176891354798e-05
Position 1851: 1.091138203802175e-05
Position 2981: 9.948016210343376e-06
Position 2930: 9.865370615510901e-06
Position 403: 9.486497235514734e-06
Position 1364: 9.442582021420324e-06
Position 1863: 9.324850043356373e-06
Position 3740: 9.087512749857269e-06
Position 1340: 8.31026410838381e-06
Position 2346: 7.529708504151074e-06
Position 2504: 7.2881425701153225e-06
Position 2738: 5.602901872328935e-06
Position 3646: 5.525331205981116e-06
Position 741: 3.825708051038741e-06
Position 1830: 3.68512715250225e-06
Position 887: 3.6494458217973416e-06
Position 1265: 3.6044450770375897e-06
Position 1349: 3.0604033754965324e-06
Position 1247: 3.0149925029563545e-06
Position 930: 2.9231403386460265e-06
Position 1376: 2.6529760487806253e-06
Position 797: 2.565339376951447e-06
Position 3726: 2.5060732801437018e-06
Position 1782: 2.2972683802991963e-06
Position 1922: 2.247293858871472e-06
Position 749: 2.0435423838910805e-06
Position 1069: 1.8594218447302887e-06
Position 1391: 1.6742142928234568e-06
Position 1244: 1.6110358750094695e-06
Position 119: 1.4698612465760363e-06
Position 1545: 1.1178536451086614e-06
Position 1986: 1.0851034676491512e-06
Position 817: 8.991660319489951e-07
Position 866: 7.677343706095228e-07
Position 1286: 7.066428956049011e-07
Position 1141: 7.023527353946331e-07
Position 933: 5.919654365082882e-07
Position 1808: 5.67400167336615e-07
Position 973: 5.066362417320946e-07
Position 829: 4.2889230048751373e-07
Position 999: 4.130227963742868e-07
Position 1065: 3.674245570571277e-07
Position 1433: 3.621557719547791e-07
Position 2183: 3.1479988772874776e-07
Position 1409: 2.7707271880893107e-07
Position 832: 2.5895813692907386e-07
Position 842: 1.634882380218079e-07
Position 1289: 1.4477426271573468e-07
Position 1024: 8.682663698298535e-08
Position 879: 6.220425610485553e-08
Position 942: 5.323693354738077e-08
Position 1712: 4.20052370775421e-08
Position 996: 3.185339740535817e-08
Position 1002: 1.969752967453674e-08
Position 1533: 2.662692248065541e-09
Position 1487: 8.790215096763099e-10
Position 1474: 5.898075744375169e-10
Position 1776: 1.2338650281895713e-10
Position 1015: 1.8987974341011725e-11
Position 332: 1.997357127195611e-12
Position 1482: 9.333992062470925e-17
