Gene = mus312
Position 1112: 1.8018680030447104e-05
Position 212: 1.4935914554434644e-05
Position 1353: 9.928734244908118e-06
Position 1196: 9.498275141173508e-06
Position 1193: 6.107181602594366e-06
Position 2021: 5.835170221406172e-06
Position 820: 5.266411585505704e-06
Position 266: 5.099657329208833e-06
Position 1020: 4.348782986945839e-06
Position 673: 3.771222446652265e-06
Position 690: 3.5484982360849684e-06
Position 623: 2.7365191108311172e-06
Position 743: 2.3987316642309263e-06
Position 894: 2.1593195648488723e-06
Position 668: 2.044773079096156e-06
Position 1295: 1.8894039459449562e-06
Position 1297: 1.876632632204801e-06
Position 2083: 1.2120766152561919e-06
Position 387: 1.1075755697934018e-06
Position 3056: 1.0543519226444232e-06
Position 3038: 8.443581404251444e-07
Position 823: 7.091485861182244e-07
Position 2552: 6.76274918354913e-07
Position 2734: 6.727062030615528e-07
Position 741: 6.567300470159676e-07
Position 411: 6.471242874832645e-07
Position 1063: 6.332585526702536e-07
Position 2159: 5.456852355912431e-07
Position 1127: 5.002590069345779e-07
Position 1480: 4.756743421044335e-07
Position 798: 4.34091067911248e-07
Position 1724: 3.555207016714973e-07
Position 800: 3.2016994636276203e-07
Position 928: 1.8703739737147376e-07
Position 343: 1.6230250734203525e-07
Position 542: 1.4603000030715126e-07
Position 2140: 1.4374296861941617e-07
Position 1046: 1.431445593561374e-07
Position 2684: 1.1141193884443321e-07
Position 583: 4.7345066933341845e-08
Position 2426: 2.3000432630952076e-08
Position 2612: 1.2097511472156414e-08
Position 994: 8.778869843132498e-09
Position 1218: 7.15310468281965e-09
Position 1125: 6.104226602096091e-09
Position 1268: 5.7768963055246014e-09
Position 1184: 2.9654572666672164e-09
Position 289: 8.679015542851657e-10
Position 333: 3.8368358364138165e-10
Position 1150: 1.7175574306648342e-10
Position 959: 3.036906425911184e-11
Position 1491: 5.261134691190007e-13
Position 565: 1.1343804227024097e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1166: 0.991806332676985
Position 583: 0.9812912147397219
Position 2159: 0.9421088065085899
Position 296: 0.8883805177876869
Position 2260: 0.7665201608717153
Position 3993: 0.28498887486499297
Position 312: 0.08208410575572006
Position 2284: 0.07700403979014837
Position 2494: 0.06341868891780642
Position 2272: 0.03467329691809051
Position 2763: 0.028021582462562287
Position 2404: 0.027081468677146923
Position 2949: 0.019894490786081683
Position 3117: 0.0171869411002748
Position 4227: 0.011309366754298273
Position 3101: 0.010381442423472312
Position 1257: 0.00748547842173856
Position 1870: 0.007047196266177398
Position 1487: 0.0068355208504930825
Position 3294: 0.006817174488637973
Position 2612: 0.00586342379376825
Position 130: 0.005622436417570283
Position 3447: 0.00559421566220447
Position 2411: 0.0055929649152526165
Position 2164: 0.005353074803419958
Position 1724: 0.004887792158782203
Position 4041: 0.0044281214958143715
Position 2365: 0.004322893388528277
Position 2531: 0.00307673938872639
Position 92: 0.0030033689861431014
Position 695: 0.002505448415733993
Position 104: 0.0023709762096534408
Position 1642: 0.0023615858605081632
Position 3997: 0.0021626207394219847
Position 2497: 0.002118163082166763
Position 1491: 0.002072038845420345
Position 2377: 0.002051226080324642
Position 1519: 0.00196757171682923
Position 3637: 0.0018575839127534049
Position 3582: 0.0015959408132207125
Position 2033: 0.0015647231572450604
Position 2934: 0.001535129094038662
Position 595: 0.001525006954567537
Position 2065: 0.0014403543025717077
Position 3753: 0.0014074079665240987
Position 2333: 0.0013933385012616646
Position 3888: 0.001371219138376763
Position 1697: 0.0013327808204756254
Position 1587: 0.001315900331118618
Position 360: 0.0012778226398623056
Position 330: 0.001263008816349071
Position 1767: 0.0012498902946253432
Position 1556: 0.001210745246545949
Position 3378: 0.0011940553290316028
Position 736: 0.0011305127742847958
Position 2790: 0.00105856052182888
Position 3036: 0.0010285542165664398
Position 3543: 0.001012462001409714
Position 881: 0.0009917155191503286
Position 2442: 0.0009835244259621765
Position 612: 0.0009831765381961503
Position 3209: 0.0009612365649164925
Position 2722: 0.0009306446810126563
Position 141: 0.0009167379920529212
Position 1764: 0.0008228004675608902
Position 1990: 0.0007935117489575904
Position 4014: 0.0007767977673265923
Position 1958: 0.0007681919489189037
Position 3633: 0.0006984035870333491
Position 1982: 0.0006609046364858123
Position 1745: 0.0006147715491362569
Position 2684: 0.0006104911567894962
Position 928: 0.0006078246615572007
Position 3357: 0.0005999357299449262
Position 2185: 0.0005918333140037942
Position 2328: 0.0005151929051943014
Position 4257: 0.0004959843403762426
Position 1913: 0.0004792094177247094
Position 2500: 0.0004594581711429179
Position 2004: 0.0004348591941211455
Position 1831: 0.00042547992716232677
Position 2856: 0.0003909247174480538
Position 363: 0.00038784277311679146
Position 2311: 0.00036411848101696343
Position 2574: 0.0003578736711797046
Position 2418: 0.0003544974840156914
Position 2693: 0.00034673124032134163
Position 2466: 0.0002827543805124226
Position 3190: 0.00026042875802324427
Position 764: 0.0002544877054456493
Position 773: 0.00024346678593764295
Position 1537: 0.0002310561117661318
Position 136: 0.00022643421443558183
Position 2897: 0.000207100488875786
Position 2046: 0.00020424786878300394
Position 1276: 0.00020302991936423285
Position 1851: 0.00017957353113990252
Position 1645: 0.00017884903033873716
Position 3727: 0.00016900528723685503
Position 2642: 0.00016577339963706498
Position 663: 0.00016031517533898182
Position 2457: 0.00014673523371027837
Position 3166: 0.00014586019884172384
Position 1998: 0.00014500904992603315
Position 339: 0.0001427073912861749
Position 1279: 0.0001332194207926279
Position 3885: 0.0001327895028009688
Position 3501: 0.00011795935873963473
Position 1382: 0.0001116949299095605
Position 606: 0.00010498074671015129
Position 905: 9.392739348354891e-05
Position 3648: 9.210040684586448e-05
Position 4050: 8.507515821537364e-05
Position 1529: 8.416979836768591e-05
Position 3329: 8.319760769818333e-05
Position 2296: 8.25925469334505e-05
Position 2125: 7.934139477137448e-05
Position 1814: 7.663979673652818e-05
Position 603: 7.615403674928511e-05
Position 2091: 7.295807769998532e-05
Position 3855: 6.787529480277611e-05
Position 3771: 6.337082633965353e-05
Position 3505: 6.197261327536862e-05
Position 3586: 5.9834927077926204e-05
Position 1457: 5.903232155566106e-05
Position 2666: 5.855214193830679e-05
Position 3047: 5.508627014120384e-05
Position 401: 5.4158023521089826e-05
Position 2795: 5.302199855695025e-05
Position 1203: 5.2673424982536774e-05
Position 2121: 5.091428606130677e-05
Position 1076: 4.8233796263446886e-05
Position 1615: 4.665311014481351e-05
Position 1236: 4.2435505697435725e-05
Position 3215: 4.056910776183669e-05
Position 2618: 3.7900390824642634e-05
Position 3212: 3.7434570482198774e-05
Position 2624: 3.5758195871413156e-05
Position 1448: 3.1157013252599864e-05
Position 3169: 2.989248466461397e-05
Position 3308: 2.937612802050745e-05
Position 1623: 2.801859954308944e-05
Position 411: 2.7213120136329126e-05
Position 3248: 2.617114390656562e-05
Position 1847: 2.5955268603940052e-05
Position 660: 2.495845684362378e-05
Position 2774: 2.3568595477439892e-05
Position 2730: 2.2948456273354437e-05
Position 1965: 2.106361739211213e-05
Position 1712: 2.0800380587719293e-05
Position 1079: 1.7898293060149817e-05
Position 782: 1.522434891344196e-05
Position 419: 1.5152324049527834e-05
Position 1780: 1.4643168215409555e-05
Position 1316: 1.4021138303772308e-05
Position 2540: 1.119829504532255e-05
Position 2550: 1.1000723208613875e-05
Position 1777: 1.0800756072471224e-05
Position 980: 8.303497461971693e-06
Position 859: 6.886454768555007e-06
Position 1095: 6.861202766611784e-06
Position 2191: 6.710470405326798e-06
Position 371: 5.084253377832542e-06
Position 848: 4.729427947867679e-06
Position 2138: 3.859258772357587e-06
Position 1819: 3.3761015758094734e-06
Position 526: 2.8362632239583877e-06
Position 376: 2.372597562199228e-06
Position 1046: 2.33659314900993e-06
Position 1666: 2.193134753883498e-06
Position 1542: 2.181452443531621e-06
Position 432: 2.045603242922883e-06
Position 2188: 1.8493643433166844e-06
Position 1041: 1.7263874929479457e-06
Position 387: 1.6645550653274336e-06
Position 1282: 1.570941497437541e-06
Position 500: 1.4842954503982509e-06
Position 878: 1.3058242071572827e-06
Position 853: 1.2581091832444095e-06
Position 327: 1.1780077301975544e-06
Position 811: 1.1159451377452657e-06
Position 788: 1.0611962427515459e-06
Position 793: 8.731663829922137e-07
Position 2298: 5.616153020701193e-07
Position 470: 5.582073576318972e-07
Position 836: 2.5600846478604474e-07
Position 977: 2.1448721942836606e-07
Position 1043: 2.127867188546893e-07
Position 231: 1.8655516193896055e-07
Position 447: 1.577685713361745e-07
Position 971: 1.5330290321574715e-07
Position 2218: 1.1197773623982464e-07
Position 441: 1.0009231620388745e-07
Position 444: 5.972856416082e-08
Position 239: 3.6788991572234085e-08
Position 435: 2.6539668602232092e-08
Position 1434: 2.645471160952475e-08
Position 1439: 9.935809463089472e-09
Position 1208: 9.546670686634067e-09
Position 1330: 8.916454308865447e-09
Position 1333: 5.864901460095912e-09
Position 1103: 2.5744272702763513e-09
Position 1390: 2.4679189773008273e-09
Position 1138: 2.1653977877845385e-09
Position 1125: 1.1776909239338423e-09
Position 1346: 5.21732250300798e-10
Position 1398: 4.4379701264653643e-10
Position 1225: 2.68567896093118e-10
Position 1288: 1.3052961358861846e-10
Position 449: 2.2883846589470776e-11
Position 236: 9.114180265861259e-12
Position 437: 6.220562915843801e-19
Position 480: 3.793196577518026e-19
