Gene = Cka
Position 3504: 0.0013708351276683138
Position 8463: 0.001333032034822133
Position 10089: 0.0013300101782417575
Position 1667: 0.0013019599863329705
Position 184: 0.0012578117701051304
Position 1413: 0.0012504175674938416
Position 2148: 0.0011524450520134521
Position 5896: 0.0011190410842051495
Position 3874: 0.00111031569706911
Position 655: 0.0010829090575460924
Position 3414: 0.0010620252618170403
Position 440: 0.0009103488427482024
Position 1390: 0.0009022831346507589
Position 883: 0.0008156194753491235
Position 5473: 0.0007797572230216107
Position 674: 0.0007726207710761992
Position 9838: 0.0007691732919203413
Position 2541: 0.0007682530722015114
Position 7443: 0.0007187090031017361
Position 8802: 0.0007093537098438062
Position 6370: 0.0006470744946330717
Position 9844: 0.0005559080154327099
Position 6965: 0.0005452979650240738
Position 1417: 0.0005324038031616088
Position 7044: 0.0005250479658603269
Position 8883: 0.0005169261961327351
Position 6681: 0.0005045143607125928
Position 8675: 0.000486536466524564
Position 5940: 0.00048523061315965577
Position 2236: 0.0004830926053736769
Position 570: 0.0004672229394534454
Position 2098: 0.0004637221811877665
Position 3037: 0.0004605560403210918
Position 4810: 0.0004591913193911936
Position 4426: 0.00042068916695496
Position 6033: 0.00039948055110141214
Position 2232: 0.0003963243868242216
Position 1006: 0.0003791236953007609
Position 6607: 0.0003567335991076723
Position 6289: 0.00033449485076049847
Position 6454: 0.00032837934248148735
Position 6622: 0.0003161872770680657
Position 4733: 0.00026671871113552725
Position 5804: 0.0002575025166955084
Position 1989: 0.00023966629163590827
Position 1073: 0.00023295042737695094
Position 6256: 0.00021820551023999212
Position 1509: 0.0002081392417352849
Position 587: 0.00019868571939510245
Position 6902: 0.0001897603208472869
Position 1368: 0.00018728395911915942
Position 2287: 0.0001850902869356821
Position 4477: 0.00017584490027704262
Position 5901: 0.0001711721054023859
Position 231: 0.0001703044546913913
Position 3325: 0.00016623469624945446
Position 5462: 0.00016314665547648524
Position 696: 0.00015467694650110486
Position 7429: 0.00015430643502957491
Position 5124: 0.00014307567459774436
Position 4940: 0.00014122734845563342
Position 8608: 0.00013854110484699686
Position 6121: 0.0001379348777885653
Position 3554: 0.00013682063031611805
Position 4666: 0.00012937503580157835
Position 8089: 0.0001234426811894402
Position 624: 0.00012303040172176208
Position 591: 0.00011569473713107632
Position 2132: 0.00011042902351597547
Position 8251: 9.262299715395123e-05
Position 3010: 8.128085469380638e-05
Position 3187: 7.952750770082985e-05
Position 2456: 7.400069272136726e-05
Position 6406: 7.001289921151019e-05
Position 383: 6.744016554374065e-05
Position 614: 5.8567225865231375e-05
Position 721: 5.677551491086845e-05
Position 2322: 5.636712219986498e-05
Position 7256: 5.07655063313104e-05
Position 700: 4.920653070024322e-05
Position 1356: 4.765212746275068e-05
Position 195: 4.392094602822167e-05
Position 727: 3.903532504789506e-05
Position 649: 3.414109352630218e-05
Position 7144: 3.350109564053395e-05
Position 300: 3.273553953210581e-05
Position 4752: 3.1949706890314176e-05
Position 5722: 2.918654947016937e-05
Position 2095: 2.889253604484836e-05
Position 3113: 2.7090040707416902e-05
Position 2907: 1.8542154894914288e-05
Position 4234: 1.8350780009701023e-05
Position 2863: 1.6980691422140947e-05
Position 2544: 1.6325597427396013e-05
Position 3154: 1.3177984815357089e-05
Position 2904: 1.29061537387666e-05
Position 6565: 1.2491701827054632e-05
Position 6172: 1.219271518565242e-05
Position 470: 9.574277334789833e-06
Position 377: 7.991537211962105e-06
Position 4217: 7.762799085693866e-06
Position 4707: 7.013458860529062e-06
Position 4554: 5.6284161849724925e-06
Position 4605: 5.4305099817264955e-06
Position 5906: 3.0196088979020887e-06
Position 4088: 2.6522254002326728e-06
Position 733: 2.5085611227243396e-06
Position 748: 2.1163134997261515e-06
Position 4198: 1.6463026973775427e-06
Position 3558: 9.637930519126827e-07
Position 6625: 9.56712857934942e-07
Position 239: 8.295015616987636e-07
Position 2866: 7.423519338941425e-07
Position 2120: 7.417306039527921e-07
Position 3709: 6.846247962562723e-07
Position 2016: 6.354629853882479e-07
Position 3781: 6.336133281366515e-07
Position 6141: 5.313335927515952e-07
Position 3579: 5.187124510271531e-07
Position 5830: 4.208931047898064e-07
Position 2357: 3.1399465463322544e-07
Position 2213: 3.120702131511678e-07
Position 745: 2.378288195141245e-07
Position 715: 2.2038945191502338e-07
Position 280: 1.2754287074353878e-07
Position 94: 1.2713937743561692e-07
Position 119: 8.169320812841648e-08
Position 74: 6.949535880866466e-08
Position 6568: 6.453703318534204e-08
Position 705: 4.9030697532937735e-08
Position 339: 2.7023686659757043e-08
Position 125: 7.610729293801525e-09
Position 99: 6.725232985935957e-09
Position 123: 5.606970856259048e-09
Position 314: 1.0353543307543833e-09
Position 323: 7.333406749308349e-10
Position 78: 1.940611979889808e-10
Position 329: 4.3229501380473544e-12
Position 276: 7.051989014236439e-13
Position 76: 1.0145086521414489e-13
