Gene = Tudor-SN
Position 919: 0.0004340105921097435
Position 2807: 0.00041396203844449995
Position 596: 0.00041003399798922866
Position 1362: 0.0003806198527998237
Position 5106: 0.00035946030789660364
Position 4010: 0.0003545969421568467
Position 1325: 0.0003525389112463559
Position 457: 0.00030096016020670415
Position 1210: 0.00028230253677928433
Position 2941: 0.000281304512688197
Position 890: 0.00026822923591455415
Position 442: 0.0002670164977776524
Position 3251: 0.00024174452019148346
Position 4920: 0.000205326323453558
Position 3074: 0.0001790207704877175
Position 1124: 0.00016466877004204042
Position 4658: 0.00014082808962968387
Position 1738: 0.00014081133071866498
Position 3306: 0.00013582324355913695
Position 4318: 0.00011970538604774674
Position 906: 0.00011802882593307462
Position 65: 0.0001060383298644585
Position 3272: 0.00010592341166239758
Position 1040: 0.00010563701774446125
Position 3359: 0.00010359370642170734
Position 1877: 0.00010165580764368709
Position 841: 7.237979888829022e-05
Position 1511: 6.866834974032841e-05
Position 4029: 6.618684204111119e-05
Position 4285: 6.374903807842906e-05
Position 3599: 6.337344859088324e-05
Position 4251: 6.243295513302064e-05
Position 267: 6.08098676963145e-05
Position 3236: 5.7654463175308946e-05
Position 2201: 5.671696310126969e-05
Position 3320: 5.426987680635246e-05
Position 511: 5.210495764023934e-05
Position 5265: 4.528930053982808e-05
Position 276: 4.509995763001736e-05
Position 11: 4.096835091932698e-05
Position 5268: 4.0270426911779825e-05
Position 3113: 3.793867289777526e-05
Position 1562: 3.725613790665319e-05
Position 4893: 3.293121465043026e-05
Position 2956: 2.9731273101793232e-05
Position 2885: 2.7564766359242127e-05
Position 315: 2.3736823427029952e-05
Position 2380: 2.3634302195463143e-05
Position 641: 2.0538413083787536e-05
Position 774: 1.968786390190369e-05
Position 4911: 1.9363923474583852e-05
Position 238: 1.6834186213068465e-05
Position 1298: 1.662171168861383e-05
Position 799: 1.556119026841301e-05
Position 4939: 1.4735995771021653e-05
Position 2790: 1.2922983432019643e-05
Position 4441: 1.153418150114689e-05
Position 3564: 1.0811468033277631e-05
Position 75: 1.0159156201331023e-05
Position 50: 9.807554743739238e-06
Position 1977: 9.502721066547733e-06
Position 1523: 9.000234487921702e-06
Position 1795: 8.033959653236045e-06
Position 3325: 7.841001691745048e-06
Position 2005: 7.703410729805504e-06
Position 3618: 6.696184623055556e-06
Position 4237: 6.390052918611379e-06
Position 1260: 6.039919531999471e-06
Position 1833: 5.1547627983134125e-06
Position 38: 4.833807039066727e-06
Position 1765: 4.637954114247525e-06
Position 2816: 3.349279963665504e-06
Position 3812: 3.1105456433878308e-06
Position 501: 2.3577122054634846e-06
Position 1456: 2.283392875252986e-06
Position 2679: 2.0833881091635335e-06
Position 3957: 2.0126288918148875e-06
Position 924: 1.2611465205355602e-06
Position 1203: 1.1469808771844755e-06
Position 2858: 1.107822714490774e-06
Position 718: 1.0108206513650898e-06
Position 1167: 1.0069661441092804e-06
Position 2987: 9.672148944540783e-07
Position 877: 8.31248988844849e-07
Position 77: 6.279402978904882e-07
Position 1158: 6.217532510241715e-07
Position 459: 5.971106699914988e-07
Position 4698: 5.928652329417725e-07
Position 480: 5.152259680679928e-07
Position 541: 3.0019838265052195e-07
Position 125: 2.526214245020931e-07
Position 412: 1.9173503459108046e-07
Position 3234: 1.767326913105186e-07
Position 3297: 1.628250413630854e-07
Position 144: 1.5037224535475842e-07
Position 461: 1.173887038470098e-07
Position 559: 9.14200798960324e-08
Position 300: 8.625247102888484e-08
Position 468: 3.581525508779733e-08
Position 543: 3.236617845530227e-08
Position 568: 2.8727384340740122e-08
Position 731: 2.7971945562643574e-08
Position 733: 2.0824771996351683e-08
Position 807: 2.0820063075087963e-08
Position 244: 1.6613286952345295e-08
Position 241: 1.4763085732784925e-08
Position 644: 1.0302920802762035e-08
Position 684: 5.836805167912008e-09
Position 3797: 3.5882741684479666e-09
Position 571: 7.941666640225192e-10
Position 343: 3.9176396258391724e-10
Position 376: 1.1136184566978398e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2633: 0.9911256043630405
Position 4466: 0.9483207422344869
Position 2835: 0.8662524604847838
Position 1017: 0.4237317450851302
Position 4715: 0.2448116160369861
Position 3916: 0.1832759830372282
Position 1279: 0.16237966700797615
Position 3127: 0.13703292799709393
Position 4134: 0.10893422006214784
Position 2339: 0.10704413673910011
Position 4171: 0.10094708903523304
Position 1561: 0.06036075333252316
Position 1235: 0.057511320964542444
Position 1452: 0.051956721073620774
Position 3178: 0.046470341777087774
Position 4115: 0.042023535610221464
Position 4194: 0.036823871458687894
Position 1511: 0.029351903335589822
Position 3367: 0.028162839206272085
Position 3667: 0.027204649558071586
Position 841: 0.025997912654853225
Position 3428: 0.02159576082183081
Position 4712: 0.02073416970970826
Position 1210: 0.019194722685652206
Position 1819: 0.017917263526068306
Position 5300: 0.01787543646822514
Position 1469: 0.01754813782773762
Position 2326: 0.014755018148807747
Position 4748: 0.013130309831214229
Position 4491: 0.011738628685257171
Position 2162: 0.01079051585225563
Position 3272: 0.009872592470254056
Position 3492: 0.008957543137593662
Position 1134: 0.008813915779143559
Position 315: 0.008636457058515106
Position 1131: 0.008586319373359663
Position 3994: 0.008378129954992073
Position 1394: 0.0075855500610827456
Position 3070: 0.006666732726303993
Position 3295: 0.006448307373103926
Position 1654: 0.005783422018166581
Position 3323: 0.004683378018239437
Position 322: 0.0041798603447446335
Position 4441: 0.0040678823824173305
Position 4698: 0.0031217584890867807
Position 3336: 0.0027213147603700636
Position 4223: 0.0025229563407059437
Position 5147: 0.0023794555065751225
Position 3976: 0.0019632906195150624
Position 1583: 0.0019582978678357073
Position 580: 0.0019496943149952025
Position 4722: 0.0019426141445257723
Position 5120: 0.0019318647801613272
Position 3098: 0.0019265258960836913
Position 2062: 0.0019225786926255466
Position 1600: 0.0018080468030019488
Position 1093: 0.0017667711282773296
Position 3639: 0.0016886843038165218
Position 3452: 0.0014987934386439053
Position 335: 0.001497928080908664
Position 3314: 0.001435091638652047
Position 3952: 0.0013778970813176574
Position 5319: 0.0013568006900100279
Position 884: 0.0012595778550123754
Position 2206: 0.001136000981626055
Position 2225: 0.0009707097166171639
Position 1040: 0.0009690302123161762
Position 5117: 0.000920570728678333
Position 3673: 0.0009061418982491554
Position 339: 0.0008347404100898633
Position 638: 0.0008280434553218821
Position 4625: 0.0007692573572230441
Position 4009: 0.000759317846793077
Position 3544: 0.0007366928726670723
Position 5191: 0.0007364721630967336
Position 3826: 0.0007176719324983237
Position 354: 0.0005629719335000669
Position 4281: 0.0005558056006055186
Position 3372: 0.00051587462326215
Position 1398: 0.0005055280687056399
Position 510: 0.0005048503064149367
Position 845: 0.000497061435951896
Position 4608: 0.0004947152789130046
Position 2987: 0.0004621999392890787
Position 4251: 0.0004369070564731791
Position 2199: 0.00042245064087203794
Position 492: 0.0003692324238360448
Position 5256: 0.00033998122475331996
Position 4321: 0.00033153266311486217
Position 406: 0.0003115585902730616
Position 3325: 0.0002656739614432657
Position 4154: 0.0002642609281407834
Position 1901: 0.00021766566219470353
Position 644: 0.00021372512251413927
Position 307: 0.00020494311509746226
Position 3728: 0.0001977403889833837
Position 1936: 0.0001951123856428871
Position 823: 0.00018022252913271874
Position 1778: 0.00017724451757928595
Position 4503: 0.00015777629838319027
Position 2507: 0.00014330395636610567
Position 2695: 0.000136631351377715
Position 1485: 0.0001280682006282939
Position 944: 0.00010658776869414837
Position 120: 0.00010591323904605267
Position 1825: 0.00010147769926962742
Position 814: 9.404483036182502e-05
Position 3214: 8.077726135956346e-05
Position 1774: 7.996544869908674e-05
Position 4324: 7.97471051737588e-05
Position 3734: 7.130680278001703e-05
Position 4799: 6.193196565961252e-05
Position 2402: 5.8358960559378124e-05
Position 4147: 5.757862264389666e-05
Position 893: 5.7397580025836795e-05
Position 447: 4.8092668532497014e-05
Position 1305: 4.203950322105396e-05
Position 4066: 4.082860926622042e-05
Position 64: 3.9454591733953305e-05
Position 3199: 3.6731582203569695e-05
Position 1293: 3.5892795624535216e-05
Position 1334: 3.2257883282597874e-05
Position 556: 3.1959053017478215e-05
Position 767: 3.152960246159997e-05
Position 903: 2.9597615184006602e-05
Position 3092: 2.6864474890968952e-05
Position 3139: 2.489314339973639e-05
Position 427: 2.2599878323181803e-05
Position 3037: 2.2581162093714827e-05
Position 412: 2.225501606563035e-05
Position 3182: 1.907802284122405e-05
Position 391: 1.2975305124971901e-05
Position 2677: 1.2587479735381877e-05
Position 125: 1.2121268246605263e-05
Position 727: 1.1339692273739096e-05
Position 2671: 1.0243648110748702e-05
Position 403: 1.023055858232836e-05
Position 774: 9.28825024437307e-06
Position 433: 4.667907353868367e-06
Position 182: 3.6269683683708088e-06
Position 179: 3.4364982877160735e-06
Position 501: 2.8676551078888814e-06
Position 588: 1.6695256981019863e-06
Position 144: 1.395587065426377e-06
Position 518: 1.2480712026491731e-06
Position 2812: 1.0845220685677022e-06
Position 82: 6.829137303259966e-07
Position 674: 5.553775479530607e-07
Position 525: 5.166021909563834e-07
Position 2753: 4.977961709255456e-07
Position 2807: 2.6214904920670785e-07
Position 197: 2.4338363145266175e-07
Position 2731: 2.4286828742235475e-07
Position 2449: 1.887571358302105e-07
Position 2674: 1.836086844064178e-07
Position 582: 1.7401872964111846e-07
Position 72: 5.4175445191550724e-08
Position 209: 5.2391910514158675e-08
Position 596: 3.4054169190516834e-08
Position 356: 2.978748505256449e-08
Position 227: 1.3857478161770933e-08
Position 262: 2.7383980369249768e-11
Position 259: 9.137544098864928e-12
Position 238: 8.62607149921037e-12
Position 215: 6.250524207932893e-13
Position 206: 6.088968099016861e-13
Position 267: 9.308987279773708e-18
