Gene = CAH2
Position 121: 1.5455208925580643e-05
Position 657: 1.5324632178580705e-05
Position 188: 1.4252537953369147e-05
Position 1461: 1.3409267660511214e-05
Position 4781: 1.2915748306596406e-05
Position 1163: 1.249440067883351e-05
Position 67: 1.246442282903515e-05
Position 12: 9.65311908923644e-06
Position 729: 9.267714791159445e-06
Position 392: 8.401944886853596e-06
Position 5549: 6.992813227278567e-06
Position 756: 6.7082772018523205e-06
Position 5099: 6.6787409366192424e-06
Position 5182: 6.487179860219755e-06
Position 4853: 6.351955564097065e-06
Position 3447: 6.249034860246798e-06
Position 1221: 5.820969223597461e-06
Position 5531: 5.7259812976189525e-06
Position 5500: 5.625917934139857e-06
Position 4789: 5.53521701721311e-06
Position 1036: 5.178889826060925e-06
Position 5605: 4.565311909274429e-06
Position 5525: 4.462216102184231e-06
Position 5: 4.331538400634901e-06
Position 4732: 4.16923993837887e-06
Position 5258: 3.957233240761864e-06
Position 5555: 3.6219125388070106e-06
Position 323: 3.3975416704094585e-06
Position 1014: 3.2296098204974447e-06
Position 1213: 3.0294333336544014e-06
Position 75: 2.9950195408004494e-06
Position 1385: 2.542681735805871e-06
Position 5543: 2.2607582265575034e-06
Position 1072: 1.7796021006037688e-06
Position 5036: 1.4287765168172461e-06
Position 4527: 1.4223599068160438e-06
Position 5084: 1.3926695880476003e-06
Position 88: 1.0801081966426013e-06
Position 5102: 9.039668684895709e-07
Position 5208: 9.019014096237471e-07
Position 847: 7.708943448436745e-07
Position 440: 7.593836926711756e-07
Position 5513: 5.886354391668524e-07
Position 5561: 5.461602293738477e-07
Position 687: 5.001024001687783e-07
Position 73: 4.899182328887907e-07
Position 5262: 4.7582874029667353e-07
Position 5627: 4.5172448272570885e-07
Position 5567: 4.4933362459174424e-07
Position 405: 3.4818142823835087e-07
Position 5265: 2.8535488386490315e-07
Position 5277: 2.6928178233118056e-07
Position 782: 1.9509897005732009e-07
Position 428: 1.9041368662881722e-07
Position 565: 1.554579660268195e-07
Position 191: 1.4398656293918786e-07
Position 601: 1.286731317656543e-07
Position 5587: 1.1438899447846591e-07
Position 4911: 1.1030463532117693e-07
Position 5537: 6.711279065155964e-08
Position 813: 4.719120843097362e-08
Position 706: 4.164726532319928e-08
Position 950: 7.149952526154961e-09
Position 589: 4.973172883015468e-09
Position 452: 2.1099484019233207e-09
Position 4757: 8.499773601651997e-10
Position 4628: 9.505430644502189e-11
Position 4862: 8.77283968434275e-11
Position 5245: 2.4856820207966808e-11
Position 4330: 2.3415299819265404e-11
Position 5519: 2.0536696203088987e-11
Position 5089: 1.5870013168764707e-11
Position 4417: 1.5221026291352154e-11
Position 4290: 1.2677608327402195e-11
Position 4871: 1.2553908712282636e-11
Position 4464: 1.0991939863409387e-11
Position 4336: 8.92861400569963e-12
Position 4567: 8.81346521741797e-12
Position 4211: 8.35901504175154e-12
Position 4242: 8.221456105183244e-12
Position 4461: 8.109465747833939e-12
Position 4284: 7.1800815629445526e-12
Position 5252: 4.7675191521649685e-12
Position 4333: 3.5896370152146048e-12
Position 4245: 2.7256295475940237e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4897: 0.9988289168288685
Position 4074: 0.9374577327829364
Position 4608: 0.914204572975985
Position 4662: 0.08169547491795019
Position 1723: 0.04872009790346253
Position 238: 0.030335038373979873
Position 1303: 0.028301761828573194
Position 4242: 0.023501526508927246
Position 4095: 0.022674247743997913
Position 3236: 0.020653677349478906
Position 124: 0.019249545370803943
Position 4370: 0.016136739261560774
Position 2097: 0.014590229008531594
Position 1266: 0.011332731213958076
Position 692: 0.0113223639121888
Position 1350: 0.009947114307650018
Position 1472: 0.007397267154983705
Position 5470: 0.007180327128456519
Position 5390: 0.0067433437377873075
Position 2286: 0.006413388912417071
Position 4781: 0.006255841043208071
Position 4379: 0.006076768955392554
Position 1670: 0.0054429275161305595
Position 1744: 0.004363382477436768
Position 3885: 0.0033943280548539277
Position 724: 0.0030107010898829294
Position 871: 0.002938964632885916
Position 1988: 0.002672033629838371
Position 3843: 0.002658980042579737
Position 1700: 0.00264592560801591
Position 4479: 0.0025593494036271233
Position 2633: 0.0023979914086060495
Position 4498: 0.0023719992186157944
Position 863: 0.0019752309503670595
Position 1239: 0.001962538584434151
Position 3148: 0.0017147177058595463
Position 2384: 0.0014254890884840203
Position 1798: 0.0012495786615041406
Position 2369: 0.0011537320266060266
Position 4592: 0.0011000336970639162
Position 4922: 0.0010802511131679595
Position 3180: 0.0010709835415792564
Position 601: 0.0009727278065000113
Position 1867: 0.0009652903481718766
Position 1547: 0.0009650407217846682
Position 1971: 0.0009234543965838064
Position 2224: 0.0008297328940939817
Position 3753: 0.0008185090539910146
Position 746: 0.0008142051585612823
Position 4190: 0.0007441838815964569
Position 4454: 0.0007207725044717972
Position 589: 0.0006637906760154887
Position 2402: 0.0006594033687591884
Position 2166: 0.0006481990609527607
Position 4156: 0.0006076914786672928
Position 3947: 0.0005794685898180857
Position 1803: 0.0005767193295342335
Position 4114: 0.000512332938435182
Position 767: 0.0004779899575975181
Position 3865: 0.00045340534425819014
Position 5695: 0.00034543795201716934
Position 5482: 0.0003231225481325722
Position 266: 0.00032032537373362954
Position 1366: 0.00030360808841729066
Position 4638: 0.0002915513102343745
Position 3005: 0.00027741034623027423
Position 2430: 0.00024770163027795024
Position 4675: 0.000243760020463263
Position 1903: 0.00021602159859228527
Position 5218: 0.00019682523124195725
Position 3996: 0.00017647681008085546
Position 2125: 0.00017603958146998334
Position 3033: 0.00016179395426628164
Position 114: 0.0001553932543855113
Position 2457: 0.00014840816468385742
Position 2414: 0.00014472062738029426
Position 3528: 0.0001391261330680707
Position 3651: 0.00013847655422621143
Position 3424: 0.00013126063887180394
Position 187: 0.0001305179876512234
Position 782: 0.00011714745017529869
Position 669: 0.00010697733164769503
Position 3770: 8.778295775171495e-05
Position 1976: 8.689727920539144e-05
Position 1126: 8.686533210648245e-05
Position 5593: 8.422056025076039e-05
Position 5437: 8.09929287761089e-05
Position 2473: 8.033252524088296e-05
Position 2607: 8.028395691263045e-05
Position 2777: 7.687319073755187e-05
Position 3247: 7.114070054617352e-05
Position 2875: 7.103513805618148e-05
Position 3561: 6.873994518857408e-05
Position 3489: 6.628563910690086e-05
Position 1021: 5.756501876427887e-05
Position 300: 5.6187591529389466e-05
Position 2227: 5.422610373818604e-05
Position 4963: 5.3433890861764113e-05
Position 1828: 5.248077816777004e-05
Position 1750: 4.935489864654191e-05
Position 1405: 4.035789385594635e-05
Position 3186: 3.76216390956169e-05
Position 5194: 3.754292194829833e-05
Position 1814: 3.718205349508121e-05
Position 3047: 3.548061114362662e-05
Position 4748: 3.5180243048320394e-05
Position 1704: 3.2360831069493566e-05
Position 1560: 2.492518540606928e-05
Position 3122: 2.311537305412666e-05
Position 2974: 2.2932335425598765e-05
Position 2733: 2.0340647924137958e-05
Position 5300: 1.939999423946774e-05
Position 1054: 1.8436136792987142e-05
Position 3041: 1.712208443815944e-05
Position 1046: 1.5623318366452216e-05
Position 2824: 1.539905887079406e-05
Position 875: 1.4887315897004288e-05
Position 5205: 1.2919173105353561e-05
Position 1488: 1.2573596726224033e-05
Position 4547: 1.1508375317140567e-05
Position 364: 8.457026914302979e-06
Position 1910: 6.076199605977162e-06
Position 1244: 5.997102093027089e-06
Position 1888: 5.824010904216318e-06
Position 2701: 5.641735734976483e-06
Position 5596: 5.135221603926456e-06
Position 1385: 4.8941226541508274e-06
Position 4942: 4.415083799212582e-06
Position 1084: 4.2066013384353e-06
Position 677: 3.9061560807653695e-06
Position 2584: 2.9747446767850517e-06
Position 425: 2.637182249193466e-06
Position 343: 2.5993170265713703e-06
Position 613: 2.5220171793855888e-06
Position 4680: 2.096700784649367e-06
Position 5702: 1.769260260468114e-06
Position 5317: 1.738908906444557e-06
Position 5173: 1.4508086971071006e-06
Position 256: 1.4488627752107098e-06
Position 5150: 1.4307000927372137e-06
Position 971: 1.4276880479801724e-06
Position 5605: 1.2448042394299524e-06
Position 272: 1.2164508622085185e-06
Position 5277: 1.0533400069307433e-06
Position 5672: 9.618088391378712e-07
Position 5121: 6.695783140578119e-07
Position 359: 4.2147417791656836e-07
Position 751: 3.2408756264857586e-07
Position 277: 3.180144459312348e-07
Position 1491: 2.5396144624926304e-07
Position 4990: 1.5976805719465474e-07
Position 5000: 1.5342001489471744e-07
Position 96: 1.4639612574127386e-07
Position 618: 2.453847050029331e-08
Position 103: 2.2980110890228103e-09
Position 323: 1.554112398777312e-09
Position 914: 5.813360039384612e-10
Position 67: 5.979770419459856e-11
Position 5062: 4.868261397625647e-11
Position 88: 3.800441077352841e-11
Position 5075: 1.429721394888884e-12
Position 372: 4.0584670321488006e-13
Position 73: 1.0849869644411402e-13
Position 319: 2.3119207382996483e-14
