Gene = Proc
Position 543: 2.4843751767326795e-05
Position 3786: 2.4809365814791937e-05
Position 1885: 2.3888237634312333e-05
Position 1927: 2.371845480856201e-05
Position 2325: 2.1939579117214078e-05
Position 4310: 1.5922641448703494e-05
Position 1665: 1.429375180767634e-05
Position 424: 1.2996364290822089e-05
Position 1231: 1.2471029445271975e-05
Position 1535: 1.1794156258443085e-05
Position 4287: 1.1179833621604444e-05
Position 1984: 1.0497218286421168e-05
Position 2693: 9.444715279752955e-06
Position 2426: 8.099730569600472e-06
Position 3595: 6.308182879686622e-06
Position 3021: 6.002571211312748e-06
Position 1940: 5.795411981920068e-06
Position 3105: 5.417087780062009e-06
Position 2255: 4.94125011294227e-06
Position 1949: 4.514765141077027e-06
Position 3529: 4.335483015197528e-06
Position 3025: 4.331313846643581e-06
Position 1915: 4.1083254296193055e-06
Position 203: 3.3752795519806263e-06
Position 719: 2.99202224017585e-06
Position 494: 2.947373382247537e-06
Position 506: 2.672182274466611e-06
Position 3311: 2.059484158570059e-06
Position 347: 1.991172236458444e-06
Position 272: 1.9316104122158286e-06
Position 92: 1.918286858740965e-06
Position 1882: 1.909641920629244e-06
Position 1329: 1.7670524868864153e-06
Position 220: 1.7241051420539354e-06
Position 2659: 1.2901339707005343e-06
Position 2132: 7.933476786142844e-07
Position 1119: 7.87131264883989e-07
Position 926: 7.110167803767766e-07
Position 1724: 4.6203691243281075e-07
Position 1041: 1.4586631178453635e-07
Position 995: 9.270550641858931e-08
Position 3126: 9.13412552328508e-08
Position 1225: 6.797535487776075e-08
Position 282: 5.958417963226594e-08
Position 288: 4.880204886560309e-08
Position 52: 3.5862643595803923e-09
Position 500: 3.4809661799090227e-09
Position 1165: 7.975468662533549e-10
Position 297: 1.6882621231412642e-10
Position 1349: 8.788807011954351e-11
Position 475: 5.460522268687733e-12
Position 266: 2.2244417312323834e-12
