Gene = l(2)k09022
Position 2334: 0.00021323758702390596
Position 5977: 0.0001808609125525276
Position 6455: 0.00017264625316193774
Position 1277: 0.00015817371349069502
Position 1946: 0.00015314432689334396
Position 310: 0.00015184411634471868
Position 2179: 0.00014059849702805088
Position 2000: 0.00013458745091739888
Position 2031: 0.0001306651172099373
Position 1637: 0.00012793026628842615
Position 6219: 0.00011772011180775281
Position 2094: 0.00010904134516437775
Position 717: 0.00010600168086544641
Position 6144: 8.009023617841802e-05
Position 2305: 6.458750760789523e-05
Position 30: 5.433761139274728e-05
Position 1228: 5.215012457484849e-05
Position 2357: 4.8899722311790885e-05
Position 6609: 4.3919622572656755e-05
Position 5896: 3.171595837641038e-05
Position 1894: 3.0188413101287596e-05
Position 180: 2.799667068818447e-05
Position 767: 2.492682724743107e-05
Position 2196: 2.206678609023714e-05
Position 2789: 2.1143365580063987e-05
Position 601: 1.963589296745211e-05
Position 2486: 1.788617080079736e-05
Position 54: 1.5807551501700017e-05
Position 967: 1.5442557645053095e-05
Position 47: 1.5201607967793467e-05
Position 1899: 1.5128224122207733e-05
Position 20: 1.4955137467021358e-05
Position 988: 1.3544212053732143e-05
Position 313: 1.063000566805009e-05
Position 764: 9.944791357844366e-06
Position 232: 9.209040683087048e-06
Position 1794: 8.799782562422891e-06
Position 1988: 8.362684879556758e-06
Position 1845: 8.058922114807501e-06
Position 298: 7.506450341330586e-06
Position 568: 7.260638699358023e-06
Position 1081: 5.7038039902508765e-06
Position 347: 4.640752032108443e-06
Position 609: 4.316814722564457e-06
Position 1523: 3.958761353771919e-06
Position 548: 3.4878202627662517e-06
Position 884: 3.3922617393632644e-06
Position 1864: 3.2677818082868176e-06
Position 342: 3.0485019524396563e-06
Position 890: 2.6933337550644375e-06
Position 1902: 1.879116704618828e-06
Position 108: 1.8463996265108512e-06
Position 151: 1.8092666587318298e-06
Position 617: 1.8004795265226863e-06
Position 1581: 1.7208637460457852e-06
Position 829: 1.6054039521964226e-06
Position 1210: 1.3923272267470975e-06
Position 3205: 1.2550174739633655e-06
Position 840: 1.2004952208295949e-06
Position 1404: 1.1519733686994359e-06
Position 2321: 3.5122589423014355e-07
Position 770: 3.466855272635303e-07
Position 115: 3.4483051279929264e-07
Position 4946: 1.6925989959553767e-07
Position 1004: 1.4868946305676677e-07
Position 1789: 6.831339883490464e-08
Position 2524: 6.401052130865978e-08
Position 1955: 6.002568714020596e-08
Position 1132: 5.919282608614817e-08
Position 5870: 5.326703089422496e-08
Position 2473: 4.656500301972544e-08
Position 2698: 4.437467635728063e-08
Position 953: 3.20020549294957e-08
Position 1163: 2.7367758486607696e-08
Position 931: 2.587072948129794e-08
Position 1993: 1.9729458440883582e-08
Position 1714: 6.964525707697793e-09
Position 1682: 5.892009159237149e-09
Position 539: 4.1667641200935314e-11
Position 2047: 4.9664649905681424e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5482: 0.9919855837922816
Position 1384: 0.958974638186967
Position 1707: 0.9242638854434018
Position 2898: 0.32373551758011826
Position 5141: 0.2875104932724374
Position 1048: 0.24247737207732292
Position 544: 0.1676279112520546
Position 4748: 0.1187027942537483
Position 4684: 0.08593337404800439
Position 2211: 0.062440411024117154
Position 4271: 0.05800245001771337
Position 4961: 0.0555867225036159
Position 3869: 0.055004799029694004
Position 1407: 0.0386024572369497
Position 4052: 0.036023539925118656
Position 1115: 0.03298811154372661
Position 648: 0.032977618758670786
Position 4832: 0.02930789983751821
Position 4502: 0.02197792735833862
Position 4434: 0.021086858708092366
Position 4681: 0.020558279013831126
Position 1132: 0.015358014848620257
Position 5012: 0.015127810719991044
Position 2865: 0.014937092589544477
Position 2133: 0.014218879248449261
Position 5060: 0.013434797209498767
Position 5058: 0.013326638908445414
Position 3114: 0.01320076303198255
Position 2868: 0.010132713811344951
Position 6227: 0.010127499173578712
Position 4763: 0.008805749077762283
Position 5357: 0.008684138058688094
Position 3482: 0.007811738740123774
Position 2417: 0.006927713563451745
Position 2612: 0.006399317698644761
Position 3445: 0.006196900640823297
Position 4848: 0.00587044881397558
Position 211: 0.005172795591106363
Position 3293: 0.005143690286409403
Position 1081: 0.004856416420855671
Position 3119: 0.00464991028455392
Position 607: 0.004096856240650744
Position 2586: 0.0040562135573856935
Position 553: 0.0036049076137125258
Position 2103: 0.003234629446599776
Position 3665: 0.0030790298272563767
Position 2139: 0.0030327357956478336
Position 770: 0.0028755001774869882
Position 1771: 0.0028559006763238756
Position 3613: 0.0026068838717193763
Position 6351: 0.002214130585540859
Position 3233: 0.0020794346692964904
Position 2000: 0.0020251992703902355
Position 3517: 0.0018498900295071477
Position 802: 0.0016665979728560897
Position 3628: 0.0015726719830384435
Position 5493: 0.0015532979440327451
Position 3485: 0.0014407881367871414
Position 4110: 0.0012728852510482684
Position 5566: 0.0012469374565956311
Position 898: 0.0011761614509481113
Position 208: 0.0011353073387331818
Position 2570: 0.0011166459133457112
Position 6086: 0.0010221013826628026
Position 1343: 0.0008821644215588495
Position 3441: 0.000871947574019925
Position 1544: 0.0008672996232116708
Position 5586: 0.0008497337259703176
Position 3116: 0.000848015505236704
Position 1078: 0.0008249179997448782
Position 6455: 0.0007608211745322888
Position 690: 0.0007312586514301952
Position 6508: 0.0006818879162707462
Position 984: 0.0006468478611230183
Position 916: 0.0006457371294614316
Position 2179: 0.000632348288981597
Position 1876: 0.0006210082470358665
Position 6687: 0.0006120442270478029
Position 5684: 0.0005934903731663227
Position 2150: 0.0005882373483276235
Position 3644: 0.0005745274548628074
Position 6289: 0.000554859847594877
Position 1455: 0.0005334111034924042
Position 3194: 0.0005054634099623169
Position 1737: 0.0004863760132000053
Position 1428: 0.0004726211381659728
Position 3766: 0.0004547849515155865
Position 2969: 0.00044340641408913736
Position 1024: 0.000428141682731369
Position 84: 0.00041574166694448826
Position 2236: 0.0003917760786093229
Position 3743: 0.00038997985968223505
Position 3416: 0.0003763671258987465
Position 526: 0.00036678742669078555
Position 5985: 0.0003463565966902887
Position 472: 0.0003089388668371309
Position 5808: 0.0003072770344845469
Position 2429: 0.0003032722601227335
Position 2519: 0.0002964310582600022
Position 1028: 0.0002892648800462431
Position 700: 0.0002763035337619783
Position 2283: 0.0002745118501071059
Position 1859: 0.0002737201851807931
Position 2592: 0.00024744463768108907
Position 492: 0.00023980319332951632
Position 2751: 0.00022373847851386828
Position 2850: 0.00020627095740162777
Position 2473: 0.00020402030158346012
Position 5502: 0.00019642868499846486
Position 626: 0.0001856490604038018
Position 2805: 0.0001802909095338297
Position 2191: 0.00017547411462063474
Position 2378: 0.00016279734277794801
Position 2682: 0.00015566340604905124
Position 2370: 0.00015279768863514314
Position 2995: 0.00014790503181418878
Position 2196: 0.000144328376916011
Position 1832: 0.00012909013716942266
Position 2964: 0.00012174022338363163
Position 5899: 0.00011543878394460095
Position 5940: 0.00011081812310059936
Position 1518: 0.00010558451268345233
Position 2156: 9.965591495199052e-05
Position 5877: 9.460286811917233e-05
Position 2667: 9.235915253770984e-05
Position 2264: 8.984893973295445e-05
Position 1811: 8.623287287368418e-05
Position 1932: 8.244950701424874e-05
Position 295: 7.901418080989242e-05
Position 3047: 7.064229638151581e-05
Position 1160: 6.339515918569749e-05
Position 5418: 6.127989475035136e-05
Position 77: 6.065269794222552e-05
Position 1232: 5.862806239082628e-05
Position 5713: 5.301662765332311e-05
Position 745: 5.113255256237717e-05
Position 2009: 5.101907627146423e-05
Position 1742: 4.586458980283772e-05
Position 5718: 4.566556546578034e-05
Position 6324: 3.6698116325234235e-05
Position 6335: 3.5893433497341e-05
Position 1490: 2.9462914316098612e-05
Position 2220: 2.2749650171561878e-05
Position 304: 1.9990752570206463e-05
Position 5785: 1.7467170111988956e-05
Position 127: 1.6687893093240503e-05
Position 2366: 1.6645526302523715e-05
Position 265: 1.3466329394477024e-05
Position 497: 1.0631688422041853e-05
Position 1541: 1.0338649119740042e-05
Position 3005: 9.698368965290259e-06
Position 170: 9.346397283943995e-06
Position 124: 9.336832183260743e-06
Position 1799: 9.273278594728405e-06
Position 3191: 7.947839003114098e-06
Position 1789: 7.350735264264416e-06
Position 1843: 6.9701623405847525e-06
Position 1496: 5.356377204862788e-06
Position 740: 5.258195706252834e-06
Position 1891: 5.124949377182121e-06
Position 268: 4.760550282176269e-06
Position 697: 3.996902529775075e-06
Position 650: 3.7176302429041937e-06
Position 151: 3.2475508829086867e-06
Position 2337: 2.9118861192969233e-06
Position 322: 2.834129430751525e-06
Position 2486: 2.810574051302405e-06
Position 1409: 2.6963617531498975e-06
Position 1234: 2.2284372019103786e-06
Position 1505: 2.1616490057770112e-06
Position 1587: 2.1273539333867707e-06
Position 1566: 1.9707497983777547e-06
Position 2506: 1.842640361409742e-06
Position 244: 1.8406616730300955e-06
Position 631: 1.6999677485380433e-06
Position 829: 1.6797185372661528e-06
Position 298: 1.3820056163045055e-06
Position 1563: 1.1211734331367626e-06
Position 3332: 9.77733693446711e-07
Position 709: 8.154002359186633e-07
Position 657: 7.068314013008439e-07
Position 133: 6.621416744607671e-07
Position 223: 6.558537904118794e-07
Position 561: 5.88375349608973e-07
Position 394: 3.0783073902838053e-07
Position 1261: 2.737143277629788e-07
Position 1430: 1.7770527415744252e-07
Position 1615: 1.609166938120446e-07
Position 922: 1.1770348266913796e-07
Position 2290: 4.668147912048605e-08
Position 2332: 2.585686975539813e-08
Position 1850: 1.5679688265261727e-08
Position 370: 6.651800338576648e-09
Position 108: 4.667538111258573e-09
Position 180: 4.247385031368501e-09
Position 481: 3.5259399785965163e-09
Position 352: 3.235423423396797e-09
Position 340: 2.1833371831737145e-09
Position 361: 5.8025535208632e-10
