Gene = vn
Position 29332: 0.0003795279285072528
Position 29413: 0.00035355366047843106
Position 30205: 0.0003460773042216407
Position 28242: 0.00032479472539179247
Position 30062: 0.00030950333035478496
Position 29762: 0.0002919748233084564
Position 27692: 0.0002893216704038224
Position 30617: 0.00024374510809925277
Position 28044: 0.00022950166253935087
Position 29820: 0.00021054783369296723
Position 29627: 0.0001999786502342077
Position 29513: 0.00018330768915981107
Position 30066: 0.00015514408321678423
Position 28579: 0.00013975490548237012
Position 29751: 0.00010786106172968739
Position 29051: 9.232434538276655e-05
Position 29495: 8.412860194768743e-05
Position 28096: 7.255235506515098e-05
Position 28850: 7.230139396462383e-05
Position 27816: 5.952584560051901e-05
Position 29345: 5.930461968844255e-05
Position 29955: 3.892457119831232e-05
Position 27839: 2.02364438773847e-05
Position 29379: 1.8138864502427684e-05
Position 28695: 1.781987852938915e-05
Position 28631: 1.2975010922318202e-05
Position 28338: 1.0814461510176455e-05
Position 29428: 1.9603910351063192e-06
Position 27797: 8.71760733034465e-07
Position 28833: 4.6213072749576993e-07
Position 28162: 4.126825478683551e-07
Position 28309: 3.599623240554299e-07
Position 28825: 2.0902707521329355e-07
Position 28686: 3.534825253331157e-08
Position 28506: 1.8403760228739818e-08
