Gene = obst-E
Position 234: 2.9107585424302326e-07
Position 891: 1.0763916047871181e-07
Position 475: 1.4911238483654325e-09
Position 798: 2.440143992374896e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2773: 0.842980904015249
Position 696: 0.39588451723995116
Position 444: 0.3420237346463488
Position 1870: 0.2989241664675304
Position 927: 0.245009625640748
Position 1808: 0.12489021462443986
Position 265: 0.05051475431932601
Position 365: 0.040877509906845806
Position 1381: 0.032705952247908544
Position 3354: 0.018530659221885258
Position 1081: 0.018447861326823026
Position 1522: 0.012668402730131544
Position 613: 0.0066191659854490815
Position 1126: 0.0046719377535087495
Position 1373: 0.004320954847806573
Position 1310: 0.004046207364407982
Position 704: 0.002444584588868143
Position 717: 0.002288920568736922
Position 944: 0.002250491181215255
Position 952: 0.0017019814173350153
Position 1386: 0.0016212273275258398
Position 561: 0.00158031438786211
Position 1399: 0.001495796086765204
Position 982: 0.0012938376071616375
Position 329: 0.0012133469427752573
Position 564: 0.0011140621499675335
Position 1629: 0.0009065853717831603
Position 1107: 0.0007185967553245437
Position 739: 0.0007033043046348227
Position 373: 0.0005449852042167938
Position 1271: 0.00033716899701619074
Position 3381: 0.00030079086817895646
Position 1677: 0.00027651747399491395
Position 2845: 0.0002635936482839744
Position 316: 0.00022254795190155904
Position 701: 0.00021860792947323387
Position 2355: 0.00021547583889519947
Position 275: 0.00015826441320483146
Position 451: 0.00012405784882718897
Position 3542: 0.00011525853339264833
Position 1638: 0.00011111040198878702
Position 2718: 9.807423120752349e-05
Position 83: 4.8233587562921945e-05
Position 400: 3.2139989133425386e-05
Position 3273: 3.047861112824307e-05
Position 825: 2.7030732867082975e-05
Position 590: 2.071404352523847e-05
Position 1185: 1.933372459838076e-05
Position 902: 1.6005698982380765e-05
Position 746: 1.4560035207117704e-05
Position 1815: 1.3870714759708635e-05
Position 1819: 1.3612394210533643e-05
Position 146: 1.2202339346819043e-05
Position 1348: 1.074521513037653e-05
Position 1131: 1.0217800709997198e-05
Position 1318: 1.000817616466535e-05
Position 1412: 9.553200995866018e-06
Position 629: 5.298715307506979e-06
Position 284: 5.012613254611127e-06
Position 615: 2.7615436757983335e-06
Position 708: 2.4266541900542754e-06
Position 625: 2.0277208966059043e-06
Position 852: 1.4086370103871861e-06
Position 599: 1.3491399259115025e-06
Position 458: 1.285701274704299e-06
Position 186: 1.0857399074438134e-06
Position 196: 1.0023202109878142e-06
Position 633: 6.943025541607541e-07
Position 71: 3.3521868381404895e-07
Position 281: 2.2799008332808297e-07
Position 112: 1.5871030436207454e-07
Position 114: 5.057184429875752e-08
Position 881: 3.496126372741841e-08
Position 57: 6.79958012061897e-09
Position 60: 4.028328560768683e-09
Position 49: 1.0650626162696786e-17
