Gene = ppk7
Position 1538: 2.6893433181887182e-05
Position 671: 2.6563430994500458e-05
Position 1331: 2.3100275544570385e-05
Position 1048: 1.1578031415045671e-05
Position 1421: 9.79944165126531e-06
Position 286: 9.650585077806806e-06
Position 413: 9.557030051664658e-06
Position 1385: 9.551852856875094e-06
Position 1893: 7.435605751974719e-06
Position 419: 6.015234505062109e-06
Position 965: 4.9813620367853454e-06
Position 959: 4.227592760140162e-06
Position 902: 3.5292105904012854e-06
Position 626: 3.4452243627168805e-06
Position 890: 3.4213248071374096e-06
Position 1291: 2.7400905759236988e-06
Position 842: 2.725797272379364e-06
Position 1316: 2.6839000972411796e-06
Position 566: 2.385226723563451e-06
Position 2004: 8.740507931613921e-07
Position 382: 8.126762215909603e-07
Position 145: 7.124097263698648e-07
Position 638: 3.651034682458072e-07
Position 803: 2.0122063691127283e-07
Position 371: 1.8660758710133988e-07
Position 695: 1.6724205688785192e-07
Position 77: 1.058070389155136e-07
Position 98: 9.838270950983495e-08
Position 1297: 5.343748230547119e-08
Position 506: 4.5859226617940095e-08
Position 614: 1.819412287209443e-08
Position 945: 1.7903434773989224e-08
Position 482: 1.0101001139315502e-08
Position 678: 9.71089445128435e-09
Position 685: 6.091986392243572e-09
Position 428: 5.7166989129481005e-09
Position 205: 5.186566191842069e-09
Position 154: 1.703106968234767e-09
Position 61: 1.6396070737149606e-10
Position 161: 3.545513004710648e-11
Position 166: 1.547166368013287e-11
Position 1279: 7.25940221384066e-12
Position 55: 7.883599871651441e-16
Position 176: 6.886953627569852e-17
