Gene = gry
Position 1269: 0.0004948489951534315
Position 1487: 0.0004711671983084127
Position 11888: 0.00045657609562988675
Position 3436: 0.00040583651155390034
Position 3041: 0.0004019045034365207
Position 11947: 0.00040104471884239043
Position 11601: 0.0003900564565752035
Position 6477: 0.00036915148339300945
Position 2452: 0.0003446821470373821
Position 2239: 0.0003292367834619526
Position 3583: 0.0003000183408453544
Position 271: 0.00029635444701470165
Position 1207: 0.0002952808485314802
Position 2740: 0.00029200686877153896
Position 508: 0.00025616085325822115
Position 586: 0.0002344166968625571
Position 6432: 0.0002212482970419267
Position 12115: 0.00019849256951331241
Position 248: 0.000189289051355372
Position 858: 0.00017223243794667881
Position 1234: 0.00016938080801759986
Position 110: 0.00015333397755946257
Position 1521: 0.0001399984417321056
Position 3745: 0.00013774987912248043
Position 1717: 0.00011205555539007987
Position 2173: 0.0001108903706212297
Position 332: 0.00010868700907268473
Position 1697: 0.00010683389421879523
Position 12238: 0.00010366934106449792
Position 1518: 9.988240995602635e-05
Position 1792: 9.965389600175957e-05
Position 6543: 9.822105227698932e-05
Position 2358: 9.481750071565283e-05
Position 2113: 9.19196092984375e-05
Position 2698: 8.790218128956871e-05
Position 1018: 8.620698584086751e-05
Position 818: 7.098812591496763e-05
Position 11745: 6.835386569501115e-05
Position 1731: 6.561107119610409e-05
Position 212: 6.467760472623964e-05
Position 2457: 5.982127582705005e-05
Position 967: 5.4535236656353286e-05
Position 6482: 5.299609709449224e-05
Position 394: 4.743207884219301e-05
Position 1712: 4.648380972926571e-05
Position 718: 4.628559771758069e-05
Position 2578: 4.626734570070624e-05
Position 12124: 4.5122763593146476e-05
Position 777: 4.357941671507879e-05
Position 556: 4.319003898202343e-05
Position 1743: 4.275965548075171e-05
Position 5954: 4.083154661969009e-05
Position 6500: 4.012536066316502e-05
Position 1757: 3.8702968374242464e-05
Position 1312: 3.802196557415928e-05
Position 11655: 3.74073337401745e-05
Position 598: 3.5881238137190046e-05
Position 3086: 3.462241361742713e-05
Position 2406: 3.44857909256073e-05
Position 2193: 3.0789330710005726e-05
Position 1330: 2.930868194856697e-05
Position 6564: 2.929279352596906e-05
Position 1201: 2.775605396894672e-05
Position 1753: 2.4777079820557255e-05
Position 11581: 2.2890010299226044e-05
Position 2524: 2.2779180868229404e-05
Position 12057: 2.2017953574273976e-05
Position 5569: 1.7969355585094183e-05
Position 1784: 1.754526530714979e-05
Position 2284: 1.7053658907405296e-05
Position 679: 1.6525535970858795e-05
Position 991: 1.565245946872961e-05
Position 6670: 1.476427581153075e-05
Position 220: 1.4574046358652699e-05
Position 1524: 1.4037592095124897e-05
Position 4046: 1.3496962793620441e-05
Position 889: 1.2107582179064603e-05
Position 2844: 1.1700302017629999e-05
Position 1963: 1.0868399920351457e-05
Position 11686: 1.0862134246062768e-05
Position 803: 9.964115547505415e-06
Position 3542: 9.907145819387998e-06
Position 862: 9.077542736933427e-06
Position 1466: 8.964979026992942e-06
Position 3198: 8.358292481368159e-06
Position 2060: 7.567981554816579e-06
Position 2635: 6.680647331106806e-06
Position 376: 5.559306518230433e-06
Position 12163: 5.305796787191431e-06
Position 1610: 5.228296750194453e-06
Position 3540: 5.172556654557162e-06
Position 2702: 4.391580770458722e-06
Position 1809: 4.127245129248857e-06
Position 2677: 4.055124195291108e-06
Position 2479: 3.6467587809998694e-06
Position 2308: 3.5352112659797488e-06
Position 67: 3.473231304281649e-06
Position 1824: 3.3785254573858267e-06
Position 2558: 3.022477548852211e-06
Position 740: 2.9784678782418517e-06
Position 694: 2.8652705892757823e-06
Position 257: 2.5214135040152982e-06
Position 63: 2.406397754481455e-06
Position 1896: 2.3945691275928018e-06
Position 1658: 2.388367920565129e-06
Position 2630: 2.254721192432982e-06
Position 2521: 2.093501413591423e-06
Position 12070: 1.8565648433363604e-06
Position 290: 1.7627199754735173e-06
Position 919: 1.7242970164696035e-06
Position 1445: 1.6580859934588335e-06
Position 471: 1.5097454631454542e-06
Position 2470: 1.3713683219945269e-06
Position 3393: 1.2861956515233402e-06
Position 727: 1.1734117783100986e-06
Position 326: 1.1145089646799839e-06
Position 3104: 1.0973747393068333e-06
Position 3569: 1.0465349620666374e-06
Position 465: 9.771683360412942e-07
Position 302: 9.621111845160688e-07
Position 12180: 9.516444936626456e-07
Position 1769: 9.200914680488918e-07
Position 1590: 8.983033496153954e-07
Position 2275: 8.769523462729815e-07
Position 691: 8.603575584420927e-07
Position 782: 8.045206741427784e-07
Position 3363: 7.988292810757299e-07
Position 3354: 7.941722126893249e-07
Position 1587: 7.429789596765006e-07
Position 478: 7.20578477742092e-07
Position 744: 6.894707645075735e-07
Position 1030: 6.48485847628929e-07
Position 1362: 5.493384701989324e-07
Position 2638: 5.445051529779403e-07
Position 1396: 4.847067261669265e-07
Position 1551: 4.231038597580735e-07
Position 2366: 4.175646080787153e-07
Position 656: 3.555879338712023e-07
Position 1578: 2.78667003590214e-07
Position 3149: 2.543212933420468e-07
Position 445: 2.226385346432962e-07
Position 1802: 2.128110517116925e-07
Position 3553: 1.8216462621980445e-07
Position 1538: 7.152620998964933e-08
Position 1385: 4.722365808859932e-08
Position 1856: 2.5172182225256475e-08
Position 284: 7.87435442818269e-11
Position 457: 9.033513103753255e-12
Position 254: 5.113773436839543e-12
Position 224: 4.090078313670608e-12
Position 184: 2.2884451554254478e-12
Position 204: 4.006674586994024e-14
Position 279: 1.304251875504507e-15
Position 281: 9.826847183253591e-18
