Gene = CycY
Position 2798: 2.3490861661591013e-05
Position 1429: 2.1157634146859272e-05
Position 590: 1.3869571219094058e-05
Position 549: 1.3213486466407993e-05
Position 704: 1.0441205075347609e-05
Position 155: 8.20985041093086e-06
Position 859: 7.776583762088143e-06
Position 316: 6.081872511072809e-06
Position 231: 5.269825493469233e-06
Position 637: 4.447296509344346e-06
Position 617: 4.278294605013438e-06
Position 646: 4.043669494627135e-06
Position 463: 1.5247958277464978e-06
Position 234: 1.9309416869752734e-07
Position 1041: 1.3719396053494225e-07
Position 151: 7.850042037668615e-08
Position 521: 5.575284084217743e-08
Position 337: 5.5093676729058224e-08
Position 526: 4.7979852959932006e-08
Position 466: 4.76812613970371e-08
Position 345: 4.41151521187689e-08
Position 334: 3.8313296541090664e-08
Position 424: 3.1517795019311903e-08
Position 460: 1.737599920125633e-08
Position 225: 8.15007995661089e-09
Position 252: 7.611790492868085e-09
Position 469: 4.9233182697880125e-09
Position 325: 2.163027919166031e-09
Position 472: 1.16758453940156e-09
Position 503: 1.0793352322721073e-09
Position 330: 1.791978198544914e-10
Position 261: 7.255287023419541e-12
